rule,inventory,control_id,N,mode,coefficient_exact_zero,coefficient_sign,coefficient_sha256,numerator_digits,denominator_digits,first_degree,active_edge_count,neutral_euler_safe
distinct_depth_equal,shuffled_primes,14004,128,2,False,-1,4b9025059d6be741aef75d089c18413a523077f1b43106d70875d56ef3a600e7,1075,1077,2,127,True
tensor_coprime,shuffled_primes,14004,128,2,False,-1,4b9025059d6be741aef75d089c18413a523077f1b43106d70875d56ef3a600e7,1075,1077,2,127,True
v2_equal,shuffled_primes,14004,128,2,False,-1,a49935dac839a95dd14a8e2fd9093473ebcf7e7c34d96d1c1b4802180ec6ffe7,1074,1077,2,125,True
v2_parity_equal,shuffled_primes,14004,128,2,False,-1,a49935dac839a95dd14a8e2fd9093473ebcf7e7c34d96d1c1b4802180ec6ffe7,1074,1077,2,125,True
entropy_increasing,shuffled_primes,14004,128,2,False,-1,9e2ab22c18a2eb5371f1414d802fc4a81ced221126b86cec6cf38a02e4ab7fee,1002,1005,2,65,True
entropy_bin_equal,shuffled_primes,14004,128,2,False,-1,772a4cbe56e8174d722c349996c20133ca0a3c2ad969263f3a33a6a0e42be7b9,759,767,2,24,True
ordered_consecutive_tensor_atoms,shuffled_primes,14004,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_2,shuffled_primes,14004,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14004,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14004,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14004,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14004,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14004,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14004,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14005,128,2,False,-1,b59e4ac2921686cdbb8451227e48d0ac6bf489f54e6f4d871bbed099503c0de2,1075,1077,2,127,True
factor_depth_sum,shuffled_primes,14005,128,2,False,-1,b59e4ac2921686cdbb8451227e48d0ac6bf489f54e6f4d871bbed099503c0de2,1075,1077,2,127,True
indecomposable_pair,shuffled_primes,14005,128,2,False,-1,b59e4ac2921686cdbb8451227e48d0ac6bf489f54e6f4d871bbed099503c0de2,1075,1077,2,127,True
factor_depth_equal,shuffled_primes,14005,128,2,False,-1,b59e4ac2921686cdbb8451227e48d0ac6bf489f54e6f4d871bbed099503c0de2,1075,1077,2,127,True
distinct_depth_equal,shuffled_primes,14005,128,2,False,-1,b59e4ac2921686cdbb8451227e48d0ac6bf489f54e6f4d871bbed099503c0de2,1075,1077,2,127,True
tensor_coprime,shuffled_primes,14005,128,2,False,-1,b59e4ac2921686cdbb8451227e48d0ac6bf489f54e6f4d871bbed099503c0de2,1075,1077,2,127,True
v2_equal,shuffled_primes,14005,128,2,False,-1,10271ea5b3c9f968298a0609ac46dd095433e4f2fe05a1340a3a51d61a0c4668,1074,1077,2,125,True
v2_parity_equal,shuffled_primes,14005,128,2,False,-1,10271ea5b3c9f968298a0609ac46dd095433e4f2fe05a1340a3a51d61a0c4668,1074,1077,2,125,True
entropy_increasing,shuffled_primes,14005,128,2,False,-1,c89b7b495b9ad7989a840bbc23c559c5c30b785ec82c227bc0a5ae1867842ccb,1020,1023,2,69,True
entropy_bin_equal,shuffled_primes,14005,128,2,False,-1,c3e6ea71520296105aa8072b477ef92c41d3e55a86d2df0e9d60bb0ddda4b8e4,766,775,2,27,True
ordered_consecutive_tensor_atoms,shuffled_primes,14005,128,2,False,-1,1480902b51e80bc9c6d36e9d6a61e4635b2a872461db315a07727b85628ad565,517,528,2,1,True
consecutive_run_2,shuffled_primes,14005,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14005,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14005,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14005,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14005,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14005,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14005,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14006,128,2,False,-1,f4eca106fbfe3f9d0e1a28aecdc19357b4c0a2ac466e841efb63394c7306647f,1071,1073,2,127,True
factor_depth_sum,shuffled_primes,14006,128,2,False,-1,f4eca106fbfe3f9d0e1a28aecdc19357b4c0a2ac466e841efb63394c7306647f,1071,1073,2,127,True
indecomposable_pair,shuffled_primes,14006,128,2,False,-1,f4eca106fbfe3f9d0e1a28aecdc19357b4c0a2ac466e841efb63394c7306647f,1071,1073,2,127,True
factor_depth_equal,shuffled_primes,14006,128,2,False,-1,f4eca106fbfe3f9d0e1a28aecdc19357b4c0a2ac466e841efb63394c7306647f,1071,1073,2,127,True
distinct_depth_equal,shuffled_primes,14006,128,2,False,-1,f4eca106fbfe3f9d0e1a28aecdc19357b4c0a2ac466e841efb63394c7306647f,1071,1073,2,127,True
tensor_coprime,shuffled_primes,14006,128,2,False,-1,f4eca106fbfe3f9d0e1a28aecdc19357b4c0a2ac466e841efb63394c7306647f,1071,1073,2,127,True
v2_equal,shuffled_primes,14006,128,2,False,-1,c33b4f00ca12a71c4057a705f0fdead743ad3e5eb578b5dafdb68a203bd23915,1070,1073,2,125,True
v2_parity_equal,shuffled_primes,14006,128,2,False,-1,c33b4f00ca12a71c4057a705f0fdead743ad3e5eb578b5dafdb68a203bd23915,1070,1073,2,125,True
entropy_increasing,shuffled_primes,14006,128,2,False,-1,3a30a2f91bb8140a41dfb3330f525785995324896a9839da3d205b1330bb9bda,1000,1003,2,67,True
entropy_bin_equal,shuffled_primes,14006,128,2,False,-1,3530a3450de70a09eb766c67e96a074b83d593fad3fa736811525b8684269c54,763,771,2,26,True
ordered_consecutive_tensor_atoms,shuffled_primes,14006,128,2,False,-1,26083bc2001da841c57315a6c9961177c39431cae446dc94c665b0f5bbe18770,529,539,2,2,True
consecutive_run_2,shuffled_primes,14006,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14006,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14006,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14006,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14006,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14006,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14006,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14007,128,2,False,-1,5f0784260b9fd75595af6d09b5dca1ee2397cf84f4db061218eedd31d0a3910f,1074,1076,2,127,True
factor_depth_sum,shuffled_primes,14007,128,2,False,-1,5f0784260b9fd75595af6d09b5dca1ee2397cf84f4db061218eedd31d0a3910f,1074,1076,2,127,True
indecomposable_pair,shuffled_primes,14007,128,2,False,-1,5f0784260b9fd75595af6d09b5dca1ee2397cf84f4db061218eedd31d0a3910f,1074,1076,2,127,True
factor_depth_equal,shuffled_primes,14007,128,2,False,-1,5f0784260b9fd75595af6d09b5dca1ee2397cf84f4db061218eedd31d0a3910f,1074,1076,2,127,True
distinct_depth_equal,shuffled_primes,14007,128,2,False,-1,5f0784260b9fd75595af6d09b5dca1ee2397cf84f4db061218eedd31d0a3910f,1074,1076,2,127,True
tensor_coprime,shuffled_primes,14007,128,2,False,-1,5f0784260b9fd75595af6d09b5dca1ee2397cf84f4db061218eedd31d0a3910f,1074,1076,2,127,True
v2_equal,shuffled_primes,14007,128,2,False,-1,e4ee04840c99c2fe2c3e117c7f27a6215c62e5a8772298ac36bea68479c7295a,1073,1076,2,125,True
v2_parity_equal,shuffled_primes,14007,128,2,False,-1,e4ee04840c99c2fe2c3e117c7f27a6215c62e5a8772298ac36bea68479c7295a,1073,1076,2,125,True
entropy_increasing,shuffled_primes,14007,128,2,False,-1,b4348a13f45cfcf1e022d92543fd169f04f6f925ce98cb9d49c21e1dd3401547,970,972,2,63,True
entropy_bin_equal,shuffled_primes,14007,128,2,False,-1,8a82cc10cccd2cbd1a042831ecb7b10464591be64e67def8c97391c47f4b5917,801,809,2,30,True
ordered_consecutive_tensor_atoms,shuffled_primes,14007,128,2,False,-1,b7224e27337c9927b349851685b9adfb9607464e3d2062ecdbe31495d3d864d5,548,556,2,3,True
consecutive_run_2,shuffled_primes,14007,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14007,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14007,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14007,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14007,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14007,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14007,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14008,128,2,False,-1,5d8dda6f6c346cbcc8e336f314e6ed7d8f20119a17fb80607cca8a2bf43c9c80,1078,1081,2,127,True
factor_depth_sum,shuffled_primes,14008,128,2,False,-1,5d8dda6f6c346cbcc8e336f314e6ed7d8f20119a17fb80607cca8a2bf43c9c80,1078,1081,2,127,True
indecomposable_pair,shuffled_primes,14008,128,2,False,-1,5d8dda6f6c346cbcc8e336f314e6ed7d8f20119a17fb80607cca8a2bf43c9c80,1078,1081,2,127,True
factor_depth_equal,shuffled_primes,14008,128,2,False,-1,5d8dda6f6c346cbcc8e336f314e6ed7d8f20119a17fb80607cca8a2bf43c9c80,1078,1081,2,127,True
distinct_depth_equal,shuffled_primes,14008,128,2,False,-1,5d8dda6f6c346cbcc8e336f314e6ed7d8f20119a17fb80607cca8a2bf43c9c80,1078,1081,2,127,True
tensor_coprime,shuffled_primes,14008,128,2,False,-1,5d8dda6f6c346cbcc8e336f314e6ed7d8f20119a17fb80607cca8a2bf43c9c80,1078,1081,2,127,True
v2_equal,shuffled_primes,14008,128,2,False,-1,dcaf3a8d9a08dbd5ee981dd3f6469cdab91b1ee2a3cfd2d5adc580e560efa75f,1078,1081,2,125,True
v2_parity_equal,shuffled_primes,14008,128,2,False,-1,dcaf3a8d9a08dbd5ee981dd3f6469cdab91b1ee2a3cfd2d5adc580e560efa75f,1078,1081,2,125,True
entropy_increasing,shuffled_primes,14008,128,2,False,-1,67cb84881db961126f805663756517c8f0e320cae43852c5ed3034e70c1ff4f8,987,990,2,64,True
entropy_bin_equal,shuffled_primes,14008,128,2,False,-1,e1960b2e671128fcfe7afbf4aaacc878638aa1ccca524beacc0541ea15918f96,772,781,2,27,True
ordered_consecutive_tensor_atoms,shuffled_primes,14008,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_2,shuffled_primes,14008,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14008,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14008,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14008,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14008,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14008,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14008,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14009,128,2,False,-1,059d875cbd99219537ac24a09371761cddd5417ffbe9a46c0a0ede519b195d95,1078,1080,2,127,True
factor_depth_sum,shuffled_primes,14009,128,2,False,-1,059d875cbd99219537ac24a09371761cddd5417ffbe9a46c0a0ede519b195d95,1078,1080,2,127,True
indecomposable_pair,shuffled_primes,14009,128,2,False,-1,059d875cbd99219537ac24a09371761cddd5417ffbe9a46c0a0ede519b195d95,1078,1080,2,127,True
factor_depth_equal,shuffled_primes,14009,128,2,False,-1,059d875cbd99219537ac24a09371761cddd5417ffbe9a46c0a0ede519b195d95,1078,1080,2,127,True
distinct_depth_equal,shuffled_primes,14009,128,2,False,-1,059d875cbd99219537ac24a09371761cddd5417ffbe9a46c0a0ede519b195d95,1078,1080,2,127,True
tensor_coprime,shuffled_primes,14009,128,2,False,-1,059d875cbd99219537ac24a09371761cddd5417ffbe9a46c0a0ede519b195d95,1078,1080,2,127,True
v2_equal,shuffled_primes,14009,128,2,False,-1,7bca5fe2fa99a33351f2ebafe27c3e253229c42097af40e587f79a1846253462,1077,1080,2,125,True
v2_parity_equal,shuffled_primes,14009,128,2,False,-1,7bca5fe2fa99a33351f2ebafe27c3e253229c42097af40e587f79a1846253462,1077,1080,2,125,True
entropy_increasing,shuffled_primes,14009,128,2,False,-1,193ad7a4e4e5e9ba6564bd9f9a2d7c25fca010e8850687405968ddddb50f0c96,1002,1005,2,64,True
entropy_bin_equal,shuffled_primes,14009,128,2,False,-1,09e742707cf034316e3f0adeccf418b2b5fcbc6ac0057bf598c2b4e748a3cafd,767,776,2,27,True
ordered_consecutive_tensor_atoms,shuffled_primes,14009,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_2,shuffled_primes,14009,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14009,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14009,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14009,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14009,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14009,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14009,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14010,128,2,False,-1,26e35aaf537a2d51bfac9b89977f75181a9cd9bb5c3e9b606b99e705972a634c,1079,1082,2,127,True
factor_depth_sum,shuffled_primes,14010,128,2,False,-1,26e35aaf537a2d51bfac9b89977f75181a9cd9bb5c3e9b606b99e705972a634c,1079,1082,2,127,True
indecomposable_pair,shuffled_primes,14010,128,2,False,-1,26e35aaf537a2d51bfac9b89977f75181a9cd9bb5c3e9b606b99e705972a634c,1079,1082,2,127,True
factor_depth_equal,shuffled_primes,14010,128,2,False,-1,26e35aaf537a2d51bfac9b89977f75181a9cd9bb5c3e9b606b99e705972a634c,1079,1082,2,127,True
distinct_depth_equal,shuffled_primes,14010,128,2,False,-1,26e35aaf537a2d51bfac9b89977f75181a9cd9bb5c3e9b606b99e705972a634c,1079,1082,2,127,True
tensor_coprime,shuffled_primes,14010,128,2,False,-1,26e35aaf537a2d51bfac9b89977f75181a9cd9bb5c3e9b606b99e705972a634c,1079,1082,2,127,True
v2_equal,shuffled_primes,14010,128,2,False,-1,2bf79473e421a984b4d5842b96fb04f1d553fb520f6a240d2c82b0bdc4f689a8,1079,1082,2,125,True
v2_parity_equal,shuffled_primes,14010,128,2,False,-1,2bf79473e421a984b4d5842b96fb04f1d553fb520f6a240d2c82b0bdc4f689a8,1079,1082,2,125,True
entropy_increasing,shuffled_primes,14010,128,2,False,-1,c3a89311624a763d8b8340fb428af00f47b42db6d2ba59643f0775e6cd47b594,992,995,2,61,True
entropy_bin_equal,shuffled_primes,14010,128,2,False,-1,140364b456ecd2b1996da3505268ee4f2690330c23a9eb48174fb32226fa82ad,756,766,2,25,True
ordered_consecutive_tensor_atoms,shuffled_primes,14010,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_2,shuffled_primes,14010,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14010,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14010,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14010,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14010,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14010,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14010,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14011,128,2,False,-1,776ffc5226d7737eb4d738336b731cb82d0aeb143090adb3a8e504a26e442de7,1075,1077,2,127,True
factor_depth_sum,shuffled_primes,14011,128,2,False,-1,776ffc5226d7737eb4d738336b731cb82d0aeb143090adb3a8e504a26e442de7,1075,1077,2,127,True
indecomposable_pair,shuffled_primes,14011,128,2,False,-1,776ffc5226d7737eb4d738336b731cb82d0aeb143090adb3a8e504a26e442de7,1075,1077,2,127,True
factor_depth_equal,shuffled_primes,14011,128,2,False,-1,776ffc5226d7737eb4d738336b731cb82d0aeb143090adb3a8e504a26e442de7,1075,1077,2,127,True
distinct_depth_equal,shuffled_primes,14011,128,2,False,-1,776ffc5226d7737eb4d738336b731cb82d0aeb143090adb3a8e504a26e442de7,1075,1077,2,127,True
tensor_coprime,shuffled_primes,14011,128,2,False,-1,776ffc5226d7737eb4d738336b731cb82d0aeb143090adb3a8e504a26e442de7,1075,1077,2,127,True
v2_equal,shuffled_primes,14011,128,2,False,-1,efa5edd7cfff2aae4c2fd7ff1b4decea8c01300d04a514e66af1cde5fa554911,1074,1077,2,125,True
v2_parity_equal,shuffled_primes,14011,128,2,False,-1,efa5edd7cfff2aae4c2fd7ff1b4decea8c01300d04a514e66af1cde5fa554911,1074,1077,2,125,True
entropy_increasing,shuffled_primes,14011,128,2,False,-1,e33bccce1e515c02f65c9cff8a1da72c02efbcc03303fc71a4905adcbcdd4f74,1023,1025,2,69,True
entropy_bin_equal,shuffled_primes,14011,128,2,False,-1,ec674482fdc9ad65896d426f2828ad7904be2581d3ae03435a530abccf447674,812,821,2,33,True
ordered_consecutive_tensor_atoms,shuffled_primes,14011,128,2,False,-1,be1d1b7ef9a7e169bf8a33178fc65a12a5948d7ddded3abc88f9f3d4741ef021,542,545,2,3,True
consecutive_run_2,shuffled_primes,14011,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14011,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14011,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14011,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14011,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14011,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14011,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14012,128,2,False,-1,d1cfed08f20e98b1e5a2b66f2a30c9ee5ba95e8dadb9b9d2bd133913be487463,1075,1077,2,127,True
factor_depth_sum,shuffled_primes,14012,128,2,False,-1,d1cfed08f20e98b1e5a2b66f2a30c9ee5ba95e8dadb9b9d2bd133913be487463,1075,1077,2,127,True
indecomposable_pair,shuffled_primes,14012,128,2,False,-1,d1cfed08f20e98b1e5a2b66f2a30c9ee5ba95e8dadb9b9d2bd133913be487463,1075,1077,2,127,True
factor_depth_equal,shuffled_primes,14012,128,2,False,-1,d1cfed08f20e98b1e5a2b66f2a30c9ee5ba95e8dadb9b9d2bd133913be487463,1075,1077,2,127,True
distinct_depth_equal,shuffled_primes,14012,128,2,False,-1,d1cfed08f20e98b1e5a2b66f2a30c9ee5ba95e8dadb9b9d2bd133913be487463,1075,1077,2,127,True
tensor_coprime,shuffled_primes,14012,128,2,False,-1,d1cfed08f20e98b1e5a2b66f2a30c9ee5ba95e8dadb9b9d2bd133913be487463,1075,1077,2,127,True
v2_equal,shuffled_primes,14012,128,2,False,-1,9757087d4e719eb5a23fd6fb33daf891730eba54d803e93b51b8972f264aaf57,1074,1077,2,125,True
v2_parity_equal,shuffled_primes,14012,128,2,False,-1,9757087d4e719eb5a23fd6fb33daf891730eba54d803e93b51b8972f264aaf57,1074,1077,2,125,True
entropy_increasing,shuffled_primes,14012,128,2,False,-1,590ba29304122f5393150143f1ff8ac069b07cb6e36c5aa834ea20e85b639d76,996,999,2,63,True
entropy_bin_equal,shuffled_primes,14012,128,2,False,-1,fb22587fe6906f7adfc157580cc01793901be3ef5ceebca408384bbc57288575,746,755,2,25,True
ordered_consecutive_tensor_atoms,shuffled_primes,14012,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_2,shuffled_primes,14012,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14012,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14012,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14012,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14012,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14012,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14012,128,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
