role,index,window,target,predicted,residual,percent_error
secondary-mean,121,development,271.494055641645,261.7484273195059,-9.745628322139112,3.58962861971561
secondary-mean,122,development,273.4596091884033,262.2102596696888,-11.249349518714496,4.1137152035363735
secondary-mean,123,development,275.58749264934386,262.7708347401107,-12.816657909233186,4.650667483498983
secondary-mean,124,development,276.4520495031329,262.8433527809887,-13.608696722144202,4.922624645613264
secondary-mean,125,development,278.25074352984194,265.98173465230786,-12.269008877534077,4.40933552302197
secondary-mean,126,development,279.22925092774517,267.72114327251563,-11.508107655229537,4.121383278074773
secondary-mean,127,development,282.4651147650521,270.114949664224,-12.350165100828065,4.372279780850334
secondary-mean,128,development,283.2111857332339,270.4264184749889,-12.784767258244983,4.514216917366881
secondary-mean,129,development,284.83596398090475,270.5161019521499,-14.31986202875487,5.027406591716369
secondary-mean,130,development,286.6674453630029,271.1809796847642,-15.486465678238687,5.402240794600306
secondary-mean,131,development,287.9119205014222,272.22550690705253,-15.68641359436964,5.448337660715981
secondary-mean,132,development,289.5798549292188,273.98207348452655,-15.59778144469226,5.386348939398696
secondary-mean,133,development,291.8462913290674,275.5066703039236,-16.3396210251438,5.598707782351181
secondary-mean,134,development,293.5584341393563,284.1880140035424,-9.370420135813902,3.192011894764922
secondary-mean,135,development,294.9653696192655,284.99464163588135,-9.970727983384165,3.3803046087254756
secondary-mean,136,development,295.57325487895827,285.8598856389823,-9.713369239975975,3.2862815155429903
secondary-mean,137,development,297.97927706194344,285.9530217136525,-12.026255348290931,4.03593681643537
secondary-mean,138,development,299.8403260537213,287.7500531503768,-12.090272903344498,4.032237111821419
secondary-mean,139,development,301.64932546219416,288.2823712649885,-13.366954197205644,4.43128927164829
secondary-mean,140,development,302.6967495896069,288.679267761279,-14.017481828327902,4.630866319949804
secondary-mean,141,development,304.8643713408573,288.83745172976415,-16.02691961109315,5.25706547492034
secondary-mean,142,development,305.7289126020368,289.7107597032618,-16.018152898775043,5.2393320482664505
secondary-mean,143,development,307.2194961281701,291.0903961613842,-16.129099966785873,5.25002487474197
secondary-mean,144,development,310.1094631467019,294.22776633326276,-15.881696813439135,5.121319630909187
secondary-mean,145,development,311.165141530356,296.39118980040536,-14.773951729950625,4.747945626971632
secondary-mean,146,development,312.4278011806009,296.6328119724837,-15.794989208117215,5.055564565135104
secondary-mean,147,development,313.9852857311589,299.46730262983255,-14.517983101326365,4.62377817085256
secondary-mean,148,development,315.47561608947575,301.65202535427727,-13.82359073519848,4.381825418569848
secondary-mean,149,development,317.7348059423702,303.71290515977387,-14.021900782596333,4.413083024067431
secondary-mean,150,development,318.8531042563166,305.4561180855883,-13.396986170728326,4.201616980325487
secondary-mean,151,development,321.1601343091136,306.1977786780876,-14.962355631025957,4.658845863049999
secondary-mean,152,development,322.14455867248296,306.8152766986472,-15.329281973835748,4.75851029022678
secondary-mean,153,development,323.4669695575121,307.5777327331812,-15.889236824330851,4.912166718619399
secondary-mean,154,development,324.8628660517396,311.5949192955168,-13.267946756222841,4.084168473139589
secondary-mean,155,development,327.44390126190547,313.30944932413996,-14.134451937765505,4.316602594610576
secondary-mean,156,development,329.03307168048093,315.1602525106226,-13.872819169858303,4.216238537665901
secondary-mean,157,development,329.9532397282339,320.2949762140565,-9.658263514177406,2.927161291743169
secondary-mean,158,development,331.4744675826634,320.33252790527587,-11.14193967738754,3.3613266682776866
secondary-mean,159,development,333.64537852486984,320.6707495002707,-12.974629024599153,3.8887483117444193
secondary-mean,160,development,334.2113548332444,320.99302622349444,-13.21832860974996,3.955080645403349
secondary-mean,161,development,336.84185042839067,323.3456715424557,-13.496178885934967,4.006681137979357
secondary-mean,162,development,338.3399928508066,324.86253314476403,-13.477459706042566,3.983407220790936
secondary-mean,163,development,339.85821672536355,325.34898486972503,-14.509231855638518,4.269201432126415
secondary-mean,164,development,341.04226111104657,325.4653113707283,-15.576949740318298,4.567454393942778
secondary-mean,165,development,342.0548775103636,327.41861337174225,-14.636264138621357,4.278922798923663
secondary-mean,166,development,344.6617029402523,328.43289424224173,-16.228808698010596,4.708619657932778
secondary-mean,167,development,346.34787056600993,328.47091662693134,-17.87695393907859,5.16156022840956
secondary-mean,168,development,347.2726775844205,329.24405002471417,-18.028627559706308,5.191490354240042
secondary-mean,169,development,349.31626087069617,331.4522279768092,-17.864032893886986,5.113999803318513
secondary-mean,170,development,350.4084193491921,333.1176705185371,-17.29074883065499,4.934455873739798
secondary-mean,171,development,351.87864902535927,335.43763356128426,-16.441015464075008,4.672353809932393
secondary-mean,172,development,353.4889004887188,336.5296291061072,-16.959271382611576,4.797681443226196
secondary-mean,173,development,356.0175749772649,338.7446404790327,-17.272934498232246,4.851708374041727
secondary-mean,174,development,357.1513022520396,344.1736928484502,-12.97760940358944,3.6336447107313683
secondary-mean,175,development,357.95268510163226,344.4169759120961,-13.535709189536135,3.781424124725587
secondary-mean,176,development,359.74375495311443,345.0605092445353,-14.683245708579136,4.081584601932231
secondary-mean,177,development,361.28936169580464,345.9266513659596,-15.362710329845072,4.252190061101228
secondary-mean,178,development,363.33133057897385,346.37301674312505,-16.9583138358488,4.667451554157323
secondary-mean,179,development,364.736024114089,348.2350028651564,-16.501021248932602,4.524099666056321
secondary-mean,180,development,366.2127102883313,348.3735773012777,-17.83913298705363,4.8712489997980395
secondary-mean,181,development,367.9935754817403,349.3147338634688,-18.67884161827152,5.075860792900814
secondary-mean,182,development,368.96843809573437,350.0395527073006,-18.928885388433798,5.1302180441575915
secondary-mean,183,development,370.050919212106,354.2951260393688,-15.755793172737185,4.2577365315788525
secondary-mean,184,development,373.06192837211285,354.84666354915,-18.215264822962865,4.882638360458466
secondary-mean,185,development,373.86487391090856,355.10874505380735,-18.756128857101203,5.016820291486052
secondary-mean,186,development,375.82591276673935,355.34634222784365,-20.4795705388957,5.449217268742877
secondary-mean,187,development,376.32409223066804,357.7374039039291,-18.586688326738965,4.9390110042027935
secondary-mean,188,development,378.4366802499655,358.13251522401475,-20.304165025950738,5.365274056557997
secondary-mean,189,development,379.87297534653237,358.7393359726094,-21.13363937392296,5.563343734742955
secondary-mean,190,development,381.4844686171865,359.5932161033578,-21.891252513828704,5.738438734656907
secondary-mean,191,development,383.44352944953647,360.40936655933814,-23.03416289019833,6.007185184025845
secondary-mean,192,development,384.95611681486366,361.45567313123803,-23.500443683625633,6.104707174955131
secondary-mean,193,development,385.86130084597426,362.53883177175004,-23.322469074224216,6.04426228364734
secondary-mean,194,development,387.222890222388,362.81621721148963,-24.406673010898373,6.303003677515359
secondary-mean,195,development,388.84612835423223,364.5441844907611,-24.301943863471138,6.249758475499717
secondary-mean,196,development,391.45608356363806,365.08573792411727,-26.370345639520792,6.736476132764923
secondary-mean,197,development,392.2450833395191,365.1402180200369,-27.1048653194822,6.910186123613128
secondary-mean,198,development,393.427743844434,365.19559461904356,-28.232149225390458,7.175942639305525
secondary-mean,199,development,395.5828700109937,369.9197028489677,-25.663167162026014,6.487431359531014
secondary-mean,200,development,396.3818542225922,372.5939760294181,-23.787878193174095,6.001253069424255
secondary-mean,201,postfreeze-evaluation,397.9187362096142,375.42508224478263,-22.493653964831594,5.652826046618339
secondary-mean,202,postfreeze-evaluation,399.9851198761949,376.21431340487135,-23.770806471323567,5.942922696394608
secondary-mean,203,postfreeze-evaluation,401.8392286005332,376.47284306950695,-25.366385531026253,6.312570731177388
secondary-mean,204,postfreeze-evaluation,402.86191776388614,376.73439469529967,-26.12752306858647,6.485478501817485
secondary-mean,205,postfreeze-evaluation,404.236441800208,377.3057345808057,-26.930707219402336,6.662117620932532
secondary-mean,206,postfreeze-evaluation,405.13438745990993,379.5451274048294,-25.58926005508056,6.3162399557141375
secondary-mean,207,postfreeze-evaluation,407.5814603868962,381.96550840429353,-25.615951982602667,6.284866823502412
secondary-mean,208,postfreeze-evaluation,408.9472455023511,382.41690947866715,-26.530336023683958,6.487471505302371
secondary-mean,209,postfreeze-evaluation,410.51386919336665,385.2359953952659,-25.277873798100757,6.157617487509046
secondary-mean,210,postfreeze-evaluation,411.9722678042788,385.2812006541743,-26.69106715010446,6.478850455726535
secondary-mean,211,postfreeze-evaluation,413.26273607018504,385.4446184210212,-27.818117649163867,6.731339465467672
secondary-mean,212,postfreeze-evaluation,415.01880975515513,385.8398941175704,-29.178915637584737,7.03074534255427
secondary-mean,213,postfreeze-evaluation,415.4552149962946,390.8890454949229,-24.56616950137169,5.913072845069664
secondary-mean,214,postfreeze-evaluation,418.3877057895348,391.06461477923926,-27.323091010295514,6.530567373803303
secondary-mean,215,postfreeze-evaluation,419.8613648181523,392.19333379870324,-27.668031019449074,6.58980161974
secondary-mean,216,postfreeze-evaluation,420.6438276250418,393.942247231753,-26.701580393288793,6.3477884708414996
secondary-mean,217,postfreeze-evaluation,422.07671005882673,394.4785394279012,-27.59817063092555,6.538662279441827
secondary-mean,218,postfreeze-evaluation,423.7165796274818,398.8543969774649,-24.862182650016905,5.867644516500852
secondary-mean,219,postfreeze-evaluation,425.06988249446135,406.7701509622529,-18.299731532208455,4.305111297186975
secondary-mean,220,postfreeze-evaluation,427.2088250840746,412.0593015418435,-15.149523542231066,3.546163527696237
secondary-mean,221,postfreeze-evaluation,428.12791407661666,412.43376413930594,-15.694149937310726,3.665761895287711
secondary-mean,222,postfreeze-evaluation,430.3287454309386,416.2169181227694,-14.111827308169211,3.279313189742271
secondary-mean,223,postfreeze-evaluation,431.3013069307036,420.89260060689236,-10.40870632381126,2.413325940949121
secondary-mean,224,postfreeze-evaluation,432.1386417345886,421.4113381578278,-10.72730357676079,2.4823754556412236
secondary-mean,225,postfreeze-evaluation,433.88921848092724,424.0138570183741,-9.875361462553144,2.276009875775985
secondary-mean,226,postfreeze-evaluation,436.16100643264696,426.48562168203483,-9.675384750612125,2.2183057650538096
secondary-mean,227,postfreeze-evaluation,437.5816981676686,439.18489154518136,1.6031933775127527,0.36637578404809235
secondary-mean,228,postfreeze-evaluation,438.6217386562722,445.6852918237086,7.063553167436396,1.6103974210388554
secondary-mean,229,postfreeze-evaluation,439.91844221437066,447.24974796594927,7.331305751578611,1.666514755479629
secondary-mean,230,postfreeze-evaluation,441.68319920118904,449.51478534240243,7.831586141213393,1.7731229431812876
secondary-mean,231,postfreeze-evaluation,442.90454630260945,452.3674912760744,9.462944973464971,2.136565328232039
secondary-mean,232,postfreeze-evaluation,444.31933627755916,456.70238219720915,12.383045919649987,2.7869698454704426
secondary-mean,233,postfreeze-evaluation,446.8606226964295,464.04142287170737,17.180800175277852,3.8447782826793095
secondary-mean,234,postfreeze-evaluation,447.4417041944933,472.6608482441025,25.219144049609213,5.636297156298822
secondary-mean,235,postfreeze-evaluation,449.1485456850233,477.30397825846245,28.155432573439157,6.268623786925019
secondary-mean,236,postfreeze-evaluation,450.1269457803135,483.0058046316896,32.878858851376094,7.3043525075752225
secondary-mean,237,postfreeze-evaluation,451.4033084453888,490.99190444046343,39.58859599507463,8.770116491041202
secondary-mean,238,postfreeze-evaluation,453.9867378066779,492.7421807402625,38.75544293358456,8.536690547574514
secondary-mean,239,postfreeze-evaluation,454.9746837686168,497.49162312004717,42.51693935143038,9.344902226044058
secondary-mean,240,postfreeze-evaluation,456.32842668924604,508.674331061741,52.34590437249494,11.471103115857792
secondary-worst,1,train,14.1347,14.1347,0.0,0.0
secondary-worst,2,train,21.022,22.33104778501622,1.3090477850162223,6.2270373181249274
secondary-worst,3,train,25.0108,24.335717095031637,-0.6750829049683631,2.6991655803427443
secondary-worst,4,train,30.4248,30.36456321678429,-0.06023678321571069,0.1979857984792363
secondary-worst,5,train,32.935,32.91602974606765,-0.018970253932351966,0.05759907069182318
secondary-worst,6,train,37.5861,39.340256942856215,1.7541569428562127,4.66703633219784
secondary-worst,7,train,40.9187,41.484957285075296,0.5662572850752952,1.383859421426622
secondary-worst,8,train,43.327,42.43623510418283,-0.8907648958171706,2.055911777453252
secondary-worst,9,train,48.0051,43.145886108395,-4.859213891605002,10.122286781206585
secondary-worst,10,train,49.7738,47.567026747149505,-2.206773252850496,4.43360413078868
secondary-worst,11,train,52.9703,57.18220612514354,4.2119061251435355,7.9514485006570395
secondary-worst,12,train,56.4462,59.731211849594665,3.2850118495946674,5.81972187604244
secondary-worst,13,train,59.347,61.25731151814436,1.9103115181443613,3.218884725671662
secondary-worst,14,train,60.8317,61.592320240403026,0.7606202404030284,1.2503682132885132
secondary-worst,15,train,65.1125,61.7365134334159,-3.3759865665840962,5.184851705254899
secondary-worst,16,train,67.0798,66.69754398603612,-0.3822560139638824,0.5698526441102723
secondary-worst,17,train,69.5464,68.51305968141246,-1.0333403185875483,1.4858286246125583
secondary-worst,18,train,72.0671,71.61117608291589,-0.45592391708410673,0.6326380790736782
secondary-worst,19,train,75.7046,74.58796509769967,-1.1166349023003335,1.4749895016951855
secondary-worst,20,train,77.1448,75.94360065231159,-1.2011993476884157,1.5570710503992695
secondary-worst,21,train,79.3373,82.30863661683667,2.971336616836666,3.7451950303787327
secondary-worst,22,train,82.9103,85.37236687345577,2.4620668734557682,2.9695548966241443
secondary-worst,23,train,84.7354,88.65337901342107,3.917979013421075,4.623780631732517
secondary-worst,24,train,87.4252,92.21523597561755,4.790035975617542,5.479010600624925
secondary-worst,25,train,88.8091,93.56442475060453,4.7553247506045295,5.354546719429123
secondary-worst,26,train,92.4918,101.6099092053571,9.1181092053571,9.858289281165574
secondary-worst,27,train,94.6513,101.81964502360178,7.168345023601773,7.573424795646519
secondary-worst,28,train,95.8706,102.99097019274468,7.120370192744687,7.427063346578292
secondary-worst,29,train,98.8311,103.69436898425907,4.863268984259065,4.920788076080369
secondary-worst,30,train,101.3178,105.07980607498463,3.762006074984626,3.7130751703892364
secondary-worst,31,train,103.7255,105.21201075605524,1.4865107560552389,1.4331198751080871
secondary-worst,32,train,105.4466,109.33215024990139,3.885550249901385,3.6848511473118952
secondary-worst,33,train,107.1686,110.20775751342929,3.039157513429288,2.835865648547511
secondary-worst,34,train,111.0295,111.94533135355671,0.9158313535567117,0.8248540735180396
secondary-worst,35,train,111.8746,117.14170410614703,5.2671041061470305,4.708042849893569
secondary-worst,36,train,114.3202,118.64468999492075,4.324489994920754,3.7827872894910555
secondary-worst,37,train,116.2266,120.94749832299443,4.7208983229944295,4.061805406846995
secondary-worst,38,train,118.7907,122.4638109349402,3.6731109349401976,3.0920862785893153
secondary-worst,39,train,121.3701,122.8803630180714,1.510263018071413,1.2443452036963083
secondary-worst,40,train,122.9468,125.0889043663972,2.1421043663972057,1.7423018463247566
secondary-worst,41,train,124.2568,128.96694617042434,4.710146170424338,3.79065465264222
secondary-worst,42,train,127.5166,130.59891520655697,3.08231520655697,2.417187414467583
secondary-worst,43,train,129.5787,135.08515447006536,5.506454470065364,4.2495058756303035
secondary-worst,44,train,131.0876,136.63208066469556,5.544480664695556,4.229599645348268
secondary-worst,45,train,133.4977,137.6703515741138,4.172651574113786,3.1256355533569384
secondary-worst,46,train,134.7565,143.21857308742085,8.462073087420862,6.279528696145167
secondary-worst,47,train,138.116,143.98517249674717,5.869172496747154,4.249451545619011
secondary-worst,48,train,139.7362,145.463730453822,5.727530453821998,4.098816522720669
secondary-worst,49,train,141.1237,147.61377283565702,6.490072835657003,4.598853938535485
secondary-worst,50,train,143.1118,147.91530112903254,4.803501129032554,3.3564675512659017
secondary-worst,51,train,146.0009,151.13194801927517,5.13104801927517,3.5143947874808785
secondary-worst,52,train,147.4427,152.12188379230307,4.679183792303064,3.1735608424852937
secondary-worst,53,train,150.0515,153.88227774301959,3.8307777430195813,2.5529753071575967
secondary-worst,54,train,150.9252,159.40111491110827,8.475914911108276,5.615970633869146
secondary-worst,55,train,153.0246,160.3573568004463,7.332756800446305,4.791881044254522
secondary-worst,56,train,156.1129,161.16064500608914,5.047745006089144,3.233393913052121
secondary-worst,57,train,157.5975,163.78074635008576,6.183246350085767,3.9234419010998063
secondary-worst,58,train,158.8499,165.12911736082415,6.279217360824163,3.952924969310124
secondary-worst,59,train,161.1889,167.9374693041599,6.748569304159901,4.1867456779963765
secondary-worst,60,train,163.0306,168.52177393871102,5.491173938711029,3.3681860575321623
secondary-worst,61,train,165.5373,169.49640414936607,3.959104149366084,2.3916689165318537
secondary-worst,62,train,167.1844,170.9572148874885,3.7728148874884937,2.256678785513776
secondary-worst,63,train,169.0945,174.97725017174596,5.882750171745954,3.478971919102013
secondary-worst,64,train,169.9119,177.20168152676808,7.289781526768081,4.290330180975012
secondary-worst,65,train,173.4115,179.50196026461043,6.090460264610442,3.5121432342205923
secondary-worst,66,train,174.7541,179.80396805984603,5.049868059846034,2.8896993317158417
secondary-worst,67,train,176.4414,180.97043707826126,4.529037078261268,2.566878906119124
secondary-worst,68,train,178.3774,183.9674130269651,5.590013026965096,3.133812370269494
secondary-worst,69,train,179.9164,187.73312712590294,7.816727125902929,4.3446440268385365
secondary-worst,70,train,182.207,188.28980055326522,6.08280055326523,3.3384011334719466
secondary-worst,71,train,184.8744,189.3912007523455,4.516800752345489,2.443172636311728
secondary-worst,72,train,185.9589,189.75446664598928,3.7955666459892825,2.0410782414766286
secondary-worst,73,train,187.2289,190.16711621984334,2.9382162198433264,1.5693176746983646
secondary-worst,74,train,189.4161,190.24406945129334,0.8279694512933418,0.43711672412922753
secondary-worst,75,train,192.0266,190.8008875614787,-1.225712438521299,0.6383034634375128
secondary-worst,76,train,193.0797,191.3891826615064,-1.6905173384936063,0.8755541563891006
secondary-worst,77,train,195.2658,194.3470923294259,-0.918707670574122,0.47049082357182975
secondary-worst,78,train,196.8764,195.3623442076112,-1.5140557923888025,0.7690387432870586
secondary-worst,79,train,198.0153,195.74820163741197,-2.2670983625880297,1.1449107026517797
secondary-worst,80,train,201.2647,196.22132280809,-5.043377191909997,2.5058428983870478
secondary-worst,81,train,202.4935,198.28927567173542,-4.204224328264587,2.076226806423212
secondary-worst,82,train,204.1896,198.9834468827808,-5.206153117219202,2.549666152056325
secondary-worst,83,train,205.3946,199.64814976257378,-5.746450237426217,2.79776110833791
secondary-worst,84,train,207.9062,206.27949726798943,-1.6267027320105854,0.7824214631456807
secondary-worst,85,train,209.5765,207.09128635389905,-2.4852136461009593,1.185826486319296
secondary-worst,86,train,211.3289,207.969354914304,-3.3595450856959985,1.5897234527298436
secondary-worst,87,train,213.3479,210.13777805881674,-3.2101219411832744,1.5046419210984847
secondary-worst,88,train,214.547,212.70994615564484,-1.8370538443551538,0.8562477426182393
secondary-worst,89,train,216.1695,214.3554742607819,-1.8140257392180956,0.8391682171712918
secondary-worst,90,train,219.0675,214.49217859226133,-4.57532140773867,2.088544128060379
secondary-worst,91,train,220.7149,215.45943683135405,-5.255463168645946,2.381109371703472
secondary-worst,92,train,221.3952,223.10226943071402,1.7070694307140286,0.7710507864280837
secondary-worst,93,train,224.007,223.47485100390364,-0.5321489960963675,0.23755909239281248
secondary-worst,94,train,224.9833,224.68681709403992,-0.2964829059600902,0.13177996142828832
secondary-worst,95,train,227.4214,232.4640135080665,5.042613508066495,2.217299474924741
secondary-worst,96,train,229.3374,233.27340890151794,3.936008901517937,1.7162525176957342
secondary-worst,97,train,231.2882,233.42089689312724,2.132696893127246,0.9220949850131767
secondary-worst,98,train,231.9872,236.92849974393118,4.941299743931182,2.1299880958652815
secondary-worst,99,train,233.6934,237.53344645956142,3.840046459561421,1.6431985069160793
secondary-worst,100,train,236.5242,237.83454173798802,1.3103417379880113,0.5539990148948866
secondary-worst,101,development,237.7698204809252,237.88357431448173,0.11375383355652957,0.04784199833538392
secondary-worst,102,development,239.55547757332764,241.49652477744365,1.9410472041160176,0.8102704324604164
secondary-worst,103,development,241.04915779621658,243.55553342911102,2.5063756328944464,1.0397778012621564
secondary-worst,104,development,242.8232719342226,244.38517380223487,1.561901868012285,0.6432257730368538
secondary-worst,105,development,244.07089849707816,246.21779506863226,2.1468965715540946,0.8796200549816043
secondary-worst,106,development,247.1369900748975,246.2946841204874,-0.8423059544101079,0.3408255292559961
secondary-worst,107,development,248.10199006014847,246.3607181690107,-1.7412718911377567,0.7018371318648482
secondary-worst,108,development,249.5736896447072,247.02707244970637,-2.5466171950008345,1.0203868839805172
secondary-worst,109,development,251.014947795016,248.9226385301492,-2.0923092648668273,0.8335397087887572
secondary-worst,110,development,253.06998674799948,249.69098520900042,-3.379001538999063,1.3352043766311115
secondary-worst,111,development,255.30625645491403,250.09678562980278,-5.209470825111254,2.0404791082866485
secondary-worst,112,development,256.38071369443446,254.27826854978065,-2.1024451446538137,0.8200480895609012
secondary-worst,113,development,258.6104394915314,254.49492153024153,-4.115517961289868,1.5913966850609822
secondary-worst,114,development,259.874406989678,256.9432049832262,-2.9312020064517696,1.1279302338410702
secondary-worst,115,development,260.8050845045969,257.8847842212947,-2.920300283302197,1.119725211204893
secondary-worst,116,development,263.57389390487015,260.4688272076401,-3.105066697230029,1.178063066576206
secondary-worst,117,development,265.55785183887633,264.24591252534753,-1.3119393135287964,0.49403145282437294
secondary-worst,118,development,266.6149737815011,264.61255958258147,-2.0024141989196096,0.7510509145524016
secondary-worst,119,development,267.92191508282406,264.81064839808727,-3.1112666847367905,1.1612587509965315
secondary-worst,120,development,269.9704490239976,265.3899501206129,-4.580498903384694,1.6966667722131077
secondary-worst,121,development,271.494055641645,266.6495888386826,-4.844466802962415,1.7843730653745162
secondary-worst,122,development,273.4596091884033,267.20663607767995,-6.25297311072336,2.2866167070454995
secondary-worst,123,development,275.58749264934386,267.68011158667696,-7.9073810626669,2.8692815434582193
secondary-worst,124,development,276.4520495031329,268.251783836191,-8.200265666941903,2.9662524411304725
secondary-worst,125,development,278.25074352984194,271.5262385784035,-6.724504951438462,2.416706911950181
secondary-worst,126,development,279.22925092774517,273.3000761770898,-5.929174750655363,2.1234074621321204
secondary-worst,127,development,282.4651147650521,275.1817168481699,-7.283397916882166,2.5785123670724177
secondary-worst,128,development,283.2111857332339,275.77912559427386,-7.432060138960026,2.624211370648521
secondary-worst,129,development,284.83596398090475,275.87058323010496,-8.965380750799795,3.1475592567379693
secondary-worst,130,development,286.6674453630029,276.82839571472954,-9.839049648273374,3.432217298275472
secondary-worst,131,development,287.9119205014222,277.61382241136243,-10.298098090059739,3.5768224087855613
secondary-worst,132,development,289.5798549292188,278.84560606037775,-10.734248868841064,3.7068355018911125
secondary-worst,133,development,291.8462913290674,280.4003811344487,-11.445910194618705,3.9218967431431295
secondary-worst,134,development,293.5584341393563,289.5166043318993,-4.041829807456963,1.3768399532810733
secondary-worst,135,development,294.9653696192655,289.8131108498528,-5.152258769412697,1.746733447408797
secondary-worst,136,development,295.57325487895827,291.33327850102165,-4.239976377936614,1.4344925692525694
secondary-worst,137,development,297.97927706194344,291.79784999786625,-6.181427064077184,2.074448641202723
secondary-worst,138,development,299.8403260537213,293.44565707204805,-6.394668981673249,2.1326914447550123
secondary-worst,139,development,301.64932546219416,293.7087334762564,-7.940591985937772,2.6323917594614246
secondary-worst,140,development,302.6967495896069,294.3932598269167,-8.30348976269022,2.743171102414547
secondary-worst,141,development,304.8643713408573,294.5545761088935,-10.30979523196379,3.381764548812035
secondary-worst,142,development,305.7289126020368,295.72494504876073,-10.003967553276084,3.2721692783757463
secondary-worst,143,development,307.2194961281701,297.13189063073867,-10.087605497431412,3.283517362850867
secondary-worst,144,development,310.1094631467019,300.0515842673243,-10.057878879377597,3.243331814940316
secondary-worst,145,development,311.165141530356,301.69828009107266,-9.46686143928332,3.0423913786499033
secondary-worst,146,development,312.4278011806009,303.0637863912106,-9.364014789390296,2.99717718909956
secondary-worst,147,development,313.9852857311589,305.1150546311214,-8.870231100037529,2.8250467468187077
secondary-worst,148,development,315.47561608947575,307.6227964326845,-7.852819656791269,2.489200196874816
secondary-worst,149,development,317.7348059423702,310.00424471422235,-7.730561228147849,2.43302310089062
secondary-worst,150,development,318.8531042563166,311.5021862337886,-7.350918022527992,2.3054246373649243
secondary-worst,151,development,321.1601343091136,312.2585262396531,-8.901608069460451,2.7717039316258156
secondary-worst,152,development,322.14455867248296,313.1680238473901,-8.97653482509287,2.7864927665033474
secondary-worst,153,development,323.4669695575121,314.22534379718184,-9.241625760330237,2.8570539282487966
secondary-worst,154,development,324.8628660517396,317.76249635158644,-7.1003697001531805,2.1856513754398548
secondary-worst,155,development,327.44390126190547,319.2311869644943,-8.21271429741114,2.508128649139876
secondary-worst,156,development,329.03307168048093,321.6781750682328,-7.354896612248126,2.2353061881239573
secondary-worst,157,development,329.9532397282339,326.63475878703133,-3.3184809412025515,1.0057427967477512
secondary-worst,158,development,331.4744675826634,326.95282992996357,-4.521637652699837,1.3640983227681713
secondary-worst,159,development,333.64537852486984,327.29774583456395,-6.347632690305886,1.9025088009222149
secondary-worst,160,development,334.2113548332444,327.3466268861363,-6.864727947108122,2.0540079945917142
secondary-worst,161,development,336.84185042839067,329.4660629563453,-7.375787472045374,2.1896885623520217
secondary-worst,162,development,338.3399928508066,330.94947896703167,-7.390513883774929,2.1843453449009878
secondary-worst,163,development,339.85821672536355,331.3478817954881,-8.510334929875455,2.504083912366486
secondary-worst,164,development,341.04226111104657,331.5724990243318,-9.469762086714752,2.7767122044828656
secondary-worst,165,development,342.0548775103636,334.179173195644,-7.875704314719599,2.3024680636167743
secondary-worst,166,development,344.6617029402523,334.653980636445,-10.007722303807327,2.9036362956583495
secondary-worst,167,development,346.34787056600993,335.7609667215102,-10.586903844499716,3.056725547986868
secondary-worst,168,development,347.2726775844205,335.81185350092846,-11.460824083492014,3.300237773732124
secondary-worst,169,development,349.31626087069617,338.0128526860892,-11.303408184606951,3.235866591618834
secondary-worst,170,development,350.4084193491921,339.9910356528784,-10.41738369631372,2.9729261972819483
secondary-worst,171,development,351.87864902535927,342.0771449596108,-9.801504065748475,2.785478486090839
secondary-worst,172,development,353.4889004887188,343.4705282598894,-10.018372228829378,2.834140538777427
secondary-worst,173,development,356.0175749772649,345.16983206987976,-10.847742907385168,3.0469683717377993
secondary-worst,174,development,357.1513022520396,350.95444331862956,-6.196858933410056,1.735079473135161
secondary-worst,175,development,357.95268510163226,350.9861195677459,-6.966565533886353,1.9462252481521016
secondary-worst,176,development,359.74375495311443,351.89049172125107,-7.853263231863366,2.183015861633758
secondary-worst,177,development,361.28936169580464,353.22897751942696,-8.060384176377681,2.23100512523928
secondary-worst,178,development,363.33133057897385,353.3333275761038,-9.998003002870064,2.7517591139024806
secondary-worst,179,development,364.736024114089,355.2691344436048,-9.466889670484193,2.5955455574969366
secondary-worst,180,development,366.2127102883313,355.40759251536974,-10.80511777296158,2.9505032101300785
secondary-worst,181,development,367.9935754817403,355.6693719682512,-12.324203513489124,3.349026813132678
secondary-worst,182,development,368.96843809573437,357.5276362177342,-11.440801878000173,3.1007535324828206
secondary-worst,183,development,370.050919212106,360.7512462069975,-9.299673005108502,2.5130792878204176
secondary-worst,184,development,373.06192837211285,361.58766799694473,-11.474260375168114,3.0756985643742896
secondary-worst,185,development,373.86487391090856,361.8578405618468,-12.007033349061771,3.211597073418304
secondary-worst,186,development,375.82591276673935,362.65969081726456,-13.166221949474789,3.503276783803504
secondary-worst,187,development,376.32409223066804,364.8183076991104,-11.505784531557651,3.0574137476441914
secondary-worst,188,development,378.4366802499655,365.2212374926837,-13.215442757281778,3.4921146514002546
secondary-worst,189,development,379.87297534653237,366.3996183511925,-13.473356995339884,3.5468058718967974
secondary-worst,190,development,381.4844686171865,366.9906252444604,-14.493843372726133,3.7993272505336173
secondary-worst,191,development,383.44352944953647,367.5431553733547,-15.900374076181777,4.146731618866544
secondary-worst,192,development,384.95611681486366,368.88994752909616,-16.0661692857675,4.173506689203792
secondary-worst,193,development,385.86130084597426,369.71476956493933,-16.146531281034925,4.184542799610837
secondary-worst,194,development,387.222890222388,369.7178721821307,-17.505018040257312,4.520656831574165
