control_type,control_id,N,s,z,E,degree,d0_residual,magnitude_min,magnitude_max,magnitude_range
positive_charge,15003,128,(1.25+0j),0.15,0.003151327698014315,211,0.0,0.8212093295268768,0.8276935181612578,0.0064841886343810495
positive_charge,15004,128,(1.25+0j),0.15,0.0031318141768147687,220,0.0,0.8212093295268768,0.8274778453912762,0.006268515864399471
positive_charge,15005,128,(1.25+0j),0.15,0.0030431880045390875,211,0.0,0.8212093295268769,0.827884069886397,0.006674740359520093
positive_charge,15006,128,(1.25+0j),0.15,0.0031469405125566395,209,0.0,0.8212093295268768,0.8279399773194953,0.00673064779261856
positive_charge,15007,128,(1.25+0j),0.15,0.0031029815934770547,224,0.0,0.8212093295268768,0.8265481384872397,0.005338808960362984
positive_charge,15008,128,(1.25+0j),0.15,0.003005306128655083,228,0.0,0.8212093295268769,0.8274306852600246,0.006221355733147749
positive_charge,15009,128,(1.25+0j),0.15,0.003370406007780905,219,0.0,0.8212093295268768,0.8280704348961123,0.006861105369235565
positive_charge,15010,128,(1.25+0j),0.15,0.003304023066585842,220,0.0,0.8212093295268766,0.8278847999116213,0.006675470384744697
positive_charge,15011,128,(1.25+0j),0.15,0.0032881055392591087,224,0.0,0.8212093295268769,0.8280651410101149,0.006855811483237995
positive_charge,15012,128,(1.25+0j),0.15,0.0033177984023156585,213,0.0,0.8212093295268766,0.8276206975504454,0.0064113680235687864
positive_charge,15013,128,(1.25+0j),0.15,0.004126578901580719,224,0.0,0.8212093295268768,0.8281588057259522,0.006949476199075488
positive_charge,15014,128,(1.25+0j),0.15,0.0030500336621526554,212,0.0,0.8212093295268768,0.8274209655739507,0.006211636047073976
positive_charge,15015,128,(1.25+0j),0.15,0.002995652371133372,232,0.0,0.8212093295268766,0.8277755909059364,0.006566261379059801
positive_charge,15016,128,(1.25+0j),0.15,0.0030099678995107746,222,0.0,0.8212093295268768,0.8278429194421227,0.006633589915245985
positive_charge,15017,128,(1.25+0j),0.15,0.0031139566993462786,223,0.0,0.8212093295268769,0.8279505571538016,0.006741227626924751
positive_charge,15018,128,(1.25+0j),0.15,0.003127675533989569,219,0.0,0.8212093295268768,0.8279189349154228,0.006709605388546036
positive_charge,15019,128,(1.25+0j),0.15,0.00337666649342065,227,0.0,0.8212093295268768,0.8280542754432674,0.006844945916390621
positive_charge,15020,128,(1.25+0j),0.15,0.0030332273962683553,216,0.0,0.8212093295268769,0.8274238989468495,0.006214569419972671
positive_charge,15021,128,(1.25+0j),0.15,0.0029986462337222687,227,0.0,0.8212093295268768,0.8276710783545935,0.006461748827716773
positive_charge,15022,128,(1.25+0j),0.15,0.003076016804926154,226,0.0,0.8212093295268768,0.8279236428625693,0.006714313335692501
positive_charge,15023,128,(1.25+0j),0.15,0.0030641688665699763,215,0.0,0.8212093295268766,0.8277322495661895,0.006522920039312874
positive_charge,15024,128,(1.25+0j),0.15,0.003857612600148798,227,0.0,0.8212093295268768,0.8279232680302551,0.006713938503378314
positive_charge,15025,128,(1.25+0j),0.15,0.003025073924536071,219,0.0,0.8212093295268769,0.8279614734257511,0.006752143898874241
positive_charge,15026,128,(1.25+0j),0.15,0.0038590158463063734,225,0.0,0.8212093295268768,0.8276624629290605,0.006453133402183786
positive_charge,15027,128,(1.25+0j),0.15,0.003058159570210091,211,0.0,0.8212093295268766,0.8274677671359328,0.0062584376090562
positive_charge,15028,128,(1.25+0j),0.15,0.0038093657494994875,227,0.0,0.8212093295268768,0.8281176872190675,0.006908357692190781
positive_charge,15029,128,(1.25+0j),0.15,0.0032893428964144425,224,0.0,0.8212093295268769,0.8279280240034003,0.006718694476523401
positive_charge,15030,128,(1.25+0j),0.15,0.0031115769364021364,228,0.0,0.8212093295268768,0.8279636505093825,0.006754320982505724
positive_charge,15031,128,(1.25+0j),0.15,0.003955346458993029,213,0.0,0.8212093295268768,0.8281543053672816,0.006944975840404877
positive_charge,15000,128,(1.25+0j),0.35,0.019302949311039645,243,0.0,0.6145267008322537,0.6433601971534819,0.028833496321228225
positive_charge,15001,128,(1.25+0j),0.35,0.025199453074909214,241,0.0,0.6145267008322538,0.6471060342951417,0.03257933346288788
positive_charge,15002,128,(1.25+0j),0.35,0.02428530919817697,239,0.0,0.6145267008322538,0.6471666247358299,0.03263992390357606
positive_charge,15003,128,(1.25+0j),0.35,0.019653230721356364,226,0.0,0.6145267008322538,0.6450975185300557,0.0305708176978019
positive_charge,15004,128,(1.25+0j),0.35,0.019536707526237453,236,0.0,0.6145267008322538,0.644135906844935,0.029609206012681244
positive_charge,15005,128,(1.25+0j),0.35,0.019028829091029154,226,0.0,0.6145267008322538,0.6459800211426635,0.031453320310409705
positive_charge,15006,128,(1.25+0j),0.35,0.019623782286213243,224,0.0,0.6145267008322538,0.6462262043271347,0.03169950349488093
positive_charge,15007,128,(1.25+0j),0.35,0.01935848240033413,239,0.0,0.6145267008322538,0.639669535563341,0.02514283473108725
positive_charge,15008,128,(1.25+0j),0.35,0.018830218445509694,245,0.0,0.6145267008322538,0.643930708002539,0.02940400717028524
positive_charge,15009,128,(1.25+0j),0.35,0.020919558145450733,235,0.0,0.6145267008322538,0.6468089639572465,0.032282263124992716
positive_charge,15010,128,(1.25+0j),0.35,0.020543489560237507,237,0.0,0.6145267008322538,0.645988994295905,0.03146229346365115
positive_charge,15011,128,(1.25+0j),0.35,0.020453684793157165,240,0.0,0.6145267008322539,0.6467900126307008,0.03226331179844688
positive_charge,15012,128,(1.25+0j),0.35,0.020617470007562703,229,0.0,0.6145267008322538,0.644740869904993,0.030214169072739216
positive_charge,15013,128,(1.25+0j),0.35,0.02543312617887047,241,0.0,0.6145267008322538,0.6472198872769401,0.03269318644468633
positive_charge,15014,128,(1.25+0j),0.35,0.019062290149360745,228,0.0,0.6145267008322538,0.6438800230157745,0.029353322183520714
positive_charge,15015,128,(1.25+0j),0.35,0.018776564345954667,249,0.0,0.6145267008322538,0.6455367980824388,0.031010097250184998
positive_charge,15016,128,(1.25+0j),0.35,0.0188529079449504,239,0.0,0.6145267008322538,0.6458056802543825,0.03127897942212865
positive_charge,15017,128,(1.25+0j),0.35,0.0194156345421758,240,0.0,0.6145267008322537,0.6463133404084309,0.03178663957617722
positive_charge,15018,128,(1.25+0j),0.35,0.01951983674287929,235,0.0,0.6145267008322537,0.6461353556456007,0.03160865481334696
positive_charge,15019,128,(1.25+0j),0.35,0.020955938620758327,243,0.0,0.6145267008322538,0.6467691181732892,0.03224241734103539
positive_charge,15020,128,(1.25+0j),0.35,0.018978941248653798,233,0.0,0.6145267008322538,0.643987272698428,0.029460571866174234
positive_charge,15021,128,(1.25+0j),0.35,0.018792120731332018,244,0.0,0.6145267008322538,0.6450818282635212,0.030555127431267426
positive_charge,15022,128,(1.25+0j),0.35,0.019209879677634312,243,0.0,0.6145267008322539,0.6461524734076717,0.031625772575417765
positive_charge,15023,128,(1.25+0j),0.35,0.01914776218477929,231,0.0,0.6145267008322538,0.6452799082093631,0.030753207377109293
positive_charge,15024,128,(1.25+0j),0.35,0.023893826570028892,243,0.0,0.6145267008322538,0.6461774927920748,0.03165079195982101
positive_charge,15025,128,(1.25+0j),0.35,0.018930264898434152,236,0.0,0.6145267008322538,0.6463301472074268,0.03180344637517296
positive_charge,15026,128,(1.25+0j),0.35,0.02390005741568718,241,0.0,0.6145267008322539,0.6450260742352484,0.030499373402994467
positive_charge,15027,128,(1.25+0j),0.35,0.019111870039415044,226,0.0,0.6145267008322538,0.6440849201323482,0.02955821930009439
positive_charge,15028,128,(1.25+0j),0.35,0.02361489205965026,244,0.0,0.6145267008322538,0.6470325180256417,0.032505817193387854
positive_charge,15029,128,(1.25+0j),0.35,0.02045486503640454,239,0.0,0.6145267008322538,0.6461781863976019,0.031651485565348136
positive_charge,15030,128,(1.25+0j),0.35,0.019401649210531214,245,0.0,0.6145267008322538,0.6463368629708925,0.03181016213863874
positive_charge,15031,128,(1.25+0j),0.35,0.024434933989345747,230,0.0,0.6145267008322539,0.6471926632607938,0.03266596242853992
positive_charge,15000,128,(1.25+0j),0.6,0.06857151403991296,254,0.0,0.4025085930439088,0.473340577916524,0.07083198487261522
positive_charge,15001,128,(1.25+0j),0.6,0.08799440363028821,252,0.0,0.4025085930439089,0.4819662913588017,0.0794576983148928
positive_charge,15002,128,(1.25+0j),0.6,0.08507279888596544,251,0.0,0.4025085930439089,0.4820893275215391,0.0795807344776302
positive_charge,15003,128,(1.25+0j),0.6,0.06972945230749654,236,0.0,0.4025085930439089,0.4773080974045771,0.07479950436066818
positive_charge,15004,128,(1.25+0j),0.6,0.06934334102856753,247,0.0,0.4025085930439089,0.47504174336780985,0.07253315032390095
positive_charge,15005,128,(1.25+0j),0.6,0.06775257882118495,237,0.0,0.40250859304390885,0.47936325757132986,0.07685466452742101
positive_charge,15006,128,(1.25+0j),0.6,0.06962175802630645,234,0.0,0.40250859304390885,0.47991373084111444,0.07740513779720559
positive_charge,15007,128,(1.25+0j),0.6,0.06872619368407736,249,0.0,0.4025085930439088,0.4640990345109118,0.06159044146700299
positive_charge,15008,128,(1.25+0j),0.6,0.06720454925097044,257,0.0,0.4025085930439089,0.4746425874884819,0.07213399444457302
positive_charge,15009,128,(1.25+0j),0.6,0.07374864170711565,246,0.0,0.4025085930439089,0.4812543984010761,0.07874580535716719
positive_charge,15010,128,(1.25+0j),0.6,0.07258593366976533,248,0.0,0.4025085930439089,0.4794031989721477,0.07689460592823882
positive_charge,15011,128,(1.25+0j),0.6,0.07230938692597128,252,0.0,0.4025085930439088,0.4812193232772032,0.07871073023329439
positive_charge,15012,128,(1.25+0j),0.6,0.07279836487175023,240,0.0,0.4025085930439089,0.4763734674867739,0.07386487444286499
positive_charge,15013,128,(1.25+0j),0.6,0.08872579046616978,252,0.0,0.40250859304390896,0.4822270226813183,0.07971842963740933
positive_charge,15014,128,(1.25+0j),0.6,0.06779818034289138,238,0.0,0.4025085930439089,0.4744279100379661,0.07191931699405718
positive_charge,15015,128,(1.25+0j),0.6,0.06704014136783941,261,0.0,0.40250859304390885,0.4784107709826075,0.07590217793869863
positive_charge,15016,128,(1.25+0j),0.6,0.06725935367573682,251,0.0,0.40250859304390885,0.4789698415563149,0.07646124851240604
positive_charge,15017,128,(1.25+0j),0.6,0.06888571574366745,251,0.0,0.40250859304390896,0.4801877753886922,0.07767918234478322
positive_charge,15018,128,(1.25+0j),0.6,0.06932163134282893,246,0.0,0.4025085930439089,0.4797148762518624,0.07720628320795347
positive_charge,15019,128,(1.25+0j),0.6,0.07385944791880032,255,0.0,0.40250859304390885,0.4812233664246184,0.07871477338070954
positive_charge,15020,128,(1.25+0j),0.6,0.0676281674289086,243,0.0,0.4025085930439089,0.47488418058353626,0.07237558753962736
positive_charge,15021,128,(1.25+0j),0.6,0.06706730259267324,256,0.0,0.4025085930439089,0.4773889778572067,0.07488038481329778
positive_charge,15022,128,(1.25+0j),0.6,0.06829308713917298,253,0.0,0.40250859304390896,0.47974960553582774,0.07724101249191878
positive_charge,15023,128,(1.25+0j),0.6,0.06811963346523102,242,0.0,0.4025085930439089,0.4776831353058341,0.07517454226192521
positive_charge,15024,128,(1.25+0j),0.6,0.08390124709046287,255,0.0,0.4025085930439089,0.47984649431042803,0.07733790126651913
positive_charge,15025,128,(1.25+0j),0.6,0.0674667761932431,247,0.0,0.4025085930439089,0.4801655482451665,0.0776569552012576
positive_charge,15026,128,(1.25+0j),0.6,0.0839117296209385,252,0.0,0.4025085930439089,0.47721984739866036,0.07471125435475146
positive_charge,15027,128,(1.25+0j),0.6,0.06800226948831381,235,0.0,0.4025085930439089,0.47491355172235517,0.07240495867844626
positive_charge,15028,128,(1.25+0j),0.6,0.08301968099844194,255,0.0,0.40250859304390885,0.4817891272875636,0.07928053424365478
positive_charge,15029,128,(1.25+0j),0.6,0.07228778972832935,250,0.0,0.40250859304390896,0.4798228463085736,0.07731425326466462
positive_charge,15030,128,(1.25+0j),0.6,0.06884022901497805,257,0.0,0.40250859304390896,0.4801775177972786,0.07766892475336962
positive_charge,15031,128,(1.25+0j),0.6,0.08552706217385146,239,0.0,0.4025085930439089,0.48214931121553906,0.07964071817163015
positive_charge,15000,128,(1.5+0j),0.15,0.0019145482691290481,204,0.0,0.877566832416476,0.881446809746862,0.0038799773303859197
positive_charge,15001,128,(1.5+0j),0.15,0.0024273511851697054,204,0.0,0.877566832416476,0.8819043159951689,0.004337483578692902
positive_charge,15002,128,(1.5+0j),0.15,0.0023508344567780316,199,0.0,0.877566832416476,0.8818947295153459,0.004327897098869826
positive_charge,15003,128,(1.5+0j),0.15,0.0019390674788222135,191,0.0,0.877566832416476,0.8816938835797659,0.004127051163289819
positive_charge,15004,128,(1.5+0j),0.15,0.0019312101891442715,199,0.0,0.877566832416476,0.8815625854348277,0.003995753018351644
positive_charge,15005,128,(1.5+0j),0.15,0.0018997484176073293,190,0.0,0.877566832416476,0.8817693537441358,0.004202521327659747
positive_charge,15006,128,(1.5+0j),0.15,0.0019358693266348858,188,0.0,0.8775668324164762,0.8817879255533071,0.0042210931368309446
positive_charge,15007,128,(1.5+0j),0.15,0.0019219360804664045,203,0.0,0.877566832416476,0.8809244318579178,0.003357599441441761
positive_charge,15008,128,(1.5+0j),0.15,0.0018895265541293551,204,0.0,0.877566832416476,0.881605398891758,0.004038566475282002
positive_charge,15009,128,(1.5+0j),0.15,0.002037799801411864,198,0.0,0.8775668324164759,0.8818493540048734,0.004282521588397481
positive_charge,15010,128,(1.5+0j),0.15,0.0020103412735039926,198,0.0,0.8775668324164759,0.8817675708188424,0.004200738402366455
positive_charge,15011,128,(1.5+0j),0.15,0.0020078403110101776,201,0.0,0.8775668324164759,0.8818559408598645,0.0042891084433885895
positive_charge,15012,128,(1.5+0j),0.15,0.002013852372142859,191,0.0,0.8775668324164758,0.881593275869648,0.004026443453172157
positive_charge,15013,128,(1.5+0j),0.15,0.0024467291263662702,201,0.0,0.877566832416476,0.8819090555845139,0.004342223168037895
positive_charge,15014,128,(1.5+0j),0.15,0.001902257124322444,190,0.0,0.877566832416476,0.8815381243065942,0.003971291890118134
positive_charge,15015,128,(1.5+0j),0.15,0.0018876073039630096,209,0.0,0.877566832416476,0.8817575879952405,0.004190755578764471
positive_charge,15016,128,(1.5+0j),0.15,0.0018909638298040409,199,0.0,0.8775668324164762,0.8817561887805871,0.0041893563641109965
positive_charge,15017,128,(1.5+0j),0.15,0.0019245462422742537,202,0.0,0.877566832416476,0.8818375816113759,0.004270749194899892
positive_charge,15018,128,(1.5+0j),0.15,0.0019314628420152933,198,0.0,0.877566832416476,0.881781858274459,0.004215025857982946
positive_charge,15019,128,(1.5+0j),0.15,0.0020395274291139308,205,0.0,0.8775668324164762,0.8818810030639553,0.0043141706474791874
positive_charge,15020,128,(1.5+0j),0.15,0.0018954611474041032,195,0.0,0.8775668324164759,0.8816107486296895,0.004043916213213539
positive_charge,15021,128,(1.5+0j),0.15,0.0018883934369650823,204,0.0,0.877566832416476,0.8817210685883872,0.00415423617191113
positive_charge,15022,128,(1.5+0j),0.15,0.0019084918636728925,202,0.0,0.877566832416476,0.8817819334538717,0.004215101037395641
positive_charge,15023,128,(1.5+0j),0.15,0.0019052321037019186,194,0.0,0.877566832416476,0.8816834528037987,0.004116620387322634
positive_charge,15024,128,(1.5+0j),0.15,0.002332452616465593,205,0.0,0.877566832416476,0.8818043925248975,0.004237560108421468
positive_charge,15025,128,(1.5+0j),0.15,0.0018945021862649192,198,0.0,0.877566832416476,0.8818091557559634,0.004242323339487375
positive_charge,15026,128,(1.5+0j),0.15,0.002332813145105382,202,0.0,0.8775668324164762,0.8816945440463922,0.004127711629916098
positive_charge,15027,128,(1.5+0j),0.15,0.001904107560259999,190,0.0,0.877566832416476,0.8815566631317839,0.003989830715307896
positive_charge,15028,128,(1.5+0j),0.15,0.0023099322056368134,203,0.0,0.8775668324164759,0.8818839052325483,0.004317072816072409
positive_charge,15029,128,(1.5+0j),0.15,0.002008564862480075,201,0.0,0.877566832416476,0.881788204446524,0.00422137203004791
positive_charge,15030,128,(1.5+0j),0.15,0.001923300743681295,205,0.0,0.8775668324164762,0.8818080078372558,0.004241175420779619
positive_charge,15031,128,(1.5+0j),0.15,0.0023587044027775315,192,0.0,0.877566832416476,0.8818966031567095,0.004329770740233441
positive_charge,15000,128,(1.5+0j),0.35,0.011664889184343202,219,0.0,0.7256024249849365,0.7452546566003997,0.019652231615463145
positive_charge,15001,128,(1.5+0j),0.35,0.014633005306956387,217,0.0,0.7256024249849365,0.7474665171524298,0.0218640921674933
positive_charge,15002,128,(1.5+0j),0.35,0.014199876298253268,213,0.0,0.7256024249849365,0.7474185772998847,0.021816152314948156
positive_charge,15003,128,(1.5+0j),0.35,0.011805026384603888,203,0.0,0.7256024249849365,0.7464697499259841,0.020867324941047594
positive_charge,15004,128,(1.5+0j),0.35,0.01176020021189222,212,0.0,0.7256024249849365,0.7458141349140651,0.020211709929128574
positive_charge,15005,128,(1.5+0j),0.35,0.011583179393563594,203,0.0,0.7256024249849367,0.7468160200504117,0.021213595065475044
positive_charge,15006,128,(1.5+0j),0.35,0.011786309311995249,201,0.0,0.7256024249849367,0.7469025268608068,0.02130010187587017
positive_charge,15007,128,(1.5+0j),0.35,0.011702684649654044,216,0.0,0.7256024249849367,0.7426324120078297,0.017029987022893045
positive_charge,15008,128,(1.5+0j),0.35,0.011529917705980315,219,0.0,0.7256024249849365,0.7460557127036062,0.02045328771866961
positive_charge,15009,128,(1.5+0j),0.35,0.0123628683634274,212,0.0,0.7256024249849365,0.747196057917492,0.02159363293255545
positive_charge,15010,128,(1.5+0j),0.35,0.012210115843906409,212,0.0,0.7256024249849365,0.7468068207909536,0.021204395806017073
positive_charge,15011,128,(1.5+0j),0.35,0.01219585031394693,215,0.0,0.7256024249849367,0.7472297922910928,0.02162736730615611
positive_charge,15012,128,(1.5+0j),0.35,0.012228796293923008,205,0.0,0.7256024249849367,0.7459390103065218,0.02033658532158511
positive_charge,15013,128,(1.5+0j),0.35,0.014741153646990161,216,0.0,0.7256024249849365,0.7474882521777206,0.02188582719278409
positive_charge,15014,128,(1.5+0j),0.35,0.011595835156538068,204,0.0,0.7256024249849365,0.7456849624186125,0.02008253743367594
positive_charge,15015,128,(1.5+0j),0.35,0.01151941732903721,223,0.0,0.7256024249849367,0.7467738405681428,0.02117141558320612
positive_charge,15016,128,(1.5+0j),0.35,0.01153706076856268,214,0.0,0.7256024249849365,0.7467558923642124,0.021153467379275814
positive_charge,15017,128,(1.5+0j),0.35,0.011716123506475207,215,0.0,0.7256024249849367,0.7471537091867508,0.02155128420181418
positive_charge,15018,128,(1.5+0j),0.35,0.011762811784967029,211,0.0,0.7256024249849367,0.7468742936804252,0.021271868695488583
positive_charge,15019,128,(1.5+0j),0.35,0.012372798538293815,219,0.0,0.7256024249849367,0.7473578966375083,0.021755471652571634
positive_charge,15020,128,(1.5+0j),0.35,0.01156127016597746,208,0.0,0.7256024249849365,0.7460804449182464,0.020478019933309888
positive_charge,15021,128,(1.5+0j),0.35,0.011523518490208124,218,0.0,0.7256024249849365,0.7466027588156922,0.021000333830755613
positive_charge,15022,128,(1.5+0j),0.35,0.011630867787582655,218,0.0,0.7256024249849365,0.7468746004650014,0.02127217548006488
positive_charge,15023,128,(1.5+0j),0.35,0.011613652266909675,207,0.0,0.7256024249849367,0.7463931183540043,0.020790693369067692
positive_charge,15024,128,(1.5+0j),0.35,0.014099108715396226,219,0.0,0.7256024249849367,0.7469924672435921,0.021390042258655484
positive_charge,15025,128,(1.5+0j),0.35,0.011555163516922115,211,0.0,0.7256024249849365,0.747006714278993,0.021404289294056467
positive_charge,15026,128,(1.5+0j),0.35,0.0141008507680052,216,0.0,0.7256024249849367,0.7464726442265575,0.020870219241620802
positive_charge,15027,128,(1.5+0j),0.35,0.011606880344791057,203,0.0,0.7256024249849367,0.7457841717587623,0.02018174677382567
positive_charge,15028,128,(1.5+0j),0.35,0.013972809481777652,218,0.0,0.7256024249849367,0.7473679515661179,0.02176552658118125
positive_charge,15029,128,(1.5+0j),0.35,0.01219810537325931,216,0.0,0.7256024249849365,0.7469029577365289,0.021300532751592383
positive_charge,15030,128,(1.5+0j),0.35,0.01170911481670042,220,0.0,0.7256024249849367,0.7469994080861215,0.021396983101184874
positive_charge,15031,128,(1.5+0j),0.35,0.014243283620896415,205,0.0,0.7256024249849367,0.7474272874873954,0.02182486250245874
positive_charge,15000,128,(1.5+0j),0.6,0.039930955772557335,228,0.0,0.5534226021751478,0.6061212585925567,0.052698656417408896
positive_charge,15001,128,(1.5+0j),0.6,0.049376937441451704,227,0.0,0.5534226021751479,0.6116781586357084,0.058255556460560465
positive_charge,15002,128,(1.5+0j),0.6,0.04803974025885728,224,0.0,0.5534226021751479,0.611552934012605,0.05813033183745708
positive_charge,15003,128,(1.5+0j),0.6,0.04037059007486649,212,0.0,0.5534226021751478,0.609208753237551,0.055786151062403144
positive_charge,15004,128,(1.5+0j),0.6,0.04023063080128679,222,0.0,0.5534226021751479,0.6075023195698356,0.05407971739468764
positive_charge,15005,128,(1.5+0j),0.6,0.039688607737980656,211,0.0,0.5534226021751478,0.6100410730651166,0.05661847088996874
positive_charge,15006,128,(1.5+0j),0.6,0.04031065650195958,210,0.0,0.5534226021751479,0.610253902929098,0.05683130075395004
positive_charge,15007,128,(1.5+0j),0.6,0.04003263266007561,225,0.0,0.5534226021751478,0.5993162788732719,0.04589367669812405
positive_charge,15008,128,(1.5+0j),0.6,0.03954200838445741,229,0.0,0.5534226021751478,0.608196469722545,0.054773867547397215
positive_charge,15009,128,(1.5+0j),0.6,0.04208890675550283,220,0.0,0.5534226021751478,0.6109876023601315,0.05756500018498367
positive_charge,15010,128,(1.5+0j),0.6,0.041627638361766625,221,0.0,0.5534226021751478,0.6100234542703314,0.05660085209518362
positive_charge,15011,128,(1.5+0j),0.6,0.04158316061252784,225,0.0,0.5534226021751479,0.6110734680317504,0.05765086585660251
positive_charge,15012,128,(1.5+0j),0.6,0.04168073608403165,214,0.0,0.5534226021751479,0.6077667929381413,0.05434419076299335
positive_charge,15013,128,(1.5+0j),0.6,0.04970484115264142,225,0.0,0.5534226021751479,0.6117301151008282,0.05830751292568026
positive_charge,15014,128,(1.5+0j),0.6,0.039715208306049514,213,0.0,0.5534226021751479,0.607137352269182,0.053714750094034036
positive_charge,15015,128,(1.5+0j),0.6,0.039510723578522436,234,0.0,0.5534226021751478,0.609968413868001,0.05654581169285322
positive_charge,15016,128,(1.5+0j),0.6,0.03956024211653559,224,0.0,0.5534226021751478,0.6098965491799622,0.05647394700481434
positive_charge,15017,128,(1.5+0j),0.6,0.04006933276128916,225,0.0,0.5534226021751479,0.610911561658492,0.05748895948334409
positive_charge,15018,128,(1.5+0j),0.6,0.04024370306364803,220,0.0,0.5534226021751479,0.6101861980376034,0.056763595862455496
positive_charge,15019,128,(1.5+0j),0.6,0.042119422312509314,228,0.0,0.5534226021751479,0.6114138111474182,0.05799120897227028
positive_charge,15020,128,(1.5+0j),0.6,0.039630513066740265,218,0.0,0.5534226021751478,0.6082559751984744,0.05483337302332658
positive_charge,15021,128,(1.5+0j),0.6,0.03951976554165018,229,0.0,0.5534226021751478,0.6095497554904046,0.05612715331525675
positive_charge,15022,128,(1.5+0j),0.6,0.039829003792732826,227,0.0,0.5534226021751479,0.6101834046449217,0.056760802469773775
positive_charge,15023,128,(1.5+0j),0.6,0.03978043612228592,216,0.0,0.5534226021751478,0.6089503460271,0.05552774385195214
positive_charge,15024,128,(1.5+0j),0.6,0.04774088563022022,229,0.0,0.5534226021751479,0.6105021286850547,0.057079526509906775
positive_charge,15025,128,(1.5+0j),0.6,0.03960895948608307,220,0.0,0.5534226021751478,0.6105172428717969,0.057094640696649046
positive_charge,15026,128,(1.5+0j),0.6,0.047744860597573456,226,0.0,0.5534226021751478,0.6092152627025053,0.05579266052735743
positive_charge,15027,128,(1.5+0j),0.6,0.03975811783559105,212,0.0,0.5534226021751478,0.6074229941193056,0.05400039194415773
positive_charge,15028,128,(1.5+0j),0.6,0.04735588228179566,228,0.0,0.5534226021751479,0.611429310912127,0.05800670873697911
positive_charge,15029,128,(1.5+0j),0.6,0.041582795549528255,224,0.0,0.5534226021751479,0.6102568696098823,0.05683426743473441
positive_charge,15030,128,(1.5+0j),0.6,0.040047839232422604,230,0.0,0.5534226021751478,0.6104950063636571,0.05707240418850923
positive_charge,15031,128,(1.5+0j),0.6,0.048169392077868495,216,0.0,0.5534226021751479,0.6115740715468978,0.058151469371749864
positive_charge,15000,128,(2+0j),0.15,0.0007885148971387645,170,0.0,0.9327389433079145,0.9343493807409959,0.0016104374330814242
positive_charge,15001,128,(2+0j),0.15,0.0009285279321125355,172,0.0,0.9327389433079145,0.9344813762443647,0.0017424329364501556
positive_charge,15002,128,(2+0j),0.15,0.0009126740253090315,166,0.0,0.9327389433079146,0.9344769850898773,0.0017380417819626848
positive_charge,15003,128,(2+0j),0.15,0.0007921792213435994,160,0.0,0.9327389433079146,0.934442527199571,0.0017035838916563684
positive_charge,15004,128,(2+0j),0.15,0.0007913064771210739,167,0.0,0.9327389433079146,0.9343942122762581,0.0016552689683434485
positive_charge,15005,128,(2+0j),0.15,0.0007872634898663907,158,0.0,0.9327389433079145,0.9344465538532881,0.0017076105453736057
positive_charge,15006,128,(2+0j),0.15,0.0007916905985223792,158,0.0,0.9327389433079146,0.9344484971843737,0.0017095538764591023
positive_charge,15007,128,(2+0j),0.15,0.0007901096254900769,170,0.0,0.9327389433079146,0.9341973144424601,0.0014583711345454997
positive_charge,15008,128,(2+0j),0.15,0.0007864559713125032,170,0.0,0.9327389433079146,0.9344318909543888,0.0016929476464742077
positive_charge,15009,128,(2+0j),0.15,0.0008112374919781862,167,0.0,0.9327389433079146,0.9344607580779971,0.001721814770082486
positive_charge,15010,128,(2+0j),0.15,0.0008072325037993647,165,0.0,0.9327389433079146,0.9344434952821087,0.0017045519741940574
positive_charge,15011,128,(2+0j),0.15,0.0008071862525228881,167,0.0,0.9327389433079145,0.9344654037187282,0.0017264604108137016
positive_charge,15012,128,(2+0j),0.15,0.0008074616276871649,159,0.0,0.9327389433079145,0.934379215102942,0.0016402717950274592
positive_charge,15013,128,(2+0j),0.15,0.0009317840149893225,167,0.0,0.9327389433079147,0.9344813899049407,0.0017424465970259373
positive_charge,15014,128,(2+0j),0.15,0.0007874491504945983,158,0.0,0.9327389433079146,0.9343797409804403,0.0016407976725256734
positive_charge,15015,128,(2+0j),0.15,0.0007863787334165864,173,0.0,0.9327389433079145,0.9344568326014343,0.001717889293519792
positive_charge,15016,128,(2+0j),0.15,0.0007865666347474928,167,0.0,0.9327389433079146,0.9344464774643582,0.0017075341564435353
positive_charge,15017,128,(2+0j),0.15,0.0007902660759317732,169,0.0,0.9327389433079145,0.9344726801832834,0.0017337368753689297
positive_charge,15018,128,(2+0j),0.15,0.0007914564740152736,164,0.0,0.9327389433079145,0.9344479856817809,0.0017090423738663763
positive_charge,15019,128,(2+0j),0.15,0.00081135830874361,172,0.0,0.9327389433079146,0.9344792948663269,0.0017403515584122342
positive_charge,15020,128,(2+0j),0.15,0.0007867271387278005,162,0.0,0.9327389433079145,0.934432122765009,0.0016931794570944625
positive_charge,15021,128,(2+0j),0.15,0.0007864184867623576,168,0.0,0.9327389433079145,0.9344523336911145,0.001713390383199953
positive_charge,15022,128,(2+0j),0.15,0.0007878700975471934,168,0.0,0.9327389433079145,0.9344477153410539,0.0017087720331393497
positive_charge,15023,128,(2+0j),0.15,0.0007875882076772689,163,0.0,0.9327389433079145,0.9344187085229128,0.0016797652149982412
positive_charge,15024,128,(2+0j),0.15,0.0009113348845129586,171,0.0,0.9327389433079146,0.9344619414493758,0.0017229981414611517
