census_id,census_schema,metric_control_id,group_source_lock,marked_word_cutoff,alphabet_order,canonical_marked_word,marked_length,inverse_marked_word,marked_cyclic_inverse_orbit_size,canonical_rule,marked_root_word,marked_root_length,marked_repetition_exponent,marked_class_status,exact_number_field,exact_psl_matrix_key_sha256,exact_inverse_paired_psl_key_sha256,exact_trace,exact_trace_squared,exact_trace_squared_key_sha256,absolute_trace_decimal,geodesic_length_decimal,bolza_systole_ratio_decimal,gamma_primitivity_status,gamma_primitivity_exact_margin_to_2sys,canonical_homology_vector,inverse_paired_homology_axis_key,homology_axis_multiplicity_within_proved_set,owner_distinctness_status,primitive_axis_owner_id,owner_credit_status,owner_counting_convention,marked_census_completeness,full_gamma_conjugacy_completeness,exact_matrix_collision_group_size,exact_inverse_pair_collision_group_size,trace_squared_isospectral_group_size,arithmetic_label,target_data_used,formal_route_a_tuple,route_b_invocation_allowed
B28R5-C0333,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2*f2*f3,4,f3^-1*f2^-1*f2^-1*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2*f2*f3,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",a9d380de21fd15361423bc0b6a6f930ead08a20ed711614a9c0bc5b485057a38,db00e1fff33d8c40836d6806af3d62fa2077e18748684c43c7ad8166454e1b74,142+(100)*s,40164+(28400)*s,e23ee584b8b8b2df65b27c49b6f62d5506d72f05402c00e619187df864e0e18a,283.4213562373095048801688724,11.29384446479566897033688408324454512507857929903586991611941526215435,3.694249419788227246110827406,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-132+(-92)*s,"(0,1,2,1)","(0,-1,-2,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0334,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2*f2*f3^-1,4,f3*f2^-1*f2^-1*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2*f2*f3^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",7654084e367c99814944a2bd96a7e14e6460619714fb2c6dd729e36abc4b054a,7654084e367c99814944a2bd96a7e14e6460619714fb2c6dd729e36abc4b054a,62+(44)*s,7716+(5456)*s,bed0cae697c8453046958ea2049977452410366edd8129a96830ffe22304a4a7,124.2253967444161821472743039,9.644065648624525315276033326251562829492014770902773654743266329771103,3.154601963741078416743108567,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-52+(-36)*s,"(0,1,2,-1)","(0,-1,-2,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0335,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2*f3*f2,4,f2^-1*f3^-1*f2^-1*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2*f3*f2,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",236a1d2e4b928cc8ca238acc6756c17ce80808aa236f6b270a475061a73d165a,fd9dbe8b5c688f1bc45cbbeb7925c06a2151fe743971e82acd32c9a98a1dc5a1,166+(116)*s,54468+(38512)*s,001a62559faac321bc54c0f1fdef4b5861a98daded43c9fbadb8d72247414a1b,330.0487732352790256609958920,11.59846252214618721401503437601658554444419405877900704829056274076744,3.793890873602469126089907681,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-156+(-108)*s,"(0,1,2,1)","(0,-1,-2,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,4,NONE,false,UNASSIGNED,false
B28R5-C0336,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2*f3*f2^-1,4,f2*f3^-1*f2^-1*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2*f3*f2^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",56e6394115a1e9dc693dc045aebe155961a86e3861b90ef361b2a964537e69e5,56e6394115a1e9dc693dc045aebe155961a86e3861b90ef361b2a964537e69e5,-18+(-12)*s,612+(432)*s,396a97094fb3a83ead9193d77f064d120b29834a52fbb6379cf6f804f7820f72,34.97056274847714058562026469,7.107375874112204971256376819917671233917975533218221139749478266782192,2.324843349932825137741615046,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-8+(-4)*s,"(0,1,0,1)","(0,-1,0,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,24,NONE,false,UNASSIGNED,false
B28R5-C0337,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2*f3*f3,4,f3^-1*f3^-1*f2^-1*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2*f3*f3,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",1475e227391d790bef5ee460d1208c92332039d8b8f8c20a308f8d050bfdd30b,9a51fd279a9710eb84200a3b63c7e64e03b9b19722b8894beb7c153780b9a781,138+(98)*s,38252+(27048)*s,933117a54a8cfd82b9a0821a6a5f817535c57f3982f658df3ae78cb219f00fd1,276.5929291125633147825654950,11.24506756758241828684121671730005315558823220028130857217745494472786,3.678294354638285724328068980,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-128+(-90)*s,"(0,1,1,2)","(0,-1,-1,-2)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0338,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2*f3^-1*f2,4,f2^-1*f3*f2^-1*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2*f3^-1*f2,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",c7f75b66f02cc56d26371eac29ae78e10086b1364c282c25b1b8880ce200fc32,a8b752d371604124a3e5ed2a042c1945cfbe0ae1186f377316b6bdb7f497e912,38+(28)*s,3012+(2128)*s,273209ef0eae36c4afd7e48658684609a641c99115476f55177ed838e9d298aa,77.59797974644666136644728428,8.702750556431752051979376545144090682763621513313924500764208114586055,2.846695055335290556230986756,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-28+(-20)*s,"(0,1,2,-1)","(0,-1,-2,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0339,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2*f3^-1*f2^-1,4,f2*f3*f2^-1*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2*f3^-1*f2^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",39f5a12a50543b98a31670a4af52c9269fdcc9f2bdcf4340f8d8e2ac48c80244,39f5a12a50543b98a31670a4af52c9269fdcc9f2bdcf4340f8d8e2ac48c80244,30+(20)*s,1700+(1200)*s,855cdde11fe03dd2d580e58d9e920f37be8256f8de5f537d75afd29120723875,58.28427124746190097603377448,8.130075528900082242722720979770595764183529365134606469718641784128146,2.659371385810649701785837983,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-20+(-12)*s,"(0,1,0,-1)","(0,-1,0,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0340,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2*f3^-1*f3^-1,4,f3*f3*f2^-1*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2*f3^-1*f3^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",04e9daf5c409b4614966caf3caf2b796f408e9599be489d7a55876774926ffd5,04e9daf5c409b4614966caf3caf2b796f408e9599be489d7a55876774926ffd5,58+(42)*s,6892+(4872)*s,b879da5c2ba13b3988278b446ff4d32d777149ce0bec85930e17841bbfd4412a,117.3969696196699920496709264,9.530977057138623692875566786753180653499064533349667985449272510937789,3.117610356075174682556980511,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-48+(-34)*s,"(0,1,1,-2)","(0,-1,-1,2)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0341,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2^-1*f1*f2^-1,4,f2*f1^-1*f2*f1^-1,4,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2^-1,2,2,MARKED_CYCLIC_POWER,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",030542d8fe83812c40ff71ea335e2a9f91742d063cf04db62478445a6d954aff,030542d8fe83812c40ff71ea335e2a9f91742d063cf04db62478445a6d954aff,10+(8)*s,228+(160)*s,195f327c9f7e4fbf2f531ac15d520dc7590a759522da7868d0956cb4f9c06bdf,21.31370849898476039041350979,6.114283677923992645089824739174693573154733184943416499091995851209824,2,PROVED_GROUP_REPETITION_OF_MARKED_ROOT,NOT_APPLICABLE,"(0,2,-2,0)","(0,-2,2,0)",0,NOT_APPLICABLE_MARKED_POWER,,WITHHELD_MARKED_POWER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0342,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2^-1*f1*f3,4,f3^-1*f1^-1*f2*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2^-1*f1*f3,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",5a430c38604d7d8b94a27d4386227b84ccabb633a0554f9567387cebc5f81107,da4b7e0baaa263c7f28b224ee5085ca0c25ec5c5292a738485595bfdf89a9a01,18+(14)*s,716+(504)*s,8f0bb7593b622d90664817500cf28fa1d7070471790e3286f551fa58088abc77,37.79898987322333068322364214,7.263163475118674334635446759440772006930267261293431741913891622059275,2.375801927981452595207385540,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-8+(-6)*s,"(0,2,-1,1)","(0,-2,1,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0343,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2^-1*f1*f3^-1,4,f3*f1^-1*f2*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2^-1*f1*f3^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",c8cc4809493c72f91122c9a2ada44f1090cb0e776b9b400be28f81d03ddda99b,c8cc4809493c72f91122c9a2ada44f1090cb0e776b9b400be28f81d03ddda99b,26+(18)*s,1324+(936)*s,5d8b4f61ba28ffeb50754f4bd3096691f10f27ae0ea0429dd657572c20c64eda,51.45584412271571087843039704,7.880692288665158651264080106244588253752812797603034285336645572660833,2.577797401556259435386107775,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-16+(-10)*s,"(0,2,-1,-1)","(0,-2,1,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0344,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2^-1*f2^-1*f2^-1,4,f2*f2*f2*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2^-1*f2^-1*f2^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",7bb5053660fc395b4d1b6d29c470617bfc78519f0e9de005196507d98dacceb9,7bb5053660fc395b4d1b6d29c470617bfc78519f0e9de005196507d98dacceb9,42+(30)*s,3564+(2520)*s,c44b692a3e6544ef7f97be8eec239751b9cea9e53c02affad4f2a79d29570fe2,84.42640687119285146405066173,8.871479810735269266340162200360172334830135868039142837677545428858339,2.901886885872275564889811071,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-32+(-22)*s,"(0,1,-3,0)","(0,-1,3,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,32,NONE,false,UNASSIGNED,false
B28R5-C0345,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2^-1*f2^-1*f3,4,f3^-1*f2*f2*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2^-1*f2^-1*f3,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",92f70d92e84418e493a6651f456447895293a72e6d1baaf306c6d08f2099542c,11ff5dc774add6f7a3844dd6c8f809d9e02f0f8d731cb56f035bda0327165cf6,-18+(-12)*s,612+(432)*s,396a97094fb3a83ead9193d77f064d120b29834a52fbb6379cf6f804f7820f72,34.97056274847714058562026469,7.107375874112204971256376819917671233917975533218221139749478266782192,2.324843349932825137741615046,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-8+(-4)*s,"(0,1,-2,1)","(0,-1,2,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,24,NONE,false,UNASSIGNED,false
B28R5-C0346,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2^-1*f2^-1*f3^-1,4,f3*f2*f2*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2^-1*f2^-1*f3^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",46ed7cae810cfa17d4e980ee05130099ea8b12eb477e02e62e0a01f4fb66c217,46ed7cae810cfa17d4e980ee05130099ea8b12eb477e02e62e0a01f4fb66c217,62+(44)*s,7716+(5456)*s,bed0cae697c8453046958ea2049977452410366edd8129a96830ffe22304a4a7,124.2253967444161821472743039,9.644065648624525315276033326251562829492014770902773654743266329771103,3.154601963741078416743108567,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-52+(-36)*s,"(0,1,-2,-1)","(0,-1,2,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0347,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2^-1*f3*f2,4,f2^-1*f3^-1*f2*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2^-1*f3*f2,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",e0d68beebffcb02fc420d88f45f0ebf787aa48b99bfd4190422359214866e3d0,98dbecb3a971d5e661cdabe1607b17946eeae1e03a4efc8ebc62b5398343ecc9,-18+(-12)*s,612+(432)*s,396a97094fb3a83ead9193d77f064d120b29834a52fbb6379cf6f804f7820f72,34.97056274847714058562026469,7.107375874112204971256376819917671233917975533218221139749478266782192,2.324843349932825137741615046,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-8+(-4)*s,"(0,1,0,1)","(0,-1,0,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,24,NONE,false,UNASSIGNED,false
B28R5-C0348,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2^-1*f3*f2^-1,4,f2*f3^-1*f2*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2^-1*f3*f2^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",3d0261bfbc6c46b3d7d6177e564323398ae19277b66f71e87e6977f4ca47d7ce,3d0261bfbc6c46b3d7d6177e564323398ae19277b66f71e87e6977f4ca47d7ce,6+(4)*s,68+(48)*s,50e493f48af5235e06f5baa82d7e82fcfc1adb451b8356f390e5e6777e11d92f,11.65685424949238019520675490,4.896904895356151580010619827271738280630497219493355211512821935593504,1.601791854387370333913690598,PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,4+(4)*s,"(0,1,-2,1)","(0,-1,2,-1)",1,CERTIFIED_DISTINCT_FROM_OTHER_CREDITED_OWNERS_BY_HOMOLOGY_AXIS,BOLZA_MARKED_AXIS_INVPAIR_0348,MINTED_INVERSE_PAIRED_AXIS_OWNER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0349,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2^-1*f3*f3,4,f3^-1*f3^-1*f2*f1^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2^-1*f3*f3,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",cadea46ba16a8fe1aa01bbefe4f1528d6a02036335ce22969c719d8c76acbbf6,039713347a0ab24fd55598d1d814a6c6e33d9b0280ad7fc02e6332d0241c9213,-14+(-10)*s,396+(280)*s,a4eb6872a925bca6cdfee9ca55b206daea1260296f965b7c3390aaeecc185903,28.14213562373095048801688724,6.672005769911159451311056046714654720514969143689977538992416943527813,2.182432520754919383672508707,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-4+(-2)*s,"(0,1,-1,2)","(0,-1,1,-2)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,32,NONE,false,UNASSIGNED,false
