schema_version,row_id,row_family,case_kind,group_token,object_x,h,object_y,k,sheet_a,subject_composable,subject_value,oracle_value,detected,negative_reason,oracle,status
paper17-open-groupoid-controls/1,GH-1256,PAIR,DIAGNOSTIC,D3,x21,d20,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1257,PAIR,DIAGNOSTIC,D3,x21,d20,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1258,PAIR,DIAGNOSTIC,D3,x21,d20,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1259,PAIR,DIAGNOSTIC,D3,x21,d20,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1260,PAIR,DIAGNOSTIC,D3,x21,d20,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1261,PAIR,DIAGNOSTIC,D3,x21,d20,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1262,PAIR,DIAGNOSTIC,D3,x21,d20,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1263,PAIR,DIAGNOSTIC,D3,x21,d20,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1264,PAIR,DIAGNOSTIC,D3,x21,d20,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1265,PAIR,DIAGNOSTIC,D3,x21,d20,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1266,PAIR,DIAGNOSTIC,D3,x21,d20,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1267,PAIR,DIAGNOSTIC,D3,x21,d01,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1268,PAIR,DIAGNOSTIC,D3,x21,d01,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1269,PAIR,DIAGNOSTIC,D3,x21,d01,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1270,PAIR,DIAGNOSTIC,D3,x21,d01,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1271,PAIR,DIAGNOSTIC,D3,x21,d01,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1272,PAIR,DIAGNOSTIC,D3,x21,d01,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1273,PAIR,DIAGNOSTIC,D3,x21,d01,x10,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1274,PAIR,DIAGNOSTIC,D3,x21,d01,x10,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1275,PAIR,DIAGNOSTIC,D3,x21,d01,x10,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1276,PAIR,DIAGNOSTIC,D3,x21,d01,x10,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1277,PAIR,DIAGNOSTIC,D3,x21,d01,x10,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1278,PAIR,DIAGNOSTIC,D3,x21,d01,x10,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1279,PAIR,DIAGNOSTIC,D3,x21,d01,x20,d00,,true,a(x21;d01),a(x21;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1280,PAIR,DIAGNOSTIC,D3,x21,d01,x20,d10,,true,a(x21;d21),a(x21;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1281,PAIR,DIAGNOSTIC,D3,x21,d01,x20,d20,,true,a(x21;d11),a(x21;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1282,PAIR,DIAGNOSTIC,D3,x21,d01,x20,d01,,true,a(x21;d00),a(x21;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1283,PAIR,DIAGNOSTIC,D3,x21,d01,x20,d11,,true,a(x21;d20),a(x21;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1284,PAIR,DIAGNOSTIC,D3,x21,d01,x20,d21,,true,a(x21;d10),a(x21;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1285,PAIR,DIAGNOSTIC,D3,x21,d01,x01,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1286,PAIR,DIAGNOSTIC,D3,x21,d01,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1287,PAIR,DIAGNOSTIC,D3,x21,d01,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1288,PAIR,DIAGNOSTIC,D3,x21,d01,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1289,PAIR,DIAGNOSTIC,D3,x21,d01,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1290,PAIR,DIAGNOSTIC,D3,x21,d01,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1291,PAIR,DIAGNOSTIC,D3,x21,d01,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1292,PAIR,DIAGNOSTIC,D3,x21,d01,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1293,PAIR,DIAGNOSTIC,D3,x21,d01,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1294,PAIR,DIAGNOSTIC,D3,x21,d01,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1295,PAIR,DIAGNOSTIC,D3,x21,d01,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1296,PAIR,DIAGNOSTIC,D3,x21,d01,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1297,PAIR,DIAGNOSTIC,D3,x21,d01,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1298,PAIR,DIAGNOSTIC,D3,x21,d01,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1299,PAIR,DIAGNOSTIC,D3,x21,d01,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1300,PAIR,DIAGNOSTIC,D3,x21,d01,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1301,PAIR,DIAGNOSTIC,D3,x21,d01,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1302,PAIR,DIAGNOSTIC,D3,x21,d01,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1303,PAIR,DIAGNOSTIC,D3,x21,d11,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1304,PAIR,DIAGNOSTIC,D3,x21,d11,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1305,PAIR,DIAGNOSTIC,D3,x21,d11,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1306,PAIR,DIAGNOSTIC,D3,x21,d11,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1307,PAIR,DIAGNOSTIC,D3,x21,d11,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1308,PAIR,DIAGNOSTIC,D3,x21,d11,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1309,PAIR,DIAGNOSTIC,D3,x21,d11,x10,d00,,true,a(x21;d11),a(x21;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1310,PAIR,DIAGNOSTIC,D3,x21,d11,x10,d10,,true,a(x21;d01),a(x21;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1311,PAIR,DIAGNOSTIC,D3,x21,d11,x10,d20,,true,a(x21;d21),a(x21;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1312,PAIR,DIAGNOSTIC,D3,x21,d11,x10,d01,,true,a(x21;d10),a(x21;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1313,PAIR,DIAGNOSTIC,D3,x21,d11,x10,d11,,true,a(x21;d00),a(x21;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1314,PAIR,DIAGNOSTIC,D3,x21,d11,x10,d21,,true,a(x21;d20),a(x21;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1315,PAIR,DIAGNOSTIC,D3,x21,d11,x20,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1316,PAIR,DIAGNOSTIC,D3,x21,d11,x20,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1317,PAIR,DIAGNOSTIC,D3,x21,d11,x20,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1318,PAIR,DIAGNOSTIC,D3,x21,d11,x20,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1319,PAIR,DIAGNOSTIC,D3,x21,d11,x20,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1320,PAIR,DIAGNOSTIC,D3,x21,d11,x20,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1321,PAIR,DIAGNOSTIC,D3,x21,d11,x01,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1322,PAIR,DIAGNOSTIC,D3,x21,d11,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1323,PAIR,DIAGNOSTIC,D3,x21,d11,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1324,PAIR,DIAGNOSTIC,D3,x21,d11,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1325,PAIR,DIAGNOSTIC,D3,x21,d11,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1326,PAIR,DIAGNOSTIC,D3,x21,d11,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1327,PAIR,DIAGNOSTIC,D3,x21,d11,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1328,PAIR,DIAGNOSTIC,D3,x21,d11,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1329,PAIR,DIAGNOSTIC,D3,x21,d11,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1330,PAIR,DIAGNOSTIC,D3,x21,d11,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1331,PAIR,DIAGNOSTIC,D3,x21,d11,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1332,PAIR,DIAGNOSTIC,D3,x21,d11,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1333,PAIR,DIAGNOSTIC,D3,x21,d11,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1334,PAIR,DIAGNOSTIC,D3,x21,d11,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1335,PAIR,DIAGNOSTIC,D3,x21,d11,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1336,PAIR,DIAGNOSTIC,D3,x21,d11,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1337,PAIR,DIAGNOSTIC,D3,x21,d11,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1338,PAIR,DIAGNOSTIC,D3,x21,d11,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1339,PAIR,DIAGNOSTIC,D3,x21,d21,x00,d00,,true,a(x21;d21),a(x21;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1340,PAIR,DIAGNOSTIC,D3,x21,d21,x00,d10,,true,a(x21;d11),a(x21;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1341,PAIR,DIAGNOSTIC,D3,x21,d21,x00,d20,,true,a(x21;d01),a(x21;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1342,PAIR,DIAGNOSTIC,D3,x21,d21,x00,d01,,true,a(x21;d20),a(x21;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1343,PAIR,DIAGNOSTIC,D3,x21,d21,x00,d11,,true,a(x21;d10),a(x21;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1344,PAIR,DIAGNOSTIC,D3,x21,d21,x00,d21,,true,a(x21;d00),a(x21;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1345,PAIR,DIAGNOSTIC,D3,x21,d21,x10,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1346,PAIR,DIAGNOSTIC,D3,x21,d21,x10,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1347,PAIR,DIAGNOSTIC,D3,x21,d21,x10,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1348,PAIR,DIAGNOSTIC,D3,x21,d21,x10,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1349,PAIR,DIAGNOSTIC,D3,x21,d21,x10,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1350,PAIR,DIAGNOSTIC,D3,x21,d21,x10,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1351,PAIR,DIAGNOSTIC,D3,x21,d21,x20,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1352,PAIR,DIAGNOSTIC,D3,x21,d21,x20,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1353,PAIR,DIAGNOSTIC,D3,x21,d21,x20,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1354,PAIR,DIAGNOSTIC,D3,x21,d21,x20,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1355,PAIR,DIAGNOSTIC,D3,x21,d21,x20,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1356,PAIR,DIAGNOSTIC,D3,x21,d21,x20,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1357,PAIR,DIAGNOSTIC,D3,x21,d21,x01,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1358,PAIR,DIAGNOSTIC,D3,x21,d21,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1359,PAIR,DIAGNOSTIC,D3,x21,d21,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1360,PAIR,DIAGNOSTIC,D3,x21,d21,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1361,PAIR,DIAGNOSTIC,D3,x21,d21,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1362,PAIR,DIAGNOSTIC,D3,x21,d21,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1363,PAIR,DIAGNOSTIC,D3,x21,d21,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1364,PAIR,DIAGNOSTIC,D3,x21,d21,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1365,PAIR,DIAGNOSTIC,D3,x21,d21,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1366,PAIR,DIAGNOSTIC,D3,x21,d21,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1367,PAIR,DIAGNOSTIC,D3,x21,d21,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1368,PAIR,DIAGNOSTIC,D3,x21,d21,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1369,PAIR,DIAGNOSTIC,D3,x21,d21,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1370,PAIR,DIAGNOSTIC,D3,x21,d21,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1371,PAIR,DIAGNOSTIC,D3,x21,d21,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1372,PAIR,DIAGNOSTIC,D3,x21,d21,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1373,PAIR,DIAGNOSTIC,D3,x21,d21,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1374,PAIR,DIAGNOSTIC,D3,x21,d21,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1375,SHEET_ACTION,DIAGNOSTIC,D3,,d00,,,s00,,s00,s00,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1376,SHEET_ACTION,DIAGNOSTIC,D3,,d00,,,s10,,s10,s10,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1377,SHEET_ACTION,DIAGNOSTIC,D3,,d00,,,s20,,s20,s20,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1378,SHEET_ACTION,DIAGNOSTIC,D3,,d00,,,s01,,s01,s01,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1379,SHEET_ACTION,DIAGNOSTIC,D3,,d00,,,s11,,s11,s11,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1380,SHEET_ACTION,DIAGNOSTIC,D3,,d00,,,s21,,s21,s21,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1381,SHEET_ACTION,DIAGNOSTIC,D3,,d10,,,s00,,s10,s10,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1382,SHEET_ACTION,DIAGNOSTIC,D3,,d10,,,s10,,s20,s20,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1383,SHEET_ACTION,DIAGNOSTIC,D3,,d10,,,s20,,s00,s00,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1384,SHEET_ACTION,DIAGNOSTIC,D3,,d10,,,s01,,s11,s11,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1385,SHEET_ACTION,DIAGNOSTIC,D3,,d10,,,s11,,s21,s21,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1386,SHEET_ACTION,DIAGNOSTIC,D3,,d10,,,s21,,s01,s01,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1387,SHEET_ACTION,DIAGNOSTIC,D3,,d20,,,s00,,s20,s20,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1388,SHEET_ACTION,DIAGNOSTIC,D3,,d20,,,s10,,s00,s00,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-1389,SHEET_ACTION,DIAGNOSTIC,D3,,d20,,,s20,,s10,s10,,,D3_RELATION_AND_LEFT_ACTION,PASS
