N,anchor,index,gap,target,diagnostic_prediction,relative_error_percent,shape_ratio_to_N250,log_raw_gap_ratio,log_first_gap_ratio,log_original_prediction_ratio
300,1,34,1.4802997115098613,111.0295,33.259061638955,-70.04484246172863,0.29090949986155135,1.0105285954301588,2.245271652649754,-1.2347430572195952
300,1,35,1.5308347506784354,111.8746,34.394472238285786,-69.2562277422348,0.2964717255352651,1.0294682268003117,2.245271652649754,-1.2158034258494423
300,1,36,1.5409781704096925,114.3202,34.622372452984585,-69.7145627343334,0.2981578777325986,1.0351395109322794,2.245271652649754,-1.2101321417174746
300,1,37,1.5470160667066768,116.2266,34.75803063325012,-70.09459914232187,0.29721562798215784,1.0319742691871323,2.245271652649754,-1.2132973834626217
300,1,38,1.5510415812443217,118.7907,34.84847504467237,-70.66397029003755,0.29096518161214796,1.0107199828630185,2.245271652649754,-1.2345516697867356
300,1,39,1.5557845990903463,121.3701,34.95504016906512,-71.19962810522102,0.28718510779734885,0.9976433564239712,2.245271652649754,-1.2476282962257828
300,1,40,1.5719026357435748,122.9468,35.31717681638087,-71.27442372116974,0.28637763174228975,0.9948277042455443,2.245271652649754,-1.2504439484042098
300,1,41,1.587980661061378,124.2568,35.67841449745296,-71.28654971200534,0.28748736370265465,0.9986952806004973,2.245271652649754,-1.2465763720492569
300,1,42,1.5944851134178624,127.5166,35.82455516084018,-71.90596741064287,0.28439361074827085,0.9878756056209651,2.245271652649754,-1.2573960470287888
300,1,43,1.6123680870034054,129.5787,36.22634603882578,-72.04297771252082,0.2779324941289545,0.9648946309967703,2.245271652649754,-1.2803770216529835
300,1,44,1.6155763203869515,131.0876,36.29842794968874,-72.30979287919777,0.27489553938473976,0.953907542387561,2.245271652649754,-1.2913641102621929
300,1,45,1.6168512172832532,133.4977,36.3270720642067,-72.78824124744719,0.2749483834752937,0.9540997572635269,2.245271652649754,-1.2911718953862275
300,1,46,1.6186717506021768,134.7565,36.36797542276245,-73.01208073617047,0.26708230081612816,0.9250732273278621,2.245271652649754,-1.3201984253218917
300,1,47,1.6367166070758952,138.116,36.77340345132929,-73.3749866407011,0.26698966112933953,0.9247263089561121,2.245271652649754,-1.320545343693642
300,1,48,1.6395309059898313,139.7362,36.836634525632185,-73.63844549541766,0.2608553650331964,0.9014824704276594,2.245271652649754,-1.3437891822220946
300,1,49,1.6679058326434753,141.1237,37.474156391803334,-73.44588018043508,0.26488255551880135,0.916802914696074,2.245271652649754,-1.3284687379536801
300,1,50,1.6865547327196229,143.1118,37.893155944602455,-73.52199053844444,0.2641467116960445,0.9140210485767374,2.245271652649754,-1.3312506040730163
300,1,51,1.7075296200049994,146.0009,38.36441528733579,-73.72316520834063,0.26015515428910074,0.8987945739660708,2.245271652649754,-1.3464770786836833
300,1,52,1.7185351150231956,147.4427,38.61168442772091,-73.81241361714014,0.26067202967115877,0.9007793995192037,2.245271652649754,-1.3444922531305503
300,1,53,1.7507657048897602,150.0515,39.335834521581695,-73.78511076424982,0.26472831388906387,0.9162204431381515,2.245271652649754,-1.3290512095116023
300,1,54,1.7532001240481048,150.9252,39.39053053767417,-73.90062723940457,0.25917935060165187,0.8950366690835525,2.245271652649754,-1.3502349835662018
300,1,55,1.756524340287923,153.0246,39.465218326884475,-74.20988630136301,0.25679653009419556,0.88580043329788,2.245271652649754,-1.3594712193518739
300,1,56,1.7598961567990319,156.1129,39.54097558894855,-74.67155142915892,0.24934710994352788,0.8563623152317532,2.245271652649754,-1.3889093374180008
300,1,57,1.7727593852616383,157.5975,39.829983892461236,-74.72676667303654,0.24831248867307146,0.852204361626814,2.245271652649754,-1.39306729102294
300,1,58,1.7775424712857646,158.8499,39.93744926022692,-74.85837305517542,0.24783988831380058,0.8502992996977614,2.245271652649754,-1.3949723529519926
300,1,59,1.7804198485026586,161.1889,40.002097564533884,-75.18309414324816,0.24678994285132805,0.8460539146713257,2.245271652649754,-1.399217737978428
300,1,60,1.7865845926734725,163.0306,40.140605736069205,-75.37848371037755,0.24232749639026765,0.8278064758203896,2.245271652649754,-1.4174651768293645
300,1,61,1.7927450840778487,165.5373,40.27901835734535,-75.66770851201188,0.23670345649955257,0.8043244929518787,2.245271652649754,-1.4409471596978753
300,1,62,1.8208846114342325,167.1844,40.91125132176472,-75.52926509784123,0.24033354787241545,0.8195441149570764,2.245271652649754,-1.4257275376926775
300,1,63,1.8224089805152435,169.0945,40.9455005247009,-75.78543327860996,0.24023052421895266,0.8191153535867447,2.245271652649754,-1.4261562990630092
300,1,64,1.8334702356013448,169.9119,41.19402247052875,-75.75565780235007,0.24148404677872992,0.8243197856910132,2.245271652649754,-1.4209518669587407
300,1,65,1.8446610083882344,173.4115,41.44545439273529,-76.09993893557504,0.24216444772523987,0.8271334050989317,2.245271652649754,-1.4181382475508224
300,1,66,1.8468604794200179,174.7541,41.49487164388409,-76.25528005129259,0.2408211305514991,0.8215708347120626,2.245271652649754,-1.4237008179376913
300,1,67,1.847399846803592,176.4414,41.50699003647503,-76.47548135728064,0.23642969109382048,0.803167248156509,2.245271652649754,-1.442104404493245
300,1,68,1.856976528737066,178.3774,41.72215690589042,-76.61017768736936,0.23085414605571486,0.7793024824147833,2.245271652649754,-1.4659691702349706
300,1,69,1.8611637370990746,179.9164,41.816234220048074,-76.75796413220358,0.22686866314393378,0.7618876472506313,2.245271652649754,-1.4833840053991227
300,1,70,1.8633534283076347,182.207,41.86543174019181,-77.02314853974227,0.22471616332728736,0.752354483192579,2.245271652649754,-1.492917169457175
300,1,71,1.8956158600550221,184.8744,42.590297250713654,-76.9625771601078,0.22805085958058105,0.7670850460818975,2.245271652649754,-1.4781866065678564
300,1,72,1.8972451698145907,185.9589,42.62690423867771,-77.07724435954519,0.22813863866585382,0.7674698821497752,2.245271652649754,-1.4778017704999789
300,1,73,1.904729594423502,187.2289,42.79506271190068,-77.14291826106938,0.22869310731199713,0.7698973356851025,2.245271652649754,-1.4753743169646514
300,1,74,1.9142271032563105,189.4161,43.00845073679242,-77.29419477183174,0.22975811246461153,0.7745434442456961,2.245271652649754,-1.4707282084040578
300,1,75,1.9278372659691048,192.0266,43.31424100146749,-77.44362447626138,0.23077191553519324,0.7789462177744899,2.245271652649754,-1.4663254348752641
300,1,76,1.9281768964556836,193.0797,43.32187174759259,-77.56269988632022,0.23028365204477808,0.7768281924982379,2.245271652649754,-1.4684434601515162
300,1,77,1.931758746614209,195.2658,43.402348001338794,-77.77268318295432,0.22959902019259093,0.7738507706500506,2.245271652649754,-1.4714208819997037
300,1,78,1.9440339322481979,196.8764,43.67814428262972,-77.81443368396124,0.23008297208132003,0.775956365716485,2.245271652649754,-1.469315286933269
300,1,79,1.9456770692674308,198.0153,43.71506193854696,-77.92339180934657,0.22950486695586952,0.7734406097227441,2.245271652649754,-1.4718310429270098
300,1,80,1.9462971637522077,201.2647,43.728994090617796,-78.2728943075374,0.2284454952781095,0.7688140228486876,2.245271652649754,-1.4764576298010665
300,1,81,1.9477943354962814,202.4935,43.762632229525124,-78.38812987600832,0.22553316960244418,0.7559836153738337,2.245271652649754,-1.4892880372759203
300,1,82,1.9717964707248203,204.1896,44.30190714042698,-78.30354379438181,0.2275929629327734,0.7650751568687519,2.245271652649754,-1.480196495781002
300,1,83,1.9731846486451605,205.3946,44.33309642909564,-78.41564655103122,0.22410268863502616,0.7496207518814498,2.245271652649754,-1.495650900768304
300,1,84,1.9816513552758348,207.9062,44.52332460756453,-78.58489808982873,0.22048025563746199,0.7333245209509739,2.245271652649754,-1.51194713169878
300,1,85,1.9821520073557455,209.5765,44.53457315288002,-78.75020665347496,0.21997092891109543,0.7310117699753435,2.245271652649754,-1.5142598826744105
300,1,86,1.9840718824321133,211.3289,44.577708501085205,-78.90600457339947,0.21721683999645597,0.7184124909339746,2.245271652649754,-1.5268591617157792
300,1,87,1.9890256491954776,213.3479,44.68900868769383,-79.05345743375312,0.21639277779911797,0.7146115457720935,2.245271652649754,-1.5306601068776604
300,1,88,1.9941307576092289,214.547,44.8037091865768,-79.11706563756343,0.20986201714382063,0.6839666272058563,2.245271652649754,-1.5613050254438976
300,1,89,1.99481698900051,216.1695,44.81912728871095,-79.26667393470821,0.20954407262614874,0.6824504614355751,2.245271652649754,-1.562821191214179
300,1,90,2.006672951321187,219.0675,45.08550454903638,-79.41935497093984,0.20914312940946647,0.6805352209539325,2.245271652649754,-1.5647364316958214
300,1,91,2.0405884996699886,220.7149,45.84751193462266,-79.2277223084519,0.2108419902472406,0.6886253652194451,2.245271652649754,-1.5566462874303089
300,1,92,2.0445145291332754,221.3952,45.93572113638128,-79.25170864753107,0.2089081188230447,0.6794109061137236,2.245271652649754,-1.5658607465360304
300,1,93,2.0492203927470793,224.007,46.04145148732243,-79.4464228853016,0.20869820234219827,0.6784055741161582,2.245271652649754,-1.5668660785335957
300,1,94,2.050339719490628,224.9833,46.06660028446693,-79.52443568724125,0.20863980205509985,0.678125703666478,2.245271652649754,-1.567145948983276
300,1,95,2.069758775894341,227.4214,46.502903547164095,-79.5520986384025,0.20335966574665637,0.6524925374540681,2.245271652649754,-1.5927791151956858
300,1,96,2.087315656032631,229.3374,46.897367826368445,-79.55092896912215,0.20466977045985899,0.6589141781449781,2.245271652649754,-1.5863574745047757
300,1,97,2.099612240614496,231.2882,47.173644894705994,-79.60395519758207,0.20556923996141882,0.6632992849731792,2.245271652649754,-1.5819723676765747
300,1,98,2.106449641180502,231.9872,47.32726616822706,-79.59919074490874,0.2061108164811354,0.665930341900331,2.245271652649754,-1.5793413107494232
300,1,99,2.1092367791613906,233.6934,47.38988699641604,-79.72134129743672,0.20611248396384824,0.665938432091793,2.245271652649754,-1.5793332205579609
300,1,100,2.1241052213702485,236.5242,47.723948019366084,-79.8228054383585,0.20514200284054918,0.6612188097855096,2.245271652649754,-1.5840528428642444
300,10,1,0.6291095208702906,14.1347,28.466666977808636,101.39562196444662,1.9096325345423202,2.245271652649754,2.245271652649754,0.0
300,10,2,0.728538592765851,21.022,32.96574731861798,56.815466266853676,1.862633078081249,2.220351939430426,2.245271652649754,-0.024919713219328173
300,10,3,0.7810137926637282,25.0108,35.3402051682152,41.29977916826011,1.3355292814005635,1.8876884981417132,2.245271652649754,-0.35758315450804085
300,10,4,0.8185841179985136,30.4248,37.04023021007715,21.743545430297473,1.18633705191377,1.7692312717632954,2.245271652649754,-0.47604038088645845
300,10,5,0.8613855661656267,32.935,38.97695907956815,18.345101198020778,1.037015373326742,1.6347075733389005,2.245271652649754,-0.6105640793108535
300,10,6,0.8964183221651432,37.5861,40.56216128247469,7.917983729290053,1.0474270402135808,1.6446975384335518,2.245271652649754,-0.6005741142162022
300,10,7,0.9137181048138281,40.9187,41.344961629809006,1.0417281824911475,0.9567488731632405,1.5541464869400097,2.245271652649754,-0.6911251657097446
300,10,8,0.9864586083736047,43.327,44.63640711257605,3.022150420236928,1.0096359742242447,1.6079506637181336,2.245271652649754,-0.6373209889316204
300,10,9,1.0916017130167894,48.0051,49.394042541062184,2.893322878323731,1.0847804139295247,1.6797384024276123,2.245271652649754,-0.5655332502221418
300,10,10,1.099994301907703,49.7738,49.7738,0.0,1.0,1.598360819392581,2.245271652649754,-0.6469108332571732
300,10,11,1.1278839295203191,52.9703,51.035781761593995,-3.6520809555656784,0.898268253704751,1.4910742876056113,2.245271652649754,-0.7541973650441425
300,10,12,1.1320393498308086,56.4462,51.22381097146493,-9.251976268615193,0.8930359402681965,1.4852323671379817,2.245271652649754,-0.7600392855117721
300,10,13,1.1474236881353015,59.347,51.91993910283085,-12.51463578136915,0.8388538583221335,1.4226420461538964,2.245271652649754,-0.8226296064958574
300,10,14,1.208508360246224,60.8317,54.6839681959286,-10.106131842561359,0.8412715760610211,1.425520068661314,2.245271652649754,-0.8197515839884398
300,10,15,1.2263928087861036,65.1125,55.493224174064515,-14.773316684101337,0.8510366831636273,1.4370607740049917,2.245271652649754,-0.8082108786447625
300,10,16,1.2720422569733092,67.0798,57.558822605110734,-14.193508917571714,0.8237614880230013,1.4044865721365947,2.245271652649754,-0.8407850805131594
300,10,17,1.274957734485973,69.5464,57.690745465409336,-17.04711463798366,0.8172018532482629,1.3964916711539128,2.245271652649754,-0.8487799814958412
300,10,18,1.2828599122094655,72.0671,58.048312239065744,-19.45240999143056,0.7945422759191417,1.3683717356942193,2.245271652649754,-0.8768999169555346
300,10,19,1.2835713708395087,75.7046,58.0805051327004,-23.28008452234025,0.7717657881417485,1.3392866611691387,2.245271652649754,-0.9059849914806153
300,10,20,1.3000036860760371,77.1448,58.824053322633254,-23.748517952430685,0.7138481311503418,1.261275778655753,2.245271652649754,-0.9839958739940009
300,10,21,1.3094995039696826,79.3373,59.253730949012805,-25.314157465639987,0.6953915195889063,1.2350805648982062,2.245271652649754,-1.0101910877515479
300,10,22,1.3523554113071654,82.9103,61.19292404931795,-26.193821456057996,0.6842416826262094,1.2189167327969366,2.245271652649754,-1.0263549198528175
300,10,23,1.3544542095915304,84.7354,61.28789287403382,-27.671442072576724,0.6696379005465,1.1973426597558425,2.245271652649754,-1.0479289928939113
300,10,24,1.3941703102664018,87.4252,63.08501241214647,-27.84115745557749,0.6676968285297588,1.1944397614198814,2.245271652649754,-1.0508318912298726
300,10,25,1.4040188657306896,88.8091,63.53065111147265,-28.463804822396973,0.6502821129843214,1.1680118291165797,2.245271652649754,-1.0772598235331743
300,10,26,1.408652224756425,92.4918,63.740306638846924,-31.085451208813186,0.6085010652414802,1.1016042034387614,2.245271652649754,-1.1436674492109924
300,10,27,1.441585689965434,94.6513,65.23051773155649,-31.08333669843258,0.617952945545289,1.1170178550749914,2.245271652649754,-1.1282537975747626
300,10,28,1.4450279931262617,95.8706,65.38627900120058,-31.797361233578822,0.6132433489415968,1.109367377899681,2.245271652649754,-1.1359042747500727
300,10,29,1.4567250226145312,98.8311,65.91555956686672,-33.304840716265716,0.617292270791666,1.1159481487399505,2.245271652649754,-1.1293235039098037
300,10,30,1.4580541945223136,101.3178,65.97570345723854,-34.882416063871766,0.5971427646398298,1.0827617619645447,2.245271652649754,-1.1625098906852092
300,10,31,1.4737227728173217,103.7255,66.68469320471954,-35.7104152742387,0.6027320563217782,1.0920782873426227,2.245271652649754,-1.1531933653071313
300,10,32,1.4757903134944392,105.4466,66.77824764948005,-36.67102813226785,0.5835501433704863,1.0597359239554975,2.245271652649754,-1.1855357286942565
300,10,33,1.477253996456687,107.1686,66.84447804985575,-37.6268066860482,0.5824745351971191,1.0578910084949142,2.245271652649754,-1.18738064415484
300,10,34,1.4802997115098613,111.0295,66.98229404731208,-39.67162416536859,0.555530245543053,1.0105285954301588,2.245271652649754,-1.2347430572195952
300,10,35,1.5308347506784354,111.8746,69.26896128568457,-38.08338864614079,0.5661520526540433,1.0294682268003117,2.245271652649754,-1.2158034258494423
300,10,36,1.5409781704096925,114.3202,69.72794234053555,-39.00645525415845,0.5693719837482614,1.0351395109322794,2.245271652649754,-1.2101321417174746
300,10,37,1.5470160667066768,116.2266,70.00115197642695,-39.771831941718204,0.5675726329691553,1.0319742691871323,2.245271652649754,-1.2132973834626217
300,10,38,1.5510415812443217,118.7907,70.18330306134288,-40.918520505946276,0.5556365772255726,1.0107199828630185,2.245271652649754,-1.2345516697867356
300,10,39,1.5557845990903463,121.3701,70.39792055641085,-41.99731189443622,0.5484180252858608,0.9976433564239712,2.245271652649754,-1.2476282962257828
300,10,40,1.5719026357435748,122.9468,71.12724790963361,-42.147946990378266,0.546876042740256,0.9948277042455443,2.245271652649754,-1.2504439484042098
300,10,41,1.587980661061378,124.2568,71.85476478419866,-42.17236820504096,0.5489952229963901,0.9986952806004973,2.245271652649754,-1.2465763720492569
300,10,42,1.5944851134178624,127.5166,72.14908568217032,-43.419848331769884,0.5430872917008625,0.9878756056209651,2.245271652649754,-1.2573960470287888
300,10,43,1.6123680870034054,129.5787,72.95827491988584,-43.69578108139236,0.5307489331951438,0.9648946309967703,2.245271652649754,-1.2803770216529835
300,10,44,1.6155763203869515,131.0876,73.10344473259215,-44.23313514581689,0.5249494656096588,0.953907542387561,2.245271652649754,-1.2913641102621929
300,10,45,1.6168512172832532,133.4977,73.16113272518183,-45.196709212831514,0.5250503784042387,0.9540997572635269,2.245271652649754,-1.2911718953862275
300,10,46,1.6186717506021768,134.7565,73.24351029854952,-45.64751214334779,0.5100290510388972,0.9250732273278621,2.245271652649754,-1.3201984253218917
300,10,47,1.6367166070758952,138.116,74.06002459829988,-46.378388746922965,0.5098521432790157,0.9247263089561121,2.245271652649754,-1.320545343693642
300,10,48,1.6395309059898313,139.7362,74.18736921366703,-46.9089833459998,0.49813789187730495,0.9014824704276594,2.245271652649754,-1.3437891822220946
300,10,49,1.6679058326434753,141.1237,75.47131034120174,-46.52116523220286,0.5058283458514155,0.916802914696074,2.245271652649754,-1.3284687379536801
300,10,50,1.6865547327196229,143.1118,76.31515709658979,-46.67444816109518,0.5044231545471369,0.9140210485767374,2.245271652649754,-1.3312506040730163
300,10,51,1.7075296200049994,146.0009,77.26425278095313,-47.07960513876755,0.49680074665934376,0.8987945739660708,2.245271652649754,-1.3464770786836833
300,10,52,1.7185351150231956,147.4427,77.7622420041579,-47.259347526762674,0.49778778870522583,0.9007793995192037,2.245271652649754,-1.3444922531305503
300,10,53,1.7507657048897602,150.0515,79.22064858964495,-47.204360776370144,0.5055338010170879,0.9162204431381515,2.245271652649754,-1.3290512095116023
300,10,54,1.7532001240481048,150.9252,79.33080397144417,-47.437005899979475,0.49493732019046516,0.8950366690835525,2.245271652649754,-1.3502349835662018
300,10,55,1.756524340287923,153.0246,79.48122190905576,-48.05984011129207,0.4903870086254519,0.88580043329788,2.245271652649754,-1.3594712193518739
300,10,56,1.7598961567990319,156.1129,79.63379371817294,-48.98961346680964,0.47616135354226174,0.8563623152317532,2.245271652649754,-1.3889093374180008
300,10,57,1.7727593852616383,157.5975,80.21584378856122,-49.10081455063614,0.47418560710326857,0.852204361626814,2.245271652649754,-1.39306729102294
300,10,58,1.7775424712857646,158.8499,80.43227433436928,-49.36586404248962,0.4732831140813686,0.8502992996977614,2.245271652649754,-1.3949723529519926
300,10,59,1.7804198485026586,161.1889,80.56247318891775,-50.019838097463435,0.471278104066736,0.8460539146713257,2.245271652649754,-1.399217737978428
300,10,60,1.7865845926734725,163.0306,80.84142258245289,-50.413344131437356,0.46275647112104173,0.8278064758203896,2.245271652649754,-1.4174651768293645
300,10,61,1.7927450840778487,165.5373,81.12017954194927,-50.99583021956425,0.4520166215701684,0.8043244929518787,2.245271652649754,-1.4409471596978753
300,10,62,1.8208846114342325,167.1844,82.39346905290594,-50.71701124452645,0.4589487621591487,0.8195441149570764,2.245271652649754,-1.4257275376926775
300,10,63,1.8224089805152435,169.0945,82.46244544817712,-51.232922745460606,0.45875202483866884,0.8191153535867447,2.245271652649754,-1.4261562990630092
300,10,64,1.8334702356013448,169.9119,82.96295776669528,-51.17295623985413,0.4611457923016022,0.8243197856910132,2.245271652649754,-1.4209518669587407
300,10,65,1.8446610083882344,173.4115,83.4693306502403,-51.866323369418815,0.46244510808559103,0.8271334050989317,2.245271652649754,-1.4181382475508224
300,10,66,1.8468604794200179,174.7541,83.56885483054916,-52.17917357558469,0.45987986590640617,0.8215708347120626,2.245271652649754,-1.4237008179376913
300,10,67,1.847399846803592,176.4414,83.59326074267977,-52.622649365353155,0.4514938302445502,0.803167248156509,2.245271652649754,-1.442104404493245
300,10,68,1.856976528737066,178.3774,84.02659739760033,-52.8939218770986,0.44084658804197774,0.7793024824147833,2.245271652649754,-1.4659691702349706
300,10,69,1.8611637370990746,179.9164,84.21606498957557,-53.19155730685165,0.4332357802077781,0.7618876472506313,2.245271652649754,-1.4833840053991227
300,10,70,1.8633534283076347,182.207,84.31514664126014,-53.725627093766896,0.4291252965273138,0.752354483192579,2.245271652649754,-1.492917169457175
300,10,71,1.8956158600550221,184.8744,85.77499404458136,-53.60363898701964,0.43549334098541975,0.7670850460818975,2.245271652649754,-1.4781866065678564
300,10,72,1.8972451698145907,185.9589,85.84871891567404,-53.83457370651577,0.435660966782509,0.7674698821497752,2.245271652649754,-1.4778017704999789
300,10,73,1.904729594423502,187.2289,86.18738271870734,-53.96683806895873,0.4367197981485678,0.7698973356851025,2.245271652649754,-1.4753743169646514
300,10,74,1.9142271032563105,189.4161,86.6171368586357,-54.2715023386947,0.4387535666374555,0.7745434442456961,2.245271652649754,-1.4707282084040578
300,10,75,1.9278372659691048,192.0266,87.23298506408479,-54.572447221330386,0.44068955796465725,0.7789462177744899,2.245271652649754,-1.4663254348752641
300,10,76,1.9281768964556836,193.0797,87.24835305270398,-54.8122598840251,0.4397571541179313,0.7768281924982379,2.245271652649754,-1.4684434601515162
300,10,77,1.931758746614209,195.2658,87.41042870446982,-55.23515705030281,0.43844975885881077,0.7738507706500506,2.245271652649754,-1.4714208819997037
300,10,78,1.9440339322481979,196.8764,87.96587034053049,-55.31924073147899,0.4393739291306811,0.775956365716485,2.245271652649754,-1.469315286933269
300,10,79,1.9456770692674308,198.0153,88.04022088327972,-55.53867762577956,0.438269960774735,0.7734406097227441,2.245271652649754,-1.4718310429270098
300,10,80,1.9462971637522077,201.2647,88.06827962759581,-56.24256035579224,0.43624695015271187,0.7688140228486876,2.245271652649754,-1.4764576298010665
300,10,81,1.9477943354962814,202.4935,88.13602536666549,-56.474639745638505,0.43068547829127846,0.7559836153738337,2.245271652649754,-1.4892880372759203
300,10,82,1.9717964707248203,204.1896,89.22210142757449,-56.30428708045146,0.4346189266493084,0.7650751568687519,2.245271652649754,-1.480196495781002
300,10,83,1.9731846486451605,205.3946,89.28491528947504,-56.53005712444483,0.4279537852958534,0.7496207518814498,2.245271652649754,-1.495650900768304
300,10,84,1.9816513552758348,207.9062,89.6680265126541,-56.87092231369046,0.4210362693895052,0.7333245209509739,2.245271652649754,-1.51194713169878
300,10,85,1.9821520073557455,209.5765,89.69068059045418,-57.20384652360634,0.42006364250212375,0.7310117699753435,2.245271652649754,-1.5142598826744105
300,10,86,1.9840718824321133,211.3289,89.77755329325853,-57.51761671344594,0.41480434470770583,0.7184124909339746,2.245271652649754,-1.5268591617157792
300,10,87,1.9890256491954776,213.3479,90.00170699632656,-57.814580318659544,0.4132306887251827,0.7146115457720935,2.245271652649754,-1.5306601068776604
300,10,88,1.9941307576092289,214.547,90.23270877944825,-57.94268445634371,0.400759335702518,0.6839666272058563,2.245271652649754,-1.5613050254438976
300,10,89,1.99481698900051,216.1695,90.26376016213644,-58.24398901688886,0.40015217850739243,0.6824504614355751,2.245271652649754,-1.562821191214179
300,10,90,2.006672951321187,219.0675,90.80023230234069,-58.55148193942931,0.39938652429631194,0.6805352209539325,2.245271652649754,-1.5647364316958214
300,10,91,2.0405884996699886,220.7149,92.33488181595717,-58.16554214692475,0.4026307242237852,0.6886253652194451,2.245271652649754,-1.5566462874303089
300,10,92,2.0445145291332754,221.3952,92.51253128646884,-58.213849583699705,0.398937740434519,0.6794109061137236,2.245271652649754,-1.5658607465360304
300,10,93,2.0492203927470793,224.007,92.72546758435196,-58.605995533911006,0.3985368770931581,0.6784055741161582,2.245271652649754,-1.5668660785335957
300,10,94,2.050339719490628,224.9833,92.7761161607777,-58.76310990158927,0.39842535400488827,0.678125703666478,2.245271652649754,-1.567145948983276
300,10,95,2.069758775894341,227.4214,93.65481183033783,-58.818821874134166,0.3883422339234665,0.6524925374540681,2.245271652649754,-1.5927791151956858
300,10,96,2.087315656032631,229.3374,94.449245618869,-58.816466211412106,0.3908440525074554,0.6589141781449781,2.245271652649754,-1.5863574745047757
300,10,97,2.099612240614496,231.2882,95.00565553899254,-58.92325871402321,0.3925617087314626,0.6632992849731792,2.245271652649754,-1.5819723676765747
300,10,98,2.106449641180502,231.9872,95.31504205827001,-58.913663314928584,0.39359592087345757,0.665930341900331,2.245271652649754,-1.5793413107494232
300,10,99,2.1092367791613906,233.6934,95.44115766468049,-59.15966917992529,0.39359910515269686,0.665938432091793,2.245271652649754,-1.5793332205579609
300,10,100,2.1241052213702485,236.5242,96.11394193959153,-59.364013517605585,0.3917458428254858,0.6612188097855096,2.245271652649754,-1.5840528428642444
300,50,1,0.6291095208702906,14.1347,53.38278929359369,277.67189465353835,3.7857749338583746,2.245271652649754,2.245271652649754,0.0
300,50,2,0.728538592765851,21.022,61.81979591736189,194.07190522957802,3.6926002727878173,2.220351939430426,2.245271652649754,-0.024919713219328173
300,50,3,0.7810137926637282,25.0108,66.27255405621884,164.97574670229994,2.647636749743537,1.8876884981417132,2.245271652649754,-0.35758315450804085
300,50,4,0.8185841179985136,30.4248,69.460566150304,128.30245769998157,2.3518687459516885,1.7692312717632954,2.245271652649754,-0.47604038088645845
300,50,5,0.8613855661656267,32.935,73.09246268527437,121.92944492264874,2.0558441141698935,1.6347075733389005,2.245271652649754,-0.6105640793108535
300,50,6,0.8964183221651432,37.5861,76.06515053986122,102.37574672514897,2.07648485358279,1.6446975384335518,2.245271652649754,-0.6005741142162022
300,50,7,0.9137181048138281,40.9187,77.53311537161605,89.48088617579748,1.8967187856834096,1.5541464869400097,2.245271652649754,-0.6911251657097446
300,50,8,0.9864586083736047,43.327,83.70547621789558,93.19471973110436,2.001565481526477,1.6079506637181336,2.245271652649754,-0.6373209889316204
300,50,9,1.0916017130167894,48.0051,92.62734437381982,92.9531328417602,2.1505365171101696,1.6797384024276123,2.245271652649754,-0.5655332502221418
300,50,10,1.099994301907703,49.7738,93.33949351403888,87.52736080837484,1.9824625237471185,1.598360819392581,2.245271652649754,-0.6469108332571732
300,50,11,1.1278839295203191,52.9703,95.70605460543912,80.67870977781722,1.7807831492414377,1.4910742876056113,2.245271652649754,-0.7541973650441425
300,50,12,1.1320393498308086,56.4462,96.05866082025894,70.17737388922362,1.7704102839409699,1.4852323671379817,2.245271652649754,-0.7600392855117721
300,50,13,1.1474236881353015,59.347,97.36409153285409,64.0589946127927,1.6629963370243046,1.4226420461538964,2.245271652649754,-0.8226296064958574
300,50,14,1.208508360246224,60.8317,102.54740234311595,68.5755984842047,1.667789371834648,1.425520068661314,2.245271652649754,-0.8197515839884398
300,50,15,1.2263928087861036,65.1125,104.06497872109824,59.82334992681628,1.6871483307059416,1.4370607740049917,2.245271652649754,-0.8082108786447625
300,50,16,1.2720422569733092,67.0798,107.93854094373842,60.91064812915126,1.633076278511761,1.4044865721365947,2.245271652649754,-0.8407850805131594
300,50,17,1.274957734485973,69.5464,108.1859324019593,55.55935663378593,1.6200720484013742,1.3964916711539128,2.245271652649754,-0.8487799814958412
300,50,18,1.2828599122094655,72.0671,108.85646793572482,51.048769737820486,1.575150285542441,1.3683717356942193,2.245271652649754,-0.8768999169555346
300,50,19,1.2835713708395087,75.7046,108.91683841952573,43.87083270967119,1.5299967521011746,1.3392866611691387,2.245271652649754,-0.9059849914806153
300,50,20,1.3000036860760371,77.1448,110.31119471644526,42.99239186107845,1.415177167652471,1.261275778655753,2.245271652649754,-0.9839958739940009
300,50,21,1.3094995039696826,79.3373,111.11695782917889,40.05638940218395,1.378587626916567,1.2350805648982062,2.245271652649754,-1.0101910877515479
300,50,22,1.3523554113071654,82.9103,114.75347547115925,38.406778736971454,1.3564834929921303,1.2189167327969366,2.245271652649754,-1.0263549198528175
300,50,23,1.3544542095915304,84.7354,114.93156800173965,35.63583579205344,1.3275320423141361,1.1973426597558425,2.245271652649754,-1.0479289928939113
300,50,24,1.3941703102664018,87.4252,118.30165884213395,35.31757301342627,1.3236839397850528,1.1944397614198814,2.245271652649754,-1.0508318912298726
300,50,25,1.4040188657306896,88.8091,119.13735333372112,34.149938839286875,1.2891599188545069,1.1680118291165797,2.245271652649754,-1.0772598235331743
300,50,26,1.408652224756425,92.4918,119.53051481099497,29.233634561112417,1.206330557501435,1.1016042034387614,2.245271652649754,-1.1436674492109924
