control,n,sigma,t,empirical_re,empirical_im,completed_gamma_target_re,completed_gamma_target_im,native_dimension,native_radial_target_re,native_radial_target_im,relative_error,native_radial_relative_error
biased_F2_p_0.3_centered_variance_normalized,32767,1.5,2.0,-0.03757505283825921,-0.21546378672053268,-0.03734735441642855,-0.2155221141113438,1,-0.037347354416428565,-0.21552211411134387,0.0010745938837448353,0.0010745938837448364
biased_F2_p_0.3_centered_variance_normalized,32767,1.5,6.0,-0.01146937136217785,-0.005458449787031765,-0.011559917380324742,-0.004879510315897615,1,-0.011559917380324742,-0.004879510315897615,0.04670049727042395,0.04670049727042395
biased_F2_p_0.3_centered_variance_normalized,32767,1.5,12.0,0.0008312023220823688,-0.0001994290794995877,-2.0388338117314626e-05,-0.00013257629053293161,1,-2.0388338117314626e-05,-0.00013257629053293161,6.368298293376551,6.368298293376551
biased_F2_p_0.3_centered_variance_normalized,32767,2.0,0.0,0.3183089224444636,0.0,0.3183098861837907,0.0,1,0.31830988618379075,0.0,3.0276763898814217e-06,3.0276763900558143e-06
biased_F2_p_0.3_centered_variance_normalized,32767,2.0,2.0,0.020596170109536988,-0.16473290841521765,0.020603838677028995,-0.16473550821746696,1,0.020603838677029,-0.16473550821746702,4.877319846795979e-05,4.877319846810671e-05
biased_F2_p_0.3_centered_variance_normalized,32767,2.0,6.0,-0.008990673149584277,-0.008595760594539207,-0.008992170836832014,-0.008559532122861287,1,-0.008992170836832014,-0.008559532122861287,0.0029206844736479336,0.0029206844736479336
biased_F2_p_0.3_centered_variance_normalized,32767,2.0,12.0,0.00012569350725455964,-0.00016524258167235835,3.5106855416458105e-05,-0.0001537630992552455,1,3.5106855416458105e-05,-0.0001537630992552455,0.5789446276981858,0.5789446276981858
biased_F2_p_0.3_centered_variance_normalized,32767,3.0,0.0,0.1591549430917042,0.0,0.15915494309189507,0.0,1,0.15915494309189512,0.0,1.19930358304027e-12,1.1996523698900706e-12
biased_F2_p_0.3_centered_variance_normalized,32767,3.0,2.0,0.05712561070011427,-0.08753632931236754,0.05712625805579406,-0.08753513972545902,1,0.05712625805579406,-0.08753513972545902,1.295671512945768e-05,1.295671512945768e-05
biased_F2_p_0.3_centered_variance_normalized,32767,3.0,6.0,-0.001814045802295604,-0.012165404070226333,-0.0018127258698713616,-0.012164726908894578,1,-0.0018127258698713616,-0.012164726908894578,0.00012061901508876508,0.00012061901508876508
biased_F2_p_0.3_centered_variance_normalized,32767,3.0,12.0,0.0001784337031437139,-0.0001280152880117981,0.00017760307763586375,-0.000127655518873486,1,0.00017760307763586375,-0.000127655518873486,0.004138573196501565,0.004138573196501565
uniform_F3_observable_minus1_0_sqrt2,31,0.25,0.0,4.868222040446739,0.0,6.529478786631148,0.0,1,6.529478786631151,0.0,0.25442409730861937,0.2544240973086198
uniform_F3_observable_minus1_0_sqrt2,31,0.25,2.0,-0.7185859415317007,-0.3789071058847915,-0.42350573011318954,-0.16788114598323828,1,-0.42350573011318954,-0.16788114598323828,0.7963112927243494,0.7963112927243494
uniform_F3_observable_minus1_0_sqrt2,31,0.25,6.0,-0.6668018791356072,0.31705291329445184,-0.010709747565107109,0.00725523954933623,1,-0.010709747565107109,0.00725523954933623,56.08861118159566,56.08861118159566
uniform_F3_observable_minus1_0_sqrt2,31,0.25,12.0,-0.689231185065966,0.654142734445064,-8.140533749949723e-05,-3.732818018299887e-05,1,-8.140533749949723e-05,-3.732818018299887e-05,10610.151237718947,10610.151237718947
uniform_F3_observable_minus1_0_sqrt2,31,0.5,0.0,2.564343485590166,0.0,2.7232882163306718,0.0,1,2.7232882163306718,0.0,0.058365005138775294,0.058365005138775294
uniform_F3_observable_minus1_0_sqrt2,31,0.5,2.0,-0.42992373507188636,-0.30269838301631324,-0.3225735154575873,-0.22819168658441463,1,-0.3225735154575873,-0.22819168658441463,0.33071051425884973,0.33071051425884973
uniform_F3_observable_minus1_0_sqrt2,31,0.5,6.0,-0.21332095507148685,0.1044000266553902,-0.011916643170136196,0.004842505907298266,1,-0.011916643170136196,0.004842505907298266,17.466194218816252,17.466194218816252
uniform_F3_observable_minus1_0_sqrt2,31,0.5,12.0,-0.24550926165454817,0.2153924104621845,-7.830052174713392e-05,-5.742749343687102e-05,1,-7.830052174713392e-05,-5.742749343687102e-05,3363.259158658766,3363.259158658766
uniform_F3_observable_minus1_0_sqrt2,31,1.0,0.0,0.9999999999999998,0.0,0.9999999999999986,0.0,1,0.9999999999999987,0.0,1.221245327087674e-15,1.1102230246251581e-15
uniform_F3_observable_minus1_0_sqrt2,31,1.0,2.0,-0.16036086805739,-0.2628145942041097,-0.1482128284599034,-0.25357384686510887,1,-0.1482128284599034,-0.25357384686510887,0.05196666434281416,0.05196666434281416
uniform_F3_observable_minus1_0_sqrt2,31,1.0,6.0,-0.0313529837213027,0.013925183363847534,-0.012702407914335976,-0.00021878589380265343,1,-0.012702407914335988,-0.00021878589380265365,1.8424619917534322,1.8424619917534297
uniform_F3_observable_minus1_0_sqrt2,31,1.0,12.0,-0.03946616789803749,0.02706879357585584,-5.868335392333621e-05,-9.788303348623909e-05,1,-5.868335392333621e-05,-9.788303348623909e-05,419.396245092066,419.396245092066
uniform_F3_observable_minus1_0_sqrt2,31,1.5,0.0,0.5204214355527244,0.0,0.5193036689589141,0.0,1,0.5193036689589142,0.0,0.002152433461622005,0.0021524334616217907
uniform_F3_observable_minus1_0_sqrt2,31,1.5,2.0,-0.03836656239274292,-0.2181081924651104,-0.03734735441642855,-0.2155221141113438,1,-0.037347354416428565,-0.21552211411134387,0.012708003679034383,0.012708003679034121
uniform_F3_observable_minus1_0_sqrt2,31,1.5,6.0,-0.013786115477872982,-0.0029673803668947914,-0.011559917380324742,-0.004879510315897615,1,-0.011559917380324742,-0.004879510315897615,0.23388247315890273,0.23388247315890273
uniform_F3_observable_minus1_0_sqrt2,31,1.5,12.0,-0.00762248062431393,0.004423419337666155,-2.0388338117314626e-05,-0.00013257629053293161,1,-2.0388338117314626e-05,-0.00013257629053293161,66.0736723038713,66.0736723038713
uniform_F3_observable_minus1_0_sqrt2,31,2.0,0.0,0.3190028515710916,0.0,0.3183098861837907,0.0,1,0.31830988618379075,0.0,0.0021770149699365236,0.002177014969936349
uniform_F3_observable_minus1_0_sqrt2,31,2.0,2.0,0.02061599203595526,-0.16643369549479298,0.020603838677028995,-0.16473550821746696,1,0.020603838677029,-0.16473550821746702,0.010229135480426166,0.01022913548042583
uniform_F3_observable_minus1_0_sqrt2,31,2.0,6.0,-0.009828369114090494,-0.008810483234592235,-0.008992170836832014,-0.008559532122861287,1,-0.008992170836832014,-0.008559532122861287,0.07032333489771914,0.07032333489771914
uniform_F3_observable_minus1_0_sqrt2,31,2.0,12.0,-0.0016271131557322582,0.0008019387535166205,3.5106855416458105e-05,-0.0001537630992552455,1,3.5106855416458105e-05,-0.0001537630992552455,12.15685655129644,12.15685655129644
uniform_F3_observable_minus1_0_sqrt2,31,3.0,0.0,0.15915494309189515,0.0,0.15915494309189507,0.0,1,0.15915494309189512,0.0,5.231802747012957e-16,1.7439342490043183e-16
uniform_F3_observable_minus1_0_sqrt2,31,3.0,2.0,0.05684750358791451,-0.08872767997817599,0.05712625805579406,-0.08753513972545902,1,0.05712625805579406,-0.08753513972545902,0.011716502892989708,0.011716502892989708
uniform_F3_observable_minus1_0_sqrt2,31,3.0,6.0,-0.002327745743143296,-0.01301566868405555,-0.0018127258698713616,-0.012164726908894578,1,-0.0018127258698713616,-0.012164726908894578,0.08087288637665623,0.08087288637665623
uniform_F3_observable_minus1_0_sqrt2,31,3.0,12.0,9.808854502119048e-05,-0.00012097878610260856,0.00017760307763586375,-0.000127655518873486,1,0.00017760307763586375,-0.000127655518873486,0.3648229231765007,0.3648229231765007
uniform_F3_observable_minus1_0_sqrt2,127,0.25,0.0,5.398048469185565,0.0,6.529478786631148,0.0,1,6.529478786631151,0.0,0.17328034203314083,0.17328034203314127
uniform_F3_observable_minus1_0_sqrt2,127,0.25,2.0,-0.20604230115094566,-0.35273995761180466,-0.42350573011318954,-0.16788114598323828,1,-0.42350573011318954,-0.16788114598323828,0.626510544183629,0.626510544183629
uniform_F3_observable_minus1_0_sqrt2,127,0.25,6.0,-0.47939587688273455,-0.63846813311693,-0.010709747565107109,0.00725523954933623,1,-0.010709747565107109,0.00725523954933623,61.68019344687905,61.68019344687905
uniform_F3_observable_minus1_0_sqrt2,127,0.25,12.0,0.406097374920745,0.6426602939150382,-8.140533749949723e-05,-3.732818018299887e-05,1,-8.140533749949723e-05,-3.732818018299887e-05,8489.581660603673,8489.581660603673
uniform_F3_observable_minus1_0_sqrt2,127,0.5,0.0,2.650226506402356,0.0,2.7232882163306718,0.0,1,2.7232882163306718,0.0,0.026828489724366474,0.026828489724366474
uniform_F3_observable_minus1_0_sqrt2,127,0.5,2.0,-0.28999615856349004,-0.25514138818556725,-0.3225735154575873,-0.22819168658441463,1,-0.3225735154575873,-0.22819168658441463,0.10700281685623711,0.10700281685623711
uniform_F3_observable_minus1_0_sqrt2,127,0.5,6.0,-0.10163243484031359,-0.1486699354282091,-0.011916643170136196,0.004842505907298266,1,-0.011916643170136196,0.004842505907298266,13.823084367643164,13.823084367643164
uniform_F3_observable_minus1_0_sqrt2,127,0.5,12.0,0.08980776774606583,0.14472632976872823,-7.830052174713392e-05,-5.742749343687102e-05,1,-7.830052174713392e-05,-5.742749343687102e-05,1755.0189962464979,1755.0189962464979
uniform_F3_observable_minus1_0_sqrt2,127,1.0,0.0,1.0,0.0,0.9999999999999986,0.0,1,0.9999999999999987,0.0,1.4432899320127057e-15,1.3322676295501896e-15
uniform_F3_observable_minus1_0_sqrt2,127,1.0,2.0,-0.14743075956418777,-0.25452686746082676,-0.1482128284599034,-0.25357384686510887,1,-0.1482128284599034,-0.25357384686510887,0.004197425175150585,0.004197425175150585
uniform_F3_observable_minus1_0_sqrt2,127,1.0,6.0,-0.017051925984315715,-0.009791651706335053,-0.012702407914335976,-0.00021878589380265343,1,-0.012702407914335988,-0.00021878589380265365,0.8276462533292228,0.8276462533292216
uniform_F3_observable_minus1_0_sqrt2,127,1.0,12.0,0.005821504583584974,0.009411493353789026,-5.868335392333621e-05,-9.788303348623909e-05,1,-5.868335392333621e-05,-9.788303348623909e-05,97.96647787004811,97.96647787004811
uniform_F3_observable_minus1_0_sqrt2,127,1.5,0.0,0.5195383615833947,0.0,0.5193036689589141,0.0,1,0.5193036689589142,0.0,0.00045193715837040026,0.0004519371583701864
uniform_F3_observable_minus1_0_sqrt2,127,1.5,2.0,-0.03721816218693749,-0.21604388609965436,-0.03734735441642855,-0.2155221141113438,1,-0.037347354416428565,-0.21552211411134387,0.002457450707012167,0.0024574507070119355
uniform_F3_observable_minus1_0_sqrt2,127,1.5,6.0,-0.012082223210108541,-0.005630217947088179,-0.011559917380324742,-0.004879510315897615,1,-0.011559917380324742,-0.004879510315897615,0.07288508451961402,0.07288508451961402
uniform_F3_observable_minus1_0_sqrt2,127,1.5,12.0,0.0005687599203273139,0.0006842021759973899,-2.0388338117314626e-05,-0.00013257629053293161,1,-2.0388338117314626e-05,-0.00013257629053293161,7.508013636524246,7.508013636524246
uniform_F3_observable_minus1_0_sqrt2,127,2.0,0.0,0.31847342073550633,0.0,0.3183098861837907,0.0,1,0.31830988618379075,0.0,0.0005137589462779496,0.000513758946277775
uniform_F3_observable_minus1_0_sqrt2,127,2.0,2.0,0.020649533632554284,-0.16515002683723107,0.020603838677028995,-0.16473550821746696,1,0.020603838677029,-0.16473550821746702,0.002511939310876648,0.0025119393108763103
uniform_F3_observable_minus1_0_sqrt2,127,2.0,6.0,-0.009204988341397399,-0.008754460234017254,-0.008992170836832014,-0.008559532122861287,1,-0.008992170836832014,-0.008559532122861287,0.023246401363440135,0.023246401363440135
uniform_F3_observable_minus1_0_sqrt2,127,2.0,12.0,0.00011585753764264765,-8.702325809448414e-05,3.5106855416458105e-05,-0.0001537630992552455,1,3.5106855416458105e-05,-0.0001537630992552455,0.6642219859477249,0.6642219859477249
uniform_F3_observable_minus1_0_sqrt2,127,3.0,0.0,0.15915494309189424,0.0,0.15915494309189507,0.0,1,0.15915494309189512,0.0,5.231802747012957e-15,5.580589596813819e-15
uniform_F3_observable_minus1_0_sqrt2,127,3.0,2.0,0.05705956828209843,-0.08782482208112576,0.05712625805579406,-0.08753513972545902,1,0.05712625805579406,-0.08753513972545902,0.002843867572871142,0.002843867572871142
uniform_F3_observable_minus1_0_sqrt2,127,3.0,6.0,-0.0019324154105584339,-0.012369434747030297,-0.0018127258698713616,-0.012164726908894578,1,-0.0018127258698713616,-0.012164726908894578,0.019280398263567245,0.019280398263567245
uniform_F3_observable_minus1_0_sqrt2,127,3.0,12.0,0.00018985529209064513,-0.00014051420775868613,0.00017760307763586375,-0.000127655518873486,1,0.00017760307763586375,-0.000127655518873486,0.08120521058123889,0.08120521058123889
uniform_F3_observable_minus1_0_sqrt2,511,0.25,0.0,5.751118611427736,0.0,6.529478786631148,0.0,1,6.529478786631151,0.0,0.11920709150584484,0.11920709150584531
uniform_F3_observable_minus1_0_sqrt2,511,0.25,2.0,-0.36809356002588706,-0.4934237340937348,-0.42350573011318954,-0.16788114598323828,1,-0.42350573011318954,-0.16788114598323828,0.7248659092008751,0.7248659092008751
uniform_F3_observable_minus1_0_sqrt2,511,0.25,6.0,0.5513616130929249,-0.2660554832809364,-0.010709747565107109,0.00725523954933623,1,-0.010709747565107109,0.00725523954933623,48.31507361468864,48.31507361468864
uniform_F3_observable_minus1_0_sqrt2,511,0.25,12.0,0.4392608417055355,-0.3245212271307672,-8.140533749949723e-05,-3.732818018299887e-05,1,-8.140533749949723e-05,-3.732818018299887e-05,6098.762732787996,6098.762732787996
uniform_F3_observable_minus1_0_sqrt2,511,0.5,0.0,2.686933272920397,0.0,2.7232882163306718,0.0,1,2.7232882163306718,0.0,0.013349649586211926,0.013349649586211926
uniform_F3_observable_minus1_0_sqrt2,511,0.5,2.0,-0.3232804962554471,-0.2730142326714337,-0.3225735154575873,-0.22819168658441463,1,-0.3225735154575873,-0.22819168658441463,0.1134525202120043,0.1134525202120043
uniform_F3_observable_minus1_0_sqrt2,511,0.5,6.0,0.071808790589423,-0.029138845433690753,-0.011916643170136196,0.004842505907298266,1,-0.011916643170136196,0.004842505907298266,7.024703715124419,7.024703715124419
uniform_F3_observable_minus1_0_sqrt2,511,0.5,12.0,0.0722053242438819,-0.0336995304984278,-7.830052174713392e-05,-5.742749343687102e-05,1,-7.830052174713392e-05,-5.742749343687102e-05,821.0811167091059,821.0811167091059
uniform_F3_observable_minus1_0_sqrt2,511,1.0,0.0,0.9999999999999998,0.0,0.9999999999999986,0.0,1,0.9999999999999987,0.0,1.221245327087674e-15,1.1102230246251581e-15
uniform_F3_observable_minus1_0_sqrt2,511,1.0,2.0,-0.14839683031078763,-0.254630900501911,-0.1482128284599034,-0.25357384686510887,1,-0.1482128284599034,-0.25357384686510887,0.003653064151489103,0.003653064151489103
uniform_F3_observable_minus1_0_sqrt2,511,1.0,6.0,-0.010461934411159623,-0.0007694763553025351,-0.012702407914335976,-0.00021878589380265343,1,-0.012702407914335988,-0.00021878589380265365,0.18160467023261093,0.18160467023261168
uniform_F3_observable_minus1_0_sqrt2,511,1.0,12.0,0.0022678166099672587,-0.00022520499614175798,-5.868335392333621e-05,-9.788303348623909e-05,1,-5.868335392333621e-05,-9.788303348623909e-05,20.4158047399463,20.4158047399463
uniform_F3_observable_minus1_0_sqrt2,511,1.5,0.0,0.5193585724022399,0.0,0.5193036689589141,0.0,1,0.5193036689589142,0.0,0.00010572512117213512,0.0001057251211719213
uniform_F3_observable_minus1_0_sqrt2,511,1.5,2.0,-0.03732557065514471,-0.2156789856876192,-0.03734735441642855,-0.2155221141113438,1,-0.037347354416428565,-0.21552211411134387,0.0007240610435574644,0.0007240610435572217
uniform_F3_observable_minus1_0_sqrt2,511,1.5,6.0,-0.011531409502388765,-0.004915963699325366,-0.011559917380324742,-0.004879510315897615,1,-0.011559917380324742,-0.004879510315897615,0.003688116110927875,0.003688116110927875
uniform_F3_observable_minus1_0_sqrt2,511,1.5,12.0,7.904198658038804e-05,-0.00012130994933830724,-2.0388338117314626e-05,-0.00013257629053293161,1,-2.0388338117314626e-05,-0.00013257629053293161,0.7460147735309379,0.7460147735309379
uniform_F3_observable_minus1_0_sqrt2,511,2.0,0.0,0.31835011264182217,0.0,0.3183098861837907,0.0,1,0.31830988618379075,0.0,0.00012637514503162996,0.00012637514503145554
uniform_F3_observable_minus1_0_sqrt2,511,2.0,2.0,0.02061468044452535,-0.16483982849775417,0.020603838677028995,-0.16473550821746696,1,0.020603838677029,-0.16473550821746702,0.0006317478843149661,0.0006317478843146289
uniform_F3_observable_minus1_0_sqrt2,511,2.0,6.0,-0.009032931141052317,-0.008597377571263538,-0.008992170836832014,-0.008559532122861287,1,-0.008992170836832014,-0.008559532122861287,0.004480242907276016,0.004480242907276016
uniform_F3_observable_minus1_0_sqrt2,511,2.0,12.0,4.123461442352271e-05,-0.0001563042955385232,3.5106855416458105e-05,-0.0001537630992552455,1,3.5106855416458105e-05,-0.0001537630992552455,0.04206053517713663,0.04206053517713663
uniform_F3_observable_minus1_0_sqrt2,511,3.0,0.0,0.15915494309189515,0.0,0.15915494309189507,0.0,1,0.15915494309189512,0.0,5.231802747012957e-16,1.7439342490043183e-16
uniform_F3_observable_minus1_0_sqrt2,511,3.0,2.0,0.057109738639390624,-0.08760701418695917,0.05712625805579406,-0.08753513972545902,1,0.05712625805579406,-0.08753513972545902,0.0007055469077280637,0.0007055469077280637
uniform_F3_observable_minus1_0_sqrt2,511,3.0,6.0,-0.001842036420847495,-0.012215242435640943,-0.0018127258698713616,-0.012164726908894578,1,-0.0018127258698713616,-0.012164726908894578,0.0047485907583606655,0.0047485907583606655
uniform_F3_observable_minus1_0_sqrt2,511,3.0,12.0,0.0001801419456553498,-0.00013083662917559604,0.00017760307763586375,-0.000127655518873486,1,0.00017760307763586375,-0.000127655518873486,0.018608431221010573,0.018608431221010573
uniform_K3_regular_simplex_radial_dimension_2,31,0.25,0.0,2.7512236029525994,0.0,6.529478786631148,0.0,2,2.857746552037241,0.0,0.5786457552192953,0.037275156192106355
uniform_K3_regular_simplex_radial_dimension_2,31,0.25,2.0,-0.8199317714167484,-0.3644444549008688,-0.42350573011318954,-0.16788114598323828,2,-0.8866775582167467,-0.5263344779529274,0.9712788481358207,0.16982335037937762
uniform_K3_regular_simplex_radial_dimension_2,31,0.25,6.0,-0.5425227274207551,0.3519448893158236,-0.010709747565107109,0.00725523954933623,2,0.015086560010546687,0.04917070914529063,48.991425446928396,12.33656998928123
uniform_K3_regular_simplex_radial_dimension_2,31,0.25,12.0,0.41287616207026856,-0.19391777993937115,-8.140533749949723e-05,-3.732818018299887e-05,2,0.000493151999633315,0.00010432824716672939,5094.0998209736035,904.1380126138056
uniform_K3_regular_simplex_radial_dimension_2,31,0.5,0.0,1.9104528819322177,0.0,2.7232882163306718,0.0,2,1.9401207589775653,0.0,0.2984756918214332,0.015291768261364516
uniform_K3_regular_simplex_radial_dimension_2,31,0.5,2.0,-0.5830231273627521,-0.466777709114475,-0.3225735154575873,-0.22819168658441463,2,-0.6218180323734797,-0.5302304765394648,0.8939157232801038,0.09101011784521983
uniform_K3_regular_simplex_radial_dimension_2,31,0.5,6.0,-0.2846697625344752,0.2257191226683789,-0.011916643170136196,0.004842505907298266,2,0.0051102043522698246,0.04659837836161987,27.28536863315733,7.267220423943477
uniform_K3_regular_simplex_radial_dimension_2,31,0.5,12.0,0.18785517925943893,-0.12128401038982871,-7.830052174713392e-05,-5.742749343687102e-05,2,0.0004613909183934991,0.00019557112040982077,2303.1347532490418,445.64280049110573
uniform_K3_regular_simplex_radial_dimension_2,31,1.0,0.0,0.9999999999999998,0.0,0.9999999999999986,0.0,2,1.0,0.0,1.221245327087674e-15,2.220446049250313e-16
uniform_K3_regular_simplex_radial_dimension_2,31,1.0,2.0,-0.2686241841740986,-0.43390027439978374,-0.1482128284599034,-0.25357384686510887,2,-0.2808908558541739,-0.43946488150891116,0.7382501240532787,0.02582582407799231
uniform_K3_regular_simplex_radial_dimension_2,31,1.0,6.0,-0.08807341984315108,0.10181031800310097,-0.012702407914335976,-0.00021878589380265343,2,-0.009728889944066482,0.03776901878054621,9.984754108600956,2.594454101298095
uniform_K3_regular_simplex_radial_dimension_2,31,1.0,12.0,0.02699009356985317,-0.04929557779492022,-5.868335392333621e-05,-9.788303348623909e-05,2,0.0003529564176147956,0.00034775554740481705,491.9382347835013,113.70165878049777
uniform_K3_regular_simplex_radial_dimension_2,31,1.5,0.0,0.5740833776782112,0.0,0.5193036689589141,0.0,2,0.5725008247037859,0.0,0.10548685093852296,0.0027642806894540998
uniform_K3_regular_simplex_radial_dimension_2,31,1.5,2.0,-0.10538282764319055,-0.32745346826105237,-0.03734735441642855,-0.2155221141113438,2,-0.10852903435482353,-0.32483595780510516,0.5988387891017957,0.011949885797079906
uniform_K3_regular_simplex_radial_dimension_2,31,1.5,6.0,-0.03973622116180081,0.050822579677854744,-0.011559917380324742,-0.004879510315897615,2,-0.018197963839794797,0.027001915269579953,4.974908129396232,0.9862539276389934
uniform_K3_regular_simplex_radial_dimension_2,31,1.5,12.0,-0.0049897057517291985,-0.02023733209717597,-2.0388338117314626e-05,-0.00013257629053293161,2,0.00020268141925065992,0.00044649441815815575,154.3952861408685,43.49113625008185
uniform_K3_regular_simplex_radial_dimension_2,31,2.0,0.0,0.35453676724680694,0.0,0.3183098861837907,0.0,2,0.35355339059327323,0.0,0.11381010341004304,0.0027814092006968787
uniform_K3_regular_simplex_radial_dimension_2,31,2.0,2.0,-0.02639615247449071,-0.2333304539601886,0.020603838677028995,-0.16473550821746696,2,-0.026630250724692987,-0.23066759894949299,0.500858744013459,0.011512181193886915
uniform_K3_regular_simplex_radial_dimension_2,31,2.0,6.0,-0.028107766287210668,0.02611265094281643,-0.008992170836832014,-0.008559532122861287,2,-0.021641164879216867,0.01667724543605886,3.1891635754732426,0.41866847265012247
uniform_K3_regular_simplex_radial_dimension_2,31,2.0,12.0,-0.007722790805971954,-0.007938921519977183,3.5106855416458105e-05,-0.0001537630992552455,2,3.3840871774416695e-05,0.00048469550785048865,69.68438299142869,23.567522455780953
uniform_K3_regular_simplex_radial_dimension_2,31,3.0,0.0,0.15915494309189518,0.0,0.15915494309189507,0.0,2,0.15915494309189535,0.0,6.975736996017275e-16,1.0463605494025895e-15
uniform_K3_regular_simplex_radial_dimension_2,31,3.0,2.0,0.02432580059507,-0.1158697360418853,0.05712625805579406,-0.08753513972545902,2,0.02523784002893249,-0.11464817638594221,0.41467144708761666,0.012986063469643979
uniform_K3_regular_simplex_radial_dimension_2,31,3.0,6.0,-0.0211299436804559,0.003427090072692847,-0.0018127258698713616,-0.012164726908894578,2,-0.0195817790293589,0.001365923258468918,2.018414748619548,0.13132535911911275
uniform_K3_regular_simplex_radial_dimension_2,31,3.0,12.0,-0.00334002593790591,-0.0005979219105371628,0.00017760307763586375,-0.000127655518873486,2,-0.00027590732758322545,0.0003923955657135162,16.225820920007315,6.7130904103338285
uniform_K3_regular_simplex_radial_dimension_2,127,0.25,0.0,2.815661764213619,0.0,6.529478786631148,0.0,2,2.857746552037241,0.0,0.5687769489383171,0.014726564115218806
uniform_K3_regular_simplex_radial_dimension_2,127,0.25,2.0,-0.8064367356859746,-0.545677712798913,-0.42350573011318954,-0.16788114598323828,2,-0.8866775582167467,-0.5263344779529274,1.1807879371488812,0.0800476583019745
uniform_K3_regular_simplex_radial_dimension_2,127,0.25,6.0,0.007654519639971748,-0.2226987173081741,-0.010709747565107109,0.00725523954933623,2,0.015086560010546687,0.04917070914529063,17.83303051594313,5.287860055361148
uniform_K3_regular_simplex_radial_dimension_2,127,0.25,12.0,-0.16327785042815104,-0.07914681157659204,-8.140533749949723e-05,-3.732818018299887e-05,2,0.000493151999633315,0.00010432824716672939,2025.1067390081532,360.9416547627085
uniform_K3_regular_simplex_radial_dimension_2,127,0.5,0.0,1.9303486489263837,0.0,2.7232882163306718,0.0,2,1.9401207589775653,0.0,0.29116990359275524,0.005036856600787815
uniform_K3_regular_simplex_radial_dimension_2,127,0.5,2.0,-0.5924106938245738,-0.5420093439301003,-0.3225735154575873,-0.22819168658441463,2,-0.6218180323734797,-0.5302304765394648,1.0474521901647764,0.038765199543162286
uniform_K3_regular_simplex_radial_dimension_2,127,0.5,6.0,-0.005044792111468029,-0.07425983990551674,-0.011916643170136196,0.004842505907298266,2,0.0051102043522698246,0.04659837836161987,6.172774519736449,2.587242575141698
uniform_K3_regular_simplex_radial_dimension_2,127,0.5,12.0,-0.06992210345671332,-0.01944241927665383,-7.830052174713392e-05,-5.742749343687102e-05,2,0.0004613909183934991,0.00019557112040982077,746.4695233063549,145.8145208908981
uniform_K3_regular_simplex_radial_dimension_2,127,1.0,0.0,1.0,0.0,0.9999999999999986,0.0,2,1.0,0.0,1.4432899320127057e-15,0.0
uniform_K3_regular_simplex_radial_dimension_2,127,1.0,2.0,-0.27709623559184393,-0.4435243666476044,-0.1482128284599034,-0.25357384686510887,2,-0.2808908558541739,-0.43946488150891116,0.7815399791961315,0.01065420112481492
uniform_K3_regular_simplex_radial_dimension_2,127,1.0,6.0,-0.015180645406432242,0.014254172253015158,-0.012702407914335976,-0.00021878589380265343,2,-0.009728889944066482,0.03776901878054621,1.1557985618076265,0.6189066719313526
uniform_K3_regular_simplex_radial_dimension_2,127,1.0,12.0,-0.011933187898763215,0.005551565920922689,-5.868335392333621e-05,-9.788303348623909e-05,2,0.0003529564176147956,0.00034775554740481705,115.22238022080144,26.928295196032405
uniform_K3_regular_simplex_radial_dimension_2,127,1.5,0.0,0.5728473018245028,0.0,0.5193036689589141,0.0,2,0.5725008247037859,0.0,0.10310659459219985,0.0006051993390510156
uniform_K3_regular_simplex_radial_dimension_2,127,1.5,2.0,-0.10817191528047697,-0.3263860913512643,-0.03734735441642855,-0.2155221141113438,2,-0.10852903435482353,-0.32483595780510516,0.6014418561019844,0.00464467521855596
uniform_K3_regular_simplex_radial_dimension_2,127,1.5,6.0,-0.02037616994486799,0.02280299766034248,-0.011559917380324742,-0.004879510315897615,2,-0.018197963839794797,0.027001915269579953,2.315389770588428,0.1452707536806399
uniform_K3_regular_simplex_radial_dimension_2,127,1.5,12.0,-0.0014718840775704307,0.004470947466644566,-2.0388338117314626e-05,-0.00013257629053293161,2,0.00020268141925065992,0.00044649441815815575,35.985666216789745,8.88956702383945
uniform_K3_regular_simplex_radial_dimension_2,127,2.0,0.0,0.35377439556711204,0.0,0.3183098861837907,0.0,2,0.35355339059327323,0.0,0.11141504214180864,0.0006250964627095189
uniform_K3_regular_simplex_radial_dimension_2,127,2.0,2.0,-0.02674910314877194,-0.23142060987322582,0.020603838677028995,-0.16473550821746696,2,-0.026630250724692987,-0.23066759894949299,0.4926397405893131,0.0032830910544457133
uniform_K3_regular_simplex_radial_dimension_2,127,2.0,6.0,-0.02257134718522111,0.01621752927666776,-0.008992170836832014,-0.008559532122861287,2,-0.021641164879216867,0.01667724543605886,2.2758625802785732,0.037976630599580015
uniform_K3_regular_simplex_radial_dimension_2,127,2.0,12.0,6.316415368153104e-05,0.002275437277369196,3.5106855416458105e-05,-0.0001537630992552455,2,3.3840871774416695e-05,0.00048469550785048865,15.40301295731688,3.686092569804009
uniform_K3_regular_simplex_radial_dimension_2,127,3.0,0.0,0.1591549430918943,0.0,0.15915494309189507,0.0,2,0.15915494309189535,0.0,4.883015897212093e-15,6.6269501462164e-15
uniform_K3_regular_simplex_radial_dimension_2,127,3.0,2.0,0.02500885519722767,-0.11493722986425939,0.05712625805579406,-0.08753513972545902,2,0.02523784002893249,-0.11464817638594221,0.40390201611877824,0.003141262792578368
