orbit_id,reverse_partner_id,self_reversing,primitive_period,repetition,total_period,primitive_action,direct_repeated_action,action_repetition_error,primitive_length,repeated_length,primitive_trace,repeated_trace,trace_repetition_relative_error,primitive_orientation,repeated_orientation,primitive_maslov,repeated_maslov,negative_symbol_count,symbol_count_maslov_match,maslov_repetition_defect,maslov_mod4,maslov_phase_real,maslov_phase_imag,hessian_signature,minimum_absolute_hessian_eigenvalue,diagonal_dominance_margin,hessian_determinant_sign,hill_expected_sign,hill_sign_match,hill_logabs_error,maslov_orientation_parity_ok,reversal_action_error,reversal_length_error,reversal_trace_error,reversal_orientation_mismatch,reversal_maslov_mismatch
--|--|--|+-|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|-+,False,9,2,18,1.0726202335516857,2.1452404671033722,8.881784197001252e-16,15.280351104845034,30.560702209690067,-4326853.2550443,18721659090685.457,4.1729741804170203e-16,-1,1,6,12,12,True,0,0,1.0,0.0,-6,3.7698638109573235,2.5325498397584383,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|-+,True,9,1,9,1.6121363801236142,1.6121363801236142,0.0,15.887825132146117,15.887825132146117,7943186.9528647605,7943186.9528647605,3.517439209760477e-16,1,1,7,7,7,True,0,3,0.0,1.0,-5,4.148956248012299,2.8970540329216226,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|-+,True,9,2,18,1.6121363801236142,3.2242727602472283,0.0,15.887825132146117,31.775650264292235,7943186.9528647605,63094218968158.96,1.2382275472722223e-16,1,1,7,14,14,True,0,2,-1.0,0.0,-10,4.148956248012299,2.8970540329216226,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|-+,True,9,1,9,1.6452143387310816,1.6452143387310816,0.0,15.786609603570065,15.786609603570065,7178561.721153338,7178561.721153338,2.5947330699159837e-16,1,1,7,7,7,True,0,3,0.0,1.0,-5,3.5413637145782153,2.450495366196944,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|-+,True,9,2,18,1.6452143387310816,3.290428677462163,0.0,15.786609603570065,31.57321920714013,7178561.721153338,51531748384405.984,6.064222732535223e-16,1,1,7,14,14,True,0,2,-1.0,0.0,-10,3.541363714578217,2.450495366196944,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|+-|++|-+,--|--|--|--|--|--|+-|++|-+,True,9,1,9,2.6124346279460524,2.6124346279460524,0.0,16.285267865504572,16.285267865504572,11819577.981081037,11819577.981081037,7.879490926885854e-16,1,1,7,7,7,True,0,3,0.0,1.0,-5,4.074168692514661,2.9664378415183386,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|+-|++|-+,--|--|--|--|--|--|+-|++|-+,True,9,2,18,2.6124346279460524,5.224869255892104,8.881784197001252e-16,16.285267865504572,32.570535731009144,11819577.981081037,139702423650853.67,1.2302936163051294e-15,1,1,7,14,14,True,0,2,-1.0,0.0,-10,4.0741686925146565,2.9664378415183386,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|+-|-+,--|--|--|--|--|--|--|+-|-+,True,9,1,9,3.17965340622112,3.17965340622112,0.0,16.810009429742877,16.810009429742877,-19975347.171039112,-19975347.171039112,3.7298879128999144e-16,-1,-1,8,8,8,True,0,0,1.0,0.0,-7,4.484690914671312,2.966971470275995,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|+-|-+,--|--|--|--|--|--|--|+-|-+,True,9,2,18,3.17965340622112,6.35930681244224,0.0,16.810009429742877,33.620018859485754,-19975347.171039112,399014494603538.25,1.5663591384593723e-16,-1,1,8,16,16,True,0,0,1.0,0.0,-14,4.474994526426793,2.966971470275995,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|+-|-+|--|+-|-+|--|+-|++|-+,--|+-|-+|--|+-|-+|--|+-|++|-+,True,10,1,10,0.09844026694022844,0.09844026694022823,2.0816681711721685e-16,16.126980190812848,16.126980190812848,10089241.245224247,10089241.245224247,1.8461697009303272e-16,1,1,6,6,6,True,0,2,-1.0,0.0,-2,3.5429366051238746,2.46886955645076,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|+-|-+|--|+-|-+|--|+-|++|-+,--|+-|-+|--|+-|-+|--|+-|++|-+,True,10,2,20,0.09844026694022844,0.19688053388045654,3.3306690738754696e-16,16.126980190812848,32.253960381625696,10089241.245224247,101792788904332.11,1.5349810304033264e-16,1,1,6,12,12,True,0,0,1.0,0.0,-4,3.5429366051238733,2.46886955645076,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|+-|-+,--|--|+-|-+|--|+-|-+|--|+-|-+,True,10,1,10,0.6438098270866299,0.6438098270866299,0.0,16.71324604071323,16.71324604071323,-18133036.26743377,-18133036.26743377,2.0544216884143065e-16,-1,-1,7,7,7,True,0,3,0.0,1.0,-4,3.50850043764159,2.4567592651690697,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|+-|-+,--|--|+-|-+|--|+-|-+|--|+-|-+,True,10,2,20,0.6438098270866299,1.2876196541732599,0.0,16.71324604071323,33.42649208142646,-18133036.26743377,328807004276066.44,5.702433268196895e-16,-1,1,7,14,14,True,0,2,-1.0,0.0,-8,3.5061485952378892,2.4567592651690697,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|++|-+,True,10,1,10,1.028483086138255,1.0284830861382548,2.220446049250313e-16,16.740224948742775,16.740224948742775,18628904.70305273,18628904.70305273,1.9997366231904384e-16,1,1,6,6,6,True,0,2,-1.0,0.0,-2,4.01666660972596,2.8830378542674406,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|++|-+,True,10,2,20,1.028483086138255,2.05696617227651,0.0,16.740224948742775,33.48044989748555,18628904.70305273,347036090435418.1,3.6019308494158463e-16,1,1,6,12,12,True,0,0,1.0,0.0,-4,4.016666609725963,2.8830378542674406,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|++|-+,False,10,1,10,1.5721572727137045,1.5721572727137043,2.220446049250313e-16,17.33422643128958,17.33422643128958,-33741072.82109624,-33741072.82109624,2.2081635152588963e-16,-1,-1,7,7,7,True,0,3,0.0,1.0,-4,4.068468808378296,2.9074121090141283,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|++|-+,False,10,2,20,1.5721572727137045,3.144314545427409,0.0,17.33422643128958,34.66845286257916,-33741072.82109624,1138459995118517.5,6.587846768580765e-16,-1,1,7,14,14,True,0,2,-1.0,0.0,-8,4.068468726585324,2.9074121090141283,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|+-|-+,False,10,1,10,1.5721572727137045,1.5721572727137045,0.0,17.33422643128958,17.33422643128958,-33741072.82109624,-33741072.82109624,2.2081635152588963e-16,-1,-1,7,7,7,True,0,3,0.0,1.0,-4,4.068468808378298,2.9074121090141283,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|+-|-+,False,10,2,20,1.5721572727137045,3.144314545427409,0.0,17.33422643128958,34.66845286257916,-33741072.82109624,1138459995118517.5,2.1959489228602554e-16,-1,1,7,14,14,True,0,2,-1.0,0.0,-8,4.068468726585327,2.9074121090141283,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|++|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|++|-+,False,10,1,10,1.6002172128552645,1.6002172128552647,2.220446049250313e-16,17.250421299236045,17.250421299236045,-31028642.864719193,-31028642.864719193,1.2005972400093973e-16,-1,-1,7,7,7,True,0,3,0.0,1.0,-4,3.7700074915597317,2.532321239376188,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|++|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|++|-+,False,10,2,20,1.6002172128552645,3.2004344257105295,4.440892098500626e-16,17.250421299236045,34.50084259847209,-31028642.864719193,962776678026287.4,2.596656168619553e-16,-1,1,7,14,14,True,0,2,-1.0,0.0,-8,3.7699372294742974,2.532321239376188,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|+-|-+,False,10,1,10,1.6002172128552645,1.6002172128552647,2.220446049250313e-16,17.250421299236045,17.250421299236045,-31028642.864719193,-31028642.864719193,1.2005972400093973e-16,-1,-1,7,7,7,True,0,3,0.0,1.0,-4,3.7700074915597326,2.532321239376188,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|+-|-+,False,10,2,20,1.6002172128552645,3.200434425710529,0.0,17.250421299236045,34.50084259847209,-31028642.864719193,962776678026287.4,1.2983280843097764e-16,-1,1,7,14,14,True,0,2,-1.0,0.0,-8,3.7699372294742997,2.532321239376188,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|-+,True,10,1,10,2.139636552840536,2.1396365528405354,4.440892098500626e-16,17.8583714402972,17.8583714402972,56989149.05937127,56989149.05937127,2.614736566486303e-16,1,1,8,8,8,True,0,0,1.0,0.0,-6,4.153329828077112,2.8967867801356526,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|-+,True,10,2,20,2.139636552840536,4.279273105681071,8.881784197001252e-16,17.8583714402972,35.7167428805944,56989149.05937127,3247763110511235.5,4.618563451088286e-16,1,1,8,16,16,True,0,0,1.0,0.0,-12,4.153329828077118,2.8967867801356526,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|-+|--|+-|-+,--|--|--|--|--|+-|-+|--|+-|-+,True,10,1,10,2.173277152830883,2.1732771528308836,4.440892098500626e-16,17.754484010736945,17.754484010736945,51365844.76110127,51365844.76110127,8.702958899917942e-16,1,1,8,8,8,True,0,0,1.0,0.0,-6,3.5414614544471914,2.4504461804869564,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|-+|--|+-|-+,--|--|--|--|--|+-|-+|--|+-|-+,True,10,2,20,2.173277152830883,4.346554305661766,0.0,17.754484010736945,35.50896802147389,51365844.76110127,2638450008021552.5,1.1370312080498947e-15,1,1,8,16,16,True,0,0,1.0,0.0,-12,3.541461454447192,2.4504461804869564,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|+-|++|-+,--|--|--|--|--|--|--|+-|++|-+,True,10,1,10,3.1405862736379198,3.1405862736379198,0.0,18.25262499242577,18.25262499242577,84530670.62316142,84530670.62316142,0.0,1,1,8,8,8,True,0,0,1.0,0.0,-6,4.0741715356684916,2.96644087714796,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|+-|++|-+,--|--|--|--|--|--|--|+-|++|-+,True,10,2,20,3.1405862736379198,6.28117254727584,8.881784197001252e-16,18.25262499242577,36.50524998485154,84530670.62316142,7145434276001403.0,1.3994950640839168e-16,1,1,8,16,16,True,0,0,1.0,0.0,-12,4.074171535668499,2.96644087714796,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|+-|-+,--|--|--|--|--|--|--|--|+-|-+,True,10,1,10,3.707806104097785,3.7078061040977857,4.440892098500626e-16,18.777358323607714,18.777358323607714,-142857519.3885845,-142857519.3885845,0.0,-1,-1,9,9,9,True,0,1,0.0,-1.0,-8,4.481837353753717,2.966974577786085,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|+-|-+,--|--|--|--|--|--|--|--|+-|-+,True,10,2,20,3.707806104097785,7.41561220819557,0.0,18.777358323607714,37.55471664721543,-142857519.3885845,2.040827084585979e+16,1.95998966801809e-16,-1,1,9,18,18,True,0,2,-1.0,0.0,-16,4.47778754655246,2.966974577786085,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|+-|-+|--|+-|++|-+|--|+-|++|-+,--|+-|-+|--|+-|++|-+|--|+-|++|-+,True,11,1,11,0.04879654248028383,0.04879654248028381,2.0816681711721685e-17,17.60453658944652,17.60453658944652,-44213316.919727586,-44213316.919727586,0.0,-1,-1,6,6,6,True,0,2,-1.0,0.0,-1,3.7268484259770083,2.54631711220091,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|+-|-+|--|+-|-+,--|--|+-|-+|--|+-|-+|--|+-|++|-+,False,11,1,11,0.5981221193566986,0.5981221193566986,0.0,18.17920530410601,18.17920530410601,78546809.47691783,78546809.47691783,1.8971058523041076e-16,1,1,7,7,7,True,0,3,0.0,1.0,-3,3.543269186332175,2.4558042303415517,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|++|-+|--|+-|-+,--|--|+-|-+|--|+-|++|-+|--|+-|-+,True,11,1,11,0.5932700565067355,0.5932700565067354,1.1102230246251565e-16,18.194711838485752,18.194711838485752,79774290.6723469,79774290.6723469,1.8679152228442213e-16,1,1,7,7,7,True,0,3,0.0,1.0,-3,3.759347364610128,2.5337507133197974,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|+-|++|-+,--|--|+-|++|-+|--|+-|-+|--|+-|-+,False,11,1,11,0.5981221193566986,0.5981221193566983,2.220446049250313e-16,18.17920530410601,18.17920530410601,78546809.47691783,78546809.47691783,0.0,1,1,7,7,7,True,0,3,0.0,1.0,-3,3.5432691863321724,2.4558042303415517,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|--|+-|-+|--|+-|-+,--|--|+-|-+|--|--|+-|-+|--|+-|-+,True,11,1,11,1.1385063393369723,1.1385063393369723,0.0,18.782225032622268,18.782225032622268,-143554459.89373153,-143554459.89373153,4.1520580286752434e-16,-1,-1,8,8,8,True,0,0,1.0,0.0,-5,3.5432791408528996,2.4534026690699173,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|+-|++|-+,True,11,1,11,1.5323128810754594,1.5323128810754594,0.0,18.78006405650297,18.78006405650297,143244577.07935467,143244577.07935467,2.0805201142927326e-16,1,1,7,7,7,True,0,3,0.0,1.0,-3,4.068723450995141,2.9552427354920727,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|+-|-+,True,11,1,11,1.167340194915178,1.1673401949151783,2.220446049250313e-16,18.698287775410595,18.698287775410595,-131996738.9617958,-131996738.9617958,3.38671121219757e-16,-1,-1,8,8,8,True,0,0,1.0,0.0,-5,3.506855926021849,2.454680871698338,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|--|--|+-|++|-+,--|--|--|+-|-+|--|--|--|+-|++|-+,True,11,1,11,2.0963133074862017,2.0963133074862017,0.0,19.31724929060649,19.31724929060649,-245117756.20384806,-245117756.20384806,2.4316738900718975e-16,-1,-1,8,8,8,True,0,0,1.0,0.0,-5,4.072784258938063,2.9588994530540003,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|++|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|+-|++|-+,True,11,1,11,1.556158086495981,1.5561580864959805,4.440892098500626e-16,18.709939868537546,18.709939868537546,133543772.84454489,133543772.84454489,4.463303941904874e-16,1,1,7,7,7,True,0,3,0.0,1.0,-3,4.016755617930866,2.8827697716030807,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|++|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|++|-+,False,11,1,11,2.0997523466487316,2.0997523466487316,0.0,19.304321338461243,19.304321338461243,-241969281.10020483,-241969281.10020483,0.0,-1,-1,8,8,8,True,0,0,1.0,0.0,-5,4.069057782303938,2.907193121061045,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|+-|-+,False,11,1,11,2.0997523466487316,2.0997523466487316,0.0,19.304321338461243,19.304321338461243,-241969281.10020483,-241969281.10020483,0.0,-1,-1,8,8,8,True,0,0,1.0,0.0,-5,4.069057782303931,2.907193121061045,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|+-|-+,--|--|--|--|+-|-+|--|--|--|+-|-+,True,11,1,11,2.6631020996392936,2.663102099639294,4.440892098500626e-16,19.84408453369616,19.84408453369616,415122632.1482727,415122632.1482727,4.3074966402290363e-16,1,1,9,9,9,True,0,1,0.0,-1.0,-7,4.356142634821591,2.9572561428201762,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|++|-+|--|+-|-+,--|--|--|--|--|+-|-+|--|+-|++|-+,False,11,1,11,2.1282924480028726,2.1282924480028726,0.0,19.21822894160102,19.21822894160102,-222009102.5783207,-222009102.5783207,0.0,-1,-1,8,8,8,True,0,0,1.0,0.0,-5,3.769982310678963,2.5322893080195232,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|-+|--|+-|++|-+,--|--|--|--|--|+-|++|-+|--|+-|-+,False,11,1,11,2.1282924480028726,2.1282924480028726,0.0,19.21822894160102,19.21822894160102,-222009102.5783207,-222009102.5783207,2.6847838256705354e-16,-1,-1,8,8,8,True,0,0,1.0,0.0,-5,3.769982310678962,2.5322893080195232,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|-+|--|--|+-|-+,--|--|--|--|--|+-|-+|--|--|+-|-+,True,11,1,11,2.667698270129259,2.6676982701292595,4.440892098500626e-16,19.826259329539123,19.826259329539123,407788546.459433,407788546.459433,1.4616556863330176e-16,1,1,9,9,9,True,0,1,0.0,-1.0,-7,4.15442178882715,2.896749463425466,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|+-|-+|--|+-|-+,--|--|--|--|--|--|+-|-+|--|+-|-+,True,11,1,11,2.7014174986063533,2.701417498606353,4.440892098500626e-16,19.721917518206155,19.721917518206155,367383756.6721997,367383756.6721997,1.6224082772547077e-16,1,1,9,9,9,True,0,1,0.0,-1.0,-7,3.541494266593968,2.4504393046501285,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|+-|++|-+,--|--|--|--|--|--|--|--|+-|++|-+,True,11,1,11,3.6687390393081953,3.668739039308196,4.440892098500626e-16,20.219973278781765,20.219973278781765,604536906.3125851,604536906.3125851,0.0,1,1,9,9,9,True,0,1,0.0,-1.0,-7,4.074171930130419,2.9664413016100477,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|+-|-+,--|--|--|--|--|--|--|--|--|+-|-+,True,11,1,11,4.235959016891976,4.235959016891975,8.881784197001252e-16,20.744705305720878,20.744705305720878,-1021670945.471207,-1021670945.471207,1.166807082840165e-16,-1,-1,10,10,10,True,0,2,-1.0,0.0,-9,4.480651589730484,2.9669750123006287,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|+-|++|-+|--|+-|-+,--|--|+-|-+|--|+-|++|-+|--|+-|++|-+,False,12,1,12,0.5484558154672278,0.5484558154672277,1.1102230246251565e-16,19.65704184334846,19.65704184334846,-344306168.2034224,-344306168.2034224,3.462304790321102e-16,-1,-1,7,7,7,True,0,3,0.0,1.0,-2,3.768171177991105,2.5335551789045203,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|+-|-+|--|+-|++|-+,--|--|+-|++|-+|--|+-|-+|--|+-|++|-+,True,12,1,12,0.5525328075140553,0.5525328075140554,1.1102230246251565e-16,19.64489206689386,19.64489206689386,-340148235.35349387,-340148235.35349387,3.5046276052819974e-16,-1,-1,7,7,7,True,0,3,0.0,1.0,-2,3.7285078641669327,2.546948271812184,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|++|-+|--|+-|++|-+,--|--|+-|++|-+|--|+-|++|-+|--|+-|-+,False,12,1,12,0.5484558154672278,0.5484558154672275,2.220446049250313e-16,19.65704184334846,19.65704184334846,-344306168.2034224,-344306168.2034224,5.193457185481652e-16,-1,-1,7,7,7,True,0,3,0.0,1.0,-2,3.7681711779911065,2.5335551789045203,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|--|+-|++|-+,--|--|+-|-+|--|+-|-+|--|--|+-|++|-+,True,12,1,12,1.0978534039105983,1.0978534039105985,2.220446049250313e-16,20.231142252071145,20.231142252071145,611326810.4161383,611326810.4161383,7.800036741044215e-16,1,1,8,8,8,True,0,0,1.0,0.0,-4,3.543114790373009,2.452966077791526,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|--|+-|++|-+|--|+-|-+,--|--|+-|-+|--|--|+-|-+|--|+-|++|-+,False,12,1,12,1.092775750442346,1.092775750442346,0.0,20.248660003088826,20.248660003088826,622130230.815292,622130230.815292,3.832293743210624e-16,1,1,8,8,8,True,0,0,1.0,0.0,-4,3.7695571937276635,2.5345396503313555,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|--|+-|-+|--|+-|++|-+,--|--|+-|-+|--|--|+-|++|-+|--|+-|-+,False,12,1,12,1.092775750442346,1.0927757504423459,2.220446049250313e-16,20.248660003088826,20.248660003088826,622130230.815292,622130230.815292,3.832293743210624e-16,1,1,8,8,8,True,0,0,1.0,0.0,-4,3.769557193727665,2.5345396503313555,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|+-|++|-+,False,12,1,12,1.1222980532745928,1.1222980532745928,0.0,20.161990869851866,20.161990869851866,570481255.1529614,570481255.1529614,2.089626757654255e-16,1,1,8,8,8,True,0,0,1.0,0.0,-4,3.5426542464033437,2.454014636489525,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|+-|-+,--|--|--|+-|-+|--|+-|++|-+|--|+-|-+,True,12,1,12,1.1167906555484142,1.1167906555484144,2.220446049250313e-16,20.179862865348586,20.179862865348586,580768546.9735537,580768546.9735537,2.0526127003949072e-16,1,1,8,8,8,True,0,0,1.0,0.0,-4,3.7614375221262555,2.531712320103285,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|-+|--|+-|-+,False,12,1,12,1.1222980532745928,1.1222980532745928,0.0,20.161990869851866,20.161990869851866,570481255.1529614,570481255.1529614,2.089626757654255e-16,1,1,8,8,8,True,0,0,1.0,0.0,-4,3.542654246403344,2.454014636489525,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|-+|--|+-|-+,False,12,1,12,1.662008931253433,1.6620089312534327,2.220446049250313e-16,20.7675504752431,20.7675504752431,-1045279839.221719,-1045279839.221719,3.421360053386485e-16,-1,-1,9,9,9,True,0,1,0.0,-1.0,-6,3.5425086689943384,2.4513064653406786,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|--|+-|-+,False,12,1,12,1.662008931253433,1.662008931253433,0.0,20.7675504752431,20.7675504752431,-1045279839.221719,-1045279839.221719,5.702266755644142e-16,-1,-1,9,9,9,True,0,1,0.0,-1.0,-6,3.542508668994338,2.4513064653406786,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|++|-+|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|+-|++|-+,True,12,1,12,2.0599892116160485,2.0599892116160485,0.0,20.749769676772797,20.749769676772797,1026858190.2112862,1026858190.2112862,2.3218257532961344e-16,1,1,8,8,8,True,0,0,1.0,0.0,-4,4.06927083943628,2.9549754110693627,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|++|-+|--|--|--|+-|-+,--|--|--|--|+-|-+|--|--|--|+-|++|-+,False,12,1,12,2.623908120199494,2.6239081201994936,4.440892098500626e-16,21.287347718173873,21.287347718173873,-1757833142.0125914,-1757833142.0125914,6.781604391318693e-16,-1,-1,9,9,9,True,0,1,0.0,-1.0,-6,4.0733806714764755,2.95868163724061,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|-+|--|+-|-+,True,12,1,12,1.6948481539729723,1.6948481539729725,2.220446049250313e-16,20.668746836844424,20.668746836844424,-946940516.7205038,-946940516.7205038,5.035555557961904e-16,-1,-1,9,9,9,True,0,1,0.0,-1.0,-6,3.506531801819926,2.4543923381223633,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|--|+-|-+,False,12,1,12,2.623908120199494,2.6239081201994945,4.440892098500626e-16,21.287347718173873,21.287347718173873,-1757833142.0125914,-1757833142.0125914,5.425283513054954e-16,-1,-1,9,9,9,True,0,1,0.0,-1.0,-6,4.073380671476472,2.95868163724061,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|++|-+|--|+-|++|-+,--|--|--|--|--|+-|++|-+|--|+-|++|-+,True,12,1,12,2.0842442199336118,2.084244219933612,4.440892098500626e-16,20.677686734204848,20.677686734204848,955444021.3411531,955444021.3411531,3.7430541262934785e-16,1,1,8,8,8,True,0,0,1.0,0.0,-4,4.016770674560131,2.8827323200516553,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|++|-+|--|--|+-|-+,--|--|--|--|--|+-|-+|--|--|+-|++|-+,False,12,1,12,2.6278273156474548,2.6278273156474548,0.0,21.27213270467909,21.27213270467909,-1731290125.2639222,-1731290125.2639222,4.131345329516346e-16,-1,-1,9,9,9,True,0,1,0.0,-1.0,-6,4.069139977833526,2.9071625327998385,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
