variant,seed,s,theta,cutoff,degree,coefficient_real,coefficient_imag,coefficient_abs
shuffled_action,20260806,0.0,0.0,12,2,-0.023183239132145525,0.0,0.023183239132145525
shuffled_action,20260806,0.0,0.0,12,3,0.08641430117787054,-0.0001699587700991952,0.08641446831430054
shuffled_action,20260806,0.0,0.0,12,4,0.04166684047971693,0.0066509426772807245,0.04219431992648597
shuffled_action,20260806,0.0,0.0,12,5,-2.8250596046862365e-05,0.003111816578939966,0.003111944812676253
shuffled_action,20260806,0.0,0.0,12,6,-7.257069816522682e-05,-1.241113254728717e-06,7.258131022721703e-05
shuffled_action,20260806,0.0,0.0,12,7,-1.5091457977320811e-05,4.131303634746786e-07,1.5097111663442933e-05
shuffled_action,20260806,0.0,0.0,12,8,3.0564777543820414e-06,2.456913054857922e-07,3.066336654808731e-06
shuffled_action,20260806,0.0,0.0,12,9,2.166137104312676e-08,2.0452717057492365e-08,2.9791418739325753e-08
shuffled_action,20260806,0.0,0.0,12,10,6.104652053133542e-09,2.0165259011217797e-10,6.1079817007688e-09
shuffled_action,20260806,0.0,0.0,12,11,-2.7758108185742134e-10,2.0829965885041127e-10,3.4704467274737726e-10
shuffled_action,20260806,0.0,0.0,12,12,1.9868081174769882e-11,-6.360295784332026e-11,6.663390200180701e-11
shuffled_action,20260806,0.0,0.0,16,0,1.0,0.0,1.0
shuffled_action,20260806,0.0,0.0,16,1,0.0,0.43472087194499137,0.43472087194499137
shuffled_action,20260806,0.0,0.0,16,2,-0.023183239132145525,0.0,0.023183239132145525
shuffled_action,20260806,0.0,0.0,16,3,0.08641430117787054,-0.0001699587700991952,0.08641446831430054
shuffled_action,20260806,0.0,0.0,16,4,0.04166684047971693,0.0066509426772807245,0.04219431992648597
shuffled_action,20260806,0.0,0.0,16,5,-2.8250596046862365e-05,0.003111816578939966,0.003111944812676253
shuffled_action,20260806,0.0,0.0,16,6,-7.257069816522682e-05,-1.241113254728717e-06,7.258131022721703e-05
shuffled_action,20260806,0.0,0.0,16,7,-1.5091457977320811e-05,4.131303634746786e-07,1.5097111663442933e-05
shuffled_action,20260806,0.0,0.0,16,8,3.0564777543820414e-06,2.456913054857922e-07,3.066336654808731e-06
shuffled_action,20260806,0.0,0.0,16,9,2.166137104312676e-08,2.0452717057492365e-08,2.9791418739325753e-08
shuffled_action,20260806,0.0,0.0,16,10,6.104652053133542e-09,2.0165259011217797e-10,6.1079817007688e-09
shuffled_action,20260806,0.0,0.0,16,11,-2.7758108185742134e-10,2.0829965885041127e-10,3.4704467274737726e-10
shuffled_action,20260806,0.0,0.0,16,12,1.9868081174769882e-11,-6.360295784332026e-11,6.663390200180701e-11
shuffled_action,20260806,0.0,0.0,16,13,-4.937402900391199e-13,1.7815841450345385e-12,1.848735118897881e-12
shuffled_action,20260806,0.0,0.0,16,14,-5.342183633704914e-13,1.6621349014407053e-13,5.594784929450991e-13
shuffled_action,20260806,0.0,0.0,16,15,4.0750345806084274e-14,-3.227343522635429e-14,5.1982355704846e-14
shuffled_action,20260806,0.0,0.0,16,16,-3.0511490483144978e-15,3.814890704766441e-15,4.884966899001861e-15
shuffled_action,20260806,0.0,0.0,20,0,1.0,0.0,1.0
shuffled_action,20260806,0.0,0.0,20,1,0.0,0.43472087194499137,0.43472087194499137
shuffled_action,20260806,0.0,0.0,20,2,-0.023183239132145525,0.0,0.023183239132145525
shuffled_action,20260806,0.0,0.0,20,3,0.08641430117787054,-0.0001699587700991952,0.08641446831430054
shuffled_action,20260806,0.0,0.0,20,4,0.04166684047971693,0.0066509426772807245,0.04219431992648597
shuffled_action,20260806,0.0,0.0,20,5,-2.8250596046862365e-05,0.003111816578939966,0.003111944812676253
shuffled_action,20260806,0.0,0.0,20,6,-7.257069816522682e-05,-1.241113254728717e-06,7.258131022721703e-05
shuffled_action,20260806,0.0,0.0,20,7,-1.5091457977320811e-05,4.131303634746786e-07,1.5097111663442933e-05
shuffled_action,20260806,0.0,0.0,20,8,3.0564777543820414e-06,2.456913054857922e-07,3.066336654808731e-06
shuffled_action,20260806,0.0,0.0,20,9,2.166137104312676e-08,2.0452717057492365e-08,2.9791418739325753e-08
shuffled_action,20260806,0.0,0.0,20,10,6.104652053133542e-09,2.0165259011217797e-10,6.1079817007688e-09
shuffled_action,20260806,0.0,0.0,20,11,-2.7758108185742134e-10,2.0829965885041127e-10,3.4704467274737726e-10
shuffled_action,20260806,0.0,0.0,20,12,1.9868081174769882e-11,-6.360295784332026e-11,6.663390200180701e-11
shuffled_action,20260806,0.0,0.0,20,13,-4.937402900391199e-13,1.7815841450345385e-12,1.848735118897881e-12
shuffled_action,20260806,0.0,0.0,20,14,-5.342183633704914e-13,1.6621349014407053e-13,5.594784929450991e-13
shuffled_action,20260806,0.0,0.0,20,15,4.0750345806084274e-14,-3.227343522635429e-14,5.1982355704846e-14
shuffled_action,20260806,0.0,0.0,20,16,-3.0511490483144978e-15,3.814890704766441e-15,4.884966899001861e-15
shuffled_action,20260806,0.0,0.0,20,17,-1.4806853404736962e-16,1.2753884702836468e-16,1.954237658941759e-16
shuffled_action,20260806,0.0,0.0,20,18,7.170792701911071e-17,-2.7571863580846646e-17,7.682600118904358e-17
shuffled_action,20260806,0.0,0.0,20,19,-6.1879769058255735e-18,1.4786520418174016e-18,6.362190664213185e-18
shuffled_action,20260806,0.0,0.0,20,20,1.7787691892340307e-19,1.0130514049161433e-19,2.0470205122496606e-19
shuffled_action,20260806,0.0,1.0,8,0,1.0,0.0,1.0
shuffled_action,20260806,0.0,1.0,8,1,-0.21907272759075014,0.3754855210664754,0.43472087194499137
shuffled_action,20260806,0.0,1.0,8,2,-0.011408270542578244,-0.02018202021318937,0.023183239132145508
shuffled_action,20260806,0.0,1.0,8,3,0.08647781540489588,0.004289814624495408,0.08658415020496409
shuffled_action,20260806,0.0,1.0,8,4,0.015127063468587533,0.022129989199307358,0.026806052882588586
shuffled_action,20260806,0.0,1.0,8,5,-0.0020970436292086308,0.0008731893775791255,0.0022715747119391705
shuffled_action,20260806,0.0,1.0,8,6,-0.0036780467262947114,-0.0015323202010756516,0.003984473982777622
shuffled_action,20260806,0.0,1.0,8,7,0.004507068002985536,-0.004604083196689032,0.0064429220129976995
shuffled_action,20260806,0.0,1.0,8,8,0.00033372924631005726,0.00028081813327937837,0.00043615826694124875
shuffled_action,20260806,0.0,1.0,12,0,1.0,0.0,1.0
shuffled_action,20260806,0.0,1.0,12,1,-0.21907272759075014,0.3754855210664754,0.43472087194499137
shuffled_action,20260806,0.0,1.0,12,2,-0.011408270542578244,-0.02018202021318937,0.023183239132145508
shuffled_action,20260806,0.0,1.0,12,3,0.08647781540489588,0.004289814624495408,0.08658415020496409
shuffled_action,20260806,0.0,1.0,12,4,0.015127063468587533,0.022129989199307358,0.026806052882588586
shuffled_action,20260806,0.0,1.0,12,5,-0.0020970436292086308,0.0008731893775791255,0.0022715747119391705
shuffled_action,20260806,0.0,1.0,12,6,-0.0036780467262947114,-0.0015323202010756516,0.003984473982777622
shuffled_action,20260806,0.0,1.0,12,7,0.004507068002985536,-0.004604083196689032,0.0064429220129976995
shuffled_action,20260806,0.0,1.0,12,8,0.00033372924631005726,0.00028081813327937837,0.00043615826694124875
shuffled_action,20260806,0.0,1.0,12,9,0.0006312961126310015,0.0009657665171904075,0.0011537936329990314
shuffled_action,20260806,0.0,1.0,12,10,-9.967675316220164e-05,-2.6595513129710775e-05,0.00010316383300164401
shuffled_action,20260806,0.0,1.0,12,11,8.243733768236206e-05,-0.0002971414509630848,0.00030836497292105523
shuffled_action,20260806,0.0,1.0,12,12,0.00010913925191877226,0.0002919196104034334,0.00031165435220365775
shuffled_action,20260806,0.0,1.0,16,0,1.0,0.0,1.0
shuffled_action,20260806,0.0,1.0,16,1,-0.21907272759075014,0.3754855210664754,0.43472087194499137
shuffled_action,20260806,0.0,1.0,16,2,-0.011408270542578244,-0.02018202021318937,0.023183239132145508
shuffled_action,20260806,0.0,1.0,16,3,0.08647781540489588,0.004289814624495408,0.08658415020496409
shuffled_action,20260806,0.0,1.0,16,4,0.015127063468587533,0.022129989199307358,0.026806052882588586
shuffled_action,20260806,0.0,1.0,16,5,-0.0020970436292086308,0.0008731893775791255,0.0022715747119391705
shuffled_action,20260806,0.0,1.0,16,6,-0.0036780467262947114,-0.0015323202010756516,0.003984473982777622
shuffled_action,20260806,0.0,1.0,16,7,0.004507068002985536,-0.004604083196689032,0.0064429220129976995
shuffled_action,20260806,0.0,1.0,16,8,0.00033372924631005726,0.00028081813327937837,0.00043615826694124875
shuffled_action,20260806,0.0,1.0,16,9,0.0006312961126310015,0.0009657665171904075,0.0011537936329990314
shuffled_action,20260806,0.0,1.0,16,10,-9.967675316220164e-05,-2.6595513129710775e-05,0.00010316383300164401
shuffled_action,20260806,0.0,1.0,16,11,8.243733768236206e-05,-0.0002971414509630848,0.00030836497292105523
shuffled_action,20260806,0.0,1.0,16,12,0.00010913925191877226,0.0002919196104034334,0.00031165435220365775
shuffled_action,20260806,0.0,1.0,16,13,-0.00011492319542622467,2.3672298406833754e-06,0.00011494757337191963
shuffled_action,20260806,0.0,1.0,16,14,6.958922481506789e-05,-1.7931209192078365e-05,7.186228825644321e-05
shuffled_action,20260806,0.0,1.0,16,15,-2.974160684946662e-05,2.1140052443507518e-05,3.648924492645042e-05
shuffled_action,20260806,0.0,1.0,16,16,-6.637032221443986e-06,-6.611378631289379e-06,9.3680587164447e-06
shuffled_action,20260806,0.0,1.0,20,0,1.0,0.0,1.0
shuffled_action,20260806,0.0,1.0,20,1,-0.21907272759075014,0.3754855210664754,0.43472087194499137
shuffled_action,20260806,0.0,1.0,20,2,-0.011408270542578244,-0.02018202021318937,0.023183239132145508
shuffled_action,20260806,0.0,1.0,20,3,0.08647781540489588,0.004289814624495408,0.08658415020496409
shuffled_action,20260806,0.0,1.0,20,4,0.015127063468587533,0.022129989199307358,0.026806052882588586
shuffled_action,20260806,0.0,1.0,20,5,-0.0020970436292086308,0.0008731893775791255,0.0022715747119391705
shuffled_action,20260806,0.0,1.0,20,6,-0.0036780467262947114,-0.0015323202010756516,0.003984473982777622
shuffled_action,20260806,0.0,1.0,20,7,0.004507068002985536,-0.004604083196689032,0.0064429220129976995
shuffled_action,20260806,0.0,1.0,20,8,0.00033372924631005726,0.00028081813327937837,0.00043615826694124875
shuffled_action,20260806,0.0,1.0,20,9,0.0006312961126310015,0.0009657665171904075,0.0011537936329990314
shuffled_action,20260806,0.0,1.0,20,10,-9.967675316220164e-05,-2.6595513129710775e-05,0.00010316383300164401
shuffled_action,20260806,0.0,1.0,20,11,8.243733768236206e-05,-0.0002971414509630848,0.00030836497292105523
shuffled_action,20260806,0.0,1.0,20,12,0.00010913925191877226,0.0002919196104034334,0.00031165435220365775
shuffled_action,20260806,0.0,1.0,20,13,-0.00011492319542622467,2.3672298406833754e-06,0.00011494757337191963
shuffled_action,20260806,0.0,1.0,20,14,6.958922481506789e-05,-1.7931209192078365e-05,7.186228825644321e-05
shuffled_action,20260806,0.0,1.0,20,15,-2.974160684946662e-05,2.1140052443507518e-05,3.648924492645042e-05
shuffled_action,20260806,0.0,1.0,20,16,-6.637032221443986e-06,-6.611378631289379e-06,9.3680587164447e-06
shuffled_action,20260806,0.0,1.0,20,17,1.3988819243499236e-06,-7.649837307953045e-06,7.776688336073603e-06
shuffled_action,20260806,0.0,1.0,20,18,8.952966861882376e-07,7.039168203341669e-07,1.1388832452227065e-06
shuffled_action,20260806,0.0,1.0,20,19,7.24469251434999e-07,1.879223689124951e-06,2.0140350965271628e-06
shuffled_action,20260806,0.0,1.0,20,20,-1.1470488426392402e-06,-1.494537388473092e-06,1.8839753323608009e-06
shuffled_action,20260806,0.5,0.0,8,0,1.0,0.0,1.0
shuffled_action,20260806,0.5,0.0,8,1,0.0,0.16255734582344916,0.16255734582344916
shuffled_action,20260806,0.5,0.0,8,2,-0.003241651549018912,0.0,0.003241651549018912
shuffled_action,20260806,0.5,0.0,8,3,0.007524042666101025,-8.88652367320482e-06,0.007524047913963042
shuffled_action,20260806,0.5,0.0,8,4,0.001733110848018851,0.00026642622880838484,0.0017534697450819273
shuffled_action,20260806,0.5,0.0,8,5,-3.264940750562521e-07,5.673337469537833e-05,5.673431415560817e-05
shuffled_action,20260806,0.5,0.0,8,6,-5.114363707794135e-07,-1.0406986907517246e-08,5.115422433509386e-07
shuffled_action,20260806,0.5,0.0,8,7,-3.313469981990815e-08,4.5960516085238184e-09,3.345193600591206e-08
shuffled_action,20260806,0.5,0.0,8,8,5.296799409480618e-09,1.0814488880758415e-09,5.4060721121526575e-09
shuffled_action,20260806,0.5,0.0,12,0,1.0,0.0,1.0
shuffled_action,20260806,0.5,0.0,12,1,0.0,0.16255734582344916,0.16255734582344916
shuffled_action,20260806,0.5,0.0,12,2,-0.003241651549018912,0.0,0.003241651549018912
shuffled_action,20260806,0.5,0.0,12,3,0.007524042666101025,-8.88652367320482e-06,0.007524047913963042
shuffled_action,20260806,0.5,0.0,12,4,0.001733110848018851,0.00026642622880838484,0.0017534697450819273
shuffled_action,20260806,0.5,0.0,12,5,-3.264940750562521e-07,5.673337469537833e-05,5.673431415560817e-05
shuffled_action,20260806,0.5,0.0,12,6,-5.114363707794135e-07,-1.0406986907517246e-08,5.115422433509386e-07
shuffled_action,20260806,0.5,0.0,12,7,-3.313469981990815e-08,4.5960516085238184e-09,3.345193600591206e-08
shuffled_action,20260806,0.5,0.0,12,8,5.296799409480618e-09,1.0814488880758415e-09,5.4060721121526575e-09
shuffled_action,20260806,0.5,0.0,12,9,1.9241554536658023e-11,6.472208477214903e-12,2.0300908934324036e-11
shuffled_action,20260806,0.5,0.0,12,10,4.243681691900824e-12,2.6865532395720683e-13,4.252177087712222e-12
shuffled_action,20260806,0.5,0.0,12,11,-8.807327636223743e-14,5.507392584701672e-14,1.0387511404268948e-13
shuffled_action,20260806,0.5,0.0,12,12,1.6482419591042547e-15,-6.9956985549611895e-15,7.187245635682553e-15
shuffled_action,20260806,0.5,0.0,16,0,1.0,0.0,1.0
shuffled_action,20260806,0.5,0.0,16,1,0.0,0.16255734582344916,0.16255734582344916
shuffled_action,20260806,0.5,0.0,16,2,-0.003241651549018912,0.0,0.003241651549018912
shuffled_action,20260806,0.5,0.0,16,3,0.007524042666101025,-8.88652367320482e-06,0.007524047913963042
shuffled_action,20260806,0.5,0.0,16,4,0.001733110848018851,0.00026642622880838484,0.0017534697450819273
shuffled_action,20260806,0.5,0.0,16,5,-3.264940750562521e-07,5.673337469537833e-05,5.673431415560817e-05
shuffled_action,20260806,0.5,0.0,16,6,-5.114363707794135e-07,-1.0406986907517246e-08,5.115422433509386e-07
shuffled_action,20260806,0.5,0.0,16,7,-3.313469981990815e-08,4.5960516085238184e-09,3.345193600591206e-08
shuffled_action,20260806,0.5,0.0,16,8,5.296799409480618e-09,1.0814488880758415e-09,5.4060721121526575e-09
shuffled_action,20260806,0.5,0.0,16,9,1.9241554536658023e-11,6.472208477214903e-12,2.0300908934324036e-11
shuffled_action,20260806,0.5,0.0,16,10,4.243681691900824e-12,2.6865532395720683e-13,4.252177087712222e-12
shuffled_action,20260806,0.5,0.0,16,11,-8.807327636223743e-14,5.507392584701672e-14,1.0387511404268948e-13
shuffled_action,20260806,0.5,0.0,16,12,1.6482419591042547e-15,-6.9956985549611895e-15,7.187245635682553e-15
shuffled_action,20260806,0.5,0.0,16,13,6.965215605453423e-17,1.1519704280036716e-16,1.346171664870228e-16
shuffled_action,20260806,0.5,0.0,16,14,-1.5485392589711623e-17,1.6246323538908995e-18,1.5570382588196244e-17
shuffled_action,20260806,0.5,0.0,16,15,3.7904691302405436e-19,-3.0977187399806195e-19,4.8952546020951375e-19
shuffled_action,20260806,0.5,0.0,16,16,-5.16724219025391e-21,2.1116919374455783e-20,2.1739932744146336e-20
shuffled_action,20260806,0.5,0.0,20,0,1.0,0.0,1.0
shuffled_action,20260806,0.5,0.0,20,1,0.0,0.16255734582344916,0.16255734582344916
shuffled_action,20260806,0.5,0.0,20,2,-0.003241651549018912,0.0,0.003241651549018912
shuffled_action,20260806,0.5,0.0,20,3,0.007524042666101025,-8.88652367320482e-06,0.007524047913963042
shuffled_action,20260806,0.5,0.0,20,4,0.001733110848018851,0.00026642622880838484,0.0017534697450819273
shuffled_action,20260806,0.5,0.0,20,5,-3.264940750562521e-07,5.673337469537833e-05,5.673431415560817e-05
shuffled_action,20260806,0.5,0.0,20,6,-5.114363707794135e-07,-1.0406986907517246e-08,5.115422433509386e-07
shuffled_action,20260806,0.5,0.0,20,7,-3.313469981990815e-08,4.5960516085238184e-09,3.345193600591206e-08
shuffled_action,20260806,0.5,0.0,20,8,5.296799409480618e-09,1.0814488880758415e-09,5.4060721121526575e-09
shuffled_action,20260806,0.5,0.0,20,9,1.9241554536658023e-11,6.472208477214903e-12,2.0300908934324036e-11
shuffled_action,20260806,0.5,0.0,20,10,4.243681691900824e-12,2.6865532395720683e-13,4.252177087712222e-12
shuffled_action,20260806,0.5,0.0,20,11,-8.807327636223743e-14,5.507392584701672e-14,1.0387511404268948e-13
shuffled_action,20260806,0.5,0.0,20,12,1.6482419591042547e-15,-6.9956985549611895e-15,7.187245635682553e-15
shuffled_action,20260806,0.5,0.0,20,13,6.965215605453423e-17,1.1519704280036716e-16,1.346171664870228e-16
shuffled_action,20260806,0.5,0.0,20,14,-1.5485392589711623e-17,1.6246323538908995e-18,1.5570382588196244e-17
shuffled_action,20260806,0.5,0.0,20,15,3.7904691302405436e-19,-3.0977187399806195e-19,4.8952546020951375e-19
shuffled_action,20260806,0.5,0.0,20,16,-5.16724219025391e-21,2.1116919374455783e-20,2.1739932744146336e-20
shuffled_action,20260806,0.5,0.0,20,17,-7.572811898252527e-22,-1.5508876209070967e-22,7.729989162928879e-22
shuffled_action,20260806,0.5,0.0,20,18,6.556268000954153e-23,-1.1262257910365539e-23,6.652295440878379e-23
shuffled_action,20260806,0.5,0.0,20,19,-1.5860814109736456e-24,1.0495364207177242e-24,1.901888782407931e-24
shuffled_action,20260806,0.5,0.0,20,20,-1.3505298697383722e-26,-4.519605007064639e-26,4.7170711621661274e-26
shuffled_action,20260806,0.5,1.0,8,0,1.0,0.0,1.0
shuffled_action,20260806,0.5,1.0,8,1,-0.081918958664497,0.1404071753596976,0.16255734582344916
shuffled_action,20260806,0.5,1.0,8,2,-0.0015951885612350593,-0.002821998975790302,0.003241651549018909
shuffled_action,20260806,0.5,1.0,8,3,0.007523661677402522,0.00037343088454501856,0.007532923447211408
shuffled_action,20260806,0.5,1.0,8,4,0.0008146084725393001,0.000965370737788489,0.00126314196546196
shuffled_action,20260806,0.5,1.0,8,5,-4.206917134278513e-05,1.930164780433205e-05,4.62857298249805e-05
shuffled_action,20260806,0.5,1.0,8,6,-1.9810310138751372e-05,-5.562313439883083e-06,2.057638740393997e-05
shuffled_action,20260806,0.5,1.0,8,7,1.1819725659012058e-05,-1.1703106595997806e-05,1.6633358610082193e-05
shuffled_action,20260806,0.5,1.0,8,8,-5.637820645334001e-08,2.5632717066300845e-07,2.62454035181398e-07
shuffled_action,20260806,0.5,1.0,12,0,1.0,0.0,1.0
shuffled_action,20260806,0.5,1.0,12,1,-0.081918958664497,0.1404071753596976,0.16255734582344916
shuffled_action,20260806,0.5,1.0,12,2,-0.0015951885612350593,-0.002821998975790302,0.003241651549018909
shuffled_action,20260806,0.5,1.0,12,3,0.007523661677402522,0.00037343088454501856,0.007532923447211408
shuffled_action,20260806,0.5,1.0,12,4,0.0008146084725393001,0.000965370737788489,0.00126314196546196
shuffled_action,20260806,0.5,1.0,12,5,-4.206917134278513e-05,1.930164780433205e-05,4.62857298249805e-05
shuffled_action,20260806,0.5,1.0,12,6,-1.9810310138751372e-05,-5.562313439883083e-06,2.057638740393997e-05
shuffled_action,20260806,0.5,1.0,12,7,1.1819725659012058e-05,-1.1703106595997806e-05,1.6633358610082193e-05
shuffled_action,20260806,0.5,1.0,12,8,-5.637820645334001e-08,2.5632717066300845e-07,2.62454035181398e-07
shuffled_action,20260806,0.5,1.0,12,9,3.162100486972073e-07,4.196016729899154e-07,5.254087540886868e-07
shuffled_action,20260806,0.5,1.0,12,10,3.446852826247898e-08,-3.8482367998872604e-08,5.1662095267052094e-08
shuffled_action,20260806,0.5,1.0,12,11,-2.2668463382196473e-09,-2.1213807271196966e-08,2.1334577831787277e-08
shuffled_action,20260806,0.5,1.0,12,12,5.012027670166333e-09,8.898367506533697e-09,1.021280400516174e-08
shuffled_action,20260806,0.5,1.0,16,0,1.0,0.0,1.0
shuffled_action,20260806,0.5,1.0,16,1,-0.081918958664497,0.1404071753596976,0.16255734582344916
shuffled_action,20260806,0.5,1.0,16,2,-0.0015951885612350593,-0.002821998975790302,0.003241651549018909
shuffled_action,20260806,0.5,1.0,16,3,0.007523661677402522,0.00037343088454501856,0.007532923447211408
shuffled_action,20260806,0.5,1.0,16,4,0.0008146084725393001,0.000965370737788489,0.00126314196546196
shuffled_action,20260806,0.5,1.0,16,5,-4.206917134278513e-05,1.930164780433205e-05,4.62857298249805e-05
shuffled_action,20260806,0.5,1.0,16,6,-1.9810310138751372e-05,-5.562313439883083e-06,2.057638740393997e-05
shuffled_action,20260806,0.5,1.0,16,7,1.1819725659012058e-05,-1.1703106595997806e-05,1.6633358610082193e-05
shuffled_action,20260806,0.5,1.0,16,8,-5.637820645334001e-08,2.5632717066300845e-07,2.62454035181398e-07
shuffled_action,20260806,0.5,1.0,16,9,3.162100486972073e-07,4.196016729899154e-07,5.254087540886868e-07
shuffled_action,20260806,0.5,1.0,16,10,3.446852826247898e-08,-3.8482367998872604e-08,5.1662095267052094e-08
shuffled_action,20260806,0.5,1.0,16,11,-2.2668463382196473e-09,-2.1213807271196966e-08,2.1334577831787277e-08
shuffled_action,20260806,0.5,1.0,16,12,5.012027670166333e-09,8.898367506533697e-09,1.021280400516174e-08
shuffled_action,20260806,0.5,1.0,16,13,-1.582463663525646e-09,3.0972976163541583e-10,1.612489929153587e-09
shuffled_action,20260806,0.5,1.0,16,14,4.854098841980378e-10,-1.6439867519881068e-10,5.12493590286041e-10
shuffled_action,20260806,0.5,1.0,16,15,-9.412024120505012e-11,9.225289146432076e-11,1.31792320671671e-10
shuffled_action,20260806,0.5,1.0,16,16,-1.1189409442768014e-11,-6.242529832029463e-12,1.281296462110482e-11
shuffled_action,20260806,0.5,1.0,20,0,1.0,0.0,1.0
shuffled_action,20260806,0.5,1.0,20,1,-0.081918958664497,0.1404071753596976,0.16255734582344916
shuffled_action,20260806,0.5,1.0,20,2,-0.0015951885612350593,-0.002821998975790302,0.003241651549018909
shuffled_action,20260806,0.5,1.0,20,3,0.007523661677402522,0.00037343088454501856,0.007532923447211408
shuffled_action,20260806,0.5,1.0,20,4,0.0008146084725393001,0.000965370737788489,0.00126314196546196
shuffled_action,20260806,0.5,1.0,20,5,-4.206917134278513e-05,1.930164780433205e-05,4.62857298249805e-05
shuffled_action,20260806,0.5,1.0,20,6,-1.9810310138751372e-05,-5.562313439883083e-06,2.057638740393997e-05
shuffled_action,20260806,0.5,1.0,20,7,1.1819725659012058e-05,-1.1703106595997806e-05,1.6633358610082193e-05
shuffled_action,20260806,0.5,1.0,20,8,-5.637820645334001e-08,2.5632717066300845e-07,2.62454035181398e-07
shuffled_action,20260806,0.5,1.0,20,9,3.162100486972073e-07,4.196016729899154e-07,5.254087540886868e-07
shuffled_action,20260806,0.5,1.0,20,10,3.446852826247898e-08,-3.8482367998872604e-08,5.1662095267052094e-08
shuffled_action,20260806,0.5,1.0,20,11,-2.2668463382196473e-09,-2.1213807271196966e-08,2.1334577831787277e-08
shuffled_action,20260806,0.5,1.0,20,12,5.012027670166333e-09,8.898367506533697e-09,1.021280400516174e-08
shuffled_action,20260806,0.5,1.0,20,13,-1.582463663525646e-09,3.0972976163541583e-10,1.612489929153587e-09
shuffled_action,20260806,0.5,1.0,20,14,4.854098841980378e-10,-1.6439867519881068e-10,5.12493590286041e-10
shuffled_action,20260806,0.5,1.0,20,15,-9.412024120505012e-11,9.225289146432076e-11,1.31792320671671e-10
shuffled_action,20260806,0.5,1.0,20,16,-1.1189409442768014e-11,-6.242529832029463e-12,1.281296462110482e-11
shuffled_action,20260806,0.5,1.0,20,17,8.037074153240123e-13,-5.27694832111411e-12,5.337801906511315e-12
shuffled_action,20260806,0.5,1.0,20,18,5.707782657793729e-13,8.147379329731814e-13,9.947792358666926e-13
shuffled_action,20260806,0.5,1.0,20,19,7.78105050739369e-15,3.6032178771332924e-13,3.6040579275023886e-13
shuffled_action,20260806,0.5,1.0,20,20,-6.311304230951151e-14,-7.562804040582966e-14,9.850307916602401e-14
shuffled_action,20260807,0.0,0.0,8,0,1.0,0.0,1.0
shuffled_action,20260807,0.0,0.0,8,1,0.0,0.43472087194499137,0.43472087194499137
shuffled_action,20260807,0.0,0.0,8,2,-0.023183239132145525,0.0,0.023183239132145525
shuffled_action,20260807,0.0,0.0,8,3,0.08641430117787054,-0.0001699587700991952,0.08641446831430054
shuffled_action,20260807,0.0,0.0,8,4,0.04166684047971693,0.0066509426772807245,0.04219431992648597
shuffled_action,20260807,0.0,0.0,8,5,-2.8250596046862365e-05,0.003111816578939966,0.003111944812676253
shuffled_action,20260807,0.0,0.0,8,6,-7.257069816522682e-05,-1.241113254728717e-06,7.258131022721703e-05
shuffled_action,20260807,0.0,0.0,8,7,-1.5091457977320811e-05,4.131303634746786e-07,1.5097111663442933e-05
shuffled_action,20260807,0.0,0.0,8,8,3.0564777543820414e-06,2.456913054857922e-07,3.066336654808731e-06
shuffled_action,20260807,0.0,0.0,12,0,1.0,0.0,1.0
shuffled_action,20260807,0.0,0.0,12,1,0.0,0.43472087194499137,0.43472087194499137
shuffled_action,20260807,0.0,0.0,12,2,-0.023183239132145525,0.0,0.023183239132145525
shuffled_action,20260807,0.0,0.0,12,3,0.08641430117787054,-0.0001699587700991952,0.08641446831430054
shuffled_action,20260807,0.0,0.0,12,4,0.04166684047971693,0.0066509426772807245,0.04219431992648597
shuffled_action,20260807,0.0,0.0,12,5,-2.8250596046862365e-05,0.003111816578939966,0.003111944812676253
shuffled_action,20260807,0.0,0.0,12,6,-7.257069816522682e-05,-1.241113254728717e-06,7.258131022721703e-05
shuffled_action,20260807,0.0,0.0,12,7,-1.5091457977320811e-05,4.131303634746786e-07,1.5097111663442933e-05
shuffled_action,20260807,0.0,0.0,12,8,3.0564777543820414e-06,2.456913054857922e-07,3.066336654808731e-06
shuffled_action,20260807,0.0,0.0,12,9,2.166137104312676e-08,2.0452717057492365e-08,2.9791418739325753e-08
shuffled_action,20260807,0.0,0.0,12,10,6.104652053133542e-09,2.0165259011217797e-10,6.1079817007688e-09
shuffled_action,20260807,0.0,0.0,12,11,-2.7758108185742134e-10,2.0829965885041127e-10,3.4704467274737726e-10
shuffled_action,20260807,0.0,0.0,12,12,1.9868081174769882e-11,-6.360295784332026e-11,6.663390200180701e-11
shuffled_action,20260807,0.0,0.0,16,0,1.0,0.0,1.0
shuffled_action,20260807,0.0,0.0,16,1,0.0,0.43472087194499137,0.43472087194499137
shuffled_action,20260807,0.0,0.0,16,2,-0.023183239132145525,0.0,0.023183239132145525
shuffled_action,20260807,0.0,0.0,16,3,0.08641430117787054,-0.0001699587700991952,0.08641446831430054
shuffled_action,20260807,0.0,0.0,16,4,0.04166684047971693,0.0066509426772807245,0.04219431992648597
shuffled_action,20260807,0.0,0.0,16,5,-2.8250596046862365e-05,0.003111816578939966,0.003111944812676253
shuffled_action,20260807,0.0,0.0,16,6,-7.257069816522682e-05,-1.241113254728717e-06,7.258131022721703e-05
shuffled_action,20260807,0.0,0.0,16,7,-1.5091457977320811e-05,4.131303634746786e-07,1.5097111663442933e-05
