cutoff_k,state_count,max_h,grid_id,sigma,tau,observable,seed,value_re,value_im,abs_value,target_re,target_im,target_abs_error,target_status,successive_k_drift,precision_mode
12,4096,377,C275_3,2.75,3.0,symbolic_parity,none,1.085813023442328,0.10121116812713708,1.0905198863068153,,,,CONTROL_NO_ANALYTIC_TARGET,0.0028060985185123103,numpy_complex128
12,4096,377,C325_11,3.25,11.0,symbolic_parity,none,0.9993554732390548,0.12673618933993505,1.0073596297158542,,,,CONTROL_NO_ANALYTIC_TARGET,0.00038205140358025716,numpy_complex128
12,4096,377,R160,1.6,0.0,random_state_sign,2026081201,1.3863670930163399,0.0,1.3863670930163399,,,,CONTROL_NO_ANALYTIC_TARGET,3.552094809134169,numpy_complex128
12,4096,377,R175,1.75,0.0,random_state_sign,2026081201,1.3740780547565852,0.0,1.3740780547565852,,,,CONTROL_NO_ANALYTIC_TARGET,3.3156389141452625,numpy_complex128
12,4096,377,R190,1.9,0.0,random_state_sign,2026081201,1.3493453532148174,0.0,1.3493453532148174,,,,CONTROL_NO_ANALYTIC_TARGET,3.121012876101374,numpy_complex128
12,4096,377,R200,2.0,0.0,random_state_sign,2026081201,1.3296757712691454,0.0,1.3296757712691454,,,,CONTROL_NO_ANALYTIC_TARGET,3.0100837125799114,numpy_complex128
12,4096,377,R2125,2.125,0.0,random_state_sign,2026081201,1.3038459028938687,0.0,1.3038459028938687,,,,CONTROL_NO_ANALYTIC_TARGET,2.8889801893104057,numpy_complex128
12,4096,377,R250,2.5,0.0,random_state_sign,2026081201,1.2300338306908036,0.0,1.2300338306908036,,,,CONTROL_NO_ANALYTIC_TARGET,2.6148675399519545,numpy_complex128
12,4096,377,R300,3.0,0.0,random_state_sign,2026081201,1.1544458935844,0.0,1.1544458935844,,,,CONTROL_NO_ANALYTIC_TARGET,2.386546244954362,numpy_complex128
12,4096,377,R400,4.0,0.0,random_state_sign,2026081201,1.0702640090449391,0.0,1.0702640090449391,,,,CONTROL_NO_ANALYTIC_TARGET,2.1637493322454833,numpy_complex128
12,4096,377,C160_3,1.6,3.0,random_state_sign,2026081201,0.9052694498591684,0.028531448267338236,0.9057189522078872,,,,CONTROL_NO_ANALYTIC_TARGET,1.276496058568062,numpy_complex128
12,4096,377,C160_9,1.6,9.0,random_state_sign,2026081201,1.5940052655395103,-0.1158180122903387,1.598207307747831,,,,CONTROL_NO_ANALYTIC_TARGET,2.598495252048058,numpy_complex128
12,4096,377,C175_5,1.75,5.0,random_state_sign,2026081201,0.8744529243124765,0.1388129348535925,0.8854021389861837,,,,CONTROL_NO_ANALYTIC_TARGET,1.7500036152789373,numpy_complex128
12,4096,377,C190_11,1.9,11.0,random_state_sign,2026081201,1.015274526240759,-0.35411200043178903,1.0752570262421914,,,,CONTROL_NO_ANALYTIC_TARGET,2.3914316857273463,numpy_complex128
12,4096,377,C225_1,2.25,1.0,random_state_sign,2026081201,1.1995875331783026,-0.22094199716658183,1.219764573952188,,,,CONTROL_NO_ANALYTIC_TARGET,2.485240412097852,numpy_complex128
12,4096,377,C225_7,2.25,7.0,random_state_sign,2026081201,0.9071498021549596,0.2563222819004055,0.9426674258445622,,,,CONTROL_NO_ANALYTIC_TARGET,2.067182508846558,numpy_complex128
12,4096,377,C275_3,2.75,3.0,random_state_sign,2026081201,0.9122772978253074,-0.08923918961914544,0.9166316059853743,,,,CONTROL_NO_ANALYTIC_TARGET,1.7470227179918918,numpy_complex128
12,4096,377,C325_11,3.25,11.0,random_state_sign,2026081201,1.0079976360242717,-0.11200403382622046,1.0142012314249402,,,,CONTROL_NO_ANALYTIC_TARGET,2.0963815496992644,numpy_complex128
12,4096,377,R160,1.6,0.0,random_state_sign,2026081202,-0.6590919547827804,0.0,0.6590919547827804,,,,CONTROL_NO_ANALYTIC_TARGET,0.7393802045799897,numpy_complex128
12,4096,377,R175,1.75,0.0,random_state_sign,2026081202,-0.7005187856760118,0.0,0.7005187856760118,,,,CONTROL_NO_ANALYTIC_TARGET,0.9600240706638234,numpy_complex128
12,4096,377,R190,1.9,0.0,random_state_sign,2026081202,-0.7379401618581198,0.0,0.7379401618581198,,,,CONTROL_NO_ANALYTIC_TARGET,1.1336990350948797,numpy_complex128
12,4096,377,R200,2.0,0.0,random_state_sign,2026081202,-0.7603817953678119,0.0,0.7603817953678119,,,,CONTROL_NO_ANALYTIC_TARGET,1.2293582508137102,numpy_complex128
12,4096,377,R2125,2.125,0.0,random_state_sign,2026081202,-0.7856676879626041,0.0,0.7856676879626041,,,,CONTROL_NO_ANALYTIC_TARGET,1.330948793357848,numpy_complex128
12,4096,377,R250,2.5,0.0,random_state_sign,2026081202,-0.845364999312011,0.0,0.845364999312011,,,,CONTROL_NO_ANALYTIC_TARGET,1.5495618847664305,numpy_complex128
12,4096,377,R300,3.0,0.0,random_state_sign,2026081202,-0.8971258844852342,0.0,0.8971258844852342,,,,CONTROL_NO_ANALYTIC_TARGET,1.7194185600064493,numpy_complex128
12,4096,377,R400,4.0,0.0,random_state_sign,2026081202,-0.9501458004641244,0.0,0.9501458004641244,,,,CONTROL_NO_ANALYTIC_TARGET,1.8764261116650873,numpy_complex128
12,4096,377,C160_3,1.6,3.0,random_state_sign,2026081202,-0.7684403137107013,0.361722555807532,0.8493195647786139,,,,CONTROL_NO_ANALYTIC_TARGET,1.8085857661038818,numpy_complex128
12,4096,377,C160_9,1.6,9.0,random_state_sign,2026081202,-0.15433802389292658,-0.08726356204618946,0.1772996189509801,,,,CONTROL_NO_ANALYTIC_TARGET,0.5855579360808574,numpy_complex128
12,4096,377,C175_5,1.75,5.0,random_state_sign,2026081202,-1.5516812227636294,-0.2549030762060651,1.5724789967870945,,,,CONTROL_NO_ANALYTIC_TARGET,2.6443473926276746,numpy_complex128
12,4096,377,C190_11,1.9,11.0,random_state_sign,2026081202,-1.3237999023162579,-0.3709540318118226,1.3747920115748349,,,,CONTROL_NO_ANALYTIC_TARGET,2.45926117597152,numpy_complex128
12,4096,377,C225_1,2.25,1.0,random_state_sign,2026081202,-0.8882603257625582,-0.14064991953258893,0.8993268628192587,,,,CONTROL_NO_ANALYTIC_TARGET,1.799694752920786,numpy_complex128
12,4096,377,C225_7,2.25,7.0,random_state_sign,2026081202,-1.0335603169305199,0.40943723306202723,1.111703996822448,,,,CONTROL_NO_ANALYTIC_TARGET,2.2283301705740723,numpy_complex128
12,4096,377,C275_3,2.75,3.0,random_state_sign,2026081202,-0.983422360480196,-0.06438061114745317,0.9855274740889572,,,,CONTROL_NO_ANALYTIC_TARGET,2.0690350496417405,numpy_complex128
12,4096,377,C325_11,3.25,11.0,random_state_sign,2026081202,-1.0469556734381944,-0.1325043781218647,1.055307344978649,,,,CONTROL_NO_ANALYTIC_TARGET,2.0559348954873946,numpy_complex128
12,4096,377,R160,1.6,0.0,random_state_sign,2026081203,-0.812465492805452,0.0,0.812465492805452,,,,CONTROL_NO_ANALYTIC_TARGET,1.4600460726834936,numpy_complex128
12,4096,377,R175,1.75,0.0,random_state_sign,2026081203,-0.8407796298193279,0.0,0.8407796298193279,,,,CONTROL_NO_ANALYTIC_TARGET,1.5931716816065133,numpy_complex128
12,4096,377,R190,1.9,0.0,random_state_sign,2026081203,-0.8643049638283181,0.0,0.8643049638283181,,,,CONTROL_NO_ANALYTIC_TARGET,1.682025510702458,numpy_complex128
12,4096,377,R200,2.0,0.0,random_state_sign,2026081203,-0.8772018822784069,0.0,0.8772018822784069,,,,CONTROL_NO_ANALYTIC_TARGET,1.724429085254479,numpy_complex128
12,4096,377,R2125,2.125,0.0,random_state_sign,2026081203,-0.8905421549891734,0.0,0.8905421549891734,,,,CONTROL_NO_ANALYTIC_TARGET,1.764207490917641,numpy_complex128
12,4096,377,R250,2.5,0.0,random_state_sign,2026081203,-0.9171864024083544,0.0,0.9171864024083544,,,,CONTROL_NO_ANALYTIC_TARGET,1.8323136890291227,numpy_complex128
12,4096,377,R300,3.0,0.0,random_state_sign,2026081203,-0.9367376076463285,0.0,0.9367376076463285,,,,CONTROL_NO_ANALYTIC_TARGET,1.8740679337804709,numpy_complex128
12,4096,377,R400,4.0,0.0,random_state_sign,2026081203,-0.9605116066386332,0.0,0.9605116066386332,,,,CONTROL_NO_ANALYTIC_TARGET,1.9212336435918644,numpy_complex128
12,4096,377,C160_3,1.6,3.0,random_state_sign,2026081203,-0.7350283966422504,-0.3391115110098953,0.8094833912872405,,,,CONTROL_NO_ANALYTIC_TARGET,1.661814521112188,numpy_complex128
12,4096,377,C160_9,1.6,9.0,random_state_sign,2026081203,-0.5601836896093685,-0.13393150988515778,0.5759717141010341,,,,CONTROL_NO_ANALYTIC_TARGET,0.7527828687776118,numpy_complex128
12,4096,377,C175_5,1.75,5.0,random_state_sign,2026081203,-1.4682046647416098,-0.12565756879905063,1.4735721095913532,,,,CONTROL_NO_ANALYTIC_TARGET,3.0938631117857707,numpy_complex128
12,4096,377,C190_11,1.9,11.0,random_state_sign,2026081203,-1.1599710610548415,-0.35080652395757567,1.2118572852179796,,,,CONTROL_NO_ANALYTIC_TARGET,2.4272448163123825,numpy_complex128
12,4096,377,C225_1,2.25,1.0,random_state_sign,2026081203,-0.944578844229475,-0.033567006590277844,0.945175082668456,,,,CONTROL_NO_ANALYTIC_TARGET,1.8994443550367537,numpy_complex128
12,4096,377,C225_7,2.25,7.0,random_state_sign,2026081203,-1.0041749614152704,0.38170171696005345,1.074273500493991,,,,CONTROL_NO_ANALYTIC_TARGET,2.093816074578839,numpy_complex128
12,4096,377,C275_3,2.75,3.0,random_state_sign,2026081203,-0.9644020303390315,-0.14230954989474517,0.9748452616252957,,,,CONTROL_NO_ANALYTIC_TARGET,1.9509052663008695,numpy_complex128
12,4096,377,C325_11,3.25,11.0,random_state_sign,2026081203,-1.021359499018729,-0.1280814211262836,1.0293590611023529,,,,CONTROL_NO_ANALYTIC_TARGET,2.0666503641137726,numpy_complex128
14,16384,987,R160,1.6,0.0,unsigned,none,9.620924047981022,0.0,9.620924047981022,-0.8542701806849421,0.0,10.475194228665965,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,2.0734744147394712,numpy_complex128
14,16384,987,R175,1.75,0.0,unsigned,none,6.198865262667469,0.0,6.198865262667469,-1.753681974672427,0.0,7.952547237339896,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.9834602809057884,numpy_complex128
14,16384,987,R190,1.9,0.0,unsigned,none,4.287381500360142,0.0,4.287381500360142,-5.389417477926302,0.0,9.676798978286444,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.4744117141413837,numpy_complex128
14,16384,987,R200,2.0,0.0,unsigned,none,3.485082061026844,0.0,3.485082061026844,,,,PROVED_DIVERGENT_BOUNDARY_NO_FINITE_TARGET,0.29477050792170534,numpy_complex128
14,16384,987,R2125,2.125,0.0,unsigned,none,2.8005715862658134,0.0,2.8005715862658134,5.56989105851767,0.0,2.7693194722518566,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.16459426438397706,numpy_complex128
14,16384,987,R250,2.5,0.0,unsigned,none,1.802906266982572,0.0,1.802906266982572,1.9473724663169567,0.0,0.14446619933438476,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.03127765497143775,numpy_complex128
14,16384,987,R300,3.0,0.0,unsigned,none,1.3568311799703534,0.0,1.3568311799703534,1.3684327776202059,0.0,0.011601597649852469,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.004240367294007008,numpy_complex128
14,16384,987,R400,4.0,0.0,unsigned,none,1.1103686232624097,0.0,1.1103686232624097,1.1106265353261482,0.0,0.00025791206373848574,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.00014484243258716667,numpy_complex128
14,16384,987,C160_3,1.6,3.0,unsigned,none,0.6472336249875248,0.04855694815629731,0.6490524959729723,0.7486185905344954,0.0039045763883858242,0.11078242434366654,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.2932685704455175,numpy_complex128
14,16384,987,C160_9,1.6,9.0,unsigned,none,1.0886537760461252,0.11939359899916313,1.0951812067331415,1.1523732409928538,0.0755511054279701,0.07734555226797123,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.0936856257270467,numpy_complex128
14,16384,987,C175_5,1.75,5.0,unsigned,none,0.9203593176155481,0.16407315364524663,0.9348696557642964,0.8975932589488682,0.1202477299745946,0.04938583994554369,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.01666877512396879,numpy_complex128
14,16384,987,C190_11,1.9,11.0,unsigned,none,1.1557355990615115,-0.11586396769591831,1.1615288347468227,1.1745396812853477,-0.12160548563244583,0.01966109194567435,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.03357255547191767,numpy_complex128
14,16384,987,C225_1,2.25,1.0,unsigned,none,0.8007817263005004,-0.5644200985245469,0.9797047620560332,0.8693218510303373,-0.5056907193813052,0.09026011673232116,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.0562713485385322,numpy_complex128
14,16384,987,C225_7,2.25,7.0,unsigned,none,1.0225529869180476,0.1166943036044093,1.029190056087183,1.0219620306225508,0.10923921750792362,0.007478471638590434,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.008499140167586697,numpy_complex128
14,16384,987,C275_3,2.75,3.0,unsigned,none,0.868552764421861,-0.045035255792845195,0.8697195403399787,0.8655320884182494,-0.04500006655251698,0.003020880964458915,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.001651181192035684,numpy_complex128
14,16384,987,C325_11,3.25,11.0,unsigned,none,1.0581160546445785,-0.07328308109487242,1.0606507413241015,1.0585578233592894,-0.07334211171773833,0.0004456952004826478,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.0007739350790217319,numpy_complex128
14,16384,987,R160,1.6,0.0,liouville,none,-1.0263536252075458,0.0,1.0263536252075458,-5.609872316590871,0.0,4.5835186913833255,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.10211389940838378,numpy_complex128
14,16384,987,R175,1.75,0.0,liouville,none,-0.41031902001899917,0.0,0.41031902001899917,-1.3220972148887582,0.0,0.911778194869759,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.03301932377450634,numpy_complex128
14,16384,987,R190,1.9,0.0,liouville,none,-0.025626299041106183,0.0,0.025626299041106183,-0.31821603673688553,0.0,0.29258973769577934,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.006241688544989191,numpy_complex128
14,16384,987,R200,2.0,0.0,liouville,none,0.15267292167770033,0.0,0.15267292167770033,0.0,0.0,0.15267292167770033,BOUNDARY_VALUE_BENCHMARK_NO_CONVERGENCE_CLAIM,0.001020889383509166,numpy_complex128
14,16384,987,R2125,2.125,0.0,liouville,none,0.31864315783139974,0.0,0.31864315783139974,0.24571032077518914,0.0,0.07293283705621059,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.004599753739103152,numpy_complex128
14,16384,987,R250,2.5,0.0,liouville,none,0.6061596378366182,0.0,0.6061596378366182,0.595288513077927,0.0,0.01087112475869123,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.003987169627334253,numpy_complex128
14,16384,987,R300,3.0,0.0,liouville,none,0.7787609152535878,0.0,0.7787609152535878,0.7774385747283037,0.0,0.001322340525284127,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.0013119755478698814,numpy_complex128
14,16384,987,R400,4.0,0.0,liouville,none,0.9123270001772369,0.0,0.9123270001772369,0.9122885184134706,0.0,3.8481763766307076e-05,PROVED_DIRICHLET_LIMIT_RE_GT_2,9.579819132654599e-05,numpy_complex128
14,16384,987,C160_3,1.6,3.0,liouville,none,1.2569576679219883,0.20943652162806808,1.2742865594282737,1.253187450727632,0.22713045832151119,0.018091156220766885,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.04564532142616431,numpy_complex128
14,16384,987,C160_9,1.6,9.0,liouville,none,1.3532538533359921,-0.2028914067917781,1.3683789367418142,1.2972871362768856,-0.1489893400747726,0.07770267829836108,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.050239619213815846,numpy_complex128
14,16384,987,C175_5,1.75,5.0,liouville,none,1.2833327251039257,-0.22885283185959635,1.3035783451610512,1.3018741815736319,-0.22726082508657916,0.018609677417498176,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.020830824748472417,numpy_complex128
14,16384,987,C190_11,1.9,11.0,liouville,none,0.7551546686168462,0.15167511264355557,0.7702362711072844,0.7358088392231449,0.15006350731843446,0.019412840767238503,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.0247131241708091,numpy_complex128
14,16384,987,C225_1,2.25,1.0,liouville,none,0.8907257147425054,0.3461119609213565,0.9556075493613336,0.8910861210873188,0.3344518483849842,0.01166568116717784,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.01518507885070174,numpy_complex128
14,16384,987,C225_7,2.25,7.0,liouville,none,0.8019653325899435,-0.0769737996347201,0.8056508924505109,0.8014341670953269,-0.07430516704345921,0.0027209808323123384,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.009290225687227385,numpy_complex128
14,16384,987,C275_3,2.75,3.0,liouville,none,1.1235879472980068,0.11323773417454674,1.1292797083780146,1.1243378104343127,0.11352204428068285,0.0008019519684130752,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.002387244328849977,numpy_complex128
14,16384,987,C325_11,3.25,11.0,liouville,none,0.9170326455176017,0.05588961845826318,0.9187341957260661,0.916562185840334,0.056044041325188323,0.0004951552582414694,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.0005838302826561443,numpy_complex128
14,16384,987,R160,1.6,0.0,mobius,none,-0.9973555300627075,0.0,0.9973555300627075,,,,CONTROL_NO_ANALYTIC_TARGET,0.023033515969450358,numpy_complex128
14,16384,987,R175,1.75,0.0,mobius,none,-0.45451353575278175,0.0,0.45451353575278175,,,,CONTROL_NO_ANALYTIC_TARGET,0.004439115880180533,numpy_complex128
14,16384,987,R190,1.9,0.0,mobius,none,-0.09621345212066224,0.0,0.09621345212066224,,,,CONTROL_NO_ANALYTIC_TARGET,0.011616186478981175,numpy_complex128
14,16384,987,R200,2.0,0.0,mobius,none,0.07740892809265887,0.0,0.07740892809265887,,,,CONTROL_NO_ANALYTIC_TARGET,0.011949796420643755,numpy_complex128
14,16384,987,R2125,2.125,0.0,mobius,none,0.24483491603730656,0.0,0.24483491603730656,,,,CONTROL_NO_ANALYTIC_TARGET,0.010528648987377126,numpy_complex128
14,16384,987,R250,2.5,0.0,mobius,none,0.5524420210289849,0.0,0.5524420210289849,,,,CONTROL_NO_ANALYTIC_TARGET,0.004934784976212692,numpy_complex128
14,16384,987,R300,3.0,0.0,mobius,none,0.7496345580039927,0.0,0.7496345580039927,,,,CONTROL_NO_ANALYTIC_TARGET,0.0013869860103160603,numpy_complex128
14,16384,987,R400,4.0,0.0,mobius,none,0.9047488378705065,0.0,0.9047488378705065,,,,CONTROL_NO_ANALYTIC_TARGET,9.497743797204361e-05,numpy_complex128
14,16384,987,C160_3,1.6,3.0,mobius,none,1.355150471192496,0.08018840097082913,1.3575208945808173,,,,CONTROL_NO_ANALYTIC_TARGET,0.04866229820634544,numpy_complex128
14,16384,987,C160_9,1.6,9.0,mobius,none,1.179187139441039,-0.07457780474177167,1.1815431260784526,,,,CONTROL_NO_ANALYTIC_TARGET,0.08482692597851822,numpy_complex128
14,16384,987,C175_5,1.75,5.0,mobius,none,1.1220456894716795,-0.12368487689246793,1.1288420961471457,,,,CONTROL_NO_ANALYTIC_TARGET,0.02145897138998952,numpy_complex128
14,16384,987,C190_11,1.9,11.0,mobius,none,0.8020535181205565,0.14162248842052602,0.8144610335405763,,,,CONTROL_NO_ANALYTIC_TARGET,0.020642539194100806,numpy_complex128
14,16384,987,C225_1,2.25,1.0,mobius,none,0.8653440531753548,0.43706115139409885,0.9694548882871686,,,,CONTROL_NO_ANALYTIC_TARGET,0.013377851481728303,numpy_complex128
14,16384,987,C225_7,2.25,7.0,mobius,none,0.9118464425485518,-0.10450415694263746,0.9178153701081394,,,,CONTROL_NO_ANALYTIC_TARGET,0.010749307998950608,numpy_complex128
14,16384,987,C275_3,2.75,3.0,mobius,none,1.1478008788625143,0.07879447024404475,1.1505022494800259,,,,CONTROL_NO_ANALYTIC_TARGET,0.0022517134309509076,numpy_complex128
14,16384,987,C325_11,3.25,11.0,mobius,none,0.9310469813845393,0.06348405391157357,0.9332088226363434,,,,CONTROL_NO_ANALYTIC_TARGET,0.0005577913997247484,numpy_complex128
14,16384,987,R160,1.6,0.0,symbolic_parity,none,0.5317746216812265,0.0,0.5317746216812265,,,,CONTROL_NO_ANALYTIC_TARGET,0.0064536163048231066,numpy_complex128
14,16384,987,R175,1.75,0.0,symbolic_parity,none,0.5843954922989171,0.0,0.5843954922989171,,,,CONTROL_NO_ANALYTIC_TARGET,0.005191597365342915,numpy_complex128
14,16384,987,R190,1.9,0.0,symbolic_parity,none,0.6320010015920311,0.0,0.6320010015920311,,,,CONTROL_NO_ANALYTIC_TARGET,0.004079732197904695,numpy_complex128
14,16384,987,R200,2.0,0.0,symbolic_parity,none,0.6609643148739018,0.0,0.6609643148739018,,,,CONTROL_NO_ANALYTIC_TARGET,0.003435323504455301,numpy_complex128
14,16384,987,R2125,2.125,0.0,symbolic_parity,none,0.6941558653576599,0.0,0.6941558653576599,,,,CONTROL_NO_ANALYTIC_TARGET,0.0027404420240473293,numpy_complex128
14,16384,987,R250,2.5,0.0,symbolic_parity,none,0.7755755000706208,0.0,0.7755755000706208,,,,CONTROL_NO_ANALYTIC_TARGET,0.0013092800684098016,numpy_complex128
14,16384,987,R300,3.0,0.0,symbolic_parity,none,0.8504928845170552,0.0,0.8504928845170552,,,,CONTROL_NO_ANALYTIC_TARGET,0.0004409444161833642,numpy_complex128
14,16384,987,R400,4.0,0.0,symbolic_parity,none,0.9312489640299068,0.0,0.9312489640299068,,,,CONTROL_NO_ANALYTIC_TARGET,4.072982336578157e-05,numpy_complex128
14,16384,987,C160_3,1.6,3.0,symbolic_parity,none,1.0906515434331843,0.11451200670474387,1.096646610751492,,,,CONTROL_NO_ANALYTIC_TARGET,0.07080001895592183,numpy_complex128
14,16384,987,C160_9,1.6,9.0,symbolic_parity,none,0.5721813584920761,-0.3034980245539229,0.6476901712346508,,,,CONTROL_NO_ANALYTIC_TARGET,0.054406073553100835,numpy_complex128
14,16384,987,C175_5,1.75,5.0,symbolic_parity,none,1.1812896677185776,-0.07760211587388327,1.183835870147028,,,,CONTROL_NO_ANALYTIC_TARGET,0.017772745544975176,numpy_complex128
14,16384,987,C190_11,1.9,11.0,symbolic_parity,none,1.156591109052837,0.4534524332555548,1.2423051568618133,,,,CONTROL_NO_ANALYTIC_TARGET,0.008058276747882774,numpy_complex128
14,16384,987,C225_1,2.25,1.0,symbolic_parity,none,0.8196665255172427,0.20399514351392803,0.8446698950659819,,,,CONTROL_NO_ANALYTIC_TARGET,0.002864759303097431,numpy_complex128
14,16384,987,C225_7,2.25,7.0,symbolic_parity,none,1.0268673871635865,-0.18929932099436492,1.0441699400715856,,,,CONTROL_NO_ANALYTIC_TARGET,0.008439327106314771,numpy_complex128
14,16384,987,C275_3,2.75,3.0,symbolic_parity,none,1.0852472767127561,0.10301906884615185,1.0901259469246578,,,,CONTROL_NO_ANALYTIC_TARGET,0.001894353285909306,numpy_complex128
14,16384,987,C325_11,3.25,11.0,symbolic_parity,none,0.9995379159729914,0.12655797705798777,1.007518221683678,,,,CONTROL_NO_ANALYTIC_TARGET,0.00025503915111820013,numpy_complex128
14,16384,987,R160,1.6,0.0,random_state_sign,2026081201,1.0685201117117555,0.0,1.0685201117117555,,,,CONTROL_NO_ANALYTIC_TARGET,0.31784698130458433,numpy_complex128
14,16384,987,R175,1.75,0.0,random_state_sign,2026081201,1.0323373173087154,0.0,1.0323373173087154,,,,CONTROL_NO_ANALYTIC_TARGET,0.3417407374478698,numpy_complex128
14,16384,987,R190,1.9,0.0,random_state_sign,2026081201,1.0020491382298036,0.0,1.0020491382298036,,,,CONTROL_NO_ANALYTIC_TARGET,0.34729621498501384,numpy_complex128
14,16384,987,R200,2.0,0.0,random_state_sign,2026081201,0.9857693267227602,0.0,0.9857693267227602,,,,CONTROL_NO_ANALYTIC_TARGET,0.3439064445463852,numpy_complex128
14,16384,987,R2125,2.125,0.0,random_state_sign,2026081201,0.9696343146439118,0.0,0.9696343146439118,,,,CONTROL_NO_ANALYTIC_TARGET,0.3342115882499569,numpy_complex128
14,16384,987,R250,2.5,0.0,random_state_sign,2026081201,0.9434778291684048,0.0,0.9434778291684048,,,,CONTROL_NO_ANALYTIC_TARGET,0.2865560015223988,numpy_complex128
14,16384,987,R300,3.0,0.0,random_state_sign,2026081201,0.9386516139844046,0.0,0.9386516139844046,,,,CONTROL_NO_ANALYTIC_TARGET,0.21579427959999542,numpy_complex128
14,16384,987,R400,4.0,0.0,random_state_sign,2026081201,0.9574173020282264,0.0,0.9574173020282264,,,,CONTROL_NO_ANALYTIC_TARGET,0.11284670701671273,numpy_complex128
14,16384,987,C160_3,1.6,3.0,random_state_sign,2026081201,1.129683901886161,0.20266668130995824,1.147719260923129,,,,CONTROL_NO_ANALYTIC_TARGET,0.2840509209021914,numpy_complex128
14,16384,987,C160_9,1.6,9.0,random_state_sign,2026081201,0.11030209187337581,0.2975779295542333,0.31736284538273674,,,,CONTROL_NO_ANALYTIC_TARGET,1.5402179431108185,numpy_complex128
14,16384,987,C175_5,1.75,5.0,random_state_sign,2026081201,1.1934006857183344,0.30412229342635916,1.2315419465174133,,,,CONTROL_NO_ANALYTIC_TARGET,0.35924206120323326,numpy_complex128
14,16384,987,C190_11,1.9,11.0,random_state_sign,2026081201,1.2476482311080475,0.3472983412821259,1.2950838762197434,,,,CONTROL_NO_ANALYTIC_TARGET,0.7389005387580798,numpy_complex128
14,16384,987,C225_1,2.25,1.0,random_state_sign,2026081201,0.8658119063571815,-0.015102589468208793,0.8659436156000586,,,,CONTROL_NO_ANALYTIC_TARGET,0.3921428704202708,numpy_complex128
14,16384,987,C225_7,2.25,7.0,random_state_sign,2026081201,1.1258240622447664,-0.4074843281386164,1.197298332416732,,,,CONTROL_NO_ANALYTIC_TARGET,0.698897451388487,numpy_complex128
14,16384,987,C275_3,2.75,3.0,random_state_sign,2026081201,1.0248138032071645,0.11948693336567871,1.0317560072464163,,,,CONTROL_NO_ANALYTIC_TARGET,0.2371308909860474,numpy_complex128
14,16384,987,C325_11,3.25,11.0,random_state_sign,2026081201,1.0442053636863127,0.1322708436388216,1.052549484645824,,,,CONTROL_NO_ANALYTIC_TARGET,0.24694374926895768,numpy_complex128
14,16384,987,R160,1.6,0.0,random_state_sign,2026081202,0.21493037955254723,0.0,0.21493037955254723,,,,CONTROL_NO_ANALYTIC_TARGET,0.8740223343353276,numpy_complex128
14,16384,987,R175,1.75,0.0,random_state_sign,2026081202,0.3262801853620161,0.0,0.3262801853620161,,,,CONTROL_NO_ANALYTIC_TARGET,1.0267989710380279,numpy_complex128
14,16384,987,R190,1.9,0.0,random_state_sign,2026081202,0.41795383282765364,0.0,0.41795383282765364,,,,CONTROL_NO_ANALYTIC_TARGET,1.1558939946857736,numpy_complex128
14,16384,987,R200,2.0,0.0,random_state_sign,2026081202,0.47085052555215456,0.0,0.47085052555215456,,,,CONTROL_NO_ANALYTIC_TARGET,1.2312323209199665,numpy_complex128
