branch_id,primitive_owner_id,d_over_a,topological_word_length,cyclic_word,repetition_index,branch_class,physical_primitive_eigenvalue_sign,physical_repetition_eigenvalue_sign,direct_trace_magnitude,unstable_multiplier_magnitude,unstable_multiplier_power,universal_half_density,source_half_density_r1,source_half_density_relative_residual_r1,positive_convention_exact_stability_amplitude,physical_sign_exact_stability_amplitude,positive_amplitude_over_half_density,physical_amplitude_over_half_density,relative_leading_factor_error,trace_reconstruction_relative_residual,positive_formula_relative_residual,physical_formula_relative_residual,theorem_id,theorem_evidence_status,ledger_evidence_status,arithmetic_owner_status,half_density_arithmetic_verdict,prime_or_zero_tables_used,formal_route_a_tuple,a2_evaluation,route_b_invocation_allowed
D11f62e8abfd80b63-R1,D11f62e8abfd80b63,6.2,10,0102121202,1,PRIMITIVE,1,1,32491220779.100402594076979619045,32491220779.100402594046202074341501561632708395641,32491220779.100402594046202074341501561632708395641,0.0000055477513195436615899974550062072004657450747378447,5.54775131954366e-06,2.8660214984852551493379144619314535232190534577448e-16,0.0000055477513197144077542438576481665489252501006682998,0.0000055477513197144077542438576481665489252501006682998,1.0000000000307775447044456956252966033881720860363,1.0000000000307775447044456956252966033881720860363,3.0777544703498438367291604359096860011525444815568e-11,7.554492179092641936187849323978838982833708747225e-102,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D11f62e8abfd80b63-R2,D11f62e8abfd80b63,6.2,10,0102121202,2,REPETITION,1,1,32491220779.100402594076979619045,32491220779.100402594046202074341501561632708395641,1.05567942771624577254088900572864620301498947821e+21,3.0777544703498438367291604359096860011525444815568e-11,,,3.0777544703498438367320758611699924926788576398893e-11,3.0777544703498438367320758611699924926788576398893e-11,1.0000000000000000000009472572579758447764721611095,1.0000000000000000000009472572579758447764721611095,9.472572579758447764712638132033748677135166201664e-22,7.554492179092641936187849323978838982833708747225e-102,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D11f62e8abfd80b63-R3,D11f62e8abfd80b63,6.2,10,0102121202,3,REPETITION,1,1,32491220779.100402594076979619045,32491220779.100402594046202074341501561632708395641,3.4300313357882906113675361640968018585515058677045e+31,1.707461642411474942563039154458564986896167792341e-16,,,1.7074616424114749425630391544586147666642007005798e-16,1.7074616424114749425630391544586147666642007005798e-16,1.0000000000000000000000000000000291542526030649153,1.0000000000000000000000000000000291542526030649153,2.9154252603064915263103966747214823581450255126622e-32,7.554492179092641936187849323978838982833708747225e-102,9.2898933066633712001634417526989372025006893298464e-102,9.2898933066633712001634417526989372025006893298464e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D28616e366c46ba42-R1,D28616e366c46ba42,6.2,10,0102121212,1,PRIMITIVE,1,1,30069795149.12850011086296599922,30069795149.128500110829710036050294716250614384391,30069795149.128500110829710036050294716250614384391,0.000005766798346544231621818654412059705706961232489289,5.76679834654423e-06,2.812338072101895256402918769495799016035470238532e-16,0.0000057667983467360120552448245494948043294092476993446,0.0000057667983467360120552448245494948043294092476993446,1.0000000000332559631708112428357671896470023179994,1.0000000000332559631708112428357671896470023179994,3.3255963169705283749385615609010389525399898628456e-11,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D28616e366c46ba42-R2,D28616e366c46ba42,6.2,10,0102121212,2,REPETITION,1,1,30069795149.12850011086296599922,30069795149.128500110829710036050294716250614384391,9.0419258031055187621956286669268678211995566418512e+20,3.3255963169705283749385615609010389525399898628456e-11,,,3.3255963169705283749422395343653072910558046482793e-11,3.3255963169705283749422395343653072910558046482793e-11,1.0000000000000000000011059590863447943033492450888,1.0000000000000000000011059590863447943033492450888,1.1059590863447943033480219433104294690360250683753e-21,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D28616e366c46ba42-R3,D28616e366c46ba42,6.2,10,0102121212,3,REPETITION,1,1,30069795149.12850011086296599922,30069795149.128500110829710036050294716250614384391,2.7188885665300214567841167356437083884949619470038e+31,1.9178043341979229440440779225360029442173688744355e-16,,,1.9178043341979229440440779225360734805518772621263e-16,1.9178043341979229440440779225360734805518772621263e-16,1.0000000000000000000000000000000367797346426833852,1.0000000000000000000000000000000367797346426833852,3.6779734642683385158107177455256006353030626916178e-32,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D080da62a13de95e2-R1,D080da62a13de95e2,6.2,10,0120120121,1,PRIMITIVE,1,1,59820006576.931516253775037689791,59820006576.931516253758320874510915567819787698476,59820006576.931516253758320874510915567819787698476,0.0000040886202171495987675871145520647056690329940673905,4.0886202171496e-06,3.0142513121630002806910459537393405647374074929312e-16,0.0000040886202172179474765087656666492446491260848340961,0.0000040886202172179474765087656666492446491260848340961,1.0000000000167168152803638840933254374225286719542,1.0000000000167168152803638840933254374225286719542,1.6716815280084432180212301523796892896623598809804e-11,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D080da62a13de95e2-R2,D080da62a13de95e2,6.2,10,0120120121,2,REPETITION,1,1,59820006576.931516253775037689791,59820006576.931516253758320874510915567819787698476,3.5784331868641298606278150013869380165502881813149e+21,1.6716815280084432180212301523796892896623598809804e-11,,,1.6716815280084432180216973069807993300546783406583e-11,1.6716815280084432180216973069807993300546783406583e-11,1.0000000000000000000002794519131084643527206786537,1.0000000000000000000002794519131084643527206786537,2.7945191310846435272060056030700576814258973301064e-22,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D080da62a13de95e2-R3,D080da62a13de95e2,6.2,10,0120120121,3,REPETITION,1,1,59820006576.931516253775037689791,59820006576.931516253758320874510915567819787698476,2.1406189677332225375782598052299720522694442837195e+32,6.8348708920508541842863479587465963643569743433473e-17,,,6.8348708920508541842863479587466282937708264897746e-17,6.8348708920508541842863479587466282937708264897746e-17,1.0000000000000000000000000000000046715460111004039,1.0000000000000000000000000000000046715460111004039,4.6715460111004039231832913060500886429279263268323e-33,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D131ee41e7bbbc9b2-R1,D131ee41e7bbbc9b2,6.2,10,0120120202,1,PRIMITIVE,1,1,40256468552.768377088756172248331,40256468552.768377088731331519972296725299955124819,40256468552.768377088731331519972296725299955124819,0.0000049840473872850842608735816725632290173410997246888,4.98404738728509e-06,1.1514991677183176575720313710729373543864926988834e-15,0.000004984047387408891628151110693403380535916357038716,0.000004984047387408891628151110693403380535916357038716,1.0000000000248407283593203364854510885326635828658,1.0000000000248407283593203364854510885326635828658,2.484072835870327470004487518073753872243061737496e-11,0,1.0935266404125982747322436899702534962669965714058e-101,1.0935266404125982747322436899702534962669965714058e-101,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D131ee41e7bbbc9b2-R2,D131ee41e7bbbc9b2,6.2,10,0120120202,2,REPETITION,1,1,40256468552.768377088756172248331,40256468552.768377088731331519972296725299955124819,1.6205832603400292729217707251721894825783931526876e+21,2.484072835870327470004487518073753872243061737496e-11,,,2.4840728358703274700060203444928970155686255816738e-11,2.4840728358703274700060203444928970155686255816738e-11,1.0000000000000000000006170617853908850877346127101,1.0000000000000000000006170617853908850877346127101,6.1706178539088508773423194485315791615335394585658e-22,0,8.3696497264765034016323171807224784628802277106553e-102,8.3696497264765034016323171807224784628802277106553e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D131ee41e7bbbc9b2-R3,D131ee41e7bbbc9b2,6.2,10,0120120202,3,REPETITION,1,1,40256468552.768377088756172248331,40256468552.768377088731331519972296725299955124819,6.523895905702123629976148955563700199378857033428e+31,1.23807367274453555660804211582019939297884699241e-16,,,1.2380736727445355566080421158202183704991912764732e-16,1.2380736727445355566080421158202183704991912764732e-16,1.0000000000000000000000000000000153282641914314333,1.0000000000000000000000000000000153282641914314333,1.5328264191431433255628983291819741943919165452142e-32,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
De4be85fa37b20372-R1,De4be85fa37b20372,6.2,10,0120120212,1,PRIMITIVE,1,1,59820006576.931516253775037689791,59820006576.931516253758320874510915567819787698476,59820006576.931516253758320874510915567819787698476,0.0000040886202171495987675871145520647056690329940673905,4.0886202171496e-06,3.0142513121630002806910459537393405647374074929312e-16,0.0000040886202172179474765087656666492446491260848340961,0.0000040886202172179474765087656666492446491260848340961,1.0000000000167168152803638840933254374225286719542,1.0000000000167168152803638840933254374225286719542,1.6716815280084432180212301523796892896623598809804e-11,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
De4be85fa37b20372-R2,De4be85fa37b20372,6.2,10,0120120212,2,REPETITION,1,1,59820006576.931516253775037689791,59820006576.931516253758320874510915567819787698476,3.5784331868641298606278150013869380165502881813149e+21,1.6716815280084432180212301523796892896623598809804e-11,,,1.6716815280084432180216973069807993300546783406583e-11,1.6716815280084432180216973069807993300546783406583e-11,1.0000000000000000000002794519131084643527206786537,1.0000000000000000000002794519131084643527206786537,2.7945191310846435272060056030700576814258973301064e-22,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
De4be85fa37b20372-R3,De4be85fa37b20372,6.2,10,0120120212,3,REPETITION,1,1,59820006576.931516253775037689791,59820006576.931516253758320874510915567819787698476,2.1406189677332225375782598052299720522694442837195e+32,6.8348708920508541842863479587465963643569743433473e-17,,,6.8348708920508541842863479587466282937708264897746e-17,6.8348708920508541842863479587466282937708264897746e-17,1.0000000000000000000000000000000046715460111004039,1.0000000000000000000000000000000046715460111004039,4.6715460111004039231832913060500886429279263268323e-33,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D26ee379745dabccc-R1,D26ee379745dabccc,6.2,10,0120121021,1,PRIMITIVE,1,1,59431963130.756936427174251372135,59431963130.756936427157425409347940641830612881969,59431963130.756936427157425409347940641830612881969,0.0000041019462194255251070864962032995104808778989526205,4.10194621942553e-06,1.192827317097771213190668972224853575486654570604e-15,0.0000041019462194945443015302302236850946473758484452678,0.0000041019462194945443015302302236850946473758484452678,1.0000000000168259627873424711931033880041945482612,1.0000000000168259627873424711931033880041945482612,1.6825962787059358169387118030925538744511656312763e-11,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D26ee379745dabccc-R2,D26ee379745dabccc,6.2,10,0120121021,2,REPETITION,1,1,59431963130.756936427174251372135,59431963130.756936427157425409347940641830612881969,3.532158241575651832561721028022941779516177508951e+21,1.6825962787059358169387118030925538744511656312763e-11,,,1.6825962787059358169391881680127040403614948529206e-11,1.6825962787059358169391881680127040403614948529206e-11,1.0000000000000000000002831130237115063240675078575,1.0000000000000000000002831130237115063240675078575,2.8311302371150632406742770456333264996231477029286e-22,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D26ee379745dabccc-R3,D26ee379745dabccc,6.2,10,0120121021,3,REPETITION,1,1,59431963130.756936427174251372135,59431963130.756936427157425409347940641830612881969,2.0992309838532339205805806579220219320606825311093e+32,6.901919444257270598828108385258100047097361260504e-17,,,6.9019194442572705988281083852581329254204107254259e-17,6.9019194442572705988281083852581329254204107254259e-17,1.0000000000000000000000000000000047636492015016591,1.0000000000000000000000000000000047636492015016591,4.7636492015016591032908677916926020830771281954586e-33,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D93005c6b2d72da3b-R1,D93005c6b2d72da3b,6.2,10,0120121202,1,PRIMITIVE,1,1,43103924711.352557444183377177192,43103924711.352557444160177433625803959886859816209,43103924711.352557444160177433625803959886859816209,0.0000048166112118579842994726657763358168098846614970916,4.81661121185798e-06,8.926343598568834931734073402305527315731991729785e-16,0.0000048166112119697284444484281950086232436562081183141,0.0000048166112119697284444484281950086232436562081183141,1.000000000023199743566734268214689925101850945259,1.000000000023199743566734268214689925101850945259,2.3199743566196040113140183790851828525430398452225e-11,1.1388970953739595511290239737607051825577862754843e-101,1.1315400715063332372648851974431618489628375834977e-101,1.1315400715063332372648851974431618489628375834977e-101,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D93005c6b2d72da3b-R2,D93005c6b2d72da3b,6.2,10,0120121202,2,REPETITION,1,1,43103924711.352557444183377177192,43103924711.352557444160177433625803959886859816209,1.8579483255219496525798900461982484638968145821955e+21,2.3199743566196040113140183790851828525430398452225e-11,,,2.3199743566196040113152670544787613355847853256112e-11,2.3199743566196040113152670544787613355847853256112e-11,1.0000000000000000000005382281015372545570633319031,1.0000000000000000000005382281015372545570633319031,5.3822810153725455706304221364170441304579668090163e-22,1.1388970953739595511290239737607051825577862754843e-101,8.9616591976403373874889927801425244479793127232747e-102,8.9616591976403373874889927801425244479793127232747e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D93005c6b2d72da3b-R3,D93005c6b2d72da3b,6.2,10,0120121202,3,REPETITION,1,1,43103924711.352557444183377177192,43103924711.352557444160177433625803959886859816209,8.0084864740881671115763887393989333308250678978894e+31,1.1174414497316998316434491203817378033670951159837e-16,,,1.1174414497316998316434491203817517565835155623933e-16,1.1174414497316998316434491203817517565835155623933e-16,1.0000000000000000000000000000000124867539357848304,1.0000000000000000000000000000000124867539357848304,1.2486753935784830417448083165013408349600668735914e-32,1.1388970953739595511290239737607051825577862754843e-101,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D109b996f7ac764a7-R1,D109b996f7ac764a7,6.2,10,0120121212,1,PRIMITIVE,1,1,40256468552.768377088756172248331,40256468552.768377088731331519972296725299955124819,40256468552.768377088731331519972296725299955124819,0.0000049840473872850842608735816725632290173410997246888,4.98404738728508e-06,8.5490230139917561761626647926063218246213342896877e-16,0.000004984047387408891628151110693403380535916357038716,0.000004984047387408891628151110693403380535916357038716,1.0000000000248407283593203364854510885326635828658,1.0000000000248407283593203364854510885326635828658,2.484072835870327470004487518073753872243061737496e-11,0,1.0935266404125982747322436899702534962669965714058e-101,1.0935266404125982747322436899702534962669965714058e-101,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D109b996f7ac764a7-R2,D109b996f7ac764a7,6.2,10,0120121212,2,REPETITION,1,1,40256468552.768377088756172248331,40256468552.768377088731331519972296725299955124819,1.6205832603400292729217707251721894825783931526876e+21,2.484072835870327470004487518073753872243061737496e-11,,,2.4840728358703274700060203444928970155686255816738e-11,2.4840728358703274700060203444928970155686255816738e-11,1.0000000000000000000006170617853908850877346127101,1.0000000000000000000006170617853908850877346127101,6.1706178539088508773423194485315791615335394585658e-22,0,8.3696497264765034016323171807224784628802277106553e-102,8.3696497264765034016323171807224784628802277106553e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D109b996f7ac764a7-R3,D109b996f7ac764a7,6.2,10,0120121212,3,REPETITION,1,1,40256468552.768377088756172248331,40256468552.768377088731331519972296725299955124819,6.523895905702123629976148955563700199378857033428e+31,1.23807367274453555660804211582019939297884699241e-16,,,1.2380736727445355566080421158202183704991912764732e-16,1.2380736727445355566080421158202183704991912764732e-16,1.0000000000000000000000000000000153282641914314333,1.0000000000000000000000000000000153282641914314333,1.5328264191431433255628983291819741943919165452142e-32,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D75aa3ecfcee7c0d6-R1,D75aa3ecfcee7c0d6,6.2,10,0120201212,1,PRIMITIVE,1,1,42715040922.194602851480184059553,42715040922.194602851456773102231865769273206492832,42715040922.194602851456773102231865769273206492832,0.0000048384870901072197370254852841264733134678041469533,4.83848709010722e-06,5.4350566575562787941281941857983216567993550681641e-17,0.0000048384870902204933517934962041035763904207757629034,0.0000048384870902204933517934962041035763904207757629034,1.0000000000234109573216823036494983065169452489194,1.0000000000234109573216823036494983065169452489194,2.3410957321134230726793507168469660328810457977887e-11,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D75aa3ecfcee7c0d6-R2,D75aa3ecfcee7c0d6,6.2,10,0120201212,2,REPETITION,1,1,42715040922.194602851480184059553,42715040922.194602851456773102231865769273206492832,1.8245747209847595476110657710216011786309495638293e+21,2.3410957321134230726793507168469660328810457977887e-11,,,2.3410957321134230726806338080271671302537650979273e-11,2.3410957321134230726806338080271671302537650979273e-11,1.0000000000000000000005480729226919684366735776168,1.0000000000000000000005480729226919684366735776168,5.4807292269196843667327723288991706284554634409376e-22,0,8.8808070708500655244460953735968681704875861683876e-102,8.8808070708500655244460953735968681704875861683876e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D75aa3ecfcee7c0d6-R3,D75aa3ecfcee7c0d6,6.2,10,0120201212,3,REPETITION,1,1,42715040922.194602851480184059553,42715040922.194602851456773102231865769273206492832,7.7936783872465803657936462140293809263937759898606e+31,1.1327361476535907621615857318968887166559654059217e-16,,,1.1327361476535907621615857318969032506935708988243e-16,1.1327361476535907621615857318969032506935708988243e-16,1.0000000000000000000000000000000128309118020109737,1.0000000000000000000000000000000128309118020109737,1.2830911802010973727185969111010759796890463091874e-32,0,1.4003381560728393369039971952367136663230162022353e-101,1.4003381560728393369039971952367136663230162022353e-101,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D9460f0c0ef266b43-R1,D9460f0c0ef266b43,6.2,10,0120202021,1,PRIMITIVE,1,1,30069795149.12850011086296599922,30069795149.128500110829710036050294716250614384391,30069795149.128500110829710036050294716250614384391,0.000005766798346544231621818654412059705706961232489289,5.76679834654423e-06,2.812338072101895256402918769495799016035470238532e-16,0.0000057667983467360120552448245494948043294092476993446,0.0000057667983467360120552448245494948043294092476993446,1.0000000000332559631708112428357671896470023179994,1.0000000000332559631708112428357671896470023179994,3.3255963169705283749385615609010389525399898628456e-11,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D9460f0c0ef266b43-R2,D9460f0c0ef266b43,6.2,10,0120202021,2,REPETITION,1,1,30069795149.12850011086296599922,30069795149.128500110829710036050294716250614384391,9.0419258031055187621956286669268678211995566418512e+20,3.3255963169705283749385615609010389525399898628456e-11,,,3.3255963169705283749422395343653072910558046482793e-11,3.3255963169705283749422395343653072910558046482793e-11,1.0000000000000000000011059590863447943033492450888,1.0000000000000000000011059590863447943033492450888,1.1059590863447943033480219433104294690360250683753e-21,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D9460f0c0ef266b43-R3,D9460f0c0ef266b43,6.2,10,0120202021,3,REPETITION,1,1,30069795149.12850011086296599922,30069795149.128500110829710036050294716250614384391,2.7188885665300214567841167356437083884949619470038e+31,1.9178043341979229440440779225360029442173688744355e-16,,,1.9178043341979229440440779225360734805518772621263e-16,1.9178043341979229440440779225360734805518772621263e-16,1.0000000000000000000000000000000367797346426833852,1.0000000000000000000000000000000367797346426833852,3.6779734642683385158107177455256006353030626916178e-32,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Ddfff90de87821ef0-R1,Ddfff90de87821ef0,6.2,10,0120202102,1,PRIMITIVE,1,1,42489260696.668536398304293174093,42489260696.668536398280757815190452486587105151254,42489260696.668536398280757815190452486587105151254,0.0000048513254789333103879640149415207340810401129032338,4.85132547893331e-06,7.9970724831025913056455479070726942070620150467114e-17,0.0000048513254790474880742664708202202573294069376938612,0.0000048513254790474880742664708202202573294069376938612,1.0000000000235353589031014265315796077852316280435,1.0000000000235353589031014265315796077852316280435,2.3535358902547513412894848746225974711443955129784e-11,1.1553727659193267122910531251960457228227226795074e-101,1.1234431948030264838917647459117254148758648121871e-101,1.1234431948030264838917647459117254148758648121871e-101,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Ddfff90de87821ef0-R2,Ddfff90de87821ef0,6.2,10,0120202102,2,REPETITION,1,1,42489260696.668536398304293174093,42489260696.668536398280757815190452486587105151254,1.8053372745494616390390789509359592572266362826967e+21,2.3535358902547513412894848746225974711443955129784e-11,,,2.3535358902547513412907885290274743092743363486267e-11,2.3535358902547513412907885290274743092743363486267e-11,1.0000000000000000000005539131186717224949568849507,1.0000000000000000000005539131186717224949568849507,5.5391311867172249495657813099616583078255970662891e-22,1.1553727659193267122910531251960457228227226795074e-101,8.833865511623601945238344642712277444273998272172e-102,8.833865511623601945238344642712277444273998272172e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Ddfff90de87821ef0-R3,Ddfff90de87821ef0,6.2,10,0120202102,3,REPETITION,1,1,42489260696.668536398304293174093,42489260696.668536398280757815190452486587105151254,7.6707446103745135206792173183930921036502678719806e+31,1.1417768629976866587373246612290783891915424272103e-16,,,1.1417768629976866587373246612290932740159107611337e-16,1.1417768629976866587373246612290932740159107611337e-16,1.0000000000000000000000000000000130365440487683813,1.0000000000000000000000000000000130365440487683813,1.3036544048768381299401135369691472915151584960817e-32,1.1553727659193267122910531251960457228227226795074e-101,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Df1d43f901491a93b-R1,Df1d43f901491a93b,6.2,10,0120202121,1,PRIMITIVE,1,1,32491220779.100402594076979619045,32491220779.100402594046202074341501561632708395641,32491220779.100402594046202074341501561632708395641,0.0000055477513195436615899974550062072004657450747378447,5.54775131954366e-06,2.8660214984852551493379144619314535232190534577448e-16,0.0000055477513197144077542438576481665489252501006682998,0.0000055477513197144077542438576481665489252501006682998,1.0000000000307775447044456956252966033881720860363,1.0000000000307775447044456956252966033881720860363,3.0777544703498438367291604359096860011525444815568e-11,7.554492179092641936187849323978838982833708747225e-102,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
