role,grid_n,index,window,target,predicted,residual,percent_error
H,352,285,postfreeze-evaluation,521.525193449492,282.4236148534264,-239.10157859606562,45.84660177480416
H,352,286,postfreeze-evaluation,522.4566961777302,284.5449093525838,-237.91178682514646,45.53713036232447
H,352,287,postfreeze-evaluation,523.9605308920159,284.95273539130187,-239.007795500714,45.615610605977416
H,352,288,postfreeze-evaluation,525.0773856872796,287.9677650476779,-237.1096206396017,45.15708105182368
H,352,289,postfreeze-evaluation,527.9036416012724,288.563392759575,-239.34024884169742,45.337866606813826
H,352,290,postfreeze-evaluation,528.4062138522927,292.0211949595314,-236.3850188927613,44.73547295544084
H,352,291,postfreeze-evaluation,529.8062263187069,293.1222139234047,-236.6840123953022,44.67369401070875
H,352,292,postfreeze-evaluation,530.866917883961,296.23886053438,-234.628057349581,44.19715176165242
H,352,293,postfreeze-evaluation,532.6881830282937,298.3403048492413,-234.34787817905237,43.99344412838327
H,352,294,postfreeze-evaluation,533.7796307537687,300.61934146071906,-233.1602892930497,43.681001645528504
H,352,295,postfreeze-evaluation,535.6643140758732,301.67777448743675,-233.98653958843647,43.6815620230572
H,352,296,postfreeze-evaluation,537.0697590831223,304.23553128997037,-232.83422779315197,43.35269745789507
H,352,297,postfreeze-evaluation,538.4285261762479,307.52306195906584,-230.9054642171821,42.88507257537058
H,352,298,postfreeze-evaluation,540.2131663762282,309.3615408933819,-230.85162548284626,42.73343188419644
H,352,299,postfreeze-evaluation,540.6313902472951,311.4958670820078,-229.13552316528734,42.38294840047604
H,352,300,postfreeze-evaluation,541.8474371212013,313.365156776688,-228.4822803445133,42.16727157711111
B,320,1,train,14.1347,14.134699999999999,-1.7763568394002505e-15,1.2567347304153965e-14
B,320,2,train,21.022,17.96100604693328,-3.060993953066717,14.560907397330022
B,320,3,train,25.0108,26.15683289225071,1.1460328922507088,4.582152079304576
B,320,4,train,30.4248,33.81313743565716,3.38833743565716,11.136761574955825
B,320,5,train,32.935,38.68717643162048,5.752176431620477,17.465238899713
B,320,6,train,37.5861,48.16979945918111,10.583699459181105,28.158546534971983
B,320,7,train,40.9187,50.00083142150522,9.082131421505217,22.19555220841624
B,320,8,train,43.327,51.19563580292116,7.868635802921162,18.161044620954975
B,320,9,train,48.0051,53.76336746198587,5.758267461985874,11.995116064722026
B,320,10,train,49.7738,56.95450658726553,7.180706587265526,14.42667947246448
B,320,11,train,52.9703,60.504572148419534,7.534272148419532,14.223578398497898
B,320,12,train,56.4462,62.10576848522968,5.659568485229684,10.026482713149306
B,320,13,train,59.347,64.36879792103102,5.021797921031016,8.461755305290943
B,320,14,train,60.8317,66.33910177660869,5.507401776608688,9.053506274867688
B,320,15,train,65.1125,70.057173074318,4.944673074318004,7.594045804289506
B,320,16,train,67.0798,74.7610920390745,7.681292039074492,11.450976358120464
B,320,17,train,69.5464,75.96174084265948,6.415340842659475,9.224547701476244
B,320,18,train,72.0671,77.72966043680246,5.662560436802465,7.857344664628472
B,320,19,train,75.7046,81.82255296822076,6.117952968220763,8.081349043810764
B,320,20,train,77.1448,82.5870624652118,5.4422624652117975,7.054607005542561
B,320,21,train,79.3373,93.38195435089048,14.044654350890482,17.70246069741532
B,320,22,train,82.9103,96.40571204498536,13.495412044985358,16.27712364445112
B,320,23,train,84.7354,96.87245199167356,12.137051991673559,14.323472824431771
B,320,24,train,87.4252,98.57860337812983,11.153403378129823,12.757652688389415
B,320,25,train,88.8091,100.95145978305331,12.142359783053308,13.67242746864151
B,320,26,train,92.4918,102.19608251160804,9.704282511608042,10.492046334494562
B,320,27,train,94.6513,103.01411683860276,8.362816838602754,8.83539564549325
B,320,28,train,95.8706,106.53406706780613,10.663467067806138,11.12277076372333
B,320,29,train,98.8311,110.19473733494516,11.363637334945153,11.49803789995776
B,320,30,train,101.3178,111.82073323498255,10.50293323498255,10.36632579367352
B,320,31,train,103.7255,112.91057754454798,9.18507754454798,8.855177892175002
B,320,32,train,105.4466,113.73707710869074,8.290477108690737,7.8622517072060525
B,320,33,train,107.1686,114.34404517815825,7.175445178158256,6.695473467189323
B,320,34,train,111.0295,115.06915722535409,4.039657225354091,3.638363881089342
B,320,35,train,111.8746,115.79287882424566,3.918278824245661,3.502384655896567
B,320,36,train,114.3202,120.56300614979008,6.242806149790084,5.460807582378341
B,320,37,train,116.2266,125.03016757769393,8.803567577693926,7.574486027892001
B,320,38,train,118.7907,125.72166862663016,6.930968626630161,5.834605425029199
B,320,39,train,121.3701,127.77598058115223,6.405880581152232,5.277972565856198
B,320,40,train,122.9468,129.2245092589424,6.277709258942394,5.106037130647072
B,320,41,train,124.2568,132.86392586940346,8.607125869403461,6.926885184073194
B,320,42,train,127.5166,139.96436855152737,12.447768551527375,9.761684793609126
B,320,43,train,129.5787,141.45309001127725,11.874390011277256,9.163844066406945
B,320,44,train,131.0876,142.22386442096,11.136264420960003,8.495284390712778
B,320,45,train,133.4977,143.81977209349006,10.32207209349005,7.732022419479923
B,320,46,train,134.7565,144.56661125539213,9.810111255392144,7.279879824269809
B,320,47,train,138.116,144.93939927519145,6.823399275191434,4.940339479272086
B,320,48,train,139.7362,145.98222374787986,6.24602374787986,4.469868042697498
B,320,49,train,141.1237,147.53530722875786,6.411607228757845,4.5432533506121535
B,320,50,train,143.1118,148.95122257428176,5.83942257428177,4.080322219608565
B,320,51,train,146.0009,150.69417342248175,4.693273422481752,3.2145510215907933
B,320,52,train,147.4427,151.2612091439768,3.8185091439767973,2.5898258401241954
B,320,53,train,150.0515,151.95567387588088,1.904173875880872,1.2690135559330442
B,320,54,train,150.9252,153.01104158794388,2.0858415879438894,1.3820366565317717
B,320,55,train,153.0246,154.56181013266257,1.5372101326625796,1.0045509889668587
B,320,56,train,156.1129,155.73947878149798,-0.3734212185020169,0.23919946301812145
B,320,57,train,157.5975,157.28036185952956,-0.3171381404704334,0.20123297670993096
B,320,58,train,158.8499,157.49236739313076,-1.3575326068692277,0.8546008570790588
B,320,59,train,161.1889,159.0885709512695,-2.1003290487304866,1.3030233773730615
B,320,60,train,163.0306,160.74575190588502,-2.2848480941149774,1.4014841962889037
B,320,61,train,165.5373,168.34380495925996,2.806504959259968,1.6953912859880933
B,320,62,train,167.1844,169.34106018527993,2.156660185279918,1.2899888896810456
B,320,63,train,169.0945,170.41244246467338,1.317942464673365,0.7794117872984426
B,320,64,train,169.9119,171.12389059269256,1.2119905926925583,0.7133053027436914
B,320,65,train,173.4115,173.6125647803492,0.20106478034921338,0.11594662427186973
B,320,66,train,174.7541,175.05068501923495,0.2965850192349535,0.16971562855174988
B,320,67,train,176.4414,176.3949400533185,-0.04645994668149456,0.026331658375808944
B,320,68,train,178.3774,177.71427748183496,-0.6631225181650393,0.3717525416140382
B,320,69,train,179.9164,180.86244428251337,0.9460442825133555,0.5258243731607322
B,320,70,train,182.207,181.6098925910607,-0.59710740893928,0.327708270779542
B,320,71,train,184.8744,183.77516697502193,-1.0992330249780764,0.5945836876160661
B,320,72,train,185.9589,184.4298747619563,-1.5290252380436868,0.8222382677267326
B,320,73,train,187.2289,185.84976498587952,-1.379135014120493,0.7366037049411137
B,320,74,train,189.4161,186.78439526066407,-2.6317047393359303,1.3893775340828631
B,320,75,train,192.0266,187.28515310908782,-4.7414468909121865,2.469161507266278
B,320,76,train,193.0797,187.93041054877793,-5.149289451222074,2.6669243070204036
B,320,77,train,195.2658,189.63922651594604,-5.626573484053978,2.881494600720647
B,320,78,train,196.8764,191.33637991114733,-5.540020088852657,2.8139584474587394
B,320,79,train,198.0153,193.3151125272254,-4.700187472774587,2.3736486386529663
B,320,80,train,201.2647,196.87371445318388,-4.390985546816125,2.1816968136072172
B,320,81,train,202.4935,197.4818489880724,-5.011651011927626,2.4749688320502266
B,320,82,train,204.1896,199.47048025891033,-4.719119741089685,2.3111459844623257
B,320,83,train,205.3946,200.9390788985823,-4.455521101417702,2.169249386993476
B,320,84,train,207.9062,201.44235110295054,-6.463848897049473,3.109021711257035
B,320,85,train,209.5765,202.682172466523,-6.8943275334769965,3.2896472330996063
B,320,86,train,211.3289,204.18864470539157,-7.140255294608437,3.378740576706942
B,320,87,train,213.3479,204.95734833263674,-8.390551667363269,3.9328025574019096
B,320,88,train,214.547,205.99923065711837,-8.547769342881622,3.984101079428574
B,320,89,train,216.1695,208.5697728878918,-7.599727112108212,3.5156333858884867
B,320,90,train,219.0675,209.15860972998996,-9.908890270010033,4.523213288146363
B,320,91,train,220.7149,211.08839580632343,-9.626504193676567,4.361510796813703
B,320,92,train,221.3952,211.5728319006031,-9.822368099396897,4.436576808980907
B,320,93,train,224.007,212.6344937008572,-11.372506299142799,5.076853089029718
B,320,94,train,224.9833,213.9200773360378,-11.063222663962222,4.9173528275041845
B,320,95,train,227.4214,214.8979520659851,-12.52344793401491,5.506714818400956
B,320,96,train,229.3374,216.12887023310077,-13.208529766899233,5.759431199141192
B,320,97,train,231.2882,216.81415627563484,-14.474043724365146,6.258012178902836
B,320,98,train,231.9872,217.61042396277804,-14.376776037221958,6.197228138975753
B,320,99,train,233.6934,218.8516174216302,-14.841782578369788,6.350963518169443
B,320,100,train,236.5242,219.74490975099823,-16.779290249001775,7.094111405514435
B,320,101,development,237.7698204809252,220.41894555029577,-17.35087493062943,7.297341140912954
B,320,102,development,239.55547757332764,221.31190453084946,-18.243573042478175,7.615594194415295
B,320,103,development,241.04915779621658,221.59898238514086,-19.45017541107572,8.068966342342062
B,320,104,development,242.8232719342226,222.59249482355722,-20.23077711066537,8.331481966088326
B,320,105,development,244.07089849707816,223.61296485402735,-20.457933643050808,8.38196350692572
B,320,106,development,247.1369900748975,224.35880391163528,-22.778186163262234,9.216825921671646
B,320,107,development,248.10199006014847,225.3427027789577,-22.75928728119078,9.173359421934967
B,320,108,development,249.5736896447072,226.100055172123,-23.473634472584195,9.40549242430211
B,320,109,development,251.014947795016,226.82287898301539,-24.192068812000628,9.637700473422152
B,320,110,development,253.06998674799948,227.33445606117215,-25.73553068682733,10.169333399639408
B,320,111,development,255.30625645491403,228.24324569350637,-27.063010761407668,10.600214478561702
B,320,112,development,256.38071369443446,228.76173378397522,-27.618979910459245,10.772643352329823
B,320,113,development,258.6104394915314,229.51741409323807,-29.09302539829332,11.249749026178048
B,320,114,development,259.874406989678,230.59913220887097,-29.275274780807024,11.265162706833925
B,320,115,development,260.8050845045969,231.70758925853906,-29.097495246057832,11.156797537643468
B,320,116,development,263.57389390487015,232.21647061450957,-31.357423290360572,11.897014088078913
B,320,117,development,265.55785183887633,233.4449189628307,-32.11293287604562,12.092631663374695
B,320,118,development,266.6149737815011,234.4658129524672,-32.14916082903389,12.058272786801947
B,320,119,development,267.92191508282406,235.2802416204694,-32.641673462354646,12.18327864380335
B,320,120,development,269.9704490239976,235.4904815484017,-34.47996747559591,12.77175616822084
B,320,121,development,271.494055641645,236.6397745875462,-34.85428105409878,12.837953660430868
B,320,122,development,273.4596091884033,237.54879717952255,-35.910812008880754,13.132035153366859
B,320,123,development,275.58749264934386,238.33593430273828,-37.25155834660558,13.517144043254632
B,320,124,development,276.4520495031329,239.4729003168292,-36.979149186303715,13.376333889644268
B,320,125,development,278.25074352984194,240.11780063010318,-38.132942899738765,13.70452506828578
B,320,126,development,279.22925092774517,241.07349762263556,-38.15575330510961,13.664669148499415
B,320,127,development,282.4651147650521,241.39175362315777,-41.07336114189431,14.541038519414398
B,320,128,development,283.2111857332339,242.44251207201756,-40.768673661216326,14.395149526197637
B,320,129,development,284.83596398090475,243.52329154029186,-41.312672440612886,14.504022548003267
B,320,130,development,286.6674453630029,244.30010332170735,-42.36734204129556,14.779265217104228
B,320,131,development,287.9119205014222,244.8767251461433,-43.03519535527889,14.947347536124788
B,320,132,development,289.5798549292188,245.9297949009263,-43.6500600282925,15.073583084348792
B,320,133,development,291.8462913290674,247.0046498447988,-44.84164148426862,15.364814567305233
B,320,134,development,293.5584341393563,247.58736826120693,-45.971065878149346,15.659937011493337
B,320,135,development,294.9653696192655,249.00763269834152,-45.95773692092399,15.580722910030142
B,320,136,development,295.57325487895827,250.27988396228568,-45.293370916672586,15.323907075158376
B,320,137,development,297.97927706194344,250.56105377313543,-47.41822328880801,15.913262075251891
B,320,138,development,299.8403260537213,251.4013706414741,-48.438955412247196,16.15491686850973
B,320,139,development,301.64932546219416,252.52438818024572,-49.124937281948434,16.285445759468566
B,320,140,development,302.6967495896069,252.93097372710696,-49.765775862499936,16.44080285961837
B,320,141,development,304.8643713408573,253.87622884546417,-50.988142495393134,16.724861049238587
B,320,142,development,305.7289126020368,254.44030879174554,-51.28860381029128,16.775843466611533
B,320,143,development,307.2194961281701,254.95260824488184,-52.266887883288234,17.0128811947152
B,320,144,development,310.1094631467019,255.76327729398847,-54.34618585271343,17.524839552221003
B,320,145,development,311.165141530356,256.9745979006428,-54.190543629713204,17.41536451133187
B,320,146,development,312.4278011806009,257.8814794594839,-54.54632172111701,17.458856579023248
B,320,147,development,313.9852857311589,259.007826933014,-54.97745879814494,17.509565351166756
B,320,148,development,315.47561608947575,260.0365693124513,-55.43904677702443,17.57316380398183
B,320,149,development,317.7348059423702,261.80454020066,-55.93026574171017,17.602813634416446
B,320,150,development,318.8531042563166,262.00465574201195,-56.848448514304664,17.82904031839247
B,320,151,development,321.1601343091136,263.50819662730004,-57.651937681813536,17.951150072170567
B,320,152,development,322.14455867248296,265.48145587823956,-56.6631027942434,17.58934033458299
B,320,153,development,323.4669695575121,266.16102542413034,-57.30594413338173,17.716165644910706
B,320,154,development,324.8628660517396,267.57496047541366,-57.287905576325954,17.634488752925655
B,320,155,development,327.44390126190547,269.67184140804005,-57.772059853865414,17.643345816252207
B,320,156,development,329.03307168048093,271.0369274651568,-57.996144215324136,17.626235538913644
B,320,157,development,329.9532397282339,272.84312335982156,-57.11011636841232,17.308548452335575
B,320,158,development,331.4744675826634,275.039846868917,-56.434620713746426,17.02532962050017
B,320,159,development,333.64537852486984,277.2577910916086,-56.38758743326122,16.900455112720255
B,320,160,development,334.2113548332444,283.0956037158786,-51.11575111736579,15.294438796931397
B,320,161,development,336.84185042839067,287.1417340060714,-49.7001164223193,14.754733225432469
B,320,162,development,338.3399928508066,292.2809458466988,-46.05904700410781,13.613243476191085
B,320,163,development,339.85821672536355,295.9329339713479,-43.925282754015655,12.924590488718797
B,320,164,development,341.04226111104657,302.49071367475636,-38.55154743629021,11.304038188902771
B,320,165,development,342.0548775103636,313.2784746005595,-28.77640290980412,8.412802974555524
B,320,166,development,344.6617029402523,318.223536194075,-26.43816674617733,7.670758462758606
B,320,167,development,346.34787056600993,320.33753523257656,-26.010335333433375,7.509887469764624
B,320,168,development,347.2726775844205,328.1485043117754,-19.124173272645066,5.506961677973086
B,320,169,development,349.31626087069617,334.9983173732261,-14.317943497470083,4.09884826483072
B,320,170,development,350.4084193491921,337.7551717617459,-12.65324758744623,3.610999875786918
B,320,171,development,351.87864902535927,338.6978493122091,-13.18079971315018,3.7458367393584777
B,320,172,development,353.4889004887188,341.1554582619013,-12.33344222681751,3.4890606776523434
B,320,173,development,356.0175749772649,344.06419749589463,-11.953377481370296,3.357524549773598
B,320,174,development,357.1513022520396,345.870575361071,-11.280726890968594,3.1585288419326134
B,320,175,development,357.95268510163226,347.5595482582507,-10.39313684338157,2.9034945890769563
B,320,176,development,359.74375495311443,348.9816514506978,-10.762103502416608,2.991602593301234
B,320,177,development,361.28936169580464,351.2914627414622,-9.997898954342418,2.767282963277608
B,320,178,development,363.33133057897385,352.9431520009463,-10.38817857802752,2.859147478824302
B,320,179,development,364.736024114089,353.90909065706074,-10.826933457028247,2.9684299716009392
B,320,180,development,366.2127102883313,355.1973663600616,-11.015343928269715,3.0079086877123875
B,320,181,development,367.9935754817403,356.1484584176531,-11.84511706408722,3.2188380051420133
B,320,182,development,368.96843809573437,358.5878706529658,-10.380567442768552,2.8134025491023595
B,320,183,development,370.050919212106,359.42932320316805,-10.621596008937956,2.8703066138986846
B,320,184,development,373.06192837211285,362.02640964309904,-11.035518729013802,2.9580929839633376
B,320,185,development,373.86487391090856,362.8322244495871,-11.032649461321455,2.950972458554777
B,320,186,development,375.82591276673935,363.1436090174804,-12.68230374925895,3.3745155186067137
B,320,187,development,376.32409223066804,366.2454768344055,-10.078615396262535,2.678174372658778
B,320,188,development,378.4366802499655,367.37576888719326,-11.06091136277223,2.922790506318326
B,320,189,development,379.87297534653237,367.51306912228085,-12.359906224251517,3.2536945311722723
B,320,190,development,381.4844686171865,370.03890897164996,-11.445559645536548,3.0002688410945457
B,320,191,development,383.44352944953647,371.23702069958404,-12.206508749952434,3.1833915068213154
B,320,192,development,384.95611681486366,371.67621960772976,-13.2798972071339,3.449717156597509
B,320,193,development,385.86130084597426,372.7308835330234,-13.13041731295084,3.402885255443681
B,320,194,development,387.222890222388,374.16246557352906,-13.060424648858941,3.372844162533403
B,320,195,development,388.84612835423223,375.4355272714837,-13.410601082748542,3.4488194956468003
B,320,196,development,391.45608356363806,376.18795828281327,-15.26812528082479,3.900341806373457
B,320,197,development,392.2450833395191,376.77590915668884,-15.469174182830272,3.943752220200675
B,320,198,development,393.427743844434,378.2981067449524,-15.129637099481613,3.8455948611148405
B,320,199,development,395.5828700109937,378.6874184687987,-16.89545154219502,4.271027090158245
B,320,200,development,396.3818542225922,379.8484270475013,-16.533427175090935,4.171085784821629
B,320,201,development,397.9187362096142,380.77405243720074,-17.144683772413487,4.308589219931094
B,320,202,development,399.9851198761949,382.3449621583363,-17.640157717858642,4.4102034903995175
B,320,203,development,401.8392286005332,382.76678075143224,-19.072447849100968,4.746288189812551
B,320,204,development,402.86191776388614,383.9487440427587,-18.913173721127464,4.694703789850971
B,320,205,development,404.236441800208,385.05087054377316,-19.185571256434855,4.746126096646486
B,320,206,development,405.13438745990993,386.97831962481683,-18.156067835093097,4.481492659491841
B,320,207,development,407.5814603868962,387.12091009477126,-20.460550292124935,5.019990426626075
B,320,208,development,408.9472455023511,389.00358981870215,-19.943655683648956,4.876828466994601
B,320,209,development,410.51386919336665,389.07763625682173,-21.43623293654491,5.221804802518787
B,320,210,development,411.9722678042788,389.7450877382144,-22.227180066064363,5.395309782508014
B,320,211,development,413.26273607018504,391.1790927975546,-22.083643272630468,5.343729628910934
B,320,212,development,415.01880975515513,392.4611317369788,-22.55767801817632,5.4353387094634265
B,320,213,development,415.4552149962946,392.5731567029474,-22.8820582933472,5.507707562065693
B,320,214,development,418.3877057895348,393.31348994341596,-25.07421584611882,5.993057515588692
B,320,215,development,419.8613648181523,393.82538182396087,-26.035982994191443,6.201090449336291
B,320,216,development,420.6438276250418,395.28709102203953,-25.356736603002275,6.02807766042036
B,320,217,development,422.07671005882673,396.16439104859614,-25.91231901023059,6.139243979280229
B,320,218,development,423.7165796274818,397.28182089945085,-26.434758728030943,6.238783186457217
B,320,219,development,425.06988249446135,398.06808933669214,-27.001793157769214,6.3523185880197115
B,320,220,development,427.2088250840746,398.94793174165665,-28.260893342417944,6.615240997621294
B,320,221,development,428.12791407661666,399.24962161258685,-28.878292464029812,6.745248677913074
B,320,222,development,430.3287454309386,400.0153689661652,-30.3133764647734,7.044236943645738
B,320,223,development,431.3013069307036,401.4078198394113,-29.893487091292343,6.93099849477045
B,320,224,development,432.1386417345886,402.27529360639164,-29.863348128196947,6.91059425010607
B,320,225,development,433.88921848092724,402.74803438014135,-31.141184100785892,7.177220077007926
B,320,226,development,436.16100643264696,403.6416115192466,-32.51939491340033,7.455823522459259
B,320,227,development,437.5816981676686,404.6545043780554,-32.92719378961323,7.524810550233864
B,320,228,development,438.6217386562722,405.1975995010523,-33.424139155219905,7.6202650734128055
B,320,229,development,439.91844221437066,405.947700150972,-33.97074206339863,7.722054545475229
B,320,230,development,441.68319920118904,407.23808666229354,-34.4451125388955,7.798601486583955
B,320,231,development,442.90454630260945,407.78773309439424,-35.116813208215206,7.928754288338699
B,320,232,development,444.31933627755916,408.29514738450615,-36.02418889305301,8.107724771750485
B,320,233,development,446.8606226964295,409.1358278418666,-37.7247948545629,8.442183745554793
B,320,234,development,447.4417041944933,410.0828799541217,-37.358824240371575,8.349428292033435
B,320,235,development,449.1485456850233,411.292742955931,-37.85580272909232,8.428348058292423
B,320,236,development,450.1269457803135,411.96254656730645,-38.16439921300707,8.478585779140042
B,320,237,development,451.4033084453888,412.46995449607414,-38.933353949314665,8.624959813298501
B,320,238,development,453.9867378066779,413.05896010306657,-40.927777703611355,9.015192360319501
B,320,239,development,454.9746837686168,413.97266656445083,-41.00201720416595,9.011933777180896
B,320,240,development,456.32842668924604,414.3672275463151,-41.96119914293092,9.1953945204264
B,320,241,postfreeze-evaluation,457.903893064103,415.3580307864242,-42.54586227767879,9.291439300281882
B,320,242,postfreeze-evaluation,459.513415281106,416.42587765942807,-43.08753762167794,9.376774690096754
B,320,243,postfreeze-evaluation,460.08794442217584,418.24250041078295,-41.845444011392885,9.095096821966624
B,320,244,postfreeze-evaluation,462.06536727488253,419.06404778976713,-43.0013194851154,9.306328180084947
B,320,245,postfreeze-evaluation,464.05728691054827,420.0400325024756,-44.01725440807269,9.485306157159311
B,320,246,postfreeze-evaluation,465.6715392113711,420.2062476572335,-45.46529155413759,9.763382067784182
B,320,247,postfreeze-evaluation,466.5702869308262,421.0972748780747,-45.47301205275153,9.746229737834412
B,320,248,postfreeze-evaluation,467.43904621026167,423.1459545520271,-44.29309165823457,9.475693572742491
B,320,249,postfreeze-evaluation,469.53600455911203,423.4759954894935,-46.0600090696185,9.809686290802816
B,320,250,postfreeze-evaluation,470.77365547810166,424.19879543181685,-46.57486004628481,9.893259638537966
B,320,251,postfreeze-evaluation,472.7991746619088,425.091818308855,-47.7073563530538,10.090406013751732
B,320,252,postfreeze-evaluation,473.8352323451397,425.9350472279345,-47.90018511720518,10.10903830011418
B,320,253,postfreeze-evaluation,475.6003393693758,426.31767019472227,-49.282669174653506,10.362202272605623
B,320,254,postfreeze-evaluation,476.7690152374845,427.8555036268443,-48.91351161064017,10.259372997692761
B,320,255,postfreeze-evaluation,478.07526376667096,428.2646964580204,-49.81056730865055,10.418980249302557
B,320,256,postfreeze-evaluation,478.9421815346348,429.59187129984747,-49.350310234787344,10.30402251826269
B,320,257,postfreeze-evaluation,481.8303393762866,430.106341491554,-51.72399788473257,10.734898502175595
B,320,258,postfreeze-evaluation,482.8347827909824,432.18887744392487,-50.64590534705752,10.48928270128003
B,320,259,postfreeze-evaluation,483.8514272124825,432.5601224646399,-51.29130474784262,10.600631074571188
B,320,260,postfreeze-evaluation,485.539148129356,433.7483051971399,-51.790842932216094,10.666666762453955
B,320,261,postfreeze-evaluation,486.52871826165125,434.6924697543468,-51.83624850730445,10.654303962264223
B,320,262,postfreeze-evaluation,488.38056709001745,435.55398546280986,-52.82658162720759,10.816683788622303
B,320,263,postfreeze-evaluation,489.66176157795616,437.0327568339824,-52.62900474397378,10.748032391660427
B,320,264,postfreeze-evaluation,491.398821593663,437.46895380715966,-53.92986778650334,10.974765387430633
B,320,265,postfreeze-evaluation,493.3144415817853,438.3011997148375,-55.013241866947794,11.151759857374314
B,320,266,postfreeze-evaluation,493.9579978053695,439.80890207942815,-54.14909572594132,10.962287475154373
B,320,267,postfreeze-evaluation,495.3588288221313,441.6415049269007,-53.71732389523055,10.844123647288187
B,320,268,postfreeze-evaluation,496.4296962157591,443.23508833475944,-53.19460788099968,10.715436301755838
B,320,269,postfreeze-evaluation,498.58078242968656,444.24019449129247,-54.340587938394094,10.89905384511237
B,320,270,postfreeze-evaluation,500.3090849416905,445.57225238079417,-54.736832560896346,10.940603360675683
B,320,271,postfreeze-evaluation,501.6044469651455,448.72983935397826,-52.87460761116722,10.541096262418357
B,320,272,postfreeze-evaluation,502.27627032711825,449.0366451596617,-53.23962516745655,10.5996696066854
B,320,273,postfreeze-evaluation,504.49977331342774,450.11946306070365,-54.38031025272409,10.779055438532286
B,320,274,postfreeze-evaluation,505.41523174224443,452.4626104754341,-52.952621266810354,10.477052914348166
B,320,275,postfreeze-evaluation,506.46415270952355,453.17977005843164,-53.2843826510919,10.520859643476587
B,320,276,postfreeze-evaluation,508.8007003364678,454.77834121725,-54.02235911921781,10.617587413596924
B,320,277,postfreeze-evaluation,510.26422794367284,456.5180072207078,-53.74622072296506,10.53301755828708
B,320,278,postfreeze-evaluation,511.5622897003746,458.6154196575042,-52.94687004287039,10.35003382948374
B,320,279,postfreeze-evaluation,512.6231445314074,459.81357024233563,-52.809574289071804,10.301831833470068
B,320,280,postfreeze-evaluation,513.6689855554737,461.83872574405046,-51.83025981142322,10.09020619677374
B,320,281,postfreeze-evaluation,515.4350571672994,463.1745626285185,-52.260494538780904,10.139103619763729
B,320,282,postfreeze-evaluation,517.5896685724674,463.92279158182953,-53.66687699063789,10.368614415865995
B,320,283,postfreeze-evaluation,518.2342231475501,465.7119032315079,-52.52231991604219,10.134861336837687
B,320,284,postfreeze-evaluation,520.1063104117233,466.1458647043728,-53.96044570735046,10.374887715673866
B,320,285,postfreeze-evaluation,521.525193449492,469.13670514098675,-52.38848830850526,10.045245937592258
B,320,286,postfreeze-evaluation,522.4566961777302,471.5863208289624,-50.87037534876782,9.736763969326685
B,320,287,postfreeze-evaluation,523.9605308920159,473.02068243724295,-50.939848454772914,9.722077418322032
B,320,288,postfreeze-evaluation,525.0773856872796,475.2673161111802,-49.81006957609941,9.486234016896855
B,320,289,postfreeze-evaluation,527.9036416012724,478.76862749859833,-49.13501410267406,9.307572486833863
B,320,290,postfreeze-evaluation,528.4062138522927,480.4683933702905,-47.93782048200217,9.072153056739488
B,320,291,postfreeze-evaluation,529.8062263187069,481.59919155965645,-48.20703475905043,9.098993625275236
B,320,292,postfreeze-evaluation,530.866917883961,483.9852760913288,-46.88164179263225,8.83114773463428
B,320,293,postfreeze-evaluation,532.6881830282937,486.6609651815934,-46.027217846700296,8.640555453105586
B,320,294,postfreeze-evaluation,533.7796307537687,489.1160746921059,-44.66355606166286,8.367414844697596
B,320,295,postfreeze-evaluation,535.6643140758732,490.1731367912469,-45.4911772846263,8.49247860819468
B,320,296,postfreeze-evaluation,537.0697590831223,491.05157956643797,-46.01817951668437,8.568380315295714
B,320,297,postfreeze-evaluation,538.4285261762479,491.55177877476086,-46.87674740148708,8.706215425544254
B,320,298,postfreeze-evaluation,540.2131663762282,492.88084930301926,-47.33231707320891,8.761785165422015
B,320,299,postfreeze-evaluation,540.6313902472951,495.3826727233754,-45.248717523919765,8.36960604585356
B,320,300,postfreeze-evaluation,541.8474371212013,495.6016105490131,-46.24582657218821,8.53484272582134
B,352,1,train,14.1347,14.1347,0.0,0.0
B,352,2,train,21.022,18.3594746346881,-2.6625253653118968,12.665423676681081
B,352,3,train,25.0108,25.88919090788417,0.878390907884171,3.5120464274800125
B,352,4,train,30.4248,33.087036230551846,2.6622362305518443,8.750217686071377
B,352,5,train,32.935,38.378924726273205,5.4439247262732025,16.529299305520578
B,352,6,train,37.5861,47.794901307741675,10.208801307741673,27.16110824943709
B,352,7,train,40.9187,49.89699587111482,8.978295871114817,21.941791579680725
B,352,8,train,43.327,50.81672704751789,7.4897270475178885,17.286511984485166
B,352,9,train,48.0051,53.43653464896486,5.43143464896486,11.314286709047288
B,352,10,train,49.7738,56.67378800969926,6.899988009699257,13.862690832725765
B,352,11,train,52.9703,60.58998522319909,7.619685223199092,14.384825502591248
B,352,12,train,56.4462,63.21910979566798,6.772909795667985,11.998876444593234
B,352,13,train,59.347,64.60304583954922,5.256045839549223,8.856464251856409
B,352,14,train,60.8317,65.75382244961246,4.922122449612459,8.091377439085969
B,352,15,train,65.1125,70.05006099469814,4.937560994698146,7.583123048106194
B,352,16,train,67.0798,71.84813602104147,4.768336021041463,7.108452948639475
B,352,17,train,69.5464,73.4588733070307,3.9124733070306945,5.625702131283135
