role,grid_n,index,window,target,predicted,residual,percent_error
D,352,126,development,279.22925092774517,636.3022567272276,357.0730057994824,127.8780803275802
D,352,127,development,282.4651147650521,643.0000562275482,360.5349414624961,127.63874992576717
D,352,128,development,283.2111857332339,646.1281094276001,362.9169236943662,128.1435698787017
D,352,129,development,284.83596398090475,649.746710800476,364.9107468195712,128.1125956566477
D,352,130,development,286.6674453630029,656.5400661302588,369.87262076725585,129.02498234457403
D,352,131,development,287.9119205014222,659.8360681725567,371.9241476711345,129.1798363275123
D,352,132,development,289.5798549292188,663.3784788260107,373.79862389679187,129.08308970185732
D,352,133,development,291.8462913290674,670.2601125781655,378.4138212490981,129.66202843483202
D,352,134,development,293.5584341393563,673.9976487858113,380.439214646455,129.5957364542472
D,352,135,development,294.9653696192655,677.1835074022673,382.2181377830018,129.58068205645975
D,352,136,development,295.57325487895827,684.1470762002601,388.57382132130186,131.46447281924367
D,352,137,development,297.97927706194344,688.6117939213758,390.63251685943237,131.0938534756658
D,352,138,development,299.8403260537213,691.1495230876178,391.3091970338965,130.50586029705258
D,352,139,development,301.64932546219416,698.1894585697052,396.540133107511,131.4573246599915
D,352,140,development,302.6967495896069,703.6782706079738,400.9815210183669,132.46971484233427
D,352,141,development,304.8643713408573,705.2657417148531,400.4013703739958,131.33754154772063
D,352,142,development,305.7289126020368,712.3771333403433,406.6482207383065,133.00940930883925
D,352,143,development,307.2194961281701,719.1974726178348,411.97797648966474,134.09890377458012
D,352,144,development,310.1094631467019,719.5227020777024,409.41323893100054,132.02216880989585
D,352,145,development,311.165141530356,726.7011614324676,415.53601990211166,133.54195712875946
D,352,146,development,312.4278011806009,733.9117859495515,421.48398476895056,134.90604330864556
D,352,147,development,313.9852857311589,735.1706255266962,421.1853397955373,134.1417445135201
D,352,148,development,315.47561608947575,741.1536504848126,425.67803439533685,134.93215091292677
D,352,149,development,317.7348059423702,748.4258531426817,430.6910472003115,135.55047767679218
D,352,150,development,318.8531042563166,751.5989392180738,432.7458349617572,135.71949878646487
D,352,151,development,321.1601343091136,755.7276457361313,434.56751142701773,135.31178530668774
D,352,152,development,322.14455867248296,763.0582637411848,440.9137050687018,136.8682764302
D,352,153,development,323.4669695575121,768.4844172887583,445.01744773124625,137.5774003571399
D,352,154,development,324.8628660517396,770.4170447932355,445.5541787414959,137.15146460307784
D,352,155,development,327.44390126190547,777.8033188271414,450.35941756523596,137.53788536895567
D,352,156,development,329.03307168048093,785.2164936925503,456.1834220120694,138.6436383680794
D,352,157,development,329.9532397282339,785.8293169418877,455.8760772136538,138.16384333402402
D,352,158,development,331.4744675826634,792.6560647743864,461.18159719172303,139.13035310229833
D,352,159,development,333.64537852486984,800.1214625252344,466.47608400036455,139.8119422671978
D,352,160,development,334.2113548332444,803.6361035320449,469.4247486988005,140.4574506252252
D,352,161,development,336.84185042839067,807.6122466898338,470.7703962614431,139.76006712429705
D,352,162,development,338.3399928508066,815.1279735834512,476.7879807326446,140.91978211481714
D,352,163,development,339.85821672536355,821.9076270533819,482.0494103280184,141.838386304945
D,352,164,development,341.04226111104657,822.6682716158749,481.62601050482834,141.2217972446548
D,352,165,development,342.0548775103636,830.2327545245842,488.17787701422054,142.71916850518517
D,352,166,development,344.6617029402523,837.8211329350733,493.1594299948209,143.08506741182987
D,352,167,development,346.34787056600993,840.6469372739989,494.29906670798897,142.71751285786561
D,352,168,development,347.2726775844205,845.4331241870165,498.160446602596,143.44936378747946
D,352,169,development,349.31626087069617,853.0684727134553,503.75221184275915,144.21092524783134
D,352,170,development,350.4084193491921,859.8572418345542,509.4488224853621,145.3871523496933
D,352,171,development,351.87864902535927,860.7269795377198,508.8483305123605,144.60903834937957
D,352,172,development,353.4889004887188,868.4084471556031,514.9195466668843,145.66781190441296
D,352,173,development,356.0175749772649,876.1127475349867,520.0951725577218,146.08693758754316
D,352,174,development,357.1513022520396,879.542004675837,522.3907024237974,146.26593802957754
D,352,175,development,357.95268510163226,883.8397675089025,525.8870824072702,146.91525005824636
D,352,176,development,359.74375495311443,891.5894205381326,531.8456655850182,147.84013850479042
D,352,177,development,361.28936169580464,899.3616514058698,538.0722897100652,148.93111914075865
D,352,178,development,363.33133057897385,899.7048200270924,536.3734894481186,147.62654478307707
D,352,179,development,364.736024114089,907.1564731324821,542.4204490183931,148.715896746389
D,352,180,development,366.2127102883313,914.9738653430765,548.7611550547451,149.84765401033934
D,352,181,development,367.9935754817403,920.3494186483795,552.3558431666391,150.09931693604983
D,352,182,development,368.96843809573437,922.8138847303165,553.8454466345822,150.106456122103
D,352,183,development,370.050919212106,930.6765986340146,560.6256794219086,151.49960459916295
D,352,184,development,373.06192837211285,938.5621119553394,565.5001835832265,151.58346123680704
D,352,185,development,373.86487391090856,941.4797318913588,567.6148579804503,151.82353240163238
D,352,186,development,375.82591276673935,946.4705574236918,570.6446446569526,151.8374931776271
D,352,187,development,376.32409223066804,954.4020907846842,578.0779985540162,153.61174330547058
D,352,188,development,378.4366802499655,962.3568996506089,583.9202194006434,154.29799749193225
D,352,189,development,379.87297534653237,963.0997739909149,583.2267986443825,153.53205847621675
D,352,190,development,381.4844686171865,970.335208803471,588.8507401862845,154.35772321760933
D,352,191,development,383.44352944953647,978.3372532441618,594.8937237946254,155.14506781445562
D,352,192,development,384.95611681486366,985.2136813787188,600.2575645638551,155.92882885727363
D,352,193,development,385.86130084597426,986.3633110246603,600.5020101786861,155.62638929121084
D,352,194,development,387.222890222388,994.413676798804,607.190786576416,156.80653233792484
D,352,195,development,388.84612835423223,1002.4886827654618,613.6425544112296,157.81115193519727
D,352,196,development,391.45608356363806,1007.8257206950784,616.3696371314404,157.455628616189
D,352,197,development,392.2450833395191,1010.588683988649,618.3436006491299,157.6421545898396
D,352,198,development,393.427743844434,1018.7140605875138,625.2863167430799,158.93294932202988
D,352,199,development,395.5828700109937,1026.8652238899174,631.2823538789237,159.58283377168976
D,352,200,development,396.3818542225922,1030.940241946923,634.5583877243307,160.08764805060628
D,352,201,development,397.9187362096142,1035.0426116929625,637.1238754833482,160.1140679004686
D,352,202,development,399.9851198761949,1043.246686495602,643.2615666194072,160.8213742597505
D,352,203,development,401.8392286005332,1051.477940650714,649.6387120501806,161.66632469225246
D,352,204,development,402.86191776388614,1054.5616975731623,651.6997798092762,161.7675315221112
D,352,205,development,404.236441800208,1059.7368938272134,655.5004520270054,162.1576840296312
D,352,206,development,405.13438745990993,1068.0240903887538,662.8897029288439,163.62217660292788
D,352,207,development,407.5814603868962,1076.3401041986465,668.7586438117503,164.07975062872876
D,352,208,development,408.9472455023511,1078.6946287675723,669.7473832652213,163.77354062930613
D,352,209,development,410.51386919336665,1084.6855370170263,674.1716678236596,164.2262828167934
D,352,210,development,411.9722678042788,1093.0610153777686,681.0887475734899,165.32393095378544
D,352,211,development,413.26273607018504,1101.4671954163923,688.2044593462073,166.52952208817794
D,352,212,development,415.01880975515513,1103.343660661501,688.3248509063458,165.85389257716548
D,352,213,development,415.4552149962946,1109.9047617215674,694.4495467252727,167.15388847182155
D,352,214,development,418.3877057895348,1118.3744239317998,699.9867181422651,167.30575694649727
D,352,215,development,419.8613648181523,1126.8769216523315,707.0155568341792,168.3926210120327
D,352,216,development,420.6438276250418,1128.5134976333518,707.86967000831,168.28243362203776
D,352,217,development,422.07671005882673,1135.413023468868,713.3363134100413,169.00631956466407
D,352,218,development,423.7165796274818,1143.9835236653596,720.2669440378778,169.98790669723468
D,352,219,development,425.06988249446135,1152.5892470016142,727.5193645071529,171.15288437699004
D,352,220,development,427.2088250840746,1154.2089191076068,727.0000940235323,170.17440917341978
D,352,221,development,428.12791407661666,1161.231047777484,733.1031337008674,171.2346029298321
D,352,222,development,430.3287454309386,1169.9098071985493,739.5810617676107,171.86420140885113
D,352,223,development,431.3013069307036,1178.6264377136083,747.3251307829047,173.27216931039257
D,352,224,development,432.1386417345886,1180.434775786661,748.2961340520724,173.161125107544
D,352,225,development,433.88921848092724,1187.38188238493,753.4926639040027,173.66014913715227
D,352,226,development,436.16100643264696,1196.1771134944354,760.0161070617885,174.25127323461274
D,352,227,development,437.5816981676686,1205.0131368140953,767.4314386464267,175.38015000626677
D,352,228,development,438.6217386562722,1207.195986225601,768.5742475693288,175.22484177913154
D,352,229,development,439.91844221437066,1213.8909924898603,773.9725502754897,175.93546348719238
D,352,230,development,441.68319920118904,1222.811756649597,781.1285574484081,176.85267604951392
D,352,231,development,442.90454630260945,1231.776548768189,788.8720024655796,178.11332239669355
D,352,232,development,444.31933627755916,1234.4975337404564,790.1781974628973,177.84015525475255
D,352,233,development,446.8606226964295,1240.7865392400936,793.925916543664,177.66745965509028
D,352,234,development,447.4417041944933,1249.8429622110698,802.4012580165765,179.33090512005336
D,352,235,development,449.1485456850233,1258.9471395888052,809.7985939037819,180.29638561307365
D,352,236,development,450.1269457803135,1262.3444636447903,812.2175178644768,180.44187878076582
D,352,237,development,451.4033084453888,1268.1005161252906,816.6972076799018,180.92406333763205
D,352,238,development,453.9867378066779,1277.3047144177183,823.3179766110404,181.3528695989431
D,352,239,development,454.9746837686168,1286.561620552186,831.5869367835692,182.77652943135695
D,352,240,development,456.32842668924604,1290.7418807595054,834.4134540702594,182.85370914192126
D,352,241,postfreeze-evaluation,457.903893064103,1295.8735064954878,837.9696134313849,183.00119875025297
D,352,242,postfreeze-evaluation,459.513415281106,1305.2432006192817,845.7297853381756,184.04898686598798
D,352,243,postfreeze-evaluation,460.08794442217584,1314.6743107970397,854.5863663748638,185.7441336456095
D,352,244,postfreeze-evaluation,462.06536727488253,1319.6949471513794,857.6295798764969,185.607846988085
D,352,245,postfreeze-evaluation,464.05728691054827,1324.1714890885153,860.114202177967,185.3465566512616
D,352,246,postfreeze-evaluation,465.6715392113711,1333.740708489108,868.069169277737,186.41233061995555
D,352,247,postfreeze-evaluation,466.5702869308262,1343.3894988016796,876.8192118708533,187.9286436431068
D,352,248,postfreeze-evaluation,467.43904621026167,1349.2088800756878,881.7698338654261,188.63846334924955
D,352,249,postfreeze-evaluation,469.53600455911203,1353.1270629415385,883.5910583824265,188.18387723261105
D,352,250,postfreeze-evaluation,470.77365547810166,1362.9642093373395,892.1905538592379,189.51582007135883
D,352,251,postfreeze-evaluation,472.7991746619088,1372.9130696910509,900.113895029142,190.37975175671556
D,352,252,postfreeze-evaluation,473.8352323451397,1379.2889501027491,905.4537177576094,191.09041623525383
D,352,253,postfreeze-evaluation,475.6003393693758,1382.986649256704,907.3863098873281,190.78756568813233
D,352,254,postfreeze-evaluation,476.7690152374845,1393.1983134031573,916.4292981656728,192.21662248944347
D,352,255,postfreeze-evaluation,478.07526376667096,1403.5613572087796,925.4860934421085,193.58585636712644
D,352,256,postfreeze-evaluation,478.9421815346348,1409.94047940587,930.9982978712353,194.38636515332902
D,352,257,postfreeze-evaluation,481.8303393762866,1414.0887477620481,932.2584083857615,193.48271210827843
D,352,258,postfreeze-evaluation,482.8347827909824,1424.79309665797,941.9583138669875,195.0891583290838
D,352,259,postfreeze-evaluation,483.8514272124825,1435.686814464341,951.8353872518585,196.72059101602312
D,352,260,postfreeze-evaluation,485.539148129356,1441.1688401952856,955.6296920659296,196.81825775484808
D,352,261,postfreeze-evaluation,486.52871826165125,1446.7824155303658,960.2536972687146,197.36834871735113
D,352,262,postfreeze-evaluation,488.38056709001745,1458.0928742546223,969.7123071646049,198.5566937977426
D,352,263,postfreeze-evaluation,489.66176157795616,1469.6320376411738,979.9702760632176,200.1320815628366
D,352,264,postfreeze-evaluation,491.398821593663,1472.9794532990197,981.5806317053567,199.7523373218474
D,352,265,postfreeze-evaluation,493.3144415817853,1481.4150125468334,988.1005709650481,200.29832651903695
D,352,266,postfreeze-evaluation,493.9579978053695,1493.458606227151,999.5006084217815,202.34526272729917
D,352,267,postfreeze-evaluation,495.3588288221313,1505.3777866282296,1010.0189578060983,203.89642801113095
D,352,268,postfreeze-evaluation,496.4296962157591,1505.7817376374924,1009.3520414217332,203.32225270082293
D,352,269,postfreeze-evaluation,498.58078242968656,1518.4059680615687,1019.8251856318822,204.54562662083856
D,352,270,postfreeze-evaluation,500.3090849416905,1531.3560284181883,1031.0469434764977,206.08199501247574
D,352,271,postfreeze-evaluation,501.6044469651455,1538.3693550209725,1036.7649080558272,206.68973617131186
D,352,272,postfreeze-evaluation,502.27627032711825,1544.6605872148964,1042.3843168877781,207.53206521361298
D,352,273,postfreeze-evaluation,504.49977331342774,1558.353053043576,1053.8532797301482,208.89073404507295
D,352,274,postfreeze-evaluation,505.41523174224443,1571.9597170641268,1066.5444853218823,211.02341566662696
D,352,275,postfreeze-evaluation,506.46415270952355,1572.4728403957433,1066.0086876862197,210.4805803102152
D,352,276,postfreeze-evaluation,508.8007003364678,1587.06674382876,1078.2660434922923,211.92306590365135
D,352,277,postfreeze-evaluation,510.26422794367284,1602.1912227907894,1091.9269948471165,213.99246410972245
D,352,278,postfreeze-evaluation,511.5622897003746,1606.1544764515002,1094.5921867511256,213.9704604481764
D,352,279,postfreeze-evaluation,512.6231445314074,1617.9149971428697,1105.2918526114622,215.61489456778577
D,352,280,postfreeze-evaluation,513.6689855554737,1634.3235839057947,1120.654598350321,218.16668513448647
D,352,281,postfreeze-evaluation,515.4350571672994,1640.959279152251,1125.5242219849515,218.36392506372147
D,352,282,postfreeze-evaluation,517.5896685724674,1651.5247787677076,1133.9351101952402,219.07993513909923
D,352,283,postfreeze-evaluation,518.2342231475501,1669.6588696398162,1151.4246464922662,222.18228651495986
D,352,284,postfreeze-evaluation,520.1063104117233,1676.3798137367228,1156.2735033249996,222.31483836634817
D,352,285,postfreeze-evaluation,521.525193449492,1688.9121097574202,1167.3869163079282,223.84094401778611
D,352,286,postfreeze-evaluation,522.4566961777302,1709.5443225875715,1187.0876264098413,227.21263505559813
D,352,287,postfreeze-evaluation,523.9605308920159,1712.4218100455705,1188.4612791535546,226.82267252654708
D,352,288,postfreeze-evaluation,525.0773856872796,1731.930542305492,1206.8531566182123,229.84291259059822
D,352,289,postfreeze-evaluation,527.9036416012724,1749.0910385518055,1221.1873969505332,231.32770845193383
D,352,290,postfreeze-evaluation,528.4062138522927,1756.6613012585883,1228.2550874062956,232.44523913748566
D,352,291,postfreeze-evaluation,529.8062263187069,1784.732305261664,1254.926078942957,236.86510588270278
D,352,292,postfreeze-evaluation,530.866917883961,1786.3933097311174,1255.5263918471564,236.5049223356567
D,352,293,postfreeze-evaluation,532.6881830282937,1818.19046387018,1285.5022808418864,241.32359639252726
D,352,294,postfreeze-evaluation,533.7796307537687,1824.334473335201,1290.5548425814322,241.77671237828898
D,352,295,postfreeze-evaluation,535.6643140758732,1861.8184516504373,1326.1541375745642,247.57186594788232
D,352,296,postfreeze-evaluation,537.0697590831223,1862.9204178977243,1325.850658814602,246.8674946580636
D,352,297,postfreeze-evaluation,538.4285261762479,1902.1570701126016,1363.7285439363536,253.27940063301062
D,352,298,postfreeze-evaluation,540.2131663762282,1942.0503943735337,1401.8372279973055,259.4970495445134
D,352,299,postfreeze-evaluation,540.6313902472951,1982.6063922691328,1441.9750020218376,266.7205471295795
D,352,300,postfreeze-evaluation,541.8474371212013,2023.8311021536995,1481.9836650324983,273.5057072348957
H,320,1,train,14.1347,14.134700000000002,1.7763568394002505e-15,1.2567347304153965e-14
H,320,2,train,21.022,28.14505237279507,7.1230523727950725,33.883799699339136
H,320,3,train,25.0108,42.0377003627875,17.026900362787497,68.07819167234753
H,320,4,train,30.4248,55.817288576790894,25.392488576790893,83.45983729323082
H,320,5,train,32.935,69.4873554596398,36.5523554596398,110.98331701727584
H,320,6,train,37.5861,83.05076156099109,45.46466156099109,120.96137019001995
H,320,7,train,40.9187,96.50993303853207,55.59123303853207,135.85776928038297
H,320,8,train,43.327,109.86701316631516,66.54001316631516,153.57632230783383
H,320,9,train,48.0051,123.12396327272957,75.11886327272957,156.48100571132977
H,320,10,train,49.7738,136.28263365720701,86.50883365720702,173.80395641322747
H,320,11,train,52.9703,149.34481563118044,96.37451563118043,181.94066416686414
H,320,12,train,56.4462,162.31228109452692,105.86608109452692,187.55218437118342
H,320,13,train,59.347,175.18681350754687,115.83981350754686,195.19068109179378
H,320,14,train,60.8317,187.97023265757738,127.13853265757739,209.00045972342937
H,320,15,train,65.1125,200.6644147428102,135.5519147428102,208.18109386494177
H,320,16,train,67.0798,213.27130874794406,146.19150874794406,217.9367093341722
H,320,17,train,69.5464,225.79294973321748,156.24654973321748,224.66518717463083
H,320,18,train,72.0671,238.23146942561112,166.16436942561114,230.56896895478124
H,320,19,train,75.7046,250.58910434620995,174.88450434620995,231.00908577049472
H,320,20,train,77.1448,262.8682016061993,185.7234016061993,240.74649439262177
H,320,21,train,79.3373,275.07122244075526,195.73392244075526,246.71109609320618
H,320,22,train,82.9103,287.20074351532804,204.29044351532804,246.3993538985241
H,320,23,train,84.7354,299.259456026982,214.52405602698198,253.1693436591814
H,320,24,train,87.4252,311.2501626298106,223.82496262981056,256.01881680546404
H,320,25,train,88.8091,323.1757722342153,234.3666722342153,263.8993889525007
H,320,26,train,92.4918,335.03929276203695,242.54749276203694,262.23675262243455
H,320,27,train,94.6513,346.84382197954693,252.19252197954694,266.4438015954846
H,320,28,train,95.8706,358.5925365747022,262.7219365747022,274.0380644062958
H,320,29,train,98.8311,370.28867969026527,271.4575796902653,274.66817599952367
H,320,30,train,101.3178,381.9355471666289,280.6177471666289,276.96786464631964
H,320,31,train,103.7255,393.53647278418265,289.81097278418264,279.40185661595524
H,320,32,train,105.4466,405.09481282192644,299.64821282192645,284.17057811435023
H,320,33,train,107.1686,416.61393026439373,309.44533026439376,288.74626547738217
H,320,34,train,111.0295,428.0971789917207,317.0676789917207,285.57066274433436
H,320,35,train,111.8746,439.5478882773915,327.6732882773915,292.89337193374683
H,320,36,train,114.3202,450.96934789557423,336.64914789557423,294.47914532652516
H,320,37,train,116.2266,462.3647941066244,346.1381941066244,297.8132321745834
H,320,38,train,118.7907,473.7373967476142,354.94669674761417,298.8000716786871
H,320,39,train,121.3701,485.090247607086,363.720147607086,299.67854323847973
H,320,40,train,122.9468,496.4263502131527,373.4795502131527,303.7732988684152
H,320,41,train,124.2568,507.7486111134757,383.4918111134757,308.6284300846921
H,320,42,train,127.5166,519.0598326780805,391.5432326780805,307.0527544477194
H,320,43,train,129.5787,530.3627074124789,400.7840074124789,309.2977529582245
H,320,44,train,131.0876,541.659813731332,410.57221373133194,313.20446306998673
H,320,45,train,133.4977,552.9536131122827,419.4559131122827,314.20459911465343
H,320,46,train,134.7565,564.2464485263201,429.4899485263202,318.7155710680525
H,320,47,train,138.116,575.540544024575,437.42454402457497,316.7080888706413
H,320,48,train,139.7362,586.8380053516817,447.10180535168166,319.96133095910847
H,320,49,train,141.1237,598.1408214516631,457.0171214516631,323.84151028612706
H,320,50,train,143.1118,609.450866732968,466.33906673296804,325.85647496081253
H,320,51,train,146.0009,620.769903963892,474.76900396389203,325.182244742253
H,320,52,train,147.4427,632.0995876769837,484.6568876769837,328.7086357459431
H,320,53,train,150.0515,643.4414679705668,493.3899679705668,328.81375259198796
H,320,54,train,150.9252,654.7969946062194,503.8717946062194,333.8553101842631
H,320,55,train,153.0246,666.167521312339,513.142921312339,335.3336138845251
H,320,56,train,156.1129,677.5543102154652,521.4414102154652,334.0155811694391
H,320,57,train,157.5975,688.9585363320226,531.3610363320226,337.16336638082623
H,320,58,train,158.8499,700.381292063746,541.5313920637459,340.90760652902264
H,320,59,train,161.1889,711.8235916498139,550.6346916498139,341.60831896601684
H,320,60,train,163.0306,723.2863755374183,560.2557755374182,343.6506861518134
H,320,61,train,165.5373,734.7705146405461,569.2332146405462,343.8700610923014
H,320,62,train,167.1844,746.2768144635296,579.0924144635296,346.3794555374363
H,320,63,train,169.0945,757.8060190719956,588.7115190719956,348.1553327115876
H,320,64,train,169.9119,769.3588148989096,599.4469148989097,352.7986650134038
H,320,65,train,173.4115,780.9358343777715,607.5243343777715,350.3368198636028
H,320,66,train,174.7541,792.5376593985483,617.7835593985483,353.51591716506124
H,320,67,train,176.4414,804.1648245849392,627.7234245849393,355.76878475513075
H,320,68,train,178.3774,815.8178203938779,637.440420393878,357.35492298569096
H,320,69,train,179.9164,827.4970960401033,647.5806960401032,359.93422280576044
H,320,70,train,182.207,839.2030622500719,656.9960622500719,360.5767408771737
H,320,71,train,184.8744,850.9360938505909,666.0616938505908,360.2779475420019
H,320,72,train,185.9589,862.6965321983768,676.7376321983768,363.917850771529
H,320,73,train,187.2289,874.4846874572723,687.2557874572724,367.067150134019
H,320,74,train,189.4161,886.3008407302307,696.8847407302306,367.9120944472147
H,320,75,train,192.0266,898.1452460533691,706.118646053369,367.7191837242179
H,320,76,train,193.0797,910.0181322594232,716.9384322594232,371.3173535381623
H,320,77,train,195.2658,921.9197047179173,726.6539047179173,372.13577836872474
H,320,78,train,196.8764,933.8501469592164,736.9737469592164,374.3332095463023
H,320,79,train,198.0153,945.8096221894456,747.7943221894456,377.64471845834413
H,320,80,train,201.2647,957.7982747030105,756.5335747030106,375.8898478983202
H,320,81,train,202.4935,969.8162311992079,767.3227311992079,378.93696893935254
H,320,82,train,204.1896,981.8636020090908,777.6740020090907,380.85877146000126
H,320,83,train,205.3946,993.9404822384969,788.5458822384969,383.9175334884641
H,320,84,train,207.9062,1006.0469528327787,798.1407528327787,383.89463750132444
H,320,85,train,209.5765,1018.1830815685212,808.6065815685212,385.8288412911377
H,320,86,train,211.3289,1030.348923977192,819.0200239771921,387.5570373844713
H,320,87,train,213.3479,1042.5445242053759,829.1966242053759,388.659379448017
H,320,88,train,214.547,1054.7699158159655,840.2229158159655,391.6265041300813
H,320,89,train,216.1695,1067.0251225343964,850.8556225343964,393.6057688685945
H,320,90,train,219.0675,1079.3101589437224,860.2426589437224,392.68383440890244
H,320,91,train,220.7149,1091.6250311321396,870.9101311321397,394.5860162282382
H,320,92,train,221.3952,1103.969737296241,882.574537296241,398.6421283280943
H,320,93,train,224.007,1116.3442683031062,892.3372683031062,398.352403408423
H,320,94,train,224.9833,1128.7486082141509,903.7653082141509,401.7032856279336
H,320,95,train,227.4214,1141.1827347733408,913.7613347733409,401.79215094680666
H,320,96,train,229.3374,1153.6466198623382,924.3092198623382,403.03466415087036
H,320,97,train,231.2882,1166.140229924853,934.852029924853,404.1935688568864
H,320,98,train,231.9872,1178.663526362364,946.6763263623641,408.07265502681355
H,320,99,train,233.6934,1191.2164659032032,957.5230659032032,409.7347489929982
H,320,100,train,236.5242,1203.7990009468726,967.2748009468726,408.95384106441225
H,320,101,development,237.7698204809252,1216.4110798853046,978.6412594043794,411.59187378151285
H,320,102,development,239.55547757332764,1229.0526474026585,989.4971698293309,413.0555393067341
H,320,103,development,241.04915779621658,1241.7236447551554,1000.6744869589388,415.1329530074156
H,320,104,development,242.8232719342226,1254.4240100323202,1011.6007380980976,416.599582914823
H,320,105,development,244.07089849707816,1267.153678400898,1023.0827799038198,419.17442276145323
H,320,106,development,247.1369900748975,1279.912582332658,1032.7755922577605,417.8959984682046
H,320,107,development,248.10199006014847,1292.7006518171565,1044.5986617570081,421.0359866536183
H,320,108,development,249.5736896447072,1305.5178145605107,1055.9441249158035,423.0991361385266
H,320,109,development,251.014947795016,1318.363996171106,1067.34904837609,425.2133419750401
H,320,110,development,253.06998674799948,1331.239120333148,1078.1691335851485,426.0359544961613
H,320,111,development,255.30625645491403,1344.143108968845,1088.8368525139308,426.4826360439054
H,320,112,development,256.38071369443446,1357.0758823900196,1100.6951686955852,429.32058064532924
H,320,113,development,258.6104394915314,1370.037359439828,1111.4269199482965,429.76877582109046
H,320,114,development,259.874406989678,1383.027457625253,1123.153050635575,432.19071229287533
H,320,115,development,260.8050845045969,1396.046093240996,1135.2410087363992,435.283311632059
H,320,116,development,263.57389390487015,1409.0931814853118,1145.5192875804416,434.61029869440927
H,320,117,development,265.55785183887633,1422.1686365683433,1156.610784729467,435.5400439943403
H,320,118,development,266.6149737815011,1435.2723718134243,1168.6573980319233,438.3314940854271
H,320,119,development,267.92191508282406,1448.4042997518145,1180.4823846689906,440.60687768078327
H,320,120,development,269.9704490239976,1461.5643322113199,1191.5938831873223,441.3793759632565
H,320,121,development,271.494055641645,1474.7523803991467,1203.2583247575017,443.1987735104325
H,320,122,development,273.4596091884033,1487.9683549794045,1214.5087457910013,444.1272879002218
H,320,123,development,275.58749264934386,1501.2121661455806,1225.6246734962367,444.73160291628886
H,320,124,development,276.4520495031329,1514.4837236883097,1238.0316741851768,447.82871981245586
H,320,125,development,278.25074352984194,1527.782937058743,1249.5321935289012,449.0669737940488
H,320,126,development,279.22925092774517,1541.109715427796,1261.8804645000507,451.9155712760844
H,320,127,development,282.4651147650521,1554.4639677415396,1271.9988529764876,450.3206897016315
H,320,128,development,283.2111857332339,1567.8456027729594,1284.6344170397256,453.5959318533999
H,320,129,development,284.83596398090475,1581.2545291703402,1296.4185651894354,455.14567299385925
H,320,130,development,286.6674453630029,1594.6906555024668,1308.023210139464,456.2859268805821
H,320,131,development,287.9119205014222,1608.153890300841,1320.241969799419,458.5575920233207
H,320,132,development,289.5798549292188,1621.6441420991143,1332.0642871698956,459.99894830235627
H,320,133,development,291.8462913290674,1635.161319469893,1343.3150281408257,460.2816852745916
H,320,134,development,293.5584341393563,1648.7053310590932,1355.146896919737,461.6276486460716
H,320,135,development,294.9653696192655,1662.2760856179727,1367.310715998707,463.5495745699233
H,320,136,development,295.57325487895827,1675.8734920330207,1380.3002371540624,466.9909115150883
H,320,137,development,297.97927706194344,1689.4974593538013,1391.518182291858,466.98488432220455
H,320,138,development,299.8403260537213,1703.1478968188947,1403.3075707651733,468.0182913467576
H,320,139,development,301.64932546219416,1716.8247138800407,1415.1753884178465,469.1458819771871
H,320,140,development,302.6967495896069,1730.5278202246125,1427.8310706350055,471.70346975011927
H,320,141,development,304.8643713408573,1744.2571257964996,1439.3927544556423,472.142004697004
H,320,142,development,305.7289126020368,1758.0125408155118,1452.283628213475,475.02331914021255
H,320,143,development,307.2194961281701,1771.793975795401,1464.574479667231,476.71925060908876
H,320,144,development,310.1094631467019,1785.6013415605387,1475.4918784138367,475.797114812918
H,320,145,development,311.165141530356,1799.4345492614011,1488.2694077310452,478.28924551494333
H,320,146,development,312.4278011806009,1813.2935103888774,1500.8657092082765,480.3880139785292
H,320,147,development,313.9852857311589,1827.178136787493,1513.1928510563341,481.9311349360374
H,320,148,development,315.47561608947575,1841.0883406676207,1525.612724578145,483.59132901905417
H,320,149,development,317.7348059423702,1855.0240346167109,1537.2892286743406,483.82777080870693
H,320,150,development,318.8531042563166,1868.9851316096433,1550.1320273533267,486.1586751582075
H,320,151,development,321.1601343091136,1882.9715450182296,1561.811410709116,486.30301331418906
H,320,152,development,322.14455867248296,1896.9831886198508,1574.8386299473677,488.8608506805388
H,320,153,development,323.4669695575121,1911.0199766053322,1587.55300704782,490.7929267768884
H,320,154,development,324.8628660517396,1925.0818235866327,1600.218957534893,492.5829095160517
H,320,155,development,327.44390126190547,1939.1686446034555,1611.72474334155,492.21400585879735
H,320,156,development,329.03307168048093,1953.2803551257052,1624.2472834452242,493.642561566731
H,320,157,development,329.9532397282339,1967.416871060998,1637.463631332764,496.27142096906266
H,320,158,development,331.4744675826634,1981.5781087796206,1650.1036411969571,497.8071624130304
H,320,159,development,333.64537852486984,1995.76398508361,1662.11860655874,498.1692280310864
H,320,160,development,334.2113548332444,2009.974417098891,1675.7630622656466,501.40817720025484
H,320,161,development,336.84185042839067,2024.2093225823521,1687.3674721539614,500.93759727539543
H,320,162,development,338.3399928508066,2038.4686202926694,1700.1286274418628,502.4911814641867
H,320,163,development,339.85821672536355,2052.752227568431,1712.8940108430675,504.00253003953173
H,320,164,development,341.04226111104657,2067.0600600175703,1726.0177989065237,506.10085485696334
