atom,gamma_code_length,return_marker_degree,digit_marker_degree,return_and_digit_markers_equal,digit_weight_form,return_weight_form,u_equals_one_specialization,first_return_changes_object,whole_codeword_alphabet,original_digit_euler_marker_match
907,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
908,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
909,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
910,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
911,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
912,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
913,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
914,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
915,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
916,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
917,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
918,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
919,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
920,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
921,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
922,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
923,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
924,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
925,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
926,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
927,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
928,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
929,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
930,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
931,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
932,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
933,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
934,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
935,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
936,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
937,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
938,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
939,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
940,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
941,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
942,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
943,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
944,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
945,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
946,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
947,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
948,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
949,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
950,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
951,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
952,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
953,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
954,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
955,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
956,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
957,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
958,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
959,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
960,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
961,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
962,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
963,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
964,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
965,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
966,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
967,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
968,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
969,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
970,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
971,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
972,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
973,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
974,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
975,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
976,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
977,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
978,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
979,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
980,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
981,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
982,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
983,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
984,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
985,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
986,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
987,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
988,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
989,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
990,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
991,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
992,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
993,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
994,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
995,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
996,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
997,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
998,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
999,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1000,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1001,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1002,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1003,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1004,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1005,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1006,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1007,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1008,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1009,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1010,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1011,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1012,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1013,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1014,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1015,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1016,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1017,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1018,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1019,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1020,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1021,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1022,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1023,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1024,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1025,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1026,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1027,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1028,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1029,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1030,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1031,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1032,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1033,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1034,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1035,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1036,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1037,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1038,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1039,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1040,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1041,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1042,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1043,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1044,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1045,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1046,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1047,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1048,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1049,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1050,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1051,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1052,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1053,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1054,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1055,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1056,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1057,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1058,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1059,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1060,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1061,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1062,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1063,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1064,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1065,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1066,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1067,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1068,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1069,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1070,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1071,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1072,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1073,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1074,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1075,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1076,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1077,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1078,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1079,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1080,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1081,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1082,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1083,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1084,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1085,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1086,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1087,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1088,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1089,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1090,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1091,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1092,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1093,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1094,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1095,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1096,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1097,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1098,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1099,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1100,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1101,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1102,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1103,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1104,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1105,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1106,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1107,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1108,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1109,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1110,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1111,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1112,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1113,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1114,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1115,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1116,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1117,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1118,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1119,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1120,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1121,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1122,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1123,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1124,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1125,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1126,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1127,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1128,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1129,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1130,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1131,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1132,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1133,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1134,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1135,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1136,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1137,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1138,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1139,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1140,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1141,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1142,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1143,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1144,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
1145,21,1,21,False,u^21*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
