orbit_id,code,sr_block_length,inverse_class_code,self_reverse,matrix_a,matrix_b,matrix_c,matrix_d,trace,discriminant,adjoint_trace_q,geodesic_length,norm,stable_multiplier,unstable_multiplier,trace_multiplicity_within_block_cutoff
MOD-008174,1121221221212122,16,1121121221121212,False,1263,482,490,187,1450,2102496,2102498,14.558636719580047,2102497.999999524,4.756247092745041e-07,2102497.999999524,4
MOD-008175,1121221221212212,16,1121121221211212,False,1147,665,445,258,1405,1974021,1974023,14.495584150376528,1974022.9999994934,5.065797105708782e-07,1974022.9999994934,4
MOD-008176,1121221221212222,16,1111212112112122,False,848,183,329,71,919,844557,844559,13.646569876612975,844558.9999988159,1.1840499006006708e-06,844558.9999988159,4
MOD-008177,1121221221221122,16,1121121121221122,False,1049,433,407,168,1217,1481085,1481087,14.208286835615944,1481086.9999993248,6.751797834971584e-07,1481086.9999993248,4
MOD-008178,1121221221221212,16,1121121121221212,False,1116,683,433,265,1381,1907157,1907159,14.461125258138598,1907158.9999994757,5.243401310537165e-07,1907158.9999994757,4
MOD-008179,1121221221221222,16,1112112112112122,False,933,250,362,97,1030,1060896,1060898,13.87462627725288,1060897.9999990575,9.425976861120375e-07,1060897.9999990575,4
MOD-008180,1121221221222122,16,1112112112122112,False,884,317,343,123,1007,1014045,1014047,13.829459813142927,1014046.9999990138,9.861475848762162e-07,1014046.9999990138,4
MOD-008181,1121221221222212,16,1111211211212212,False,701,384,272,149,850,722496,722498,13.490469930796888,722497.9999986159,1.3840868763677072e-06,722497.9999986159,16
MOD-008182,1121221221222222,16,1111112112112122,False,451,67,175,26,477,227525,227527,12.335024191630437,227526.9999956049,4.395082781469086e-06,227526.9999956049,12
MOD-008183,1121221222112212,16,1112112122121122,False,894,523,347,203,1097,1203405,1203407,14.000667258603032,1203406.9999991693,8.309740594833588e-07,1203406.9999991693,4
MOD-008184,1121221222112222,16,1111221112112122,False,675,152,262,59,734,538752,538754,13.197014344963055,538753.9999981439,1.8561347108391683e-06,538753.9999981439,8
MOD-008185,1121221222121122,16,1112112122112212,False,930,389,361,151,1081,1168557,1168559,13.971281923769503,1168558.999999144,8.557548228208695e-07,1168558.999999144,8
MOD-008186,1121221222121212,16,1112112122121212,False,1015,626,394,243,1258,1582560,1582562,14.274555610747619,1582561.999999368,6.318867760001815e-07,1582561.999999368,4
MOD-008187,1121221222121222,16,1112112122111212,False,863,237,335,92,955,912021,912023,13.72342048803551,912022.9999989036,1.0964635760295543e-06,912022.9999989036,4
MOD-008188,1121221222122122,16,1112112122112112,False,881,322,342,125,1006,1012032,1012034,13.827472725102155,1012033.9999990119,9.88109095149942e-07,1012033.9999990119,4
MOD-008189,1121221222122212,16,1112111211212212,False,729,407,283,158,887,786765,786767,13.575687422572113,786766.999998729,1.2710243312208258e-06,786766.999998729,8
MOD-008190,1121221222122222,16,1111121112112122,False,492,85,191,33,525,275621,275623,12.52678926890793,275622.99999637186,3.6281442405501843e-06,275622.99999637186,12
MOD-008191,1121221222211222,16,1111211212211122,False,649,188,252,73,722,521280,521282,13.164046441094415,521281.99999808165,1.918347458772181e-06,521281.99999808165,12
MOD-008192,1121221222212122,16,1111211212211212,False,770,291,299,113,883,779685,779687,13.56664783607766,779686.9999987175,1.282565952749815e-06,779686.9999987175,4
MOD-008193,1121221222212212,16,1111211212212112,False,685,394,266,153,838,702240,702242,13.462033352945141,702241.999998576,1.424010526288698e-06,702241.999998576,6
MOD-008194,1121221222212222,16,1111211112112122,False,497,103,193,40,537,288365,288367,12.571989253423393,288366.9999965322,3.467803181404341e-06,288366.9999965322,4
MOD-008195,1121221222221122,16,1111121121221122,False,551,224,214,87,638,407040,407042,12.916671653197746,407041.99999754323,2.456748935014165e-06,407041.99999754323,20
MOD-008196,1121221222221212,16,1111121121221212,False,569,345,221,134,703,494205,494207,13.110709736738189,494206.9999979766,2.0234436177635978e-06,494206.9999979766,4
MOD-008197,1121221222221222,16,1111121121221112,False,466,121,181,47,513,263165,263167,12.48054409061893,263166.99999620015,3.7998685246039167e-06,263166.99999620015,4
MOD-008198,1121221222222122,16,1111112112122112,False,399,139,155,54,453,205205,205207,12.231774504733595,205206.99999512685,4.8731281097805995e-06,205206.99999512685,12
MOD-008199,1121221222222212,16,1111111211212212,False,296,157,115,61,357,127445,127447,11.755455870823052,127446.99999215361,7.846398895710106e-06,127446.99999215361,8
MOD-008200,1121221222222222,16,1111111112112122,False,175,18,68,7,182,33120,33122,10.407952992237915,33121.99996980859,3.0191413589503092e-05,33121.99996980859,22
MOD-008201,1121222112122212,16,1112122111212212,False,818,459,319,179,997,994005,994007,13.809499527866423,994006.9999989939,1.0060291325926397e-06,994006.9999989939,8
MOD-008202,1121222112122222,16,1111121221112122,False,559,100,218,39,598,357600,357602,12.7871759150992,357601.9999972036,2.7964049418286808e-06,357601.9999972036,12
MOD-008203,1121222112211222,16,1112122111221122,False,823,241,321,94,917,840885,840887,13.642212566073484,840886.9999988107,1.1892204303329868e-06,840886.9999988107,8
MOD-008204,1121222112212122,16,1112122112121122,False,1005,382,392,149,1154,1331712,1331714,14.101977392312689,1331713.9999992491,7.509119826032946e-07,1331713.9999992491,4
MOD-008205,1121222112212212,16,1112122121121122,False,905,523,353,204,1109,1229877,1229879,14.022426348525162,1229878.999999187,8.130881167990193e-07,1229878.999999187,10
MOD-008206,1121222112212222,16,1111211221112122,False,664,141,259,55,719,516957,516959,13.155718846667073,516958.99999806564,1.9343893809832923e-06,516958.99999806564,8
MOD-008207,1121222112221122,16,1112122112211122,False,787,323,307,126,913,833565,833567,13.633469361864147,833566.9999988003,1.1996636143242705e-06,833566.9999988003,8
MOD-008208,1121222112221212,16,1112122121211122,False,828,505,323,197,1025,1050621,1050623,13.864893879513508,1050622.9999990482,9.518162080983435e-07,1050622.9999990482,6
MOD-008209,1121222112221222,16,1112111221112122,False,687,182,268,71,758,574560,574562,13.261363290375355,574561.9999982596,1.740456208386613e-06,574561.9999982596,10
MOD-008210,1121222112222122,16,1111221112122112,False,628,223,245,87,715,511221,511223,13.144561173204792,511222.9999980439,1.95609352475109e-06,511222.9999980439,8
MOD-008211,1121222112222212,16,1111122111212212,False,487,264,190,103,590,348096,348098,12.760239328299335,348097.9999971272,2.8727542244087953e-06,348097.9999971272,26
MOD-008212,1121222112222222,16,1111111221112122,False,305,41,119,16,321,103037,103039,11.542862836227954,103038.99999029495,9.705063132349772e-06,103038.99999029495,10
MOD-008213,1121222121122122,16,1112122112112212,False,963,356,376,139,1102,1214400,1214402,14.00976233252529,1214401.9999991765,8.234505542651265e-07,1214401.9999991765,6
MOD-008214,1121222121122212,16,1112122121112212,False,817,461,319,180,997,994005,994007,13.809499527866423,994006.9999989939,1.0060291325926397e-06,994006.9999989939,8
MOD-008215,1121222121122222,16,1111122121112122,False,566,105,221,41,607,368445,368447,12.817052153937233,368446.9999972859,2.7140945645028087e-06,368446.9999972859,8
MOD-008216,1121222121211222,16,1112122111221212,False,927,274,362,107,1034,1069152,1069154,13.882378239499717,1069153.9999990647,9.353189531170204e-07,1069153.9999990647,4
MOD-008217,1121222121212122,16,1112122112121212,False,1160,443,453,173,1333,1776885,1776887,14.390373514793756,1776886.9999994372,5.627819889505167e-07,1776886.9999994372,4
MOD-008218,1121222121212212,16,1112122121121212,False,1055,612,412,239,1294,1674432,1674434,14.330985755688586,1674433.9999994028,5.972167311463794e-07,1674433.9999994028,6
MOD-008219,1121222121212222,16,1111212121112122,False,781,169,305,66,847,717405,717407,13.483398601488258,717406.999998606,1.3939088969050246e-06,717406.999998606,4
MOD-008220,1121222121221122,16,1112122112211212,False,973,402,380,157,1130,1276896,1276898,14.059944257117566,1276897.9999992168,7.831479100136529e-07,1276897.9999992168,8
MOD-008221,1121222121221212,16,1112122121211212,False,1037,635,405,248,1285,1651221,1651223,14.31702678343557,1651222.9999993944,6.056117193137249e-07,1651222.9999993944,4
MOD-008222,1121222121221222,16,1112112121112122,False,868,233,339,91,959,919677,919679,13.731779975096243,919678.9999989127,1.0873359074211571e-06,919678.9999989127,4
MOD-008223,1121222121222122,16,1112121112122112,False,827,297,323,116,943,889245,889247,13.698130316174284,889246.9999988754,1.1245469481496869e-06,889246.9999988754,12
MOD-008224,1121222121222212,16,1111212111212212,False,658,361,257,141,799,638397,638399,13.366718758698015,638398.9999984335,1.5664184937671484e-06,638398.9999984335,12
MOD-008225,1121222121222222,16,1111112121112122,False,425,64,166,25,450,202496,202498,12.21848528891236,202497.99999506166,4.938320378593305e-06,202497.99999506166,16
MOD-008226,1121222122112212,16,1112122121122112,False,883,517,345,202,1085,1177221,1177223,13.978668833036382,1177222.9999991506,8.494567299489745e-07,1177222.9999991506,8
MOD-008227,1121222122112222,16,1111221121112122,False,668,151,261,59,727,528525,528527,13.177849170968766,528526.999998108,1.892050926449509e-06,528526.999998108,20
MOD-008228,1121222122121122,16,1112122112212112,False,929,389,363,152,1081,1168557,1168559,13.971281923769503,1168558.999999144,8.557548228208695e-07,1168558.999999144,8
MOD-008229,1121222122121212,16,1112122121212112,False,1016,627,397,245,1261,1590117,1590119,14.279319414162734,1590118.999999371,6.288837502101388e-07,1590118.999999371,4
MOD-008230,1121222122121222,16,1112121121112122,False,865,238,338,93,958,917760,917762,13.72969337672869,917761.9999989104,1.0896071094697615e-06,917761.9999989104,8
MOD-008231,1121222122122122,16,1112122112112112,False,888,325,347,127,1015,1030221,1030223,13.84528584162545,1030222.9999990293,9.706636330201736e-07,1030222.9999990293,12
MOD-008232,1121222122122212,16,1112112111212212,False,737,412,288,161,898,806400,806402,13.600337656453357,806401.99999876,1.2400762894952365e-06,806401.99999876,10
MOD-008233,1121222122122222,16,1111121121112122,False,499,87,195,34,533,284085,284087,12.557035808247209,284086.99999647995,3.5200484359100935e-06,284086.99999647995,16
MOD-008234,1121222122211222,16,1112111212211122,False,678,197,265,77,755,570021,570023,13.253431989870773,570022.9999982456,1.7543151767614249e-06,570022.9999982456,8
MOD-008235,1121222122212122,16,1112111212211212,False,811,307,317,120,931,866757,866759,13.67251624710899,866758.9999988463,1.1537232379488774e-06,866758.9999988463,8
MOD-008236,1121222122212212,16,1112111212212112,False,724,417,283,163,887,786765,786767,13.575687422572113,786766.999998729,1.2710243312208258e-06,786766.999998729,8
MOD-008237,1121222122212222,16,1111211121112122,False,527,110,206,43,570,324896,324898,12.691266565888544,324897.9999969221,3.0778890605958592e-06,324897.9999969221,8
MOD-008238,1121222122221122,16,1111211121221122,False,596,243,233,95,691,477477,477479,13.076275458873837,477478.9999979057,2.094332944494703e-06,477478.9999979057,10
MOD-008239,1121222122221212,16,1111211121221212,False,619,376,242,147,766,586752,586754,13.282360930900593,586753.9999982957,1.7042917474834508e-06,586753.9999982957,16
MOD-008240,1121222122221222,16,1111211121221112,False,509,133,199,52,561,314717,314719,12.659435456180187,314718.99999682256,3.1774376507617785e-06,314718.99999682256,12
MOD-008241,1121222122222122,16,1111121112122112,False,445,156,174,61,506,256032,256034,12.453065527127645,256033.99999609427,3.905731270125275e-06,256033.99999609427,16
MOD-008242,1121222122222212,16,1111112111212212,False,335,179,131,70,405,164021,164023,12.007761940838348,164022.9999939033,6.096705950001949e-06,164022.9999939033,12
MOD-008243,1121222122222222,16,1111111121112122,False,202,23,79,9,211,44517,44519,10.70367134281774,44518.99997753768,2.246231947044084e-05,44518.99997753768,10
MOD-008244,1121222211221122,16,1111212211221122,False,727,301,285,118,845,714021,714023,13.47867045368609,714022.9999985995,1.4005151094600054e-06,714022.9999985995,8
MOD-008245,1121222211221212,16,1111212212121122,False,778,477,305,187,965,931221,931223,13.744254054965849,931222.9999989262,1.0738566379923532e-06,931222.9999989262,12
MOD-008246,1121222211221222,16,1111212211121122,False,653,176,256,69,722,521280,521282,13.164046441094415,521281.99999808165,1.918347458772181e-06,521281.99999808165,12
MOD-008247,1121222211222122,16,1111212211211122,False,630,227,247,89,719,516957,516959,13.155718846667073,516958.99999806564,1.9343893809832923e-06,516958.99999806564,8
MOD-008248,1121222211222212,16,1111212212111122,False,505,278,198,109,614,376992,376994,12.839984551177102,376993.9999973474,2.6525621097604635e-06,376993.9999973474,8
MOD-008249,1121222211222222,16,1111112211112122,False,329,51,129,20,349,121797,121799,11.710127423976198,121798.99999178975,8.210248032146472e-06,121798.99999178975,20
MOD-008250,1121222212112212,16,1111212212112212,False,752,441,295,173,925,855621,855623,13.659585137548145,855622.9999988312,1.1687390357685172e-06,855622.9999988312,8
MOD-008251,1121222212112222,16,1111212211112212,False,571,130,224,51,622,386880,386882,12.865875015950143,386881.99999741523,2.5847674484899297e-06,386881.99999741523,4
MOD-008252,1121222212121122,16,1111212211221212,False,808,339,317,133,941,885477,885479,13.693884020507515,885478.9999988707,1.1293322597162387e-06,885478.9999988707,8
MOD-008253,1121222212121212,16,1111212212121212,False,887,548,348,215,1102,1214400,1214402,14.00976233252529,1214401.9999991765,8.234505542651265e-07,1214401.9999991765,6
MOD-008254,1121222212121222,16,1111212211121212,False,757,209,297,82,839,703917,703919,13.464418571700437,703918.9999985794,1.420617997244027e-06,703918.9999985794,8
MOD-008255,1121222212122122,16,1111212211211212,False,785,288,308,113,898,806400,806402,13.600337656453357,806401.99999876,1.2400762894952365e-06,806401.99999876,10
MOD-008256,1121222212122212,16,1111212212111212,False,655,367,257,144,799,638397,638399,13.366718758698015,638398.9999984335,1.5664184937671484e-06,638398.9999984335,12
MOD-008257,1121222212122222,16,1111121211112122,False,446,79,175,31,477,227525,227527,12.335024191630437,227526.9999956049,4.395082781469086e-06,227526.9999956049,12
MOD-008258,1121222212211222,16,1111212211122112,False,637,186,250,73,710,504096,504098,13.130525972592144,504097.9999980163,1.983741256668218e-06,504097.9999980163,4
MOD-008259,1121222212212122,16,1111212211212112,False,772,293,303,115,887,786765,786767,13.575687422572113,786766.999998729,1.2710243312208258e-06,786766.999998729,8
MOD-008260,1121222212212212,16,1111212212112112,False,693,400,272,157,850,722496,722498,13.490469930796888,722497.9999986159,1.3840868763677072e-06,722497.9999986159,16
MOD-008261,1121222212212222,16,1111211211112122,False,507,107,199,42,549,301397,301399,12.616190247307987,301398.99999668216,3.31786104138039e-06,301398.99999668216,4
MOD-008262,1121222212221122,16,1111212211221112,False,591,242,232,95,686,470592,470594,13.061751005508349,470593.999997875,2.124973969078474e-06,470593.999997875,22
MOD-008263,1121222212221212,16,1111212212121112,False,619,377,243,148,767,588285,588287,13.284970203036236,588286.9999983001,1.6998505831386544e-06,588286.9999983001,8
MOD-008264,1121222212221222,16,1111212211121112,False,512,135,201,53,565,319221,319223,12.673645197089975,319222.9999968674,3.132606359848173e-06,319222.9999968674,16
MOD-008265,1121222212222122,16,1111211112122112,False,461,163,181,64,525,275621,275623,12.52678926890793,275622.99999637186,3.6281442405501843e-06,275622.99999637186,12
MOD-008266,1121222212222212,16,1111121111212212,False,354,191,139,75,429,184037,184039,12.122902970623727,184038.99999456637,5.433630915346879e-06,184038.99999456637,8
MOD-008267,1121222212222222,16,1111111211112122,False,219,28,86,11,230,52896,52898,10.876120809590944,52897.999981095694,1.8904306407754032e-05,52897.999981095694,28
MOD-008268,1121222221122122,16,1111121221121122,False,572,211,225,83,655,429021,429023,12.969265809521206,429022.99999766913,2.33087736556183e-06,429022.99999766913,8
MOD-008269,1121222221122212,16,1111121221211122,False,483,272,190,107,590,348096,348098,12.760239328299335,348097.9999971272,2.8727542244087953e-06,348097.9999971272,26
MOD-008270,1121222221122222,16,1111121221111122,False,333,61,131,24,357,127445,127447,11.755455870823052,127446.99999215361,7.846398895710106e-06,127446.99999215361,8
MOD-008271,1121222221211222,16,1111121221112212,False,526,155,207,61,587,344565,344567,12.750043835278241,344566.99999709777,2.9021931874161565e-06,344566.99999709777,10
MOD-008272,1121222221212122,16,1111121221121212,False,653,249,257,98,751,563997,563999,13.242807757425835,563998.999998227,1.7730527891062636e-06,563998.999998227,8
MOD-008273,1121222221212212,16,1111121221211212,False,592,343,233,135,727,528525,528527,13.177849170968766,528526.999998108,1.892050926449509e-06,528526.999998108,20
MOD-008274,1121222221212222,16,1111121221111212,False,437,94,172,37,474,224672,224674,12.322405741623374,224673.9999955491,4.4508932943723375e-06,224673.9999955491,12
MOD-008275,1121222221221122,16,1111121221122112,False,536,221,211,87,623,388125,388127,12.869087884629032,388126.99999742355,2.5764762565001616e-06,388126.99999742355,16
MOD-008276,1121222221221212,16,1111121221212112,False,569,348,224,137,706,498432,498434,13.119226462423148,498433.9999979937,2.006283680495362e-06,498433.9999979937,12
MOD-008277,1121222221221222,16,1111121221112112,False,475,127,187,50,525,275621,275623,12.52678926890793,275622.99999637186,3.6281442405501843e-06,275622.99999637186,12
MOD-008278,1121222221222122,16,1111121221121112,False,447,160,176,63,510,260096,260098,12.468813762042148,260097.9999961553,3.844704688289728e-06,260097.9999961553,24
MOD-008279,1121222221222212,16,1111121221211112,False,353,193,139,76,429,184037,184039,12.122902970623727,184038.99999456637,5.433630915346879e-06,184038.99999456637,8
MOD-008280,1121222221222222,16,1111112111112122,False,226,33,89,13,239,57117,57119,10.95289208955091,57118.99998249269,1.7507309306999525e-05,57118.99998249269,16
MOD-008281,1121222222112212,16,1111112122121122,False,421,246,166,97,518,268320,268322,12.49994303080189,268321.99999627314,3.726865482569038e-06,268321.99999627314,16
MOD-008282,1121222222112222,16,1111112122111122,False,317,71,125,28,345,119021,119023,11.68707203065835,119022.99999159826,8.401737479903793e-06,119022.99999159826,12
MOD-008283,1121222222121122,16,1111112122112212,False,431,180,170,71,502,252000,252002,12.437192302954257,252001.99999603175,3.968222474487293e-06,252001.99999603175,28
MOD-008284,1121222222121212,16,1111112122121212,False,469,289,185,114,583,339885,339887,12.736368488401032,339886.99999705784,2.9421543042501075e-06,339886.99999705784,16
MOD-008285,1121222222121222,16,1111112122111212,False,398,109,157,43,441,194477,194479,12.17807946703344,194478.99999485805,5.141943346204164e-06,194478.99999485805,8
MOD-008286,1121222222122122,16,1111112122112112,False,403,147,159,58,461,212517,212519,12.26678667509218,212518.99999529455,4.705461629417329e-06,212518.99999529455,8
MOD-008287,1121222222122212,16,1111112122121112,False,332,185,131,73,405,164021,164023,12.007761940838348,164022.9999939033,6.096705950001949e-06,164022.9999939033,12
MOD-008288,1121222222122222,16,1111112122111112,False,223,38,88,15,238,56640,56642,10.944506038166965,56641.99998234525,1.765474383516984e-05,56641.99998234525,32
MOD-008289,1121222222211222,16,1111111212211122,False,281,81,111,32,313,97965,97967,11.49238596614678,97966.99998979247,1.020751885945465e-05,97966.99998979247,16
MOD-008290,1121222222212122,16,1111111212211212,False,329,124,130,49,378,142880,142882,11.869774393723734,142881.99999300123,6.998782212237951e-06,142881.99999300123,12
MOD-008291,1121222222212212,16,1111111212212112,False,291,167,115,66,357,127445,127447,11.755455870823052,127446.99999215361,7.846398895710106e-06,127446.99999215361,8
MOD-008292,1121222222212222,16,1111111212211112,False,210,43,83,17,227,51525,51527,10.849861220737376,51526.9999805927,1.9407301033955856e-05,51526.9999805927,12
MOD-008293,1121222222221122,16,1111111121221122,False,225,91,89,36,261,68117,68119,11.129011454476853,68118.99998531981,1.468019202007528e-05,68118.99998531981,8
MOD-008294,1121222222221212,16,1111111121221212,False,230,139,91,55,285,81221,81223,11.304953737121659,81222.9999876882,1.2311783609957526e-05,81222.9999876882,12
MOD-008295,1121222222221222,16,1111111121221112,False,187,48,74,19,206,42432,42434,10.655705206117705,42433.99997643399,2.356600840258653e-05,42433.99997643399,18
MOD-008296,1121222222222122,16,1111111112122112,False,154,53,61,21,175,30621,30623,10.32950663852568,30622.999967344807,3.26551938433975e-05,30622.999967344807,8
MOD-008297,1121222222222212,16,1111111111212212,False,111,58,44,23,134,17952,17954,9.795568207214378,17953.999944302104,5.569789479237248e-05,17953.999944302104,22
MOD-008298,1121222222222222,16,1111111111112122,False,63,5,25,2,65,4221,4223,8.348300998860417,4222.999763201502,0.00023679849776782585,4222.999763201502,14
MOD-008299,1122112211221212,16,1122112211221212,True,1055,647,437,268,1323,1750325,1750327,14.375313185586606,1750326.9999994286,5.713218158665931e-07,1750326.9999994286,2
MOD-008300,1122112211221222,16,1112112211221122,False,886,239,367,99,985,970221,970223,13.785281220963475,970222.9999989693,1.0306908824064802e-06,970222.9999989693,4
MOD-008301,1122112211222122,16,1112211221122112,False,857,309,355,128,985,970221,970223,13.785281220963475,970222.9999989693,1.0306908824064802e-06,970222.9999989693,4
MOD-008302,1122112211222212,16,1111221122112212,False,688,379,285,157,845,714021,714023,13.47867045368609,714022.9999985995,1.4005151094600054e-06,714022.9999985995,8
MOD-008303,1122112211222222,16,1111112211221122,False,449,70,186,29,478,228480,228482,12.33921271157729,228481.9999956233,4.376712388805926e-06,228481.9999956233,10
MOD-008304,1122112212112212,16,1122112212112212,True,1045,613,433,254,1299,1687397,1687399,14.338698848085425,1687398.9999994074,5.926280624797995e-07,1687398.9999994074,2
MOD-008305,1122112212112222,16,1111221211221122,False,794,181,329,75,869,755157,755159,13.534683602083668,755158.9999986758,1.324224434856439e-06,755158.9999986758,16
MOD-008306,1122112212121212,16,1122112212121212,True,1238,765,513,317,1555,2418021,2418023,14.698460822104849,2418022.9999995865,4.135609959045762e-07,2418022.9999995865,2
MOD-008307,1122112212121222,16,1112121211221122,False,1057,292,438,121,1178,1387680,1387682,14.143145287171192,1387681.9999992794,7.206261953390757e-07,1387681.9999992794,4
MOD-008308,1122112212122122,16,1121121211221122,False,1098,403,455,167,1265,1600221,1600223,14.285653552497827,1600222.999999375,6.249129027644212e-07,1600222.999999375,4
MOD-008309,1122112212122212,16,1112121122112212,False,917,514,380,213,1130,1276896,1276898,14.059944257117566,1276897.9999992168,7.831479100136529e-07,1276897.9999992168,8
MOD-008310,1122112212122222,16,1111121211221122,False,625,111,259,46,671,450237,450239,13.017533831863092,450238.99999777897,2.221042601829102e-06,450238.99999777897,4
MOD-008311,1122112212211222,16,1112211211221122,False,900,263,373,109,1009,1018077,1018079,13.833428076224092,1018078.9999990178,9.822420460504192e-07,1018078.9999990178,4
MOD-008312,1122112212212122,16,1121122112211212,False,1093,415,453,172,1265,1600221,1600223,14.285653552497827,1600222.999999375,6.249129027644212e-07,1600222.999999375,4
MOD-008313,1122112212212212,16,1121121122112212,False,982,567,407,235,1217,1481085,1481087,14.208286835615944,1481086.9999993248,6.751797834971584e-07,1481086.9999993248,4
MOD-008314,1122112212212222,16,1111211211221122,False,719,152,298,63,782,611520,611522,13.323706210565009,611521.9999983647,1.6352641442215883e-06,611521.9999983647,14
MOD-008315,1122112212221212,16,1112112211221212,False,883,538,366,223,1106,1223232,1223234,14.017008729155084,1223233.9999991823,8.175050726195221e-07,1223233.9999991823,4
MOD-008316,1122112212221222,16,1112111211221122,False,731,193,303,80,811,657717,657719,13.396533067420876,657718.9999984796,1.5204061308891969e-06,657718.9999984796,8
MOD-008317,1122112212222122,16,1111211221122112,False,661,234,274,97,758,574560,574562,13.261363290375355,574561.9999982596,1.740456208386613e-06,574561.9999982596,10
MOD-008318,1122112212222212,16,1111121122112212,False,509,275,211,114,623,388125,388127,12.869087884629032,388126.99999742355,2.5764762565001616e-06,388126.99999742355,16
MOD-008319,1122112212222222,16,1111111211221122,False,316,41,131,17,333,110885,110887,11.616266943662836,110886.99999098181,9.01818968933534e-06,110886.99999098181,8
MOD-008320,1122112221122122,16,1112211221121122,False,875,323,363,134,1009,1018077,1018079,13.833428076224092,1018078.9999990178,9.822420460504192e-07,1018078.9999990178,4
MOD-008321,1122112221122212,16,1112211122112212,False,740,417,307,173,913,833565,833567,13.633469361864147,833566.9999988003,1.1996636143242705e-06,833566.9999988003,8
MOD-008322,1122112221122222,16,1111122111221122,False,511,94,212,39,550,302496,302498,12.61982994485,302497.99999669415,3.3058069805781475e-06,302497.99999669415,16
MOD-008323,1122112221211222,16,1112211221112212,False,817,241,339,100,917,840885,840887,13.642212566073484,840886.9999988107,1.1892204303329868e-06,840886.9999988107,8
MOD-008324,1122112221212122,16,1112211221121212,False,1017,388,422,161,1178,1387680,1387682,14.143145287171192,1387681.9999992794,7.206261953390757e-07,1387681.9999992794,4
MOD-008325,1122112221212212,16,1112211221211212,False,923,535,383,222,1145,1311021,1311023,14.086318306451012,1311022.9999992372,7.627631246748393e-07,1311022.9999992372,4
MOD-008326,1122112221212222,16,1111212111221122,False,682,147,283,61,743,552045,552047,13.221388466558864,552046.9999981886,1.8114399679796853e-06,552046.9999981886,8
MOD-008327,1122112221221212,16,1112211221212112,False,894,547,371,227,1121,1256637,1256639,14.043951254597978,1256638.9999992042,7.95773487851828e-07,1256638.9999992042,4
MOD-008328,1122112221221222,16,1112112111221122,False,747,200,310,83,830,688896,688898,13.442848498395986,688897.9999985484,1.45159370473148e-06,688897.9999985484,10
MOD-008329,1122112221222122,16,1112111221122112,False,706,253,293,105,811,657717,657719,13.396533067420876,657718.9999984796,1.5204061308891969e-06,657718.9999984796,8
MOD-008330,1122112221222212,16,1111211122112212,False,559,306,232,127,686,470592,470594,13.061751005508349,470593.999997875,2.124973969078474e-06,470593.999997875,22
MOD-008331,1122112221222222,16,1111112111221122,False,359,53,149,22,381,145157,145159,11.885584972305695,145158.999993111,6.888997582288789e-06,145158.999993111,8
MOD-008332,1122112222112212,16,1111221122121122,False,696,407,289,169,865,748221,748223,13.52545634086565,748222.9999986636,1.3364999472106393e-06,748222.9999986636,12
MOD-008333,1122112222112222,16,1111221111221122,False,525,118,218,49,574,329472,329474,12.705252722366623,329473.9999969648,3.035140860915314e-06,329473.9999969648,10
MOD-008334,1122112222121212,16,1111221122121212,False,785,484,326,201,986,972192,972194,13.787310652003754,972193.9999989714,1.0286012873984596e-06,972193.9999989714,6
MOD-008335,1122112222121222,16,1111221122111212,False,667,183,277,76,743,552045,552047,13.221388466558864,552046.9999981886,1.8114399679796853e-06,552046.9999981886,8
MOD-008336,1122112222122122,16,1111221122112112,False,679,248,282,103,782,611520,611522,13.323706210565009,611521.9999983647,1.6352641442215883e-06,611521.9999983647,14
MOD-008337,1122112222122212,16,1111221122121112,False,561,313,233,130,691,477477,477479,13.076275458873837,477478.9999979057,2.094332944494703e-06,477478.9999979057,10
MOD-008338,1122112222122222,16,1111121111221122,False,378,65,157,27,405,164021,164023,12.007761940838348,164022.9999939033,6.096705950001949e-06,164022.9999939033,12
MOD-008339,1122112222211222,16,1111122112211122,False,491,142,204,59,550,302496,302498,12.61982994485,302497.99999669415,3.3058069805781475e-06,302497.99999669415,16
MOD-008340,1122112222212122,16,1111122112211212,False,580,219,241,91,671,450237,450239,13.017533831863092,450238.99999777897,2.221042601829102e-06,450238.99999777897,4
MOD-008341,1122112222212212,16,1111122112212112,False,515,296,214,123,638,407040,407042,12.916671653197746,407041.99999754323,2.456748935014165e-06,407041.99999754323,20
MOD-008342,1122112222212222,16,1111122112211112,False,373,77,155,32,405,164021,164023,12.007761940838348,164022.9999939033,6.096705950001949e-06,164022.9999939033,12
MOD-008343,1122112222221212,16,1111112211221212,False,421,255,175,106,527,277725,277727,12.534393895779289,277726.9999963994,3.6006582003656994e-06,277726.9999963994,16
MOD-008344,1122112222221222,16,1111112211221112,False,344,89,143,37,381,145157,145159,11.885584972305695,145158.999993111,6.888997582288789e-06,145158.999993111,8
MOD-008345,1122112222222122,16,1111111221122112,False,291,101,121,42,333,110885,110887,11.616266943662836,110886.99999098181,9.01818968933534e-06,110886.99999098181,8
MOD-008346,1122112222222212,16,1111111122112212,False,214,113,89,47,261,68117,68119,11.129011454476853,68118.99998531981,1.468019202007528e-05,68118.99998531981,8
MOD-008347,1122112222222222,16,1111111111221122,False,125,12,52,5,130,16896,16898,9.734950547210683,16897.9999408214,5.917860122512172e-05,16897.9999408214,30
