case_id,length,extended_signs,iterations,fixed_point_increment,recurrence_residual,minimum_disk_margin,crossed_residual,float64_forward_crossed_residual,left_bound_ratio,right_bound_ratio,endpoint_formula_error,endpoint_reciprocity_error,theta_monodromy_error,projective_initial_ratio,projective_left_ratio,projective_right_ratio
N7:+---+--+-,7,+---+--+-,20,7.216449660063518e-14,1.3444800828210646e-13,0.03536222832168914,8.981411020884921e-82,8.395701356356255e-10,0.4314814045262545,0.30782155435766717,8.326672684688674e-17,8.470329472543003e-22,0.0,0.001734078741529197,0.00012949310332703476,0.07492221319844104
N7:+---+--++,7,+---+--++,20,6.372680161348399e-14,1.1973755320582313e-13,0.04512569219668858,5.884377260281787e-82,1.0763208657671441e-09,0.4314905271364931,0.43068529923503596,2.7755575615628914e-17,0.0,0.0,0.0026599593942009687,0.00042578822155037274,0.2044928808281909
N7:+---++---,7,+---++---,19,7.616129948928574e-14,9.225953334635051e-14,0.05970774453986019,9.276709052551647e-83,1.5984526480217198e-09,0.43049246471229763,0.3216525547022612,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.0015369931050375001,0.0003147389130600142,0.08484863530819733
N7:+---++--+,7,+---++--+,20,3.7136960173711486e-14,4.8683279629813114e-14,0.05958565776746841,2.9748754274522357e-82,1.3103912399614615e-10,0.4305021104291888,0.46990614531774133,2.7755575615628914e-17,3.3881317890172014e-21,0.0,0.003917339781176574,0.0010264551487285931,0.2649492480583485
N7:+--+-----,7,+--+-----,21,3.6193270602780103e-14,5.595524044110789e-14,0.023817538801749333,2.3629589214701457e-81,8.256723638133678e-10,0.48043452269958553,0.3066084688916816,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.00065275242703583,0.0001715906803741178,0.0732562998422773
N7:+--+----+,7,+--+----+,21,5.362377208939506e-14,8.915090887740007e-14,0.04088751326666992,9.236669855439022e-82,1.0613348533361489e-09,0.48042650276583604,0.4256503562138715,8.326672684688674e-17,1.6940658945086007e-21,0.0,0.0013854144204346762,0.00046664880824916547,0.1960695658191118
N7:+--+---+-,7,+--+---+-,20,2.7533531010703882e-14,3.963496197911809e-14,0.041065009795845014,9.010497953381688e-82,6.042570888098453e-10,0.48036512743826965,0.3059872379060146,2.7755575615628914e-17,0.0,0.0,0.00167474086235787,0.00015235472965839924,0.07329990290768489
N7:+--+---++,7,+--+---++,20,3.9468428525424315e-14,3.7414515929867775e-14,0.04103039843528031,8.470043514858396e-82,3.873736886816914e-10,0.48037709126022665,0.4250700840423963,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.0026874836265873424,0.00044966131095010845,0.19610753535796369
N7:+--+--+--,7,+--+--+--,20,4.6407322429331543e-14,4.085620730620576e-14,0.03853886919262098,1.2973257846194061e-83,2.0645379850137147e-10,0.4799255903134684,0.4342547303196044,8.326672684688674e-17,3.3881317890172014e-21,0.0,0.004547984185080683,0.0008207979608580682,0.2068513745022977
N7:+--+--++-,7,+--+--++-,18,4.424238753131249e-14,4.424238753131249e-14,0.0421068963897869,4.414886258770185e-83,1.812732186579069e-10,0.48000563479340425,0.43487588311922615,5.551115123125783e-17,1.6940658945086007e-21,0.0,0.006577645713588903,0.0008016187450257149,0.20680777159234182
N7:+--++----,7,+--++----,20,4.007905118896815e-14,4.1744385725905886e-14,0.03899999643018484,1.3372174887261756e-82,2.8024699227913175e-10,0.46989347506743706,0.3083765847061088,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.001796868664548962,0.0002939048392367245,0.07455818252862487
N7:+--++---+,7,+--++---+,20,3.7136960173711486e-14,4.8683279629813114e-14,0.05958565776746841,9.696723396060342e-82,2.485067707169719e-12,0.46990614531774133,0.43050211042918884,2.7755575615628914e-17,0.0,0.0,0.003917339781176571,0.0008162169753773099,0.20294340796264584
N7:+--++--+-,7,+--++--+-,21,6.566969190657801e-14,4.9404924595819466e-14,0.0421190754680377,4.310832462430409e-82,3.472874210430632e-10,0.47000537228270906,0.3075254553095361,2.7755575615628914e-17,0.0,0.0,0.005497332673826121,0.00024091125583019252,0.07463578097922233
N7:+--++--++,7,+--++--++,20,9.325873406851315e-14,1.7791323969618134e-13,0.05953367920644606,9.461717275191434e-83,6.189715406890173e-12,0.46998502669765907,0.4297224366731988,5.551115123125783e-17,0.0,0.0,0.008519669061864877,0.000771116270041429,0.2030083477796708
N7:++-------,7,++-------,21,9.947598300641403e-14,1.765254609153999e-13,0.018190162448307096,3.172804835732991e-81,3.3233175655844605e-09,0.42417989206476603,0.30627425542449294,8.326672684688674e-17,4.235164736271502e-22,0.0,0.0001634937320106562,8.516611819029809e-05,0.07301225173583116
N7:++------+,7,++------+,22,3.5860203695392556e-14,6.200595592531499e-14,0.021150533926015763,8.092672469505217e-82,8.545864571551931e-10,0.42418191704383057,0.42474342502389467,2.7755575615628914e-17,0.0,0.0,0.00034476948138567804,0.00023066407924123925,0.19480331159277495
N7:++-----+-,7,++-----+-,21,4.0745185003743245e-14,7.80486786311485e-14,0.02460641890313678,6.391318735315677e-82,6.31365459913269e-10,0.4241973081733455,0.30568823589928,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.0004014012727280543,7.659086588207936e-05,0.07305144781374186
N7:++-----++,7,++-----++,21,3.552713678800501e-14,7.038813976123492e-14,0.02394045580933682,8.826072863598225e-82,4.2397668709170944e-10,0.4241943413087621,0.4241943413087621,8.326672684688674e-17,8.470329472543003e-22,0.0,0.0006491808369164364,0.0002230464085798263,0.19483765993561594
N7:++----+--,7,++----+--,20,7.227551890309769e-14,7.210898544940392e-14,0.044793467764625255,7.611697760222212e-83,2.473746207876104e-10,0.424304180547716,0.4357481455983953,8.326672684688674e-17,1.6940658945086007e-21,0.0,0.0008955393682920056,0.00037088890999733567,0.20900976209132646
N7:++----++-,7,++----++-,18,1.2323475573339238e-14,2.3869795029440866e-14,0.04419869125108292,3.805421342123087e-82,8.372819104707219e-11,0.4242860936636155,0.43633414020939576,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.0013505014360257817,0.00036232041145134095,0.20897056603760691
N7:++---+---,7,++---+---,19,6.394884621840902e-14,7.227551890309769e-14,0.06381782079648637,6.667616100182955e-82,1.173908414919822e-09,0.42507534062757746,0.3247829837122774,2.7755575615628914e-17,2.541098841762901e-21,0.0,0.0010158231547661007,0.00026277729124528517,0.08748747343344287
N7:++---+--+,7,++---+--+,20,3.9468428525424315e-14,3.7414515929867775e-14,0.04103039843528031,3.669155947262307e-82,1.442912456184331e-11,0.4250700840423964,0.4803770912602266,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.0026874836265873424,0.000897837903602409,0.28373754467565465
N7:++---++--,7,++---++--,18,2.375877272697835e-14,2.5368596112684827e-14,0.06576221062881063,6.337753745046386e-82,1.3661294318012551e-12,0.4249447424605997,0.40231199944733287,8.326672684688674e-17,0.0,0.0,0.0026795443022753647,0.0006104150404032734,0.16347235347232067
N7:++--+----,7,++--+----,19,4.5130565951012613e-14,7.288614156664153e-14,0.03955067728880404,2.805964751562102e-82,1.1374227670835069e-09,0.4306905475409919,0.3087316129891973,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.0012139598569232948,0.0002429437085121434,0.07482279105596605
N7:++--+---+,7,++--+---+,20,6.372680161348399e-14,1.197930643570544e-13,0.04512569219668858,1.1574445967814486e-82,3.923731894950322e-10,0.430685299235036,0.43149052713649305,2.7755575615628914e-17,0.0,0.0,0.002659959394200968,0.0006776587918913885,0.2043679958079466
N7:++--+--+-,7,++--+--+-,20,9.60898027813073e-14,8.465450562766819e-14,0.03559261325080562,4.328805355971843e-82,1.6517182066522196e-10,0.43064398820536787,0.30781158933414643,1.1102230246251565e-16,0.0,0.0,0.0038606948732057755,0.0001938398865826876,0.07491242153512029
N7:++--+--++,7,++--+--++,21,2.3092638912203256e-14,3.1807889655510735e-14,0.046151411624574895,1.1508532076115903e-81,3.546171689627897e-10,0.430652555040565,0.43065255504056493,1.1102230246251565e-16,0.0,0.0,0.0059269540090236056,0.0006363354572501034,0.20444213040993214
N7:++--++---,7,++--++---,21,3.7914116290949096e-14,2.842170943040401e-14,0.05974030106547126,6.526681024853463e-83,6.718459122367904e-11,0.42971332356782893,0.32167673785147155,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.003341210684781017,0.0004642492637984825,0.08486869552917256
N7:++--++--+,7,++--++--+,20,9.325873406851315e-14,1.7791323969618134e-13,0.05953367920644606,9.281543831231675e-83,2.2981727632043203e-11,0.42972243667319887,0.46998502669765896,5.551115123125783e-17,0.0,0.0,0.00851966906186487,0.001514632168000266,0.26508692762511904
N8:----------,8,----------,22,5.4511950509095186e-14,1.0291767438275201e-13,0.017431768743996795,2.350165804240134e-80,4.4972038926172075e-08,0.3062686646321619,0.3062686646321619,2.7755575615628914e-17,5.293955920339377e-23,0.0,9.595911006992727e-06,1.2323369371717812e-05,0.07300817567038134
N8:---------+,8,---------+,22,7.815970093361102e-14,1.5065726444163374e-13,0.017494916363492125,1.1747602294121932e-80,3.621850591661868e-08,0.3062687727452795,0.4247282835291933,2.7755575615628914e-17,5.293955920339377e-23,0.0,2.023237197219144e-05,3.337410668618189e-05,0.1947822237128917
N8:--------+-,8,--------+-,22,3.808064974464287e-14,7.427392034742297e-14,0.017809284309936585,5.2855510121374644e-80,2.066443832715592e-08,0.3062695944006877,0.30568320726178794,2.7755575615628914e-17,5.293955920339377e-23,0.0,2.353281694199632e-05,1.1085436712799922e-05,0.07304730317098886
N8:--------++,8,--------++,22,3.730349362740526e-14,7.382983113757291e-14,0.017796341554456224,1.7294067672138363e-80,1.5129249353318386e-08,0.30626943602974893,0.4241796992183452,2.7755575615628914e-17,0.0,0.0,3.806670609682143e-05,3.22743063826181e-05,0.19481651543668788
N8:-------+--,8,-------+--,22,2.9753977059954195e-14,5.162537064506978e-14,0.018275241118062696,1.6375942625562858e-80,1.09544818216456e-08,0.30627529679198773,0.43577244806365567,5.551115123125783e-17,0.0,0.0,5.221773917179656e-05,5.352087321174975e-05,0.20904500908516904
N8:-------++-,8,-------++-,21,7.982503547054876e-14,1.3156142841808105e-13,0.018196446257280036,8.254406914201326e-81,2.0266746669772573e-08,0.3062743323343608,0.43635788095646694,2.7755575615628914e-17,5.293955920339377e-23,0.0,7.882222802021335e-05,5.2283891822193494e-05,0.2090058816080325
N8:------+---,8,------+---,21,5.206945985491984e-14,9.736655925962623e-14,0.020477852304403937,2.506606679514546e-80,2.2367474150630784e-08,0.30631632025200467,0.3248000124609967,2.7755575615628914e-17,5.293955920339377e-23,0.0,5.7403229397521235e-05,3.7338761375265054e-05,0.08750199829995997
N8:------+--+,8,------+--+,21,7.860379014346108e-14,1.4377388168895777e-13,0.02047466063921924,1.3881123942716848e-80,1.8800266732288407e-08,0.3063160417768998,0.48043528471564995,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.00015195595435024727,0.0001276212409353613,0.2838445927842308
N8:------++--,8,------++--,21,2.930988785010413e-14,5.4289905904170155e-14,0.020398527971687425,1.1006040339472846e-80,8.480921576126121e-09,0.30630939960671655,0.40227238727124254,3.469446951953614e-18,1.0587911840678754e-22,0.0,0.0001522498209191602,8.689813103762695e-05,0.1634221628774182
N8:-----+----,8,-----+----,20,6.572520305780927e-14,1.2051470932306074e-13,0.02384233385645021,2.4107010840377373e-80,2.953372263414522e-08,0.3066106494474742,0.30874630826848193,5.551115123125783e-17,0.0,0.0,5.7653327726513975e-05,3.165157720568991e-05,0.07483375999398292
N8:-----+---+,8,-----+---+,21,2.8144153674247718e-14,5.495603971894525e-14,0.023839266996551728,9.149556261732363e-81,7.64978652645354e-09,0.3066103797238346,0.4315315231926028,2.7755575615628914e-17,3.1763735522036263e-22,0.0,0.00012639732650932488,8.830993497696591e-05,0.2044272382082689
N8:-----+--+-,8,-----+--+-,20,9.9253938401489e-14,1.765254609153999e-13,0.023815120637473403,4.645792389457669e-81,2.513943103688021e-08,0.3066082562416261,0.3078233000254193,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.00018422365576898004,2.519936515245174e-05,0.07492393064528655
N8:-----+--++,8,-----+--++,20,8.992806499463768e-14,1.6586731987899839e-13,0.023820129305888532,1.1648499217748493e-80,1.79026438673624e-08,0.30660869668652063,0.4306910400791876,1.734723475976807e-18,0.0,0.0,0.0002825435429167991,8.28828926469377e-05,0.20450178187718654
N8:-----++---,8,-----++---,20,3.375077994860476e-14,5.0737192225369654e-14,0.02327080298245235,1.1121863389869317e-80,8.517760996529233e-09,0.3065604045741595,0.3216483041789165,2.7755575615628914e-17,1.0587911840678754e-22,0.0,0.00016410434944617972,6.143253768712394e-05,0.08484510986999225
N8:-----++--+,8,-----++--+,20,4.934941344458821e-14,8.404388296412435e-14,0.02327615282951359,2.21864899546136e-81,5.488382470719699e-09,0.3065608744483769,0.469892283624108,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.0004182156542485835,0.00020033544885811116,0.2649250594002015
N8:----+-----,8,----+-----,20,6.572520305780927e-14,1.2145839889399213e-13,0.02384233385645021,2.096279004160193e-80,1.000304855613976e-08,0.3087463082684818,0.30661064944747435,5.551115123125783e-17,3.1763735522036263e-22,0.0,5.7653327726514e-05,3.0468387915451995e-05,0.07325789508176257
N8:----+----+,8,----+----+,21,3.941291737419306e-14,6.339373470609644e-14,0.039573016228687724,8.073794950936868e-81,7.898698917152558e-10,0.30874603015253,0.42565628644719034,8.326672684688674e-17,0.0,0.0,0.00012237594375145885,8.286316592525102e-05,0.1960778675957163
N8:----+---+-,8,----+---+-,20,2.4868995751603507e-14,3.275157922644212e-14,0.039569717680219135,1.4471619338353727e-80,6.699398202858475e-09,0.3087439008300423,0.30598917383806595,2.7755575615628914e-17,1.0587911840678754e-22,0.0,0.00014802774757590047,2.7048219176237393e-05,0.07330152954811267
N8:----+---++,8,----+---++,20,2.020605904817785e-14,3.375077994860476e-14,0.03957036096205005,2.7589105708141658e-81,3.990968167055797e-09,0.3087443160674112,0.4250757982503282,5.551115123125783e-17,1.0587911840678754e-22,0.0,0.00023751162654413418,7.984290569654626e-05,0.1961158628157451
N8:----+--+--,8,----+--+--,20,6.350475700855895e-14,9.114931032172535e-14,0.03770771620515814,1.560380778925056e-81,2.4383698948859944e-09,0.3087286057448378,0.43424428711932556,5.551115123125783e-17,2.117582368135751e-22,0.0,0.0004037603235196275,0.00014606085024412125,0.20683633596056475
N8:----+--++-,8,----+--++-,19,2.864375403532904e-14,2.8976820942716586e-14,0.039550346575605105,3.993585585936127e-81,3.970687612042667e-09,0.3087313996320891,0.4348656838155182,6.938893903907228e-18,4.235164736271502e-22,0.0,0.0005834159567022796,0.00014265092062129125,0.20679270165201363
N8:----++----,8,----++----,19,2.398081733190338e-14,2.5368596112684827e-14,0.03899410346208035,1.5885136847827813e-81,5.650656886846406e-09,0.3083728048237748,0.30837280482377494,3.469446951953614e-18,2.117582368135751e-22,0.0,0.00016470827779460132,5.3151946995333225e-05,0.07455537118655053
N8:----++---+,8,----++---+,19,9.325873406851315e-14,9.298117831235686e-14,0.038994836116838655,2.6892911285185936e-82,6.054548529199621e-10,0.30837327474696985,0.4304916134308341,2.7755575615628914e-17,0.0,0.0,0.00035904729033899745,0.00014760297114581547,0.2029283235311995
N8:----++--+-,8,----++--+-,21,5.2735593669694936e-14,5.162537064506978e-14,0.03900057122793091,4.206173074419334e-82,5.838593497564659e-10,0.30837695340311094,0.307522356396734,6.938893903907228e-18,2.117582368135751e-22,0.0,0.0005035519536563165,4.358297562934277e-05,0.07463285502206017
N8:----++--++,8,----++--++,20,8.565370634983083e-14,1.1945999744966684e-13,0.038999395935344544,7.834296469177089e-82,1.5535069342043073e-09,0.3083761994927948,0.42971251925360965,5.551115123125783e-17,2.117582368135751e-22,0.0,0.0007805124121908529,0.00013945828554281305,0.20299317495899225
N8:---+------,8,---+------,21,5.206945985491984e-14,9.736655925962623e-14,0.020477852304403937,9.5078350237759e-81,8.585918254144786e-09,0.32480001246099677,0.3063163202520047,8.326672684688674e-17,1.0587911840678754e-22,0.0,5.740322939752123e-05,3.018565804501952e-05,0.07304292705804741
N8:---+-----+,8,---+-----+,22,3.241851231905457e-14,5.6288307348495437e-14,0.02488088586218498,3.211599110223108e-81,2.6123663787736007e-09,0.32479968480327653,0.4248573818554361,2.7755575615628914e-17,1.0587911840678754e-22,0.0,0.00012116643631563964,8.179892731649748e-05,0.19496207857949366
N8:---+----+-,8,---+----+-,20,3.9190872769268026e-14,5.861977570020827e-14,0.049290001068546446,7.537228682518018e-81,3.5337247017430684e-09,0.3247971912255915,0.30572603915995666,5.551115123125783e-17,0.0,0.0,0.0001418929382493528,2.709977132414163e-05,0.07308264483876735
N8:---+----++,8,---+----++,20,5.517808432387028e-14,7.860379014346108e-14,0.04480442587567482,3.4445798002941697e-81,2.7586232742571326e-09,0.32479767273958177,0.4243045137970262,2.7755575615628914e-17,1.0587911840678754e-22,0.0,0.00022921163047363467,7.905960429248978e-05,0.1949968573758595
N8:---+---+--,8,---+---+--,20,7.654987754790454e-14,1.4488410471358293e-13,0.06058858017359606,1.1390717051388743e-81,3.226410416612424e-09,0.32477976473355247,0.43556417273370357,8.673617379884035e-19,1.0587911840678754e-22,0.0,0.0003265011210884634,0.00013347660663645385,0.20874306896496053
N8:---+---++-,8,---+---++-,19,1.559863349598345e-14,2.936539900133539e-14,0.0638175108500956,4.02657349598644e-81,2.000759169451527e-09,0.3247827472778326,0.4361544252906676,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.0004895707995459753,0.00013039360443283717,0.20870335121439426
N8:---+--+---,8,---+--+---,19,6.994405055138486e-14,9.731104810839497e-14,0.037691994668646506,6.824151474034336e-81,1.112446906814668e-08,0.32465023945495314,0.32465023945495314,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.00044209821868820246,0.0001031183378763022,0.08737435529915663
N8:---+--+--+,8,---+--+--+,20,4.1744385725905886e-14,6.128431095930864e-14,0.03796448417468615,2.254029012355619e-82,1.4907501344474383e-09,0.32465118970016554,0.4799241055176413,1.1102230246251565e-16,4.235164736271502e-22,0.0,0.0011645570864385478,0.0003513843105387991,0.2829054862475192
N8:---+--++--,8,---+--++--,20,5.434541705540141e-14,6.811218256075335e-14,0.044444605399796416,1.9781046283037056e-82,1.3269859100439874e-09,0.3246737815805302,0.40261970125171676,2.7755575615628914e-17,0.0,0.0,0.0011243868243832904,0.00023664544939368368,0.1638625106784356
N8:---++-----,8,---++-----,20,3.375077994860476e-14,5.0737192225369654e-14,0.02327080298245235,2.7008163047934774e-81,2.0946217538231338e-09,0.3216483041789165,0.30656040457415956,2.7755575615628914e-17,1.0587911840678754e-22,0.0,0.0001641043494461798,5.1341008082352484e-05,0.07322114434776258
N8:---++----+,8,---++----+,20,7.321920847402907e-14,1.3805623311213822e-13,0.044853734269608175,1.5940050782974758e-81,4.170218448340535e-09,0.3216488438596529,0.4255196765890126,2.7755575615628914e-17,3.1763735522036263e-22,0.0,0.00034799550196151926,0.00013954229359713216,0.19588669076161838
N8:---++---+-,8,---++---+-,19,8.787415239908114e-14,1.1141088052113446e-13,0.05970830604448943,4.861265485203543e-81,9.874459860892415e-09,0.3216529717429301,0.305944534605647,5.551115123125783e-17,2.117582368135751e-22,0.0,0.0004185351624277959,4.567273064054138e-05,0.07326406190739461
N8:---++---++,8,---++---++,20,2.4868995751603507e-14,3.4139358007223564e-14,0.059707224018648836,3.708966040111885e-81,2.3873508170346724e-09,0.32165216807312663,0.42494414088310395,6.938893903907228e-18,2.117582368135751e-22,0.0,0.0006723634624073064,0.0001345320607106853,0.19592409924726525
N8:---++--+--,8,---++--+--,21,3.6137759451548845e-14,3.813616089587413e-14,0.04503641726675342,5.559611790287242e-81,2.659726328069212e-10,0.32168247154058427,0.4344844055407022,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.0011020304327700138,0.00024214240573164656,0.20718229135272603
N8:---++--++-,8,---++--++-,21,7.438494264988549e-14,1.0824674490095276e-13,0.059740852147410345,1.1565565799167238e-82,6.862255763628866e-10,0.3216771472982336,0.4351002116672166,2.7755575615628914e-17,0.0,0.0,0.0016063864706372456,0.00023648738692225597,0.2071393739047114
N8:--+-------,8,--+-------,22,2.9753977059954195e-14,5.162537064506978e-14,0.018275241118062696,5.889868501079215e-81,1.1992187798348652e-09,0.43577244806365567,0.3062752967919878,3.469446951953614e-18,5.293955920339377e-23,0.0,5.2217739171796516e-05,2.8754265226971265e-05,0.07301301098016888
N8:--+------+,8,--+------+,22,4.340972026284362e-14,7.538414337204813e-14,0.02150699975471329,3.445673916333501e-81,1.9752345870038823e-09,0.4357719785069095,0.4247462454857643,2.7755575615628914e-17,1.0587911840678754e-22,0.0,0.00011011776044606891,7.787918120566975e-05,0.194807239888835
N8:--+-----+-,8,--+-----+-,21,5.617728504603292e-14,1.0391687510491465e-13,0.025219599461406755,8.476815820378544e-81,9.683025770090836e-09,0.4357684091489091,0.3056891723896881,2.7755575615628914e-17,0.0,0.0,0.0001282269260496189,2.5857853451215332e-05,0.07305221985844892
N8:--+-----++,8,--+-----++,21,5.784261958297066e-14,1.0369483049998962e-13,0.02455264915253777,2.6274700263952404e-81,7.109948241268427e-09,0.43576909730714847,0.4241970686057929,2.7755575615628914e-17,1.0587911840678754e-22,0.0,0.00020737278257759213,7.530625179718126e-05,0.19484159879901014
N8:--+----+--,8,--+----+--,21,2.5202062658991053e-14,3.297362383136715e-14,0.04915848439963347,5.80779961484366e-82,1.1520509546336655e-09,0.4357436093526187,0.43574360935261874,5.551115123125783e-17,2.117582368135751e-22,0.0,0.0002863382920403597,0.0001252783054817082,0.2090031834053608
N8:--+----++-,8,--+----++-,20,7.72715225139109e-14,7.760458942129844e-14,0.04511581319623373,6.463178210033589e-81,1.7391462658888912e-08,0.43574781081759506,0.43632970875789534,2.7755575615628914e-17,0.0,0.0,0.00043173661360700657,0.00012238418504329962,0.20896397455137544
N8:--+---+---,8,--+---+---,20,7.649436639667329e-14,1.4421797089880783e-13,0.06058858017359606,7.657961343543474e-81,2.0324126659421182e-08,0.4355641727337036,0.3247797647335525,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.00032650112108846335,8.898902206850754e-05,0.08748472817667105
N8:--+---+--+,8,--+---+--+,20,7.460698725481052e-14,9.303668946358812e-14,0.04106221552082137,4.466659220862987e-81,1.2117167880187907e-08,0.43556540393853643,0.48036609326453567,5.551115123125783e-17,0.0,0.0,0.0008637057764993608,0.0003040310811256662,0.28371731793026617
N8:--+---++--,8,--+---++--,20,9.159339953157541e-14,1.5309975509580909e-13,0.06056184964827585,5.370160491109657e-81,1.5789697382917467e-08,0.4355947569219247,0.4023194754543872,6.938893903907228e-18,0.0,0.0,0.0008604279882940395,0.00020664963628904477,0.1634818270700294
N8:--+--+----,8,--+--+----,20,6.350475700855895e-14,9.120482147295661e-14,0.03770771620515809,3.392098267236137e-81,1.3253144692804142e-09,0.4342442871193257,0.30872860574483774,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.00040376032351962767,8.368646435400101e-05,0.07482054668958969
N8:--+--+---+,8,--+--+---+,20,8.787415239908114e-14,1.2573275753879898e-13,0.03787637159922516,2.985232765980447e-82,1.790082693187145e-09,0.43424557995276064,0.4314821390609899,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.0008845864705885488,0.0002334197446121815,0.20435587649043468
N8:--+--+--+-,8,--+--+--+-,20,4.50195436485501e-14,6.755707104844078e-14,0.035647968540766434,7.528043834107117e-81,2.1214250911505417e-09,0.43425574798157174,0.30780918933261686,5.551115123125783e-17,4.235164736271502e-22,0.0,0.0012827027071957112,6.680290003867652e-05,0.07491006747659912
N8:--+--+--++,8,--+--+--++,20,8.804068585277491e-14,1.4366285938649526e-13,0.0385080414948136,5.042894644127123e-81,2.1518878345894166e-09,0.4342536411728744,0.4306446780177426,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.0019696354980890288,0.00021920986679017254,0.2044299279838918
N8:--+--++---,8,--+--++---,21,3.6137759451548845e-14,3.8191672047105385e-14,0.04503641726675342,1.6096646169629651e-81,1.0308727760310887e-09,0.4344844055407022,0.32168247154058427,2.7755575615628914e-17,0.0,0.0,0.0011020304327700144,0.0001592968783539118,0.0848734525628372
N8:--+--++--+,8,--+--++--+,21,3.297362383136715e-14,3.9246383920499284e-14,0.04497380458732411,6.905612057239956e-82,2.2160995261089056e-10,0.4344821891704581,0.4700037339960583,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.0028103785816073487,0.0005197612873079715,0.2651195883965918
N8:--++------,8,--++------,21,2.930988785010413e-14,5.4289905904170155e-14,0.020398527971687425,2.9081275720136845e-81,2.281581090723961e-09,0.4022723872712427,0.30630939960671655,2.0816681711721685e-17,2.117582368135751e-22,0.0,0.00015224982091916026,4.914946267305027e-05,0.07303787913563187
N8:--++-----+,8,--++-----+,21,9.64783808399261e-14,1.6397994073713562e-13,0.024312244791567156,3.8575076274503325e-81,1.6002314473517742e-09,0.4022731498049559,0.42483862862384775,5.551115123125783e-17,1.0587911840678754e-22,0.0,0.00032131675957113357,0.0001331763435314777,0.1949359435181584
N8:--++----+-,8,--++----+-,19,4.4297898682543746e-14,8.298917109073045e-14,0.0452381021951527,1.7506102488358336e-81,2.054227399295172e-09,0.40227895213999776,0.30571982534071834,8.326672684688674e-17,4.235164736271502e-22,0.0,0.0003759151153117617,4.413759941096658e-05,0.07307751015663698
